@relation data

@attribute id string
@attribute 941 numeric
@attribute 2885 numeric
@attribute 942 numeric
@attribute 940 numeric
@attribute 7409 numeric
@attribute 2534 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 3932 numeric
@attribute 5879 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.3386,1.6355,0.8489,2.0683,1.4581,1.6042,1.1544,1.0093,1.9358,0.6575,1.3548,Control
A02,0.1308,1.481,0.8305,1.3671,1.3267,1.263,1.1633,0.8765,1.6874,0.5148,1.0825,Control
A03,0.3489,1.7658,1.0305,1.1903,1.5584,1.4626,1.4142,0.9832,1.7151,0.7441,1.3582,Control
A04,0.1898,1.4795,0.7714,1.8681,1.2953,1.4429,1.0138,0.9574,1.9667,0.4666,1.2386,Control
A05,0.1691,1.8562,1.1358,1.4142,1.5629,1.4763,1.356,1.0515,1.6797,0.6929,1.2977,Control
A06,0.1506,1.5705,1.1886,1.4178,1.4198,1.3895,1.2821,0.8871,1.611,0.5468,1.1472,Control
A07,0.224,1.8609,1.2324,1.7139,1.4343,1.8589,1.3527,1.0399,1.7129,0.7206,1.571,Control
A08,0.1523,1.7198,0.975,2.0481,1.3268,1.9941,1.1951,1.2064,1.5609,0.8123,1.6801,Control
A09,0.2479,1.8278,0.9961,1.8234,1.4492,1.7212,1.2691,0.9376,1.828,0.5927,1.4154,Control
A10,0.2632,1.802,1.2449,1.5408,1.3221,1.9662,1.3532,1.0688,1.8784,0.7228,1.5851,Control
A11,0.1908,1.5523,0.7548,1.1116,1.1818,1.3506,1.1538,0.7459,1.6506,0.4368,0.9881,Control
A12,0.3364,1.1373,0.7512,0.966,0.8083,0.9467,0.6706,0.5361,1.4307,0.3242,0.7081,Control
B01,0.2918,1.5002,1.1053,1.8629,1.087,1.5006,0.9893,0.9828,1.4554,0.7893,1.4565,Control
B02,0.2468,1.6034,1.0145,1.9283,1.4899,1.543,1.1028,0.9868,2.0057,0.7121,1.4297,Control
B03,0.2767,1.5674,1.0198,1.9704,1.3318,1.6673,1.1024,0.9203,1.8247,0.7853,1.3839,BRCACancer
B04,0.2665,1.6385,0.932,1.7375,1.1977,2.1402,1.1247,1.2065,1.589,0.863,1.7384,BRCACancer
B05,0.2115,1.4949,0.9567,1.2706,1.2595,1.5799,1.0039,0.7662,1.3683,0.5003,1.2603,BRCACancer
B06,0.3696,1.1292,0.9397,1.2238,0.9022,1.4278,0.8515,0.6788,1.1402,0.5144,1.0772,BRCACancer
B07,0.2725,1.6266,0.8854,1.8102,1.4873,1.7729,1.2468,1.0181,2.0284,0.7406,1.5062,BRCACancer
B08,0.3834,1.6339,0.7528,1.5385,1.3949,1.1603,1.2158,0.7429,1.7152,0.5019,1.0655,Control
B09,0.1582,1.6507,0.7299,1.5932,1.06,2.0697,0.8107,0.9226,1.1918,0.6642,1.5814,Control
B10,0.2485,1.509,0.8533,1.3611,0.9478,1.7842,0.9623,0.936,1.555,0.8311,1.5141,Control
B11,0.2562,1.7392,0.9017,1.4666,1.2608,1.4134,1.2645,0.8215,1.4096,0.5887,1.1301,Control
B12,0.1235,1.3322,0.4675,1.2391,0.7656,1.9103,0.7254,0.8481,1.0659,0.6848,1.488,Control
C01,0.1861,1.7966,1.1356,1.4275,1.618,1.58,1.4035,1.0623,1.5805,0.757,1.3248,BRCACancer
C02,0.3495,1.5019,0.7481,1.7731,1.4551,1.3461,1.0244,0.939,1.9668,0.5463,1.0933,BRCACancer
C03,0.2579,1.5147,0.9072,1.4777,1.6655,1.6334,1.2356,1.0188,2.0464,0.7605,1.3439,BRCACancer
C04,0.0735,1.2632,0.3306,0.9663,1.0481,0.8656,0.8136,0.603,1.4599,0.409,0.7196,Control
C05,0.1343,1.1596,0.5713,1.1391,0.9979,0.9248,0.7753,0.6235,1.6196,0.4719,0.7005,BRCACancer
C06,0.1214,0.5665,0.1255,0.2518,0.2261,0.5527,0.1762,0.0984,0.6474,0.0209,0.4255,Control
C07,0.1895,1.2704,0.5634,1.0504,1.1224,1.1562,0.7513,0.6529,1.8538,0.4022,0.7427,Control
C08,0.1764,1.4131,0.7596,1.5423,1.3753,1.1159,1.0106,0.7047,1.7599,0.3509,0.8988,Control
C09,0.2582,1.2526,0.5013,1.4666,1.1446,1.144,0.7525,0.7612,1.785,0.4522,0.8368,Control
C10,0.1222,1.2452,0.578,1.5194,1.1774,1.0423,0.8958,0.7254,1.8911,0.3496,0.8464,BRCACancer
C11,0.0988,1.5328,0.5952,1.5877,1.4443,1.3013,0.9825,0.7047,1.8211,0.508,1.0187,Control
C12,0.1065,1.1452,0.2512,0.9885,0.9311,0.7822,0.6994,0.4181,1.4716,0.4645,0.5849,BRCACancer
D01,0.1606,1.5757,0.8257,1.7538,1.1976,2.0938,1.1312,0.9163,1.2833,0.7422,1.4712,BRCACancer
D02,0.0733,1.3968,0.5563,1.3511,1.1824,1.0718,0.8067,0.7355,1.54,0.4827,0.8958,BRCACancer
D03,0.2152,1.412,0.5532,1.1809,1.1709,1.0987,0.9051,0.6432,1.5561,0.4075,0.8469,BRCACancer
D04,0.1222,1.6251,0.7531,1.3393,1.2855,1.1092,1.1169,0.7852,1.4476,0.4112,0.9437,BRCACancer
