@relation data

@attribute id string
@attribute 4661 numeric
@attribute 3265 numeric
@attribute 58 numeric
@attribute 5577 numeric
@attribute 983 numeric
@attribute 2770 numeric
@attribute 2792 numeric
@attribute 107 numeric
@attribute 10487 numeric
@attribute 54852 numeric
@attribute 5300 numeric
@attribute 6714 numeric
@attribute 5241 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 2778 numeric
@attribute 164091 numeric
@attribute 10093 numeric
@attribute 10092 numeric
@attribute 995 numeric
@attribute 10552 numeric
@attribute 2782 numeric
@attribute 10097 numeric
@attribute 5573 numeric
@attribute 10096 numeric
@attribute 10095 numeric
@attribute 5576 numeric
@attribute 10094 numeric
@attribute 5575 numeric
@attribute 5595 numeric
@attribute 891 numeric
@attribute 10109 numeric
@attribute 5594 numeric
@attribute 6195 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.0839,0.4236,0.5845,1.0216,0.072,0.0531,-0.119,-0.0295,1.5464,-0.0588,0.6199,0.3755,-0.1314,1.1287,-0.1227,0.7306,0.624,1.6629,1.4633,0.0174,0.7424,1.4299,2.0439,1.8555,2.1256,1.9128,1.1825,0.6454,0.0687,1.0952,0.4576,2.1461,1.76,0.9079,Control
A02,-0.0882,0.3716,0.6411,1.1411,-0.0215,0.0345,-0.0204,0.0718,1.5737,-0.0627,0.4661,0.3775,-0.1344,0.9806,-0.1089,0.5967,0.4995,1.6044,1.5728,-0.0173,0.6418,1.392,1.9462,1.8585,1.9481,1.8527,1.0744,0.3855,0.0861,1.0379,0.3667,2.2047,1.6579,0.9261,Control
A03,-0.0507,0.3757,0.6903,1.0566,0.1043,0.0376,-0.1335,0.0628,1.6033,-0.0392,0.6023,0.6195,-0.1626,0.9935,-0.0955,0.6975,0.4997,1.7989,1.5456,0.0215,0.7455,1.4897,2.1664,1.9244,2.1635,2.0375,1.2517,0.6143,0.0926,1.0752,0.5154,2.3388,1.9065,1.0247,Control
A04,-0.088,0.3609,0.7928,1.3226,0.0185,0.0186,-0.0544,0.0443,1.5807,-0.0383,0.4809,0.414,-0.1216,1.1638,-0.1322,0.6569,0.3508,1.8317,1.6583,-9e-04,0.6485,1.4717,2.0268,1.8452,2.0926,2.2056,1.2396,0.4111,0.1265,1.0602,0.328,2.2495,1.7434,1.0075,Control
A05,-0.0958,0.4772,0.8992,1.4163,0.0873,0.0445,-0.0887,0.0207,1.6425,-0.026,0.5681,0.6469,-0.1456,1.0454,-0.0826,0.6767,0.587,1.9654,1.6424,0.0346,0.7062,1.5737,2.0566,1.9782,2.2116,2.3734,1.3175,0.6179,0.1139,1.2157,0.4002,2.2923,1.9721,1.116,Control
A06,-0.0959,0.2467,0.6775,1.0561,-0.0425,0.0635,-0.116,0.0266,1.5362,-0.0209,0.442,0.4253,-0.1534,0.8785,-0.1543,0.5918,0.7028,1.6663,1.4632,-7e-04,0.6208,1.4137,2.0285,1.9638,1.9371,2.0743,1.1796,0.4365,0.061,1.0037,0.34,2.0431,1.8749,0.9822,Control
A07,-0.0979,0.364,0.6352,1.1756,0.0583,0.0356,-0.1604,0.0569,1.7094,-0.1131,0.5451,0.359,-0.1476,1.1356,-0.131,0.6707,0.5163,1.776,1.6007,0.0374,0.7275,1.5236,2.2654,2.0261,2.2443,2.0621,1.2869,0.628,0.1063,0.9863,0.4597,2.2004,1.9127,0.9873,Control
A08,-0.0455,0.2967,0.5459,0.8746,-0.0392,-0.0088,-0.0941,-0.0018,1.5442,-0.0683,0.4944,0.3481,-0.17,1.1812,-0.03,0.6901,0.494,1.6099,1.404,-0.0321,0.7075,1.4965,2.2788,1.7243,2.4093,1.8139,1.1737,0.55,0.0189,1.0102,0.3704,2.3329,1.9432,0.8463,Control
A09,-0.0902,0.349,0.623,1.1918,0.0701,-0.0266,-0.1405,0.0294,1.5427,-0.0304,0.506,0.4569,-0.1357,1.096,-0.2464,0.6175,0.4371,1.6319,1.4758,-0.0513,0.6017,1.4111,2.0967,1.9258,2.2355,1.936,1.1124,0.4452,0.0974,1.0062,0.3483,2.1452,1.8616,0.8276,Control
A10,-0.0885,0.398,0.6509,1.3995,-0.0688,0.1115,-0.1499,-0.0156,1.8835,-0.0201,0.5739,0.4388,-0.1312,1.2467,-0.1022,0.6986,0.4091,1.906,1.6215,0.0044,0.6625,1.5165,2.263,1.9263,2.3883,2.141,1.2695,0.5506,0.0576,0.9394,0.3207,2.4244,1.9537,0.9696,Control
A11,-0.0587,0.2904,0.5776,0.9148,-0.0485,-0.0464,-0.1745,-0.0037,1.4226,-0.0551,0.4324,0.2186,-0.1416,0.9113,-0.0051,0.6091,0.3096,1.2961,1.1493,-0.0223,0.4357,1.2608,1.9172,1.7363,1.8196,1.6813,0.9531,0.3416,0.0123,0.9926,0.2282,1.7119,1.8347,0.7333,Control
A12,-0.0019,0.2032,0.4218,1.3159,-0.0909,-0.0219,-0.0473,0.1315,1.2685,-0.011,0.3201,0.1258,-0.2584,0.9203,-0.3279,0.3465,0.434,1.2752,1.0573,0.0503,0.5492,1.191,1.5345,1.3776,1.7127,1.6933,0.9027,0.0304,0.1257,0.6672,0.3315,1.7722,1.3126,0.6795,Control
B01,-0.1658,0.1584,0.1763,0.9602,-0.1561,0.1658,-0.1225,0.1108,1.328,-0.0271,0.4419,0.1574,-0.2601,0.9718,-0.2682,0.5895,0.5813,1.5683,1.3168,0.0064,0.6915,1.281,2.0713,1.8027,1.969,1.5174,1.0473,0.6731,-0.0505,0.7793,0.39,2.135,1.5662,0.612,Control
B02,-0.0774,0.3404,0.6967,1.0651,-0.019,0.0312,-0.1637,0.0233,1.5349,-0.0355,0.6243,0.4168,-0.1598,1.0268,-0.1548,0.704,0.6525,2.0098,1.6229,0.0903,0.8166,1.5051,2.2079,2.0535,2.0456,2.101,1.2766,0.788,0.0887,1.0963,0.4043,2.4956,1.7427,0.9432,Control
B03,-0.0745,0.2646,0.5544,0.646,0.0032,0.0294,-0.2162,-0.0151,1.4923,-0.0036,0.5464,0.269,-0.171,1.0272,-0.1715,0.6633,0.4821,1.8715,1.5814,-0.0224,0.7674,1.4294,2.252,2.0162,2.1467,1.8276,1.1829,0.537,-0.0396,0.9479,0.3196,2.3106,1.7521,0.8727,BRCACancer
B04,-0.0369,0.1782,0.4491,1.2146,-0.1193,0.0393,-0.091,0.0312,1.4802,-0.0664,0.4269,0.3471,-0.2247,1.2233,-0.0225,0.6721,0.3896,1.599,1.4575,-0.0278,0.8132,1.6404,2.5372,1.639,2.448,1.7873,1.0672,0.6265,0.0723,0.7243,0.3432,2.3779,1.9229,0.8714,BRCACancer
B05,-0.0594,0.2381,0.5156,1.0401,-0.0703,-0.018,0.0184,0.0971,1.3849,-0.0741,0.4588,0.2846,-0.1904,0.8631,-0.1351,0.5904,0.7413,1.5065,1.3936,-0.0078,0.7571,1.3874,2.1021,1.8498,1.9583,1.7698,1.0246,0.4841,0.0593,0.8239,0.2754,2.2014,1.8007,0.7805,BRCACancer
B06,-0.2076,-0.0061,0.0329,0.9661,-0.1468,0.1532,-0.0494,-8e-04,1.2442,-0.0149,0.2229,-0.0707,-0.2615,0.7513,-0.3816,0.3913,0.401,1.2277,1.2804,0.0235,0.4379,1.1324,1.8837,1.7036,1.919,1.4056,0.7864,0.2805,-0.1152,0.5177,0.1858,1.955,1.3023,0.4444,BRCACancer
B07,-0.1006,0.38,0.6772,1.0411,0.0496,0.0062,-0.0841,0.0391,1.722,-0.1141,0.7792,0.3629,-0.1564,1.149,-0.1569,0.7489,0.4827,1.9366,1.7594,0.0067,0.8612,1.5522,2.3578,2.0138,2.3065,2.0318,1.2151,0.666,0.0665,1.0487,0.3709,2.5337,1.8217,0.9052,BRCACancer
B08,-0.0782,0.3687,0.7361,1.4374,0.0376,0.0308,-0.0815,-0.0051,1.5122,-0.0216,0.506,0.5462,-0.1412,1.0355,-0.0317,0.6844,0.4063,1.5661,1.5455,-0.0148,0.5459,1.3505,1.8568,1.9852,1.9204,2.1385,1.0681,0.5864,0.0425,1.0739,0.3015,2.0804,1.7268,0.8276,Control
B09,-0.1223,0.2599,0.3659,1.3304,-0.1563,-0.0316,-0.1619,-0.0189,1.3292,-0.0419,0.45,0.3244,-0.1718,1.0551,-0.1108,0.6796,0.2998,1.4356,1.2658,-0.0264,0.6433,1.3029,2.251,1.6626,2.2619,1.4691,0.8428,0.4795,0.0119,0.6235,0.2157,2.2252,1.8556,0.6659,Control
B10,-0.0839,0.2443,0.5345,1.1605,-0.0314,-0.0435,-0.1081,0.0631,1.6865,-0.0345,0.3125,0.2328,-0.1669,1.0905,-0.2745,0.4932,0.3942,1.4803,1.3677,0.0484,0.4895,1.3645,2.2381,1.6734,2.3391,1.7075,0.9935,0.2818,0.0224,0.645,0.2154,2.1927,1.7685,0.7741,Control
B11,-0.0818,0.4126,0.664,1.4164,0.0065,0.0457,0.0122,-0.0029,1.4957,-0.0079,0.3806,0.4267,-0.1207,0.8979,-0.1753,0.6187,0.759,1.3751,1.3535,-0.0164,0.649,1.2939,1.6606,1.7789,1.9859,1.935,0.9883,0.3419,0.0916,0.929,0.4603,2.0331,1.6655,0.8235,Control
B12,-0.0657,0.223,0.4142,1.0709,-0.0528,0.023,-0.0481,0.0589,1.4165,-0.0508,0.253,0.2132,-0.1715,0.7255,-0.1048,0.5449,0.1362,1.188,0.9718,-0.1527,0.3533,1.1821,2.1297,1.3614,2.0071,1.4402,0.654,0.2181,0.044,0.5105,0.0017,2.0034,1.4468,0.5284,Control
C01,-0.0843,0.4383,0.5974,1.0896,0.0196,0.0246,0.074,0.0598,1.5315,-0.107,0.6171,0.5989,-0.215,0.8639,-0.0299,0.6989,0.6383,1.7446,1.5462,0.052,0.7398,1.537,2.0654,1.8994,1.9792,2.1977,1.2721,0.5819,0.086,1.0546,0.4183,2.2353,1.9339,1.0129,BRCACancer
C02,-0.1051,0.5255,0.7518,1.3757,0.0248,0.0528,-0.1219,0.0502,1.523,-0.0848,0.5824,0.5092,-0.1401,1.0809,-0.1685,0.6217,0.5084,1.7094,1.57,0.0385,0.6685,1.4394,1.8111,1.7968,2.0004,2.2524,1.2637,0.4106,0.1118,1.0889,0.3825,2.2031,1.6487,1.0862,BRCACancer
C03,-0.118,0.5881,0.7529,1.0878,0.0905,-0.0284,-0.1468,0.0459,1.6555,-0.1329,0.7991,0.541,-0.1031,1.0198,-0.1013,0.7864,0.6176,1.9091,1.6979,-0.022,0.7988,1.4731,2.0776,2.0433,2.081,2.315,1.3665,0.5813,0.1303,1.1527,0.4406,2.3712,1.846,1.1525,BRCACancer
C04,-0.0691,0.4087,0.6955,1.4431,-0.0142,-0.0809,0.0306,0.0535,1.1745,-0.0396,0.3574,0.433,-0.1299,0.7329,-0.0527,0.6261,0.3283,1.1185,1.3028,0.0268,0.397,1.2114,1.4823,1.7243,1.4527,1.9742,0.748,0.2618,0.1222,0.979,0.0699,1.5644,1.4608,0.7378,Control
C05,-0.0577,0.2967,0.604,0.9962,-0.0253,-0.0681,-0.0955,0.0764,1.374,-0.0161,0.2815,0.3517,0.0029,0.8033,-0.1001,0.5259,0.1791,1.1818,1.2495,-0.0854,0.4209,1.2582,1.7089,1.6893,1.6613,1.9988,0.7946,0.2375,0.0715,0.8706,0.2124,1.748,1.5008,0.9093,BRCACancer
C06,0.0557,0.1841,0.1564,0.3976,-0.0838,-0.0814,-0.0226,0.0366,0.5658,0.0914,0.1921,0.2542,-0.2368,0.2386,-0.0712,0.302,0.0708,0.4262,0.5392,-0.1603,0.1861,0.4976,0.9589,0.7922,0.9019,0.7319,0.2525,-0.24,0.1012,0.3107,-0.0036,0.7466,0.6402,0.37,Control
C07,-0.0338,0.3607,0.6984,1.5688,-0.0627,0.0611,-0.0775,0.0318,1.3569,-0.0367,0.3778,0.3657,-0.1531,1.0296,-0.0334,0.5501,0.23,1.4005,1.3237,-0.0193,0.4408,1.3167,1.7614,1.7439,1.7704,2.1261,1.0876,0.1931,0.119,0.7954,0.1993,1.8575,1.6223,0.8659,Control
C08,-0.0259,0.4262,0.6336,1.1237,-0.0369,0.0177,-0.1783,0.082,1.296,-0.0681,0.5171,0.4913,-0.1916,0.9672,-0.0554,0.584,0.3286,1.4006,1.3035,0.0086,0.4612,1.2741,1.713,1.7684,1.7673,1.9484,1.2054,0.282,0.0856,0.9733,0.3132,1.8166,1.6232,0.8793,Control
