@relation data

@attribute id string
@attribute 64805 numeric
@attribute 10681 numeric
@attribute 2787 numeric
@attribute 59345 numeric
@attribute 2773 numeric
@attribute 2784 numeric
@attribute 2783 numeric
@attribute 2786 numeric
@attribute 2785 numeric
@attribute 2770 numeric
@attribute 2791 numeric
@attribute 2771 numeric
@attribute 2792 numeric
@attribute 2782 numeric
@attribute 2793 numeric
@attribute 54331 numeric
@attribute 51764 numeric
@attribute 55970 numeric
@attribute 94235 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.3101,0.5839,1.0574,0.917,1.6225,-0.0233,0.5434,-0.0578,0.1401,0.0531,1.5828,0.7412,-0.119,1.4299,0.3293,1.1149,0.0313,-0.0728,0.5015,Control
A02,0.9087,0.2715,0.7396,1.0017,1.6462,-0.0075,0.5823,0.0681,0.1733,0.0345,1.3293,0.8012,-0.0204,1.392,0.2552,1.0578,0.1333,-0.0023,0.2071,Control
A03,0.7303,0.3099,1.1743,1.1338,1.7211,0.0291,0.7367,0.0188,0.281,0.0376,1.4961,0.92,-0.1335,1.4897,0.7692,1.2897,0.1014,-0.0344,0.2784,Control
A04,0.8976,0.4148,0.8395,0.9425,1.769,-0.0317,0.6755,0.0093,0.1461,0.0186,1.4725,0.8901,-0.0544,1.4717,0.2128,1.0142,0.1214,-0.0544,0.353,Control
A05,1.4232,0.4684,1.1311,1.2816,1.7746,-0.0315,0.7617,0.0142,0.1174,0.0445,2.2365,1.0476,-0.0887,1.5737,0.5169,1.1054,0.1381,-0.0464,0.502,Control
A06,0.686,0.3232,0.961,1.033,1.6716,-0.0333,0.561,-0.0135,0.1159,0.0635,1.2565,0.8391,-0.116,1.4137,0.4062,1.3159,0.0547,0.0072,0.2656,Control
A07,0.8159,0.3603,0.9683,1.1256,1.7793,-0.021,0.6322,0.0051,0.0828,0.0356,1.5907,0.9528,-0.1604,1.5236,0.5092,1.4391,0.0316,0.0032,0.2371,Control
A08,0.7537,0.4944,0.9523,0.8725,1.4607,-0.0323,0.4954,-0.0479,0.1265,-0.0088,1.3649,0.8292,-0.0941,1.4965,0.443,1.57,0.1547,-0.0697,0.5308,Control
A09,1.0542,0.5019,0.7273,0.9532,1.6021,-0.0661,0.5287,0.0307,0.2054,-0.0266,1.8345,0.8156,-0.1405,1.4111,0.4885,1.436,-0.0234,-0.0302,0.1876,Control
A10,1.144,0.4699,1.0513,1.0893,1.722,-0.0687,0.5533,0.0022,0.1336,0.1115,2.065,0.853,-0.1499,1.5165,0.5021,1.5133,0.0774,-0.0338,0.1512,Control
