@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1019 numeric
@attribute 1021 numeric
@attribute 1026 numeric
@attribute 1029 numeric
@attribute 163688 numeric
@attribute 1869 numeric
@attribute 1870 numeric
@attribute 1871 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23533 numeric
@attribute 2475 numeric
@attribute 25759 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3479 numeric
@attribute 3480 numeric
@attribute 369 numeric
@attribute 3845 numeric
@attribute 399694 numeric
@attribute 4193 numeric
@attribute 4893 numeric
@attribute 5154 numeric
@attribute 5155 numeric
@attribute 5156 numeric
@attribute 5159 numeric
@attribute 51806 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5335 numeric
@attribute 53358 numeric
@attribute 5336 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5728 numeric
@attribute 5894 numeric
@attribute 5925 numeric
@attribute 595 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 673 numeric
@attribute 7039 numeric
@attribute 7157 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 8503 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.6002,0.813,0.7756,1.3091,0.1299,0.0913,0.1718,0.1146,0.4823,0.6019,-0.0786,0.6045,0.8246,1.3891,1.0269,-0.1631,1.6544,0.4247,-0.0902,0.4787,1.3626,1.5983,-0.0179,1.412,2.847,0.5147,0.1622,0.0099,0.0783,-0.2612,1.6169,1.5303,1.3241,1.8391,1.4782,0.1982,1.7289,-0.0726,0.5941,0.5523,1.0332,-0.0542,1.7309,1.0783,0.718,0.4255,1.243,1.7847,1.0662,0.1429,0.75,1.1294,1.3492,0.5902,-0.0054,0.7723,2.3173,1.1595,2.0808,-0.0572,0.0866,0.0146,0.8699,0.6253,0.1026,Control
A02,0.3429,0.4308,0.33,1.0057,0.071,0.1996,-2e-04,0.1653,0.2959,0.4253,0.0036,0.5571,0.607,1.0974,0.7955,-0.134,1.493,0.3701,-0.0978,0.1548,1.1266,1.3547,-0.0703,1.1895,3.0554,0.6051,0.1378,0.0455,0.2369,-0.1296,1.3286,1.3861,1.0956,2.0614,1.1561,0.1599,1.2376,-0.0604,0.584,0.1715,0.6697,-0.1266,1.6299,1.0214,0.4692,0.2945,0.647,1.5429,0.8166,0.1112,0.7973,0.9018,1.1968,0.4558,0.0244,0.5902,2.331,0.9813,2.1764,-0.0692,0.2548,0.1389,0.6234,0.4398,0.1135,Control
A03,0.3568,0.5425,0.4989,1.7394,0.182,0.1579,0.2275,0.3638,0.4743,0.4869,-0.0126,0.6699,0.7634,1.5442,0.9929,-0.1664,1.7906,0.3745,-0.0914,0.1714,1.396,1.6547,-0.0666,1.5968,3.1476,0.4622,0.0957,0.0452,0.4751,-0.2249,1.4291,1.4305,1.2641,2.1951,1.3011,0.2603,1.3242,-0.0962,0.7859,0.1678,0.9489,-0.1293,1.8758,1.0584,0.6904,0.494,0.9196,1.7349,1.0876,0.132,0.7917,1.1313,1.3816,0.5095,0.004,0.8387,2.5215,1.2374,2.1323,0.0188,0.2066,0.1141,0.7986,0.5013,0.2773,Control
A04,0.4955,0.377,0.4913,1.0109,0.0708,0.1263,0.0886,0.1342,0.2571,0.3997,-0.0237,0.6114,0.6935,1.3239,0.9414,-0.0367,1.4914,0.3589,-0.0829,0.2035,1.2141,1.1941,-0.0165,1.1684,3.093,0.4976,0.1893,0.007,0.1518,0.0281,1.383,1.3728,1.2342,2.1245,1.4673,0.2795,1.312,-0.092,0.4817,0.2858,0.7891,0.0079,1.7145,1.0435,0.4999,0.4226,0.7631,1.6725,0.8373,0.2259,0.7946,1.0307,1.2135,0.5557,-0.0105,0.598,2.6061,1.0291,2.2841,0.0712,0.1188,0.1004,0.6924,0.4688,0.0439,Control
A05,0.4795,0.5656,0.4581,1.8012,0.1632,0.1771,0.2641,0.2829,0.4576,0.8239,-0.0402,0.7362,0.7698,1.5325,1.0446,-0.0431,1.8851,0.4809,-0.0227,0.2874,1.3258,1.41,-0.0042,1.3876,3.3716,0.7086,0.2098,0.0343,0.1913,-0.1437,1.5208,1.8135,1.3448,2.1197,1.3057,0.3911,1.2008,-0.0694,0.7428,0.2856,0.9233,-0.0072,1.9408,1.1978,0.7099,0.4974,0.9399,1.808,1.0736,0.1959,0.89,1.0492,1.3778,0.6029,0.034,0.7928,2.2755,0.994,2.3856,0.1314,0.1783,0.0961,0.7731,0.5309,0.1894,Control
A06,0.4153,0.5578,0.4227,1.4441,-0.0228,0.1628,0.1512,0.0786,0.4493,0.4647,-0.0106,0.6349,0.7165,1.4078,0.9339,-0.1633,1.5864,0.2391,-0.0934,0.3073,1.2902,1.4342,-0.0307,1.2594,2.9291,0.3466,0.0881,0.019,0.0631,-0.1872,1.4163,1.4187,1.2303,1.9994,1.3466,0.1824,1.1962,-0.1082,0.6112,0.2749,0.8755,-0.1821,1.8446,0.9874,0.6673,0.3508,0.8375,1.7489,0.9123,0.0539,0.7604,0.8863,1.3318,0.4936,0.094,0.6071,2.2293,1.154,2.1384,-0.0271,0.2193,0.0668,0.5826,0.4753,0.1109,Control
A07,0.7253,0.6157,0.663,1.1928,0.0382,0.1512,0.0944,0.2062,0.6782,0.4296,-0.0137,0.5857,0.7237,1.3584,0.9705,-0.1534,1.89,0.3621,-0.063,0.5026,1.2727,1.7087,-0.0977,1.4421,2.9633,0.5089,0.0958,0.0445,0.3383,-0.2411,1.6368,1.5148,1.2868,1.974,1.6128,0.1921,1.2837,-0.1228,0.6739,0.5058,1.2903,-0.1545,1.882,0.9702,0.8479,0.4043,1.3109,1.7704,1.0503,0.1284,0.7917,1.1809,1.4952,0.6968,0.0365,0.6983,2.2849,1.4581,2.178,0.0491,0.2253,0.1203,0.9004,0.5806,0.2134,Control
A08,1.0592,0.5163,1.0835,1.1583,0.0746,0.1237,0.2278,0.1077,0.8355,0.2493,-0.0387,0.5257,0.7148,1.3062,1.0481,-0.1771,1.7425,0.2915,-0.0671,0.8634,1.1993,1.6234,-0.0698,1.4586,2.7421,0.3792,0.1076,-0.0339,0.2833,-0.3309,1.8021,1.5358,1.3083,2.0798,1.7107,0.159,1.4764,-0.0987,0.7942,0.8574,1.3963,-0.1576,1.9122,0.9939,0.8635,0.3356,1.5,1.7386,1.1154,0.0912,0.777,1.4746,1.4347,0.8646,0.0015,0.6576,2.199,1.2592,1.9223,-9e-04,0.1563,0.0455,1.2546,0.5916,0.2596,Control
A09,0.7398,0.561,0.6379,1.3538,0.1023,0.1268,0.1499,0.1375,0.5569,0.5342,-0.0275,0.5517,0.6732,1.3303,0.8703,-0.1629,1.8554,0.3464,-0.0981,0.5725,1.2421,1.5566,-0.0459,1.3379,2.9428,0.5625,0.1282,0.0168,0.2024,-0.1087,1.4941,1.4418,1.2311,1.9891,1.5301,0.1611,1.3678,-0.0897,0.619,0.5722,1.2298,-0.151,1.8315,0.99,0.7596,0.3503,1.3575,1.6393,1.0658,0.1035,0.7709,1.0011,1.3189,0.677,0.0642,0.5363,2.2287,0.9544,2.3056,0.079,0.2061,0.1087,0.8152,0.5451,0.1167,Control
A10,0.7924,0.4662,0.5866,1.1964,0.1162,0.1442,0.1431,0.0663,0.7975,0.7762,-0.0564,0.5517,0.7126,1.3987,1.0041,-0.133,1.8284,0.3978,-0.0628,0.3038,1.1361,1.4421,-0.0326,1.402,3.0526,0.5983,0.1679,-0.0152,0.1401,-0.1337,1.743,1.7142,1.2585,2.143,1.6455,0.2578,1.2566,-0.0486,0.6952,0.3634,1.2971,-0.0144,1.9225,0.9237,0.7992,0.4701,1.3359,1.7838,0.9902,0.1325,0.7829,1.3376,1.3751,0.7838,-0.0067,0.5893,2.2654,1.2719,2.2472,-0.0261,0.0703,0.0281,1.1071,0.5944,0.3257,Control
