@relation data

@attribute id string
@attribute 5330 numeric
@attribute 23236 numeric
@attribute 5331 numeric
@attribute 2788 numeric
@attribute 10681 numeric
@attribute 2787 numeric
@attribute 59345 numeric
@attribute 2784 numeric
@attribute 2783 numeric
@attribute 2786 numeric
@attribute 2785 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 2782 numeric
@attribute 54331 numeric
@attribute 51764 numeric
@attribute 55970 numeric
@attribute 94235 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.7084,0.4303,0.577,0.4901,0.5855,1.0856,0.919,-0.0227,0.5399,-0.0547,0.1248,1.6097,-0.1115,0.3338,1.414,1.0858,0.026,-0.0685,0.4775,Control
A02,1.6702,0.2262,0.4872,0.3306,0.2454,0.7634,1.0066,-0.0064,0.5789,0.0724,0.1585,1.3471,-0.0107,0.2554,1.3774,1.022,0.1274,0.0029,0.1854,Control
A03,2.0238,0.3007,0.7102,0.2789,0.2872,1.2042,1.1432,0.0315,0.7336,0.0226,0.2682,1.5199,-0.1264,0.7994,1.4718,1.2814,0.0957,-0.0297,0.2562,Control
A04,1.6228,0.1828,0.5036,0.4236,0.4014,0.8648,0.9454,-0.0315,0.6723,0.013,0.1309,1.4955,-0.0455,0.2105,1.4544,0.9732,0.1156,-0.0499,0.3302,Control
A05,1.8707,0.4625,0.8193,0.4397,0.4597,1.1603,1.296,-0.0312,0.7587,0.0179,0.1017,2.287,-0.0806,0.5324,1.553,1.0752,0.1322,-0.0418,0.4779,Control
A06,1.742,0.3563,0.6236,0.3392,0.3018,0.988,1.039,-0.0332,0.5575,-0.01,0.1002,1.2718,-0.1084,0.4152,1.3984,1.3107,0.0493,0.0125,0.2435,Control
A07,1.7855,0.8391,0.642,0.3759,0.3421,0.9953,1.1347,-0.0204,0.6289,0.0088,0.0665,1.6179,-0.1539,0.5242,1.5046,1.4486,0.0263,0.0084,0.2152,Control
A08,1.7589,0.6234,0.4185,0.2853,0.488,0.9791,0.873,-0.0321,0.4918,-0.0448,0.1109,1.384,-0.0861,0.4541,1.4784,1.595,0.1487,-0.0654,0.5065,Control
A09,1.6492,0.7121,0.5998,0.3133,0.4962,0.7509,0.9565,-0.0672,0.5252,0.0346,0.1913,1.8706,-0.1335,0.5022,1.3959,1.4451,-0.0284,-0.0253,0.1661,Control
A10,1.7309,0.9357,0.5409,0.3022,0.4614,1.0795,1.0972,-0.0698,0.5499,0.0059,0.1182,2.1093,-0.1431,0.5166,1.4977,1.5315,0.0718,-0.0291,0.13,Control
A11,1.4507,0.6182,0.5666,0.2954,0.3814,0.6488,0.7037,0.0124,0.3684,-0.0457,0.0168,0.9733,-0.1683,0.4658,1.2505,1.3544,0.0422,-0.016,0.1154,Control
A12,0.8356,0.1347,0.2326,0.1815,0.2235,0.4308,0.605,0.0899,0.2575,0.1443,0.3645,1.8247,-0.0381,0.0937,1.183,0.6793,0.1506,0.1013,-0.0972,Control
B01,1.417,0.3275,0.2302,0.1479,0.4755,0.9994,0.6714,-0.1156,0.269,0.0024,0.1348,1.1572,-0.1151,0.2174,1.27,1.0079,-0.1245,0.0843,-0.2118,Control
B02,1.7916,0.226,0.5612,0.345,0.4078,1.1635,1.0767,-0.04,0.6784,0.0045,0.019,1.4321,-0.1573,0.5978,1.4867,1.0447,0.0205,-0.0231,0.1837,Control
B03,1.5811,0.3352,0.4548,0.2627,0.4268,1.1438,0.9697,-0.0234,0.4818,0.0201,0.1871,0.1993,-0.211,0.3712,1.4135,1.1726,0.0198,0.0203,0.0635,BRCACancer
B04,1.6792,0.8077,0.3945,0.2033,0.3429,0.8538,0.6727,-0.0156,0.4658,7e-04,0.0128,1.254,-0.0829,0.147,1.6176,1.5165,0.0211,0.0049,0.082,BRCACancer
B05,1.66,0.1257,0.4028,0.3039,0.2148,0.896,0.7267,0.0095,0.5454,0.0166,0.1617,1.2482,0.0291,0.5124,1.3729,1.3453,0.0164,0.0206,0.209,BRCACancer
B06,1.3543,0.2674,0.1037,-0.0019,0.2499,0.6719,0.4211,-0.1611,0.0926,-0.0116,0.1431,0.6615,-0.0403,-0.0404,1.1264,1.0151,-0.264,0.1765,-0.6573,BRCACancer
B07,1.8749,0.3003,0.5483,0.306,0.4218,1.1255,0.9973,-0.0344,0.6289,-0.0247,0.0286,1.2173,-0.0759,0.51,1.5322,1.2597,-0.0191,-0.0183,-0.0235,BRCACancer
