@relation data

@attribute id string
@attribute 10585 numeric
@attribute 10690 numeric
@attribute 10720 numeric
@attribute 10941 numeric
@attribute 145173 numeric
@attribute 146664 numeric
@attribute 23127 numeric
@attribute 23275 numeric
@attribute 23509 numeric
@attribute 2526 numeric
@attribute 2529 numeric
@attribute 2683 numeric
@attribute 283464 numeric
@attribute 29954 numeric
@attribute 3955 numeric
@attribute 4242 numeric
@attribute 54490 numeric
@attribute 55624 numeric
@attribute 56983 numeric
@attribute 5986 numeric
@attribute 6480 numeric
@attribute 6487 numeric
@attribute 727936 numeric
@attribute 7363 numeric
@attribute 7364 numeric
@attribute 7365 numeric
@attribute 7367 numeric
@attribute 79709 numeric
@attribute 79799 numeric
@attribute 84620 numeric
@attribute 8473 numeric
@attribute 8703 numeric
@attribute 8704 numeric
@attribute 8985 numeric
@attribute 9486 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.565,-0.1576,-0.0339,-0.032,0.4923,0.0337,-0.1196,0.4552,0.5769,0.4801,0.5855,1.2253,1.0825,0.1997,1.2911,1.6067,-0.2267,0.48,0.7811,0.1232,0.9077,0.2145,-0.1135,-0.1379,-0.1386,0.115,0.2189,1.0966,-0.1241,-0.0062,3.2424,0.9612,-0.1351,0.4555,0.1355,Control
A02,0.3657,-0.0782,-0.3408,-0.0064,0.2912,0.0232,-0.0083,0.295,0.4102,0.4281,0.4691,0.8983,0.8594,0.0365,1.0767,1.3151,-0.0367,0.3693,0.476,0.1053,0.4913,0.1327,-0.0574,-0.0893,-6e-04,0.0484,0.1848,1.0069,-0.2003,0.0853,3.0791,0.6955,0.0356,0.3873,0.1151,Control
A03,0.4564,-0.1312,-0.1232,0.035,0.3458,0.0135,0.0266,0.4441,0.5747,0.6094,0.5365,1.1435,1.0628,0.1424,1.4708,1.4721,-0.2328,0.4438,0.6555,0.1572,0.6148,0.1806,-0.0385,-0.1718,-0.1039,-0.1172,0.3533,1.1757,-0.0905,0.0938,3.1667,0.9227,0.0179,0.6177,0.1386,Control
A04,0.3929,-0.1174,-0.2851,-0.0389,0.2833,0.0681,-0.0153,0.3114,0.4237,0.5316,0.4425,1.0783,0.8703,0.0325,1.3544,1.4888,-0.024,0.5199,0.6578,0.2928,0.643,0.1976,-0.0363,-0.0908,-0.0303,0.0448,0.241,1.0897,-0.0614,0.0328,3.1317,0.8291,0.049,0.5743,0.0667,Control
A05,0.4511,-0.1153,-0.1899,0.0248,0.3654,0.0532,0.07,0.3615,0.5319,0.7793,0.492,1.1811,0.996,0.1134,1.4536,1.5284,-0.0149,0.4729,0.6124,0.2821,0.6884,0.2305,-0.0634,-0.1496,-0.0217,0.0095,0.0123,1.4708,-0.068,0.0533,2.9527,0.8767,0.015,0.7652,0.0438,Control
A06,0.3742,-0.108,-0.1986,0.0289,0.3649,-0.0236,-0.0132,0.3231,0.4818,0.4292,0.5579,1.2464,0.8464,0.1318,1.3173,1.4969,-0.0683,0.3944,0.5785,0.062,0.4933,0.1414,-0.0443,-0.1727,-0.1421,-0.0105,0.2446,1.2049,-0.0896,0.0568,2.9754,0.6981,0.0036,0.554,0.0957,Control
A07,0.392,-0.0938,-0.1134,-5e-04,0.3495,-0.0132,0.0851,0.3628,0.5437,0.5247,0.6086,1.2998,1.0179,0.1331,1.3445,1.6171,-0.111,0.399,0.7252,0.1414,0.995,0.242,-0.0892,-0.1185,-0.1344,-0.0127,0.2499,1.1651,-0.0629,0.1351,3.1818,0.8063,0.001,0.562,0.1033,Control
A08,0.4711,-0.1327,-0.1783,0.1163,0.3552,-0.026,0.109,0.3832,0.5476,0.2842,0.5,1.3963,0.8562,0.179,1.1883,1.2942,-0.0846,0.443,0.6328,0.0683,1.3932,0.2779,-0.1308,-0.2234,-0.0912,-0.127,0.1022,0.8881,-0.0941,-0.0045,3.2231,0.8625,-0.0864,0.373,0.0661,Control
A09,0.4017,-0.0951,-0.2292,-0.023,0.4165,0.0299,-0.0142,0.3986,0.4539,0.5107,0.4101,1.1248,1.0651,0.1078,1.2136,1.4606,-0.049,0.4065,0.5774,0.1437,0.8846,0.2313,-0.0737,-0.165,-0.0011,-0.031,0.0796,1.0701,-0.1619,0.0922,3.2212,0.7772,0.0757,0.4212,0.1147,Control
A10,0.3777,-0.1313,-0.2546,-0.0138,0.3999,0.0268,0.1029,0.3795,0.5342,0.5289,0.5579,1.2513,0.9596,0.1115,1.0536,1.3345,-0.1153,0.431,0.8002,0.23,1.1289,0.2632,-0.093,-0.1161,-0.0633,-0.026,0.15,1.1459,-0.1561,0.0522,3.1598,0.894,-0.0543,0.533,0.1024,Control
A11,0.3015,-0.0973,-0.4133,-0.0975,0.3608,0.0864,-0.0087,0.2284,0.5348,0.3551,0.5961,1.1999,0.834,0.1482,0.8753,1.3361,-0.1311,0.3149,0.2905,0.0094,0.5589,0.0987,-0.0964,-0.1862,-0.1409,0.0611,0.3455,1.1033,-0.0279,-0.0099,2.8864,0.6346,-0.0731,0.35,0.0589,Control
A12,0.1871,-0.0615,-0.0746,0.0412,0.0851,0.0074,0.0266,0.0949,0.1231,0.0339,0.3363,0.6883,0.2846,0.0135,0.6501,1.1946,0.1255,0.3662,0.3949,-0.1823,0.3497,0.1811,0.0237,-0.0109,-0.1069,0.1479,0.6026,0.4873,-0.0058,0.1421,2.1881,0.5762,0.0154,0.2244,0.2221,Control
B01,0.3122,-0.1376,0.0518,-0.0264,0.2864,-0.1221,0.0187,0.2241,0.3765,0.0726,0.3415,1.1212,0.8631,0.149,1.2003,1.2889,-0.0999,0.3636,0.6141,-0.2316,0.6744,0.2353,-0.1066,-0.1021,-0.3616,-0.1315,0.2392,0.5998,-0.0104,0.0305,3.1971,0.7451,-0.2095,0.2415,0.141,Control
B02,0.5356,-0.1079,-0.2082,-0.0545,0.3673,0.0256,0.02,0.3991,0.5233,0.6333,0.4762,1.1739,0.993,0.166,1.4804,1.6242,-0.1327,0.5296,0.7237,0.201,0.4517,0.1618,-0.0804,-0.0843,-0.0707,0.0107,0.1986,1.2241,-0.0862,0.0301,3.3539,1.0473,-0.0446,0.6326,0.1162,Control
B03,0.5005,-0.1685,-0.1775,-0.0675,0.3461,-0.0021,-0.0523,0.2815,0.4777,0.4329,0.5286,1.283,0.9667,0.1312,1.2095,1.4264,-0.1635,0.4036,0.7558,0.0068,0.596,0.128,-0.0862,-0.1443,-0.2398,-0.0417,0.2611,1.0311,-0.2247,0.0135,3.2611,0.8613,-0.1116,0.4811,0.0993,BRCACancer
B04,0.4282,-0.1067,-0.2261,0.0069,0.2254,-0.0462,0.0792,0.2661,0.4158,0.1066,0.4622,1.2367,0.8407,0.1027,1.2264,1.1992,0.0194,0.3231,0.6961,6e-04,1.4498,0.2698,-0.1655,-0.0909,-0.2181,-0.045,0.232,0.6987,0.0215,0.0408,3.226,0.8164,-0.0772,0.2998,0.0919,BRCACancer
