@relation data

@attribute id string
@attribute 10327 numeric
@attribute 10554 numeric
@attribute 10555 numeric
@attribute 1056 numeric
@attribute 11343 numeric
@attribute 119548 numeric
@attribute 129642 numeric
@attribute 132158 numeric
@attribute 137964 numeric
@attribute 150763 numeric
@attribute 154141 numeric
@attribute 1606 numeric
@attribute 1607 numeric
@attribute 1608 numeric
@attribute 160851 numeric
@attribute 1609 numeric
@attribute 219 numeric
@attribute 223 numeric
@attribute 224 numeric
@attribute 231 numeric
@attribute 253558 numeric
@attribute 26007 numeric
@attribute 2710 numeric
@attribute 2712 numeric
@attribute 2717 numeric
@attribute 346606 numeric
@attribute 3990 numeric
@attribute 4023 numeric
@attribute 501 numeric
@attribute 5406 numeric
@attribute 5407 numeric
@attribute 55750 numeric
@attribute 56894 numeric
@attribute 56895 numeric
@attribute 57678 numeric
@attribute 80339 numeric
@attribute 84649 numeric
@attribute 84803 numeric
@attribute 8513 numeric
@attribute 8525 numeric
@attribute 8526 numeric
@attribute 8527 numeric
@attribute 8611 numeric
@attribute 8612 numeric
@attribute 8613 numeric
@attribute 8694 numeric
@attribute 9162 numeric
@attribute 9388 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.9974,0.9559,0.1742,-0.1508,0.1638,-0.1161,0.2182,0.5437,0.9461,0.1206,0.8644,2.1526,-0.0884,0.15,0.5438,0.3458,0.6635,1.5634,0.9881,0.6112,0.6625,0.5859,0.5324,-0.0984,0.658,-0.0918,0.0361,0.0061,-0.0272,-0.0518,-0.0185,0.7764,0.7024,0.2632,0.5354,-0.1043,0.4218,0.8746,-0.0528,0.4414,1.5789,1.0565,0.2455,0.09,0.0239,0.6902,-0.0825,-0.1101,Control
A02,0.9544,0.8493,0.2036,-0.1544,0.2399,-0.1033,0.2063,0.4318,0.8481,0.1895,0.7624,1.5655,-0.0255,0.1181,0.2369,0.3395,0.441,1.5552,0.7555,0.6147,0.2694,0.4516,0.1415,-0.0216,0.655,0.0443,0.068,0.2427,-0.0235,-0.0057,-0.1365,0.6316,0.5982,0.1949,0.2295,-0.0894,0.2472,0.7266,-0.0583,0.3068,1.1896,0.8505,0.092,0.0723,0.0735,0.6469,-0.0355,-0.1046,Control
A03,1.0983,0.9545,0.2964,-0.1812,0.2264,-0.1464,0.253,0.4629,0.9435,0.3456,1.0233,1.4326,-0.0636,0.1995,0.3202,0.4484,0.4609,1.5461,0.9664,0.5237,0.3123,0.5451,0.3768,0.0304,0.9109,0.0185,-0.0091,-0.0179,-0.0215,-0.0393,-0.0453,0.7737,0.8575,0.4004,0.4798,-0.0844,0.2759,0.811,-0.0211,0.3735,1.2744,0.8824,0.1146,0.0654,0.0578,0.7128,-0.0514,-0.115,Control
A04,0.9003,0.9959,0.2798,-0.0646,0.2524,-0.1696,0.1753,0.5133,0.8671,0.0153,0.7569,1.6452,-0.0305,0.1117,0.2129,0.4944,0.5069,1.5284,0.5866,0.4969,0.6064,0.519,0.2069,0.1218,0.7804,0.029,-0.0454,0.0684,-0.0733,-0.031,-0.0828,0.6668,0.5701,0.2627,0.2699,-0.0026,0.3816,0.6511,-0.0046,0.3155,1.0677,1.0374,0.1479,0.1004,0.0046,0.6931,-0.0455,-0.1228,Control
A05,1.1932,1.2702,0.3408,-0.039,0.2959,-0.1253,0.3683,0.5607,0.977,0.0241,1.0691,1.485,-0.0645,0.2944,0.2478,0.4827,0.6886,1.5898,0.901,0.4807,0.4532,0.6065,0.3713,-0.0858,1.0828,0.0102,0.029,-0.0114,0.0117,-0.0412,-0.0678,0.7446,0.807,0.4071,0.3513,-0.0239,0.5832,0.9372,-0.0469,0.4011,1.1108,1.0973,0.0759,0.1336,0.0098,0.8266,-0.0565,-0.1055,Control
A06,1.0138,1.0133,0.2225,-0.204,0.2222,-0.1394,0.2359,0.4497,0.8845,0.3443,0.8458,1.5613,-0.0212,0.1894,0.2371,0.3024,0.5175,1.452,0.8496,0.6359,0.4843,0.5123,0.2395,-0.1197,0.8249,-0.0247,0.0052,0.0668,0.0509,-0.0571,-0.0414,0.627,0.6893,0.317,0.3851,-0.1489,0.4458,0.9637,0.0054,0.2927,1.1045,0.9931,0.1032,-0.002,0.0167,0.6747,-0.0489,-0.0829,Control
A07,1.0612,0.9713,0.2035,-0.2449,0.3215,-0.1222,0.2643,0.5259,0.9757,0.2739,0.9287,1.7777,-0.037,0.3217,0.2753,0.4229,0.4778,1.6874,0.9331,0.5269,0.6019,0.5185,0.3556,-0.0357,0.8164,0.008,0.0554,-0.008,0.0243,-0.0684,-0.115,0.7533,0.7377,0.4501,0.542,-0.1345,0.3663,0.9243,-0.0891,0.3869,1.3784,1.0722,0.1752,0.1131,-0.0042,0.7207,-0.0378,-0.1477,Control
A08,0.8319,0.7921,0.0863,-0.1416,0.0683,-0.1035,0.1646,0.4974,0.8935,0.1726,0.9135,2.0743,-0.081,0.2376,0.517,0.2338,0.3392,1.4958,0.9161,0.5902,0.8456,0.4615,0.5159,-0.0514,0.6191,-0.046,0.2282,-0.0393,-0.0609,-0.0674,-0.0258,0.8722,0.7537,0.4285,0.4771,-0.0938,0.2656,0.7303,-0.0116,0.3853,1.595,1.1123,0.3322,0.0233,-0.0451,0.5367,-0.0799,-0.1617,Control
A09,0.8367,1.0406,0.1928,-0.1538,0.2687,-0.0952,0.2239,0.3896,0.855,0.1058,0.7981,1.8904,-0.0558,0.2319,0.3796,0.4194,0.4496,1.5758,0.8398,0.5246,0.4485,0.4757,0.4587,-0.0076,0.8002,0.0095,0.0814,0.0243,-0.023,-0.032,-0.1075,0.6365,0.6813,0.3062,0.3784,-0.1034,0.1955,0.6766,-0.0222,0.3309,1.4017,0.9827,0.1749,0.1175,0.0783,0.6336,-0.0319,-0.0534,Control
A10,0.99,1.135,0.2625,-0.0881,0.2669,-0.1045,0.3159,0.4892,0.9472,0.0876,0.8727,1.5236,-0.0532,0.3298,0.4531,0.4338,0.4359,1.5754,0.7986,0.5045,0.5746,0.473,0.3867,-0.0423,0.924,0.0326,0.0382,-0.0229,-0.0278,-0.0453,-0.0579,0.8659,0.7152,0.4794,0.4427,-0.0508,0.5285,0.7998,-0.134,0.4264,1.4025,1.0385,0.1012,0.0982,0.0727,0.641,-0.0658,-0.1438,Control
A11,0.7089,0.757,0.2104,-0.1616,0.0865,-0.0757,0.1397,0.2671,0.728,0.2374,0.565,1.4606,-0.0401,0.1611,0.323,0.244,0.5832,1.2186,0.7891,0.474,0.3728,0.446,0.2291,-0.2439,0.6763,-0.0384,0.0096,-0.2022,0.007,-0.0421,-0.0799,0.496,0.5657,0.2172,0.4413,-0.0225,0.3309,0.5566,-0.0861,0.3151,1.1678,0.7554,0.1058,0.1065,0.0715,0.5234,-0.0673,-0.083,Control
A12,0.7855,0.954,0.0467,-0.2971,0.3247,-0.0891,0.2728,0.3391,0.6955,0.1081,0.4797,1.0608,0.0384,0.1065,0.1276,0.23,0.1729,1.3231,0.4644,0.629,0.2585,0.2945,0.0189,0.2247,0.4738,0.1577,0.0147,-0.0561,-0.0364,-0.0747,1e-04,0.4487,0.3299,0.1929,0.0793,-0.1301,0.1364,0.6033,-0.0636,0.1767,0.6369,0.7583,0.1798,-0.0399,0.1635,0.4282,0.0438,-0.0757,Control
B01,0.7888,0.7891,-0.1122,-0.4698,0.2317,-0.0673,0.2015,0.3858,0.8915,0.1597,0.7543,1.9644,-0.0554,0.152,0.3246,0.097,0.259,1.4298,0.9233,0.7657,0.4118,0.389,0.352,0.017,0.6342,-0.0853,0.1281,-0.0083,0.0173,-0.105,0.0064,0.7076,0.5402,0.1653,0.3838,-0.1466,0.1648,0.6543,0.0189,0.219,1.5023,0.9318,0.3025,-0.1205,0.0892,0.4743,0.0062,-0.0523,Control
B02,1.0977,1.0455,0.2613,-0.1649,0.208,-0.1013,0.2235,0.5746,1.0317,0.2033,0.8145,1.9134,-0.0661,0.1284,0.2631,0.4901,0.5802,1.7799,0.9816,0.7563,0.379,0.6175,0.2076,0.01,0.8322,0.0269,0.0198,0.0899,-0.0266,-0.0831,-0.0011,0.7266,0.6801,0.2486,0.3503,-0.0772,0.4013,0.7804,-0.0771,0.4446,1.4036,1.05,0.1449,0.1128,0.0783,0.7562,-0.0503,-0.0491,Control
B03,0.9755,0.6957,0.1645,-0.2664,0.1455,-0.112,0.1397,0.455,0.9914,0.0148,0.7977,1.8445,-0.0802,0.1106,0.3525,0.3391,0.4971,1.6694,0.8471,0.63,0.3323,0.5222,0.257,-0.1129,0.6344,-0.051,0.0197,-0.0733,-0.0541,-0.0649,0.0304,0.7284,0.5904,0.2469,0.3614,-0.0486,0.4202,0.7126,-0.0697,0.3553,1.3853,0.9265,0.1669,-0.0149,0.0151,0.6547,-0.0363,-0.0522,BRCACancer
B04,0.8668,0.8056,0.0941,-0.2062,0.2696,-0.1428,0.3121,0.6783,0.9517,0.3817,0.8804,1.712,-0.0709,0.2963,0.4105,0.338,0.27,1.1306,0.6103,0.5985,0.4627,0.3762,0.5165,-0.0061,0.528,0.0055,-0.0251,0.0066,-0.0791,-0.0751,-0.0276,0.8691,0.7756,0.5167,0.3093,-0.1369,0.1016,0.6616,-0.0545,0.4286,1.2313,1.1961,0.1775,-0.0377,0.0546,0.5437,-0.0741,-0.1718,BRCACancer
B05,0.7819,0.7634,0.1664,-0.2875,0.2898,-0.1915,0.1085,0.4426,0.7594,0.1356,0.6676,1.3867,0.0126,0.1141,0.1789,0.3518,0.2644,1.3574,0.5984,0.572,0.2589,0.358,0.1675,0.1015,0.7338,0.0277,-0.064,-0.0785,0.0494,-0.1285,-0.0536,0.6058,0.5778,0.2893,0.1641,-0.1296,0.0938,0.4814,-0.0309,0.3435,1.1845,0.8292,0.1365,0.0032,0.0754,0.5951,-0.0164,-0.1226,BRCACancer
B06,0.7702,0.4523,-0.2173,-0.4673,0.0937,-0.0508,0.1236,0.2414,0.8381,0.1175,0.6706,1.4964,-0.0165,0.1464,0.1522,0.0119,-0.0543,1.1649,0.7155,0.4918,0.2397,0.1752,0.1889,-0.1831,0.3147,-0.1019,0.0045,-0.0649,0.025,-0.0678,0.1517,0.6113,0.2563,0.2604,0.2753,-0.1108,0.1463,0.4773,-0.0045,0.0568,1.0342,0.7872,0.1759,-0.2869,0.2457,0.356,0.0777,-0.0393,BRCACancer
B07,1.0297,0.9746,0.1872,-0.1732,0.1879,-0.1166,0.2261,0.5951,1.122,0.2651,0.7934,1.9385,-0.049,0.1451,0.394,0.545,0.5309,1.6919,0.907,0.6962,0.3856,0.552,0.2837,-0.1387,0.7128,-0.0226,-0.058,-0.0089,-0.0254,-0.0942,-0.0758,0.8805,0.6541,0.408,0.4885,-0.1461,0.2892,0.7088,-0.11,0.4942,1.5531,1.1517,0.1658,0.1175,0.0876,0.7136,-0.0349,-0.1255,BRCACancer
B08,0.9331,1.1599,0.2959,-0.1551,0.3127,-0.0578,0.2448,0.349,0.8773,-0.0031,0.7486,1.7494,-0.0503,0.1982,0.3149,0.3102,0.5368,1.4141,0.9439,0.5379,0.2277,0.5864,0.2819,-0.0738,1.0849,-0.0013,0.0815,0.0445,-0.0375,-0.0125,-0.0386,0.4788,0.5957,0.2029,0.3782,-0.0926,0.4132,0.8716,-0.0334,0.4203,1.3608,0.8333,0.0847,0.098,0.068,0.7098,-0.0951,-0.0347,Control
B09,0.4339,0.7657,0.0663,-0.2068,0.2158,-0.1182,0.1383,0.4049,0.7389,-0.0612,0.681,1.8324,-0.082,0.1396,0.5142,0.2818,0.2488,0.9281,0.6137,0.5293,0.3476,0.3536,0.3929,0.0853,0.4159,-0.0217,0.0977,-0.059,-0.049,-0.0835,-0.0162,0.6251,0.7913,0.3403,0.1881,-0.0453,0.0461,0.327,-0.0822,0.4109,1.2712,1.1303,0.256,0.0983,0.1128,0.4527,-0.0363,-0.079,Control
B10,0.6974,0.7573,0.0627,-0.1991,0.1911,-0.172,0.177,0.3909,0.7483,0.0241,0.6733,1.5685,-0.0581,0.1693,0.2983,0.3014,0.3963,1.3821,0.5723,0.4838,0.4822,0.2313,0.3153,-0.0799,0.291,-0.0351,0.019,0.0771,-0.05,-0.0123,-0.0297,0.6121,0.491,0.3023,0.2423,-0.1097,0.156,0.445,-2e-04,0.2916,0.9328,0.9862,0.1343,0.1202,0.02,0.4422,-0.0276,-0.1011,Control
B11,1.0288,1.11,0.2167,-0.2223,0.2351,-0.0622,0.3022,0.4005,0.6943,0.2195,0.7717,1.4336,-0.0461,0.2313,0.2886,0.3128,0.2824,1.4454,0.758,0.3929,0.429,0.3613,0.2971,0.0848,0.8972,0.0439,0.077,-0.0642,-0.0171,-0.0541,-0.0278,0.5032,0.6562,0.1776,0.2691,-0.0701,0.3304,0.7104,-0.012,0.3038,1.0395,0.8278,0.0917,0.164,0.0636,0.6241,-0.0487,-0.0746,Control
B12,0.4979,0.4145,0.0422,-0.1804,0.0845,-0.1058,0.1193,0.5148,0.7263,0.0577,0.6285,1.9165,-0.0176,0.1703,0.1693,0.222,-1e-04,0.707,0.3416,0.3628,0.5152,0.1969,0.2869,0.1289,0.2648,0.04,-0.0291,-0.0497,0.0681,-0.1648,-0.0341,0.381,0.5983,0.2051,0.0287,-0.1402,0.098,0.3918,-0.0764,0.3837,0.9712,1.0987,0.1381,0.0474,0.0948,0.4107,-0.0389,-0.037,Control
C01,1.0199,1.0225,0.2943,-0.2713,0.2767,-0.1589,0.2156,0.6026,0.9977,0.0779,0.8359,1.7452,-0.0558,0.3044,0.2676,0.477,0.4073,1.424,0.7165,0.5777,0.399,0.5234,0.4988,-0.0073,0.9483,0.0248,-0.034,-0.0017,0.0333,-0.1204,-0.0175,0.6069,0.7861,0.3285,0.331,-0.2166,0.3904,0.8349,-0.0376,0.4875,1.2321,1.0566,0.1083,0.0617,0.0481,0.7459,-0.024,-0.1699,BRCACancer
C02,0.9785,1.0869,0.3423,-0.127,0.3139,-0.151,0.2193,0.5281,0.9563,-0.0191,0.746,1.8556,-0.0398,0.1514,0.2416,0.567,0.5007,1.6497,0.6884,0.5706,0.4985,0.5776,0.0504,-0.0213,0.7352,0.079,-0.021,-0.0016,0.0051,-0.0245,-0.101,0.6298,0.5698,0.2111,0.3616,-0.0989,0.37,0.7156,-0.0681,0.4372,1.0998,1.0291,0.1117,0.1285,0.105,0.8052,-0.0263,-0.0971,BRCACancer
