@relation data

@attribute id string
@attribute 140739 numeric
@attribute 2861 numeric
@attribute 5413 numeric
@attribute 6622 numeric
@attribute 7325 numeric
@attribute 7326 numeric
@attribute 7327 numeric
@attribute 7332 numeric
@attribute 7341 numeric
@attribute 9246 numeric
@attribute 9627 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.5866,-0.119,0.4723,0.1707,0.4475,0.9833,1.4817,1.0113,0.9334,0.9963,-0.109,Control
Utah__A02,0.5256,-0.0778,0.2941,0.1942,0.2944,0.8213,1.0433,0.7605,0.7906,1.076,-0.0594,Control
Utah__A03,0.5959,-0.1124,0.3703,0.2612,0.402,0.9385,1.2259,0.937,0.9675,1.2717,-0.0839,Control
Utah__A04,0.4728,-0.1113,0.5572,0.087,0.3102,0.809,1.0137,0.7205,0.8305,0.9957,-0.0656,Control
Utah__A05,0.614,-0.0342,0.8447,0.2988,0.4546,0.928,1.2392,0.9014,0.9454,1.1753,-0.0752,Control
Utah__A06,0.5842,-0.0887,0.4248,0.1855,0.3418,0.7612,1.1557,0.7253,0.9533,0.9049,-0.0624,Control
Utah__A07,0.6507,-0.0618,0.413,0.2601,0.7454,0.9226,1.2675,0.812,0.8609,0.9589,-0.083,Control
Utah__A08,0.7097,-0.1287,0.1426,0.166,0.8826,0.9945,1.2834,0.8415,0.9204,0.9073,-0.0812,Control
Utah__A09,0.6265,-0.0894,0.5214,0.1584,0.545,0.8691,1.3035,0.7651,0.8388,1.0598,-0.0467,Control
Utah__A10,0.6243,-0.0774,0.6691,0.2443,0.6198,0.9268,1.2301,0.9181,0.9197,1.104,-0.091,Control
Utah__A11,0.4556,-0.2012,0.2858,0.0289,0.3275,0.8536,1.081,0.7567,0.677,0.9042,-0.0986,Control
Utah__A12,0.5391,-0.0514,0.169,0.2601,0.2868,0.5415,0.5914,0.6055,0.848,0.6542,0.0057,Control
Utah__B01,0.5537,-0.1597,-0.0392,0.1981,0.5085,0.7587,1.2231,0.8312,0.8531,0.5554,-0.0311,Control
Utah__B02,0.552,-0.0542,0.2669,0.1296,0.2807,0.8661,1.3769,0.9093,0.9313,1.0064,-0.0745,Control
Utah__B03,0.5297,-0.075,-0.2035,0.0485,0.3568,0.8342,1.2473,0.8505,0.8464,0.7962,-0.1267,BRCACancer
Utah__B04,0.784,-0.1103,0.2548,0.2099,0.9514,0.87,1.0435,0.7593,0.9054,0.683,-0.0862,BRCACancer
Utah__B05,0.5732,-0.1,0.0326,0.1378,0.3665,0.6938,0.8936,0.7395,1.005,0.9015,-0.0589,BRCACancer
Utah__B06,0.406,-0.1262,-0.1519,0.1511,0.3318,0.5266,0.9074,0.6146,0.6129,0.4464,0.0149,BRCACancer
Utah__B07,0.6188,-0.0127,0.2674,0.1203,0.3749,0.9124,1.4141,0.9838,1.0062,0.9658,-0.0343,BRCACancer
Utah__B08,0.5015,-0.1137,0.7966,0.1041,0.205,0.8513,1.1508,0.8392,0.8612,0.9184,-0.0912,Control
Utah__B09,0.7457,-0.1788,0.3925,0.1725,0.7169,0.9882,1.1514,0.7642,0.9029,0.6284,-0.0918,Control
Utah__B10,0.596,-0.1062,0.1914,0.1649,0.6354,0.7618,0.9624,0.65,0.8845,0.7009,-0.071,Control
Utah__B11,0.5171,-0.1284,0.5789,0.2358,0.4635,0.7791,0.9279,0.7619,0.8289,1.0829,-0.0749,Control
Utah__B12,0.4466,-0.1078,0.0467,0.134,0.6439,0.5945,0.7395,0.455,0.6234,0.4125,-0.0412,Control
Utah__C01,0.6278,-0.0712,0.4276,0.2165,0.5804,0.8856,1.2674,0.8636,0.7763,0.8676,-0.0731,BRCACancer
Utah__C02,0.5459,-0.0526,0.6733,0.2031,0.3183,0.7527,1.1117,0.7461,0.7659,0.9534,-0.0556,BRCACancer
Utah__C03,0.6201,0.0155,0.6917,0.0946,0.2925,0.834,1.3425,0.9421,0.8423,1.0613,-0.0838,BRCACancer
Utah__C04,0.4264,-0.1291,0.7824,0.1596,0.1229,0.6303,0.7181,0.5687,0.502,0.7636,-0.1129,Control
Utah__C05,0.3776,-0.0834,0.2031,0.0189,0.1567,0.543,0.7072,0.4757,0.779,0.7621,-0.0583,BRCACancer
Utah__C06,0.2317,-0.1178,-0.0286,-0.0085,0.1296,0.21,0.1806,0.3028,0.2301,0.2798,-0.0394,Control
Utah__C07,0.4463,-0.042,0.5883,0.1057,0.1916,0.7063,0.7788,0.5741,0.6666,0.8174,-0.0671,Control
Utah__C08,0.4278,-0.074,0.4769,0.1189,0.2277,0.7943,0.958,0.7718,0.7287,0.9792,-0.104,Control
Utah__C09,0.4483,-0.0399,0.3712,0.0462,0.1822,0.6201,0.7202,0.4927,0.8386,0.8271,-0.1173,Control
Utah__C10,0.5461,-0.0313,0.4232,0.2784,0.2145,0.6083,0.7265,0.4923,0.7947,0.8173,-0.041,BRCACancer
Utah__C11,0.499,-0.0966,0.7228,0.1853,0.1736,0.8414,1.2302,0.8305,0.7606,0.9553,-0.0953,Control
Utah__C12,0.3398,-0.067,0.7787,0.1551,0.1901,0.4187,0.6808,0.4334,0.5908,0.6989,-0.0905,BRCACancer
Utah__D01,0.5335,-0.1274,-0.0063,0.1135,0.7922,0.7346,1.1737,0.7504,0.6871,0.6343,-0.0814,BRCACancer
Utah__D02,0.3895,-0.0967,0.8998,0.1115,0.2366,0.7227,0.8111,0.5819,0.7136,0.8262,-0.0779,BRCACancer
Utah__D03,0.4906,-0.0845,0.7729,0.1841,0.2636,0.7012,0.8209,0.5827,0.688,0.7748,-0.044,BRCACancer
Utah__D04,0.3699,-0.0087,0.695,0.0887,0.2956,0.6916,0.9323,0.6495,0.634,0.9948,-0.088,BRCACancer
Utah__D05,0.5313,-2e-04,0.8066,0.2087,0.3038,0.6538,0.8129,0.6217,0.702,0.9311,-0.0967,BRCACancer
Utah__D06,0.4674,-0.0782,0.6379,0.1366,0.2921,0.774,1.0682,0.787,0.7325,0.9483,-0.078,BRCACancer
Utah__D07,0.4099,-0.0039,0.8504,0.143,0.1999,0.7905,1.0964,0.701,0.7047,0.9208,-0.0938,Control
Utah__D08,0.4743,-0.0949,0.4772,0.1163,0.2037,0.6351,0.6954,0.5508,0.5697,0.7561,-0.1026,Control
Utah__D09,0.4737,-0.0461,0.5959,0.1897,0.2219,0.7073,0.8508,0.6389,0.6897,0.893,-0.102,Control
Utah__D10,0.4961,-0.0913,0.6085,0.095,0.1701,0.8281,0.8801,0.6835,0.79,1.065,-0.0988,Control
Utah__D11,0.2672,-0.1472,0.3789,0.0132,0.0608,0.4361,0.3414,0.513,0.2872,0.3645,-0.1023,Control
Utah__D12,0.3479,-0.0219,0.2873,0.1123,0.1034,0.7507,0.9205,0.5343,0.5959,0.7752,-0.0861,Control
Utah__E01,0.3289,-0.1027,-0.0549,-0.0259,0.2112,0.6382,0.8732,0.4831,0.6704,0.8514,-0.0507,BRCACancer
Utah__E02,0.5656,-0.072,0.9134,0.1843,0.2438,0.7701,0.9691,0.6872,0.8921,0.9376,-0.0898,Control
Utah__E03,0.3833,-0.0679,0.8029,0.1447,0.2435,0.8067,0.9956,0.7267,0.7058,1.1876,-0.0835,Control
Utah__E04,0.4866,-0.0026,0.9042,0.1575,0.2747,0.7763,1.2433,0.8237,0.8013,1.0204,-0.0696,Control
Utah__E05,0.4627,-0.0487,0.589,0.532,0.2863,0.6842,0.8334,0.5892,0.6941,0.716,-0.0033,Control
