@relation data

@attribute id string
@attribute 112483 numeric
@attribute 113451 numeric
@attribute 1152 numeric
@attribute 1158 numeric
@attribute 1160 numeric
@attribute 1373 numeric
@attribute 1610 numeric
@attribute 162417 numeric
@attribute 219 numeric
@attribute 223 numeric
@attribute 224 numeric
@attribute 2593 numeric
@attribute 26 numeric
@attribute 262 numeric
@attribute 2628 numeric
@attribute 27165 numeric
@attribute 2744 numeric
@attribute 2746 numeric
@attribute 2747 numeric
@attribute 2752 numeric
@attribute 2805 numeric
@attribute 2806 numeric
@attribute 283208 numeric
@attribute 29920 numeric
@attribute 383 numeric
@attribute 384 numeric
@attribute 4128 numeric
@attribute 4129 numeric
@attribute 435 numeric
@attribute 445 numeric
@attribute 4842 numeric
@attribute 4843 numeric
@attribute 4846 numeric
@attribute 4942 numeric
@attribute 4953 numeric
@attribute 5009 numeric
@attribute 501 numeric
@attribute 5033 numeric
@attribute 51056 numeric
@attribute 5625 numeric
@attribute 57571 numeric
@attribute 5831 numeric
@attribute 5832 numeric
@attribute 58510 numeric
@attribute 6303 numeric
@attribute 65263 numeric
@attribute 6611 numeric
@attribute 6723 numeric
@attribute 79814 numeric
@attribute 8659 numeric
@attribute 8974 numeric
@attribute 95 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.0543,0.207,0.0911,-0.0502,-0.0861,-0.1029,0.0226,0.2779,0.8017,1.6001,0.987,0.1032,-0.0264,1.802,0.3625,0.1915,1.5511,0.8907,-0.064,1.3271,0.6948,0.5492,-0.0234,1.0747,0.1726,0.3098,-0.0605,0.0491,0.3127,-0.0582,-0.1277,-0.0259,0.1146,1.1802,1.635,-0.1212,-0.025,1.1789,0.9546,-0.1011,0.218,0.0975,1.0787,-0.0792,3.1168,0.1883,0.2631,0.7773,0.8752,0.0895,-0.0606,0.2269,Control
A02,0.9563,0.1125,0.1898,-0.0168,5e-04,-0.0442,-0.0032,0.2816,0.5027,1.5918,0.7523,-0.065,0.0951,1.6767,0.1537,-0.0148,1.2507,0.6815,-0.0727,1.0613,0.5084,0.3439,-0.0843,0.9423,0.0978,0.1779,-0.0444,-0.0685,0.3149,-0.0193,-0.0985,0.0249,0.1074,1.0413,1.6491,-0.1295,-0.0204,0.9507,1.3015,-0.1982,0.1316,0.0782,0.7453,-0.1174,2.9808,0.0371,0.1121,0.6645,0.3919,0.1398,0.0287,0.2531,Control
A03,1.0923,0.1624,0.1167,0.0273,-0.0424,-0.0833,-0.064,0.3268,0.5295,1.5826,0.9652,-0.072,-0.0038,1.7423,-0.0988,-0.0043,1.2972,0.8903,-0.1939,1.4807,0.5949,0.5226,-0.0719,0.9629,0.0536,0.3042,-0.0899,-0.0033,0.4082,-0.0147,-0.162,-0.016,0.1508,1.1741,1.5996,-0.1597,-0.018,1.2065,1.5407,-0.1006,0.1508,0.1773,0.859,-0.1097,3.381,0.1262,0.2295,0.7464,0.4447,0.2001,0.0076,0.2771,Control
A04,0.9077,0.1712,0.3798,0.02,0.0121,-0.0309,-0.0509,0.3384,0.5912,1.5646,0.5819,0.1035,0.0485,1.7278,0.2501,0.0219,1.2958,0.6568,-0.0619,1.1982,0.3579,0.4388,-0.0221,1.0479,0.1348,0.1488,-0.0635,-0.0259,0.3322,-0.0103,-0.1138,-0.0311,0.1494,1.0104,1.9825,-0.0958,-0.0816,0.8176,0.9488,-0.0889,0.2918,0.2049,0.8878,-0.0097,2.6159,0.1858,0.0629,0.8399,0.5853,0.162,0.0083,0.1907,Control
A05,1.2651,0.1148,0.2118,-0.0051,-0.0407,-0.0697,-0.0624,0.3998,0.8354,1.6268,0.8991,0.1598,-0.0419,1.7762,0.257,0.0133,1.2752,0.7733,-0.0137,1.5441,0.5031,0.5368,-0.0262,1.3139,0.1457,0.4474,-0.0787,0.1101,0.4398,0.0227,-0.1108,0.0087,0.1132,1.1223,1.9946,-0.1288,0.0229,1.1017,1.1769,-0.101,0.2989,0.2259,0.8009,-0.0113,3.1618,0.1544,0.1354,0.8964,0.5045,0.1907,0.032,0.2578,Control
A06,1.033,0.2112,0.0327,-0.0658,-0.0223,-0.0411,-0.0503,0.1368,0.6054,1.4872,0.8472,-0.0853,0.0063,1.715,-0.0976,0.1047,1.1622,0.7896,-0.2523,1.4605,0.6417,0.4737,-0.0845,0.9383,0.0168,0.0885,-0.0381,-0.0582,0.4464,-0.0361,-0.1223,-0.0127,0.0799,1.1319,1.5422,-0.1842,0.071,1.1267,0.9493,-0.1061,0.1073,0.0915,0.7946,-0.094,3.387,0.0362,0.2095,0.7338,0.3646,0.1522,0.0442,0.2225,Control
A07,0.998,0.2327,0.0802,-0.0603,-0.0208,-0.0212,-0.1154,0.259,0.5522,1.7258,0.9315,0.0386,-0.0153,1.8416,0.3761,0.0534,1.6415,1.0118,-0.0562,1.2677,0.6146,0.5056,-0.0617,1.1032,0.1032,0.1899,-0.1058,-0.0562,0.4238,-0.0582,-0.1515,-0.0541,0.123,1.1963,1.5973,-0.1595,0.0383,1.2331,1.1901,-0.1891,0.1544,0.1224,0.7895,-0.1057,3.1182,0.0586,0.276,0.7688,0.5603,0.1669,-0.0057,0.2226,Control
A08,0.8768,0.2049,0.0714,-0.0348,-0.0128,-0.0619,-0.0329,0.2401,0.3659,1.5316,0.9143,-0.0351,-0.0838,1.7738,0.1505,0.1362,1.9053,1.1452,-0.295,0.9766,0.5409,0.4811,-0.0706,0.9238,0.1348,0.1469,-0.0604,-0.0698,0.2972,-0.0851,-0.0934,0.0139,0.0875,0.9435,1.3383,-0.1405,-0.0664,1.0932,0.9264,-0.1269,0.1493,0.0167,0.7217,-0.095,2.6568,0.0626,0.3718,0.6321,0.6028,0.0444,-0.0692,0.1377,Control
A09,0.931,0.1951,0.058,-0.0934,-0.0127,-0.076,-0.0343,0.2535,0.5142,1.6127,0.8374,0.0451,0.0509,1.7957,0.203,0.1196,1.5279,0.9609,-0.0181,1.0337,0.6007,0.3976,0.0024,0.9327,0.0779,0.1445,-0.1018,-0.036,0.3181,-0.0295,-0.1614,0.0433,0.1392,1.0836,1.5819,-0.1584,-0.0198,1.0549,0.8146,-0.1701,0.1728,0.1124,0.8243,-0.0856,3.1258,0.0202,0.2592,0.6518,0.5211,0.148,0.0942,0.1845,Control
A10,0.987,0.084,0.1153,0.0153,-0.0484,-0.0344,-0.0089,0.2968,0.4959,1.6123,0.7958,0.0766,-0.0229,1.8561,0.1531,0.0416,1.7142,1.0268,0.0527,1.3072,0.5226,0.5626,-0.0581,1.0579,0.051,0.3653,-0.0598,0.0645,0.3827,-0.0269,-0.1279,0.0015,0.0739,1.017,1.786,-0.0886,-0.0258,1.1846,1.2049,-0.1399,0.2204,0.1662,0.8749,-0.005,2.6855,0.1163,0.1948,0.7172,0.3716,0.1232,-0.0352,0.1499,Control
