@relation data

@attribute id string
@attribute 81027 numeric
@attribute 7280 numeric
@attribute 7846 numeric
@attribute 347733 numeric
@attribute 6950 numeric
@attribute 22948 numeric
@attribute 10694 numeric
@attribute 10376 numeric
@attribute 10382 numeric
@attribute 10575 numeric
@attribute 7278 numeric
@attribute 10383 numeric
@attribute 10576 numeric
@attribute 10381 numeric
@attribute 908 numeric
@attribute 7277 numeric
@attribute 84617 numeric
@attribute 10574 numeric
@attribute 84790 numeric
@attribute 7203 numeric
@attribute 56604 numeric
@attribute Class {Control,BRCACancer}

@data
A01,3.3385,0.4525,1.2061,0.1596,1.3484,1.1497,1.0143,0.4584,0.1081,1.3623,0.6594,1.4947,1.7925,0.0787,1.2521,1.5525,0.3276,1.5148,0.4859,1.1387,-0.0322,Control
A02,3.7803,0.5485,0.8352,0.091,1.0716,1.0404,0.774,0.3359,0.1595,1.2029,0.6785,1.4067,1.6616,0.142,1.1321,1.3679,0.1571,1.4161,0.4034,1.0588,0.0597,Control
A03,3.2549,0.502,1.421,0.2395,1.2697,1.1428,0.7796,0.651,0.2124,1.2449,0.6959,1.5731,1.6437,0.1491,1.3212,1.2898,0.5797,1.4313,0.5665,1.1076,-0.0279,Control
A04,3.8775,0.595,1.0383,0.0904,1.2201,1.1074,0.6931,0.4817,0.2009,1.238,0.6861,1.6682,1.4956,0.1175,1.143,1.583,0.3021,1.5653,0.4058,1.0889,-0.0807,Control
A05,4.0493,0.4847,1.2154,0.1834,1.1646,1.2663,0.7706,0.5157,0.208,1.2122,0.7416,1.9242,1.6336,0.1298,1.3143,1.6224,0.5412,1.4516,0.5453,1.1157,-0.0978,Control
A06,3.3319,0.375,1.2242,0.0886,1.1089,1.0647,0.7016,0.3982,0.1657,1.1929,0.3846,1.4408,1.5963,0.0754,1.2702,1.3296,0.3678,1.4144,0.381,1.0751,-0.0044,Control
A07,3.5353,0.5639,0.9318,0.1679,1.2204,1.1642,0.9432,0.4039,0.1879,1.3217,0.7129,1.675,1.7353,0.109,1.3766,1.3964,0.3993,1.5566,0.3937,1.111,-0.1446,Control
A08,2.8471,0.3735,0.8086,0.0739,1.1909,0.9824,0.792,0.3865,0.108,1.2347,0.5677,1.1869,1.6276,0.1185,1.2039,1.1294,0.2442,1.3275,0.2028,1.1093,-0.0114,Control
A09,3.8273,0.5198,1.0016,0.148,1.0469,0.9964,0.7463,0.5254,0.2124,1.0943,0.6654,1.4708,1.6729,0.1103,1.2004,1.5012,0.2703,1.4236,0.3185,0.8572,-0.0932,Control
A10,3.8405,0.439,0.8034,0.0514,1.2755,1.1585,0.7651,0.2867,0.2652,1.2192,0.6546,1.695,1.5553,0.1243,1.3102,1.5285,0.2916,1.5396,0.4184,1.0928,-0.0271,Control
A11,3.4804,0.4321,0.8121,0.0625,0.7699,0.6537,0.7622,0.2166,0.2625,1.0391,0.6011,1.5203,1.6842,0.1523,0.9904,1.0512,0.3254,1.2005,0.3014,0.7389,-0.1896,Control
A12,3.9275,0.4662,0.4262,0.1951,0.6766,0.9639,0.3651,0.0659,0.073,1.1799,0.2884,1.1583,1.3496,0.0507,0.9618,1.3748,0.1254,1.3986,0.2929,0.7923,0.2809,Control
B01,2.917,0.2614,0.7875,0.0613,1.5327,0.9928,1.2646,0.468,-0.0632,1.1641,0.5321,0.8142,1.726,-0.0196,1.0356,1.2227,0.079,1.3362,0.2335,0.8041,-0.1563,Control
B02,3.3829,0.6337,1.2422,0.0446,1.6189,1.1782,1.0504,0.6002,0.2154,1.3867,0.6804,1.4464,1.7973,0.1132,1.3481,1.551,0.2446,1.6096,0.3852,1.0006,-0.0421,Control
B03,2.0216,0.372,1.0873,-0.0202,1.5691,1.1288,1.0707,0.3984,0.0759,1.2748,0.632,1.1532,1.7704,0.1624,1.228,1.2333,0.1644,1.5241,0.2774,0.8756,-0.1312,BRCACancer
B04,3.3464,0.4462,0.6176,0.0893,1.0719,0.8534,0.6141,0.0982,0.0241,1.0492,0.5269,1.1114,1.1911,0.1319,0.9834,1.1604,0.1984,1.207,0.2141,0.9061,-0.2661,BRCACancer
B05,3.1198,0.4937,0.6574,0.1273,1.2272,0.9998,0.7347,0.268,0.1165,1.3229,0.5034,1.2445,1.4963,0.0523,1.0845,1.1386,0.1754,1.4157,0.3501,0.7562,-0.0167,BRCACancer
B06,3.0098,0.3525,0.4014,-0.0243,1.2022,0.7275,0.7112,0.0138,-0.0982,0.8768,0.1429,0.5958,1.356,-0.0514,0.9596,0.955,0.0017,1.0426,0.0259,0.6639,-0.2685,BRCACancer
B07,3.2059,0.5742,0.8973,0.0915,1.5509,1.1152,1.1035,0.5152,0.2104,1.3211,0.8437,1.3281,1.7575,0.0721,1.2262,1.5067,0.347,1.4757,0.4234,1.0656,-0.0629,BRCACancer
B08,4.4756,0.3451,1.0157,0.1089,1.0905,1.0465,0.8882,0.291,0.2077,1.1569,0.8,1.8924,1.8082,0.1587,1.1726,1.4995,0.4911,1.3221,0.5261,0.8321,0.0221,Control
B09,4.0302,0.434,0.8333,0.038,1.0581,0.5305,0.7037,0.4082,0.0553,0.8428,0.5341,1.0671,1.1827,0.0622,0.5701,1.2541,0.0829,0.9659,0.4505,0.6742,-0.1842,Control
B10,3.5257,0.5241,0.5964,0.0641,0.8375,0.8922,0.5297,0.1505,0.0479,0.9824,0.5873,1.0666,1.2505,0.1422,1.0208,0.9925,0.1424,1.2311,0.3069,0.7702,-0.1246,Control
B11,3.7824,0.6542,0.8251,0.0482,0.9068,1.1995,0.5972,0.1475,0.1836,1.325,0.7083,1.5162,1.5087,0.1526,1.2009,1.3911,0.2359,1.5727,0.4882,1.0009,0.222,Control
B12,3.4351,0.7424,0.604,-0.0191,0.6389,0.3649,0.2911,0.3505,0.0203,0.6235,0.3237,0.8688,0.7646,0.1622,0.4932,0.8072,7e-04,0.7023,0.1171,0.5733,-0.14,Control
C01,3.5992,0.5678,0.944,0.1202,1.1574,1.0742,0.7728,0.3344,0.2114,1.1602,0.7512,1.7173,1.5701,0.1113,1.1353,1.3586,0.394,1.4113,0.3538,1.0897,-0.0207,BRCACancer
C02,4.0462,0.4901,0.8267,0.1377,1.1307,1.0226,0.7504,0.3893,0.2091,1.2033,0.5942,1.8237,1.5351,0.1236,1.238,1.5167,0.3124,1.5466,0.348,1.0893,-0.1248,BRCACancer
C03,3.4412,0.6461,1.0113,0.1378,1.3863,1.1456,0.9096,0.4961,0.1966,1.2246,0.7122,1.8479,1.5703,0.107,1.2282,1.5376,0.4795,1.5318,0.3311,1.1778,-0.071,BRCACancer
C04,5.3605,0.6193,0.6943,0.1637,0.6115,0.6207,0.4296,0.3724,0.2601,0.9133,0.4506,1.8422,1.2148,0.1818,0.7072,1.4739,0.2288,1.0506,0.4288,0.666,-0.0947,Control
C05,3.7221,0.6197,0.5691,0.1189,0.5616,0.6651,0.3249,0.2731,0.2672,1.0026,0.39,1.3678,1.2067,0.1265,0.9016,1.0429,0.2766,1.3047,0.2543,0.7067,-0.0946,BRCACancer
C06,2.3125,0.6537,0.2497,0.2263,0.2609,0.0216,-0.0287,0.225,0.0106,0.3014,0.2841,0.6863,0.5897,0.2108,0.024,0.7616,0.205,0.3993,0.1566,0.1812,0.0388,Control
C07,4.6522,0.4938,0.5405,0.0721,0.7407,0.7597,0.492,0.2723,0.1346,1.1032,0.6917,1.7454,1.3421,0.1722,0.9917,1.2761,0.3587,1.2862,0.2481,0.7102,-0.0418,Control
C08,4.1445,0.5541,0.7743,0.1459,0.9181,0.9581,0.6411,0.2416,0.2372,1.1693,0.7577,1.6936,1.5262,0.1031,1.0294,1.3932,0.1574,1.4074,0.3503,0.9915,-0.0278,Control
C09,4.0258,0.6001,0.6808,0.1712,0.8217,0.8702,0.4077,0.1705,0.1636,1.1878,0.7344,1.6214,1.2109,0.2191,1.0584,1.4891,0.1917,1.4679,0.222,0.9215,-0.059,Control
C10,4.2739,0.4706,0.4601,0.1713,0.9309,1.1889,0.4453,0.3283,0.1277,1.2623,0.5253,1.7471,1.3317,0.1047,1.0791,1.6497,0.3132,1.6492,0.2218,1.0544,-0.0456,BRCACancer
C11,4.3411,0.4808,0.7706,-0.0343,1.1134,0.9341,0.7829,0.2492,0.1488,1.1246,0.7648,1.7855,1.4965,0.1109,0.9536,1.5831,0.2668,1.3437,0.4419,0.9727,0.0176,Control
C12,5.6185,0.5335,0.4599,-0.0089,0.6334,0.6096,0.4079,0.268,0.2164,0.7642,0.4872,1.831,1.2014,0.0959,0.6163,1.5374,0.2389,1.1655,0.3521,0.6695,-0.0435,BRCACancer
D01,2.4813,0.3759,0.4589,-0.0116,0.9019,0.6463,0.6689,0.2356,0.0739,0.7864,0.4167,0.7525,1.2134,0.1459,0.7081,0.9586,0.1629,0.9096,0.0548,0.7981,0.0986,BRCACancer
D02,5.3769,0.4321,0.5831,0.1153,0.7298,0.7862,0.4931,0.1438,0.208,0.9201,0.5441,2.0036,1.3091,0.1205,0.9395,1.7472,0.5638,1.3388,0.3098,0.9295,0.041,BRCACancer
D03,5.1727,0.4748,0.78,0.0505,0.7857,0.8298,0.5201,0.2478,0.071,0.9712,0.5284,1.9143,1.1876,0.184,0.8408,1.6002,0.2764,1.3329,0.2961,0.878,-0.0856,BRCACancer
D04,4.3797,0.4169,0.74,0.0681,0.756,0.8598,0.6101,0.427,0.1016,0.9174,0.5144,1.6509,1.3571,0.0822,0.9161,1.4801,0.2241,1.3133,0.4247,0.8592,-0.0718,BRCACancer
D05,4.5497,0.6615,0.7349,0.1312,0.8592,1.0212,0.5095,0.3244,0.1462,1.0858,0.4487,1.9126,1.3075,0.1233,0.9747,1.5288,0.3815,1.4464,0.3146,0.8785,0.1902,BRCACancer
D06,3.9269,0.5162,0.7833,0.0762,1.0816,1.0201,0.6923,0.3154,0.0854,1.2223,0.6872,1.6679,1.5488,0.1135,1.026,1.5091,0.3278,1.4818,0.3309,0.9601,0.0452,BRCACancer
