@relation data

@attribute id string
@attribute 10312 numeric
@attribute 10723 numeric
@attribute 1188 numeric
@attribute 127124 numeric
@attribute 155066 numeric
@attribute 23545 numeric
@attribute 245972 numeric
@attribute 245973 numeric
@attribute 495 numeric
@attribute 496 numeric
@attribute 50617 numeric
@attribute 51382 numeric
@attribute 523 numeric
@attribute 525 numeric
@attribute 526 numeric
@attribute 527 numeric
@attribute 528 numeric
@attribute 529 numeric
@attribute 534 numeric
@attribute 535 numeric
@attribute 6521 numeric
@attribute 760 numeric
@attribute 8992 numeric
@attribute 90423 numeric
@attribute 9114 numeric
@attribute 9296 numeric
@attribute 9550 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.7862,0.398,-0.1231,-0.0481,0.4074,1.0188,-0.0741,-0.0359,-0.0199,-0.0707,-0.1042,1.6637,1.4084,0.0423,2.8357,1.0048,1.6465,0.9432,0.0752,1.0739,0.1252,0.6025,0.3465,0.5901,1.2528,0.0655,0.9805,Control
A02,0.7474,0.4807,-0.0945,-0.1008,0.2991,0.6929,-0.0027,0.0946,-0.011,-0.0893,-0.0859,1.491,1.5022,0.0971,3.1909,0.9359,1.4711,0.8635,0.1776,0.838,1.2302,0.8243,0.1773,0.2423,1.2641,0.2089,0.7516,Control
A03,0.9362,0.7117,0.0111,0.1138,0.2993,0.8908,-0.0431,0.0809,0.0124,-0.0282,-0.0915,1.9478,1.553,0.0884,2.9824,1.2093,1.582,0.9196,0.1892,1.0507,1.3749,0.6259,0.2435,0.4064,1.4531,0.4243,0.8983,Control
A04,0.7875,0.3779,-0.0208,-0.0199,0.3242,0.706,0.0047,0.0813,0.0294,-0.0487,-0.0467,1.2893,1.4653,0.0935,3.0472,1.1608,1.4504,0.6884,0.1184,0.8257,0.4054,0.8217,0.2136,0.3931,1.3435,0.3988,0.7157,Control
A05,1.0437,0.6747,-0.1012,-0.0502,0.3497,0.8323,-0.0383,0.0291,0.0321,-0.0214,-0.0782,1.7773,1.7565,0.0368,3.2652,1.3819,1.7245,0.8912,0.1295,1.1749,1.0706,1.0212,0.206,0.3759,1.6281,0.4257,0.8294,Control
A06,0.8617,0.5257,-0.092,-0.0564,0.2458,0.7256,-0.0419,-0.0178,-0.071,-0.1112,-0.0722,1.628,1.5268,0.0444,3.0955,1.0518,1.4653,0.7051,0.1161,0.9675,0.0249,0.632,0.2117,0.3756,1.386,0.4063,0.8375,Control
A07,0.8554,0.6938,-0.0383,-0.1055,0.3767,0.8911,-0.0149,0.0639,-0.0282,-0.153,-0.0448,1.7181,1.5902,0.0472,3.2481,1.053,1.7412,0.8319,0.1531,1.1052,0.0189,0.8355,0.3681,0.5322,1.4141,0.2306,0.7847,Control
A08,0.6857,0.3373,-0.1131,-0.0927,0.2699,0.9294,-0.0683,0.0458,-0.0149,-0.0899,-0.1119,1.3146,1.3608,-0.0336,2.7621,0.8444,1.4981,0.7975,0.1849,1.0029,0.0828,0.6648,0.3507,0.3422,1.0867,0.1269,0.6906,Control
A09,0.8132,0.3391,-0.0083,0.0151,0.3443,0.799,-0.0097,0.0554,0.0028,-0.0493,-0.0725,1.5869,1.3374,0.0521,2.9208,0.9614,1.4766,0.8483,0.1091,0.9333,-0.0472,0.8891,0.1889,0.4685,1.2588,0.3561,0.6364,Control
A10,0.7938,0.2607,-0.0662,-0.082,0.279,0.849,-0.0196,-0.0335,0.0261,-0.0364,-0.0756,1.5651,1.6666,0.045,3.3755,1.0151,1.7151,0.8628,0.0437,1.1148,-0.0194,0.9331,0.2536,0.3332,1.4164,0.2535,0.6017,Control
A11,0.641,0.4144,-0.0662,0.1821,0.1704,0.7784,-1e-04,0.0041,-0.0394,-0.0611,-0.1135,1.5418,1.181,0.0376,2.6165,0.9401,1.1602,0.7453,0.1099,0.8621,-0.0325,0.4894,0.1596,0.1383,1.2744,0.1824,0.6964,Control
A12,0.4456,0.3273,0.179,-0.07,0.3197,0.4206,0.0955,0.12,-0.0112,-0.0408,0.0171,1.0256,1.0505,0.1772,2.681,0.5343,1.0158,0.5059,0.1655,0.5736,0.7686,0.5247,0.1008,0.4939,0.8648,0.2227,0.4035,Control
B01,0.5297,0.2735,-0.0988,-0.0899,0.2218,0.856,0.0354,-0.0309,-0.2102,-0.2491,-0.0514,1.3351,1.1459,0.0126,2.5032,0.7157,1.4566,0.6931,0.1997,0.8664,0.0714,0.6304,0.4405,0.5502,0.7962,-0.0026,0.9194,Control
B02,0.9967,0.7063,-0.0732,-0.0522,0.4508,0.9246,-0.0271,0.0221,-0.0222,-0.0399,-0.0649,1.548,1.552,0.0619,3.1414,1.2472,1.6299,0.966,0.1563,0.846,0.0755,0.7728,0.3432,0.4204,1.2743,0.4039,1.0384,Control
B03,0.7988,0.4651,-0.1311,-0.0871,0.285,0.8731,0.009,-0.0459,-0.0453,-0.0948,-0.0528,1.5228,1.4513,-0.0284,2.9962,1.1362,1.6272,0.868,0.134,0.8442,-0.119,0.2554,0.341,0.5073,1.1744,0.1239,0.9074,BRCACancer
B04,0.6739,0.3982,-0.0761,-0.0624,0.2076,0.7368,-0.0173,0.0214,-0.079,-0.1592,-0.0638,1.0526,1.2048,-0.0012,2.7161,0.7748,1.3302,0.5687,0.139,1.0112,-0.0563,0.9232,0.4174,0.1444,0.9908,0.2823,0.6439,BRCACancer
B05,0.9187,0.4427,0.0213,0.0468,0.3045,0.717,0.0242,0.0563,-0.0635,-0.1828,-0.036,1.1535,1.0505,0.0758,2.7071,1.0902,1.0914,0.6469,0.1217,0.6358,-0.0317,0.9794,0.2851,0.2004,0.9187,0.1567,0.7801,BRCACancer
B06,0.482,0.0606,-0.0711,0.0488,-0.0071,0.5442,0.167,-0.0902,-0.3231,-0.3501,0.0055,0.9947,1.047,-0.0076,2.6058,0.401,1.1954,0.4623,0.2347,0.7974,-0.0481,0.5392,0.2286,0.5522,0.6806,0.0033,0.6007,BRCACancer
B07,0.9197,0.4429,-0.0872,0.064,0.3538,0.9621,0.0329,0.051,-0.0289,-0.0656,-0.0766,1.6001,1.4681,0.0722,2.9636,1.1846,1.7711,1.0012,0.1475,1.0529,0.4717,0.8207,0.3496,0.3994,1.2091,0.3534,0.9364,BRCACancer
B08,0.8737,0.2885,-0.1564,0.0306,0.3176,0.8555,-0.0316,0.0145,0.0206,-0.0133,-0.0967,1.828,1.551,0.0408,3.1429,1.1092,1.6151,0.9086,0.124,0.9928,-0.0097,0.9723,0.2219,0.4996,1.5107,0.281,0.8397,Control
B09,0.623,0.2278,-0.1343,-0.1974,0.1533,0.7237,-0.0509,-0.0295,-0.0206,-0.0915,-0.0669,1.048,0.8372,0.0093,2.1976,0.8994,0.9382,0.5725,0.0398,0.8493,0.2034,0.6647,0.2925,0.1778,0.5818,-0.0201,0.4774,Control
B10,0.6176,0.2146,-0.0149,-0.0538,0.2153,0.574,0.0097,0.0327,-0.0739,-0.0324,-0.0631,1.0594,1.0525,0.0716,2.8915,0.7795,1.2469,0.5944,0.0794,0.6963,-0.0534,0.406,0.253,0.4019,0.877,-0.0499,0.3169,Control
B11,0.7191,0.4669,0.0153,0.0894,0.3555,0.6169,-0.0107,0.0715,0.0122,0.0305,-0.0989,1.4873,1.2797,0.0508,3.0729,1.1041,1.3998,0.8199,0.0115,0.9239,0.0956,1.0212,0.2049,0.3217,1.1609,0.133,0.5607,Control
B12,0.676,0.3053,-0.0571,0.0908,0.2909,0.4762,0.0711,0.0155,-0.0765,-0.0393,-0.0314,0.348,0.6385,0.0149,2.3132,0.745,0.5999,0.3027,8e-04,0.8301,-0.1561,0.5527,0.235,0.2048,0.5202,0.3218,0.3924,Control
C01,1.1279,0.7039,-0.0601,-0.0314,0.3307,0.8403,-0.0558,0.0385,-0.0562,-0.1221,-0.082,1.4605,1.4183,0.0608,2.9647,1.1829,1.4629,0.7812,0.1129,1.1575,0.0013,0.7804,0.379,0.1492,1.4931,0.3001,0.633,BRCACancer
C02,0.9776,0.565,0.0108,-0.0051,0.4802,0.8054,0.0527,0.0239,-6e-04,-0.0812,-0.0644,1.3557,1.3504,0.058,2.8309,1.2041,1.4326,0.7762,0.1292,0.865,0.312,1.049,0.218,0.3666,1.4376,0.4168,0.7096,BRCACancer
C03,1.3252,0.9422,-0.0425,-0.0345,0.5398,0.9187,-0.0123,0.0465,0.0083,-0.1316,-0.0358,1.3969,1.3331,0.0718,2.8112,1.4274,1.5162,0.7218,0.1847,0.9181,0.2023,0.8309,0.3235,0.4279,1.4143,0.5022,0.8384,BRCACancer
C04,0.8203,0.384,-0.1036,-0.0845,0.3903,0.4646,0.0438,0.0188,0.0129,-0.0386,-0.0779,0.6855,0.9201,0.0629,2.2865,1.2512,0.6473,0.5518,-0.0161,0.5641,0.2038,0.746,0.0981,0.0323,1.2406,0.3082,0.635,Control
C05,0.8408,0.4267,-0.0082,-0.1701,0.2776,0.4723,0.0345,-0.006,-0.0282,-0.0758,-0.0875,0.8801,1.1937,-0.0229,2.862,1.1044,0.7844,0.606,0.1412,0.4875,0.2664,0.6536,0.1214,0.2398,1.287,0.2533,0.5945,BRCACancer
C06,0.1713,0.0985,-0.0211,-0.1973,0.1935,0.0801,0.0482,0.0387,-0.0534,0.0751,-0.0856,0.0121,0.1823,-0.0232,0.7681,0.5077,5e-04,0.1313,0.1981,0.2876,0.1496,0.1654,0.0816,0.1827,0.4343,0.297,0.0206,Control
C07,0.7478,0.4083,-0.0448,0.067,0.3634,0.4558,0.0339,0.0136,-0.0633,-0.0325,-0.0825,0.9739,1.2295,0.0557,2.7731,1.0229,1.0513,0.6209,0.0628,0.5708,0.1479,0.7222,0.0832,0.2889,1.2208,0.3235,0.4785,Control
C08,0.7735,0.611,0.0438,-0.1969,0.3708,0.761,0.036,0.0163,-0.0258,-0.0707,-0.0383,1.4014,1.1957,0.027,2.5734,0.8275,1.2955,0.7337,0.0826,0.787,0.1437,0.8114,0.1561,0.33,1.2811,0.1715,0.6677,Control
C09,0.8029,0.2681,-0.1274,0.0491,0.4307,0.5894,0.0129,0.0032,0.0098,-0.0081,-0.0748,1.0038,1.2966,0.0236,2.9644,1.0122,1.2305,0.5087,0.0582,0.6364,0.2494,0.7563,0.1279,0.1745,1.2743,0.2165,0.591,Control
