@relation data

@attribute id string
@attribute 7846 numeric
@attribute 10694 numeric
@attribute 10382 numeric
@attribute 10383 numeric
@attribute 11328 numeric
@attribute 10381 numeric
@attribute 26190 numeric
@attribute 22803 numeric
@attribute 6499 numeric
@attribute 8877 numeric
@attribute 26224 numeric
@attribute 7280 numeric
@attribute 63971 numeric
@attribute 22948 numeric
@attribute 54461 numeric
@attribute 10376 numeric
@attribute 10471 numeric
@attribute 10575 numeric
@attribute 10576 numeric
@attribute 7411 numeric
@attribute 55294 numeric
@attribute 10574 numeric
@attribute 7203 numeric
@attribute 56604 numeric
@attribute 26985 numeric
@attribute 3801 numeric
@attribute 83752 numeric
@attribute 6468 numeric
@attribute 10528 numeric
@attribute 347733 numeric
@attribute 6950 numeric
@attribute 7278 numeric
@attribute 5204 numeric
@attribute 5203 numeric
@attribute 10564 numeric
@attribute 7277 numeric
@attribute 84790 numeric
@attribute 60 numeric
@attribute 84261 numeric
@attribute 26234 numeric
@attribute 81027 numeric
@attribute 26270 numeric
@attribute 8237 numeric
@attribute 10517 numeric
@attribute 26272 numeric
@attribute 5201 numeric
@attribute 5202 numeric
@attribute 908 numeric
@attribute 84617 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.2061,1.0143,0.1081,1.4947,-0.0266,0.0787,1.6184,1.731,0.8004,0.2321,1.7848,0.4525,0.5457,1.1497,0.7454,0.4584,0.7978,1.3623,1.7925,1.6288,0.929,1.5148,1.1387,-0.0322,1.4938,0.1453,1.0726,0.649,1.0561,0.1596,1.3484,0.6594,2.0268,0.5476,1.4948,1.5525,0.4859,2.0458,0.2518,2.4266,3.3385,0.7174,0.8968,-0.0277,0.7725,0.2957,0.2257,1.2521,0.3276,Control
A02,0.8352,0.774,0.1595,1.4067,0.09,0.142,1.3132,1.4806,0.6417,0.1174,1.6251,0.5485,0.427,1.0404,0.6769,0.3359,0.7205,1.2029,1.6616,1.288,0.7115,1.4161,1.0588,0.0597,1.382,0.1292,0.7952,0.4025,0.875,0.091,1.0716,0.6785,2.0388,0.3651,1.291,1.3679,0.4034,1.7686,0.2854,2.4402,3.7803,0.9737,0.7068,-0.0879,0.5142,0.2142,0.3615,1.1321,0.1571,Control
A03,1.421,0.7796,0.2124,1.5731,-0.0222,0.1491,1.5944,1.7062,0.8244,0.16,1.7245,0.502,0.6121,1.1428,0.851,0.651,0.8626,1.2449,1.6437,1.3979,0.8999,1.4313,1.1076,-0.0279,1.5057,0.1532,0.9358,0.559,0.899,0.2395,1.2697,0.6959,2.0446,0.4957,1.4948,1.2898,0.5665,2.0648,0.2864,2.4542,3.2549,1.1689,0.8314,-0.0519,0.5643,0.3835,0.3637,1.3212,0.5797,Control
A04,1.0383,0.6931,0.2009,1.6682,0.1558,0.1175,1.4183,1.4936,0.8209,0.2036,1.7671,0.595,0.4639,1.1074,0.9443,0.4817,0.843,1.238,1.4956,1.1642,0.7658,1.5653,1.0889,-0.0807,1.326,0.1733,0.8195,0.4864,0.9431,0.0904,1.2201,0.6861,1.9252,0.3965,1.3169,1.583,0.4058,1.9505,0.2553,2.5118,3.8775,0.8656,0.8345,-0.0136,0.6284,0.2576,0.2638,1.143,0.3021,Control
A05,1.2154,0.7706,0.208,1.9242,0.1184,0.1298,1.5298,1.6932,0.8309,0.3561,1.7305,0.4847,0.7537,1.2663,0.9966,0.5157,0.9366,1.2122,1.6336,1.2615,0.8457,1.4516,1.1157,-0.0978,1.4867,0.2708,0.9674,0.5273,1.0088,0.1834,1.1646,0.7416,2.0867,0.3695,1.4614,1.6224,0.5453,2.0435,0.3169,2.7204,4.0493,1.019,0.9168,0.0375,0.6309,0.3561,0.3722,1.3143,0.5412,Control
A06,1.2242,0.7016,0.1657,1.4408,-0.0758,0.0754,1.5492,1.5911,0.7411,0.0603,1.6398,0.375,0.6351,1.0647,0.7631,0.3982,0.7661,1.1929,1.5963,1.2731,0.7559,1.4144,1.0751,-0.0044,1.3932,0.1507,0.9485,0.4419,0.9572,0.0886,1.1089,0.3846,2.2032,0.4294,1.5215,1.3296,0.381,1.8446,0.1989,2.4277,3.3319,0.7812,0.8151,-0.1093,0.5841,0.2879,0.2609,1.2702,0.3678,Control
A07,0.9318,0.9432,0.1879,1.675,0.1124,0.109,1.6799,1.8071,0.7503,0.0854,1.8425,0.5639,0.6725,1.1642,0.8337,0.4039,0.8377,1.3217,1.7353,1.4732,1.1352,1.5566,1.111,-0.1446,1.4181,0.1595,1.072,0.7745,1.0805,0.1679,1.2204,0.7129,2.0002,0.3871,1.5103,1.3964,0.3937,1.8021,0.2046,2.6483,3.5353,0.8164,0.7938,-0.1064,0.6616,0.3991,0.2943,1.3766,0.3993,Control
A08,0.8086,0.792,0.108,1.1869,-0.1843,0.1185,1.5386,1.7498,0.7352,0.0579,1.6808,0.3735,0.6158,0.9824,0.4964,0.3865,0.68,1.2347,1.6276,1.1241,1.3437,1.3275,1.1093,-0.0114,1.3089,0.1367,1.1481,0.9263,0.8741,0.0739,1.1909,0.5677,1.8977,0.4386,1.6237,1.1294,0.2028,1.5964,0.2019,2.4224,2.8471,0.7836,0.7663,0.0985,0.6158,0.5496,0.2277,1.2039,0.2442,Control
A09,1.0016,0.7463,0.2124,1.4708,0.0453,0.1103,1.5535,1.7713,0.6726,0.0395,1.7822,0.5198,0.5163,0.9964,0.7628,0.5254,0.6426,1.0943,1.6729,1.339,1.0205,1.4236,0.8572,-0.0932,1.4214,0.1484,1.0433,0.7306,1.0042,0.148,1.0469,0.6654,1.9653,0.3281,1.5195,1.5012,0.3185,1.768,0.1973,2.4033,3.8273,0.6278,0.7951,-0.0972,0.604,0.3503,0.2293,1.2004,0.2703,Control
A10,0.8034,0.7651,0.2652,1.695,0.063,0.1243,1.5453,1.7632,0.7246,0.2187,1.6347,0.439,0.793,1.1585,0.8941,0.2867,0.6321,1.2192,1.5553,1.272,1.2112,1.5396,1.0928,-0.0271,1.4211,0.1615,1.0929,0.7559,1.0092,0.0514,1.2755,0.6546,1.9942,0.4323,1.5091,1.5285,0.4184,1.821,0.2105,2.8643,3.8405,0.9616,0.7979,-0.0268,0.6026,0.4592,0.2975,1.3102,0.2916,Control
