@relation data

@attribute id string
@attribute 11200 numeric
@attribute 11277 numeric
@attribute 675 numeric
@attribute 4361 numeric
@attribute 5884 numeric
@attribute 4683 numeric
@attribute 672 numeric
@attribute 5883 numeric
@attribute 2178 numeric
@attribute 1111 numeric
@attribute 2189 numeric
@attribute 7157 numeric
@attribute 3364 numeric
@attribute 472 numeric
@attribute 545 numeric
@attribute 5810 numeric
@attribute 2188 numeric
@attribute 5888 numeric
@attribute 2176 numeric
@attribute 10111 numeric
@attribute 2177 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.396,1.1307,0.6319,1.2456,1.1403,1.4596,0.2791,0.1545,0.3575,0.6487,0.3653,0.7723,1.3487,2.6617,1.2254,0.8846,1.7532,0.1735,0.1399,1.4331,0.7691,Control
A02,0.1664,0.7711,0.2402,0.7287,0.8819,1.2727,0.0621,0.1507,0.1976,0.2488,0.2079,0.5902,1.1233,2.3362,0.9384,0.7115,1.2586,0.0286,0.011,1.2285,0.4618,Control
A03,0.2839,1.1831,0.5669,1.0128,0.9124,1.5079,0.1462,0.1305,0.2574,0.8187,0.3098,0.8387,1.1838,2.256,1.1496,0.7782,1.315,0.2877,0.1095,1.2969,0.6001,Control
A04,0.1564,0.9871,0.2453,0.6142,1.0043,1.1332,0.023,0.2028,0.1867,0.2773,0.1709,0.598,1.2171,2.1759,0.9756,0.6645,1.3217,0.1501,-0.0011,1.2333,0.5968,Control
A05,0.1937,1.2194,0.3443,0.9245,1.0717,1.3935,0.221,0.2719,0.3634,0.6053,0.2385,0.7928,1.1889,2.3159,1.0621,0.8128,1.5083,0.2341,0.0985,1.3432,0.5868,Control
A06,0.2396,1.0024,0.3562,0.804,0.9474,1.2698,0.099,0.0752,0.2203,0.3735,0.1909,0.6071,1.255,2.3638,0.9997,0.7204,1.1688,0.2275,0.0714,1.1882,0.4793,Control
A07,0.2645,0.9798,0.2816,1.0633,0.9893,1.482,0.1711,0.1542,0.2983,0.4432,0.1696,0.6983,1.3169,2.732,1.1725,0.8805,1.4418,0.1459,0.0847,1.3172,0.5658,Control
A08,0.2038,0.559,0.4473,1.0797,1.0593,1.3794,0.1567,0.104,0.2304,0.4042,0.2165,0.6576,1.36,2.9464,1.3468,0.7904,1.2194,0.1869,0.1901,1.4653,0.7646,Control
A09,0.2276,0.6772,0.3304,0.9832,0.9586,1.4573,0.0994,0.1289,0.1831,0.4952,0.2202,0.5363,1.0934,2.7467,1.0004,0.7158,1.5152,0.1219,0.066,1.2017,0.472,Control
A10,0.174,0.7876,0.3325,0.9336,1.1291,1.3605,0.1998,0.2281,0.2649,0.4438,0.2111,0.5893,1.2907,2.6848,1.4149,0.8516,1.239,-0.0034,0.0871,1.5891,0.5666,Control
A11,0.2894,0.4399,0.2731,0.8177,0.6851,1.1589,0.1317,0.1138,0.1435,0.413,0.2133,0.5293,0.9666,2.5199,0.8111,0.5914,1.434,-0.0371,0.0955,0.8797,0.2952,Control
A12,0.0376,0.4549,0.0673,0.3299,0.635,0.688,-0.0282,-0.0969,0.1895,0.188,0.1252,0.141,0.8119,1.6915,0.6064,0.4769,0.9984,-0.0738,0.0011,0.9902,0.3616,Control
B01,0.2846,0.5153,0.331,0.9667,1.0177,1.2908,0.0735,-0.1138,0.1455,0.4362,0.1711,0.6634,1.3573,2.5929,1.0605,0.7309,1.2515,0.062,0.0895,1.3216,0.6768,Control
B02,0.2012,0.9917,0.1838,0.8718,1.1257,1.3242,0.0109,0.1972,0.2537,0.4886,0.2466,0.8429,1.4285,2.4501,1.0893,0.8741,1.4976,0.174,0.0797,1.3056,0.5737,Control
B03,0.2789,0.684,0.22,0.9283,1.1227,1.3459,0.0789,0.0699,0.233,0.444,0.2606,0.7188,1.3849,2.5001,1.1269,0.8349,1.382,0.1434,0.1094,1.3715,0.6044,BRCACancer
B04,0.1181,0.4594,0.2397,0.8649,0.8219,1.0887,-9e-04,0.1046,0.1456,0.3582,0.0927,0.5053,1.3235,2.7132,1.2704,0.6998,0.7909,0.0574,0.1479,1.2878,0.4871,BRCACancer
B05,0.1048,0.7703,0.3764,0.724,0.6972,1.1264,-0.016,0.0601,0.134,0.4625,0.2402,0.5991,1.141,2.3078,0.8824,0.5019,1.084,0.1059,0.0514,1.0292,0.5042,BRCACancer
