@relation data

@attribute id string
@attribute 10111 numeric
@attribute 2547 numeric
@attribute 3014 numeric
@attribute 3978 numeric
@attribute 3981 numeric
@attribute 4361 numeric
@attribute 4683 numeric
@attribute 472 numeric
@attribute 55775 numeric
@attribute 5591 numeric
@attribute 5888 numeric
@attribute 5893 numeric
@attribute 6117 numeric
@attribute 6118 numeric
@attribute 6119 numeric
@attribute 672 numeric
@attribute 675 numeric
@attribute 7158 numeric
@attribute 7518 numeric
@attribute 7520 numeric
@attribute 9656 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.4331,0.8687,0.2241,0.6637,0.8257,1.2456,1.4596,2.6617,0.8737,1.7424,0.1735,0.5015,1.4412,0.8954,0.4075,0.2791,0.6319,0.7792,0.3053,1.5811,0.7345,Control
Utah__A02,1.2285,0.6736,0.0999,0.4443,0.5904,0.7287,1.2727,2.3362,0.4809,1.3274,0.0286,0.23,1.2154,0.7374,0.2571,0.0621,0.2402,0.4248,0.3383,1.4048,0.5759,Control
Utah__A03,1.2969,0.8265,0.2874,0.5025,0.633,1.0128,1.5079,2.256,0.646,1.5097,0.2877,0.3892,1.3645,0.8439,0.3125,0.1462,0.5669,0.5867,0.3119,1.4715,0.6347,Control
Utah__A04,1.2333,0.6976,0.241,0.5292,0.5521,0.6142,1.1332,2.1759,0.5925,1.3728,0.1501,0.2155,1.3858,0.8374,0.2831,0.023,0.2453,0.5316,0.2592,1.4787,0.58,Control
Utah__A05,1.3432,0.7588,0.4985,0.535,0.7182,0.9245,1.3935,2.3159,0.674,1.5262,0.2341,0.3619,1.3991,0.881,0.2969,0.221,0.3443,0.5848,0.3813,1.5086,0.594,Control
Utah__A06,1.1882,0.768,0.1733,0.4366,0.531,0.804,1.2698,2.3638,0.6388,1.5269,0.2275,0.2193,1.297,0.8377,0.2424,0.099,0.3562,0.516,0.2984,1.4757,0.5274,Control
Utah__A07,1.3172,0.7687,0.3188,0.4865,0.6892,1.0633,1.482,2.732,0.6935,1.6245,0.1459,0.4675,1.3678,0.8948,0.3141,0.1711,0.2816,0.5767,0.4676,1.7301,0.6006,Control
Utah__A08,1.4653,0.7552,0.0245,0.5163,0.5507,1.0797,1.3794,2.9464,0.8079,1.8344,0.1869,0.4907,1.357,0.734,0.2871,0.1567,0.4473,0.7216,0.5482,1.7677,0.6488,Control
Utah__A09,1.2017,0.7799,0.2578,0.4632,0.5736,0.9832,1.4573,2.7467,0.7967,1.6596,0.1219,0.3239,1.3916,0.836,0.2351,0.0994,0.3304,0.5761,0.3381,1.6234,0.4364,Control
Utah__A10,1.5891,0.7704,0.248,0.4297,0.5745,0.9336,1.3605,2.6848,0.681,1.6355,-0.0034,0.4154,1.4217,0.9032,0.2481,0.1998,0.3325,0.5956,0.4645,1.7795,0.6067,Control
Utah__A11,0.8797,0.7782,0.205,0.4351,0.5744,0.8177,1.1589,2.5199,0.665,1.5014,-0.0371,0.345,1.3142,0.7893,0.2318,0.1317,0.2731,0.5484,0.2039,1.3493,0.4837,Control
Utah__A12,0.9902,0.5641,-0.1,0.2264,0.2469,0.3299,0.688,1.6915,0.3508,0.8581,-0.0738,0.1139,0.8597,0.7871,0.2224,-0.0282,0.0673,0.2029,0.2466,1.2344,0.2099,Control
Utah__B01,1.3216,0.7587,-0.3952,0.4345,0.3647,0.9667,1.2908,2.5929,0.7132,1.4263,0.062,0.2403,1.1754,0.5839,0.3831,0.0735,0.331,0.5805,0.2593,1.4991,0.5624,Control
Utah__B02,1.3056,0.8266,0.2498,0.6325,0.565,0.8718,1.3242,2.4501,0.7284,1.405,0.174,0.3374,1.4498,0.9334,0.3584,0.0109,0.1838,0.5466,0.2735,1.5578,0.7169,Control
Utah__B03,1.3715,0.8451,0.0335,0.4537,0.5187,0.9283,1.3459,2.5001,0.6835,1.4197,0.1434,0.3026,1.2804,0.7518,0.3372,0.0789,0.22,0.572,0.2603,1.6064,0.5755,BRCACancer
Utah__B04,1.2878,0.6079,-0.0467,0.425,0.4751,0.8649,1.0887,2.7132,0.5807,1.5117,0.0574,0.3831,1.0217,0.7367,0.2063,-9e-04,0.2397,0.5594,0.4213,1.7416,0.5725,BRCACancer
Utah__B05,1.0292,0.6625,0.1031,0.3964,0.3449,0.724,1.1264,2.3078,0.5202,1.3699,0.1059,0.1811,1.0901,0.9128,0.2932,-0.016,0.3764,0.3987,0.2699,1.3346,0.5058,BRCACancer
Utah__B06,1.1311,0.5511,-0.4156,0.1733,0.2477,0.7201,1.0371,2.2082,0.4057,0.9679,0.0488,0.1808,0.6928,0.2653,0.1442,0.0601,-0.0411,0.3645,0.2088,1.4236,0.3352,BRCACancer
Utah__B07,1.5406,0.7383,0.2893,0.5437,0.6457,0.9926,1.4605,2.6612,0.6951,1.5555,0.1523,0.4555,1.2889,0.9409,0.3537,0.1399,0.2188,0.5507,0.3176,1.686,0.7807,BRCACancer
Utah__B08,1.0805,0.7317,0.4541,0.5249,0.5904,0.8778,1.2901,2.4231,0.6506,1.319,0.1973,0.4159,1.4711,0.7755,0.2212,0.1502,0.2955,0.445,0.1987,1.3653,0.4172,Control
Utah__B09,1.0541,0.4557,0.0138,0.4359,0.1718,0.9394,1.0945,2.6591,0.5786,1.4391,0.0532,0.27,0.9807,0.4568,0.1245,0.1185,0.2258,0.5513,0.387,1.432,0.5524,Control
Utah__B10,1.1395,0.6021,0.0845,0.2953,0.2196,0.6193,0.9677,2.7896,0.4633,1.3628,-0.1266,0.1358,1.0862,0.6831,0.2148,0.0338,0.1114,0.4184,0.3176,1.5756,0.3799,Control
Utah__B11,1.1396,0.7456,0.4432,0.3484,0.5765,0.7273,1.1815,2.2095,0.5743,1.456,0.2807,0.2468,1.0307,0.976,0.2742,0.1832,0.2424,0.4621,0.2529,1.4491,0.4434,Control
Utah__B12,0.7622,0.2633,-0.0741,0.2876,0.111,0.5359,0.582,2.6827,0.3802,1.0469,0.0251,0.2053,0.4864,0.1498,0.0976,-0.0902,0.0814,0.3985,0.1973,1.2526,0.3892,Control
Utah__C01,1.1575,0.7726,0.2103,0.5006,0.5994,0.8579,1.2258,2.4773,0.5962,1.5231,0.1028,0.4589,1.1457,0.7568,0.2379,0.0981,0.1933,0.503,0.3846,1.433,0.6674,BRCACancer
Utah__C02,1.216,0.8131,0.3257,0.5525,0.5234,0.8256,1.1574,2.3131,0.6297,1.3379,0.04,0.3848,1.2916,0.8183,0.328,0.0059,0.2182,0.4853,0.2678,1.3945,0.7045,BRCACancer
Utah__C03,1.2541,0.713,0.4105,0.6679,0.5802,0.8181,1.2672,2.357,0.6168,1.4731,0.1503,0.509,1.2608,0.8885,0.246,0.086,0.2972,0.5434,0.3109,1.5461,0.8401,BRCACancer
Utah__C04,0.4583,0.4754,0.2141,0.4466,0.3122,0.2834,0.6291,1.9358,0.3629,0.9192,0.1155,0.021,0.9675,0.3608,0.1441,-0.0451,0.294,0.2839,0.1321,0.9425,0.2891,Control
Utah__C05,0.3945,0.5094,0.0988,0.4127,0.3238,0.4045,0.6796,2.04,0.3559,0.9902,0.1143,0.1053,0.9575,0.4978,0.2483,-0.0866,0.26,0.2235,0.2286,1.0887,0.4018,BRCACancer
Utah__C06,-0.1394,0.2215,-0.2451,0.1425,0.0866,0.0629,0.0497,0.547,0.0388,0.2087,-0.0542,0.0344,0.2135,-0.1548,-0.0336,-0.1032,-0.0125,0.0545,-0.0782,0.5397,0.0497,Control
Utah__C07,0.9368,0.6458,0.1903,0.367,0.3457,0.4302,0.9118,2.3453,0.4227,1.3058,0.0436,0.1404,1.1379,0.6508,0.1829,0.0704,0.2283,0.3494,0.2337,1.2929,0.4844,Control
Utah__C08,1.0824,0.5741,0.0556,0.5241,0.5718,0.6866,1.1376,2.4685,0.5557,1.5469,-0.0095,0.346,1.256,0.7648,0.2139,0.1246,0.3135,0.492,0.1559,1.321,0.5836,Control
Utah__C09,0.9541,0.5671,0.1725,0.4078,0.3707,0.4513,0.804,2.0636,0.4259,1.0763,0.125,0.2298,1.0358,0.8139,0.2135,0.0589,0.2602,0.2741,0.0825,1.2582,0.5917,Control
Utah__C10,0.9701,0.5991,0.3898,0.4186,0.4139,0.4486,0.7349,1.9987,0.3815,0.9216,0.206,0.247,1.0685,0.7084,0.2669,-0.0093,0.1215,0.2661,0.2045,1.3298,0.5328,BRCACancer
Utah__C11,0.9902,0.6926,0.4197,0.5567,0.4822,0.7625,1.0852,2.4929,0.5822,1.3865,0.0135,0.3878,1.3283,0.7354,0.1902,0.1117,0.232,0.5247,0.198,1.3456,0.6676,Control
Utah__C12,0.4862,0.467,0.1461,0.3667,0.28,0.3574,0.5707,1.9556,0.3512,0.8928,-0.0077,0.1307,0.848,0.4301,0.1063,-0.0133,0.0975,0.2839,0.1173,0.964,0.2417,BRCACancer
