@relation data

@attribute id string
@attribute 3265 numeric
@attribute 805 numeric
@attribute 1742 numeric
@attribute 5894 numeric
@attribute 801 numeric
@attribute 27330 numeric
@attribute 2902 numeric
@attribute 2903 numeric
@attribute 2904 numeric
@attribute 815 numeric
@attribute 2905 numeric
@attribute 816 numeric
@attribute 2906 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 5170 numeric
@attribute 5923 numeric
@attribute 5924 numeric
@attribute 1385 numeric
@attribute 4747 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 808 numeric
@attribute 88 numeric
@attribute 6195 numeric
@attribute 5594 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.4247,1.1595,0.3915,1.7847,2.3173,-0.079,-0.1056,-0.0859,-0.1633,0.0866,-0.1108,0.0146,-0.1634,0.8699,0.6253,0.7691,-0.0662,0.7063,1.8416,0.5656,0.1026,1.8816,2.0808,-0.0417,0.9065,1.7309,Control
A02,0.3701,0.9813,0.2389,1.5429,2.331,-0.0784,-0.1277,-0.145,-0.1543,0.2548,-0.1299,0.1389,-0.0956,0.6234,0.4398,0.6471,-0.1058,0.2933,1.5349,0.3904,0.1045,1.6266,2.1764,-0.0217,0.9246,1.6299,Control
A03,0.3745,1.2374,0.4019,1.7349,2.5215,-0.1442,-0.1317,-0.1039,-0.1832,0.2066,-0.069,0.1141,-0.0885,0.7986,0.5013,0.777,-0.0954,0.1586,1.7089,0.1442,0.1148,1.8238,2.1323,-0.0262,1.0222,1.8758,Control
A04,0.3589,1.0291,0.3167,1.6725,2.6061,-0.1044,-0.0382,-0.1311,-0.1303,0.1188,-0.0465,0.1004,0.0365,0.6924,0.4688,0.7264,-0.0558,0.4507,1.6942,0.767,0.112,1.7883,2.2841,-0.0176,1.0052,1.7145,Control
A05,0.4809,0.994,0.4794,1.808,2.2755,-0.0466,-0.0388,-0.0886,-0.1205,0.1783,-0.0569,0.0961,0.0478,0.7731,0.5309,0.8704,-0.0807,0.3031,1.7835,0.473,0.1047,1.7933,2.3856,-0.0468,1.1126,1.9408,Control
A06,0.2391,1.154,0.322,1.7489,2.2293,-0.0888,-0.1525,-0.0784,-0.1435,0.2193,-0.179,0.0668,-0.1929,0.5826,0.4753,0.7642,-0.1056,0.3986,1.6261,0.0845,0.1159,1.6432,2.1384,-0.0135,0.9801,1.8446,Control
A07,0.3621,1.4581,0.3883,1.7704,2.2849,-0.1131,-0.0926,-0.1392,-0.1642,0.2253,-0.104,0.1203,-0.1209,0.9004,0.5806,0.7972,-0.0814,0.5278,1.8447,0.3903,0.1706,1.9955,2.178,-0.0435,0.9852,1.882,Control
A08,0.2915,1.2592,0.2333,1.7386,2.199,-0.0893,-0.1079,-0.1323,-0.1544,0.1563,-0.1041,0.0455,-0.2233,1.2546,0.5916,0.8157,-0.0812,0.8429,1.9244,0.361,0.1698,1.9428,1.9223,-0.0501,0.8456,1.9122,Control
A09,0.3464,0.9544,0.2885,1.6393,2.2287,-0.0849,-0.1162,-0.1105,-0.16,0.2061,-0.1135,0.1087,-0.1044,0.8152,0.5451,0.8094,-0.0684,0.539,1.7073,0.6178,0.1382,1.9167,2.3056,-0.0362,0.827,1.8315,Control
A10,0.3978,1.2719,0.3303,1.7838,2.2654,-0.0519,-0.0598,-0.1253,-0.1136,0.0703,-0.1116,0.0281,-0.0326,1.1071,0.5944,0.8424,-0.0778,0.4228,1.9621,0.4512,0.0611,1.7865,2.2472,-0.0463,0.9676,1.9225,Control
A11,0.2849,0.7597,0.2128,1.2871,2.2432,-0.1182,-0.0855,-0.0936,-0.1345,0.1415,-0.0813,0.004,-0.1944,0.5991,0.4764,0.7155,-0.0327,0.2322,1.3787,0.403,0.04,1.6868,2.1929,-0.1101,0.7337,1.8048,Control
A12,0.1934,0.6016,0.062,1.1725,1.7425,-0.1281,-0.172,-0.0718,-0.1089,0.5523,-0.2124,0.1559,-0.3659,0.3965,0.2592,0.4748,-0.0851,0.2531,1.2041,-0.1658,0.1467,1.2042,1.9669,0.0304,0.6804,1.2884,Control
B01,0.1464,1.5624,0.0854,1.6457,2.4417,-0.0981,-0.3009,-0.0395,-0.0784,0.3388,-0.2846,-0.0201,-0.4958,0.7791,0.4152,0.5275,-0.0715,0.7143,1.6376,0.334,0.1028,1.6935,1.8282,-0.0429,0.6135,1.5393,Control
B02,0.3374,1.4678,0.3497,1.8628,2.7387,-0.0955,-0.1029,-0.0885,-0.1111,0.2671,-0.1304,0.0542,-0.0583,0.6005,0.5354,0.7129,-0.0467,0.5361,1.7428,0.2249,0.1062,1.7893,2.1911,-0.0541,0.9415,1.7139,Control
B03,0.2578,1.5039,0.2031,1.7257,2.6709,-0.078,-0.1563,-0.0379,-0.0996,0.2584,-0.1455,-0.0126,-0.2263,0.6969,0.5053,0.7586,-0.0489,0.4773,1.7274,0.5702,0.0777,1.7773,2.044,-0.0852,0.8717,1.7231,BRCACancer
B04,0.1672,1.4742,0.2429,1.725,2.1272,-0.1243,-0.106,-0.1672,-0.1837,0.154,-0.156,0.0725,-0.264,1.1183,0.5783,0.8105,-0.1303,0.5192,1.7233,-0.0839,0.1477,1.7897,1.8986,-0.0644,0.8704,1.892,BRCACancer
B05,0.23,1.2093,0.1226,1.4207,2.5476,-0.1077,-0.1647,-0.1447,-0.1942,0.3091,-0.1056,0.1191,-0.2927,0.5033,0.3698,0.6977,-0.1038,0.3376,1.3547,0.1055,0.1613,1.5845,2.0601,-0.0021,0.7804,1.7712,BRCACancer
B06,-0.0263,1.2963,-0.0413,1.4508,2.1606,-0.0698,-0.27,0.0509,-0.0743,0.261,-0.3398,-0.0479,-0.5656,0.5155,0.2511,0.358,-0.1707,0.3245,1.416,-0.1361,0.0056,1.3938,1.547,-0.0337,0.4476,1.2783,BRCACancer
B07,0.3789,1.3503,0.2403,1.951,2.7136,-0.0465,-0.1073,-0.1308,-0.1302,0.1795,-0.0766,0.0898,-0.1817,0.7844,0.6054,0.7416,-0.108,0.4115,1.8168,0.4207,0.0924,1.8335,2.1078,-0.0653,0.9039,1.792,BRCACancer
B08,0.3671,1.1764,0.3541,1.5728,2.4386,-0.0412,-0.0596,-0.0976,-0.1178,0.1689,-0.0368,0.0524,-0.0696,0.4077,0.5195,0.7226,-0.0704,0.2951,1.5686,0.6702,0.0338,1.7098,2.4655,-0.093,0.827,1.6981,Control
B09,0.2529,1.1587,0.0896,1.5204,2.5275,-0.1174,-0.1128,-0.1107,-0.1434,0.214,-0.0539,-0.0023,-0.2326,1.0519,0.5245,0.7318,-0.0913,0.5198,1.4345,0.288,0.0856,1.727,2.1265,-0.0384,0.6669,1.8255,Control
B10,0.2365,1.1797,0.1331,1.466,2.1629,-0.1162,-0.1246,-0.1354,-0.1285,0.3353,-0.0988,0.0917,-0.2304,0.6618,0.4118,0.6439,-0.0687,0.3628,1.5664,0.3515,0.1302,1.5017,2.0692,-0.0295,0.774,1.7394,Control
B11,0.4132,1.0879,0.3165,1.3773,2.0921,-0.0761,-0.0587,-0.0684,-0.0946,0.2636,-0.1197,0.0848,-0.1568,0.5476,0.4245,0.7083,-0.0675,0.3506,1.4935,0.5892,0.0903,1.558,2.2936,-0.018,0.8229,1.6375,Control
B12,0.2142,1.085,0.1665,1.2915,2.0707,-0.1163,-0.0615,-0.1234,-0.124,0.2254,-0.168,0.054,-0.1993,0.8,0.4764,0.6225,-0.1348,0.4148,1.2122,5e-04,0.074,1.3388,1.8559,-0.0563,0.5307,1.4211,Control
C01,0.4401,1.3344,0.4118,1.7093,2.2681,-0.1153,-0.1146,-0.1536,-0.1591,0.2402,-0.1251,0.1086,-0.1149,0.7117,0.5738,0.7609,-0.1313,0.3617,1.6227,0.225,0.1335,1.6252,2.1066,-0.0153,1.0105,1.903,BRCACancer
C02,0.5316,0.8973,0.3623,1.7086,2.3119,-0.098,-0.0597,-0.1117,-0.1619,0.2646,-0.0735,0.1095,-0.0017,0.6038,0.5521,0.6836,-0.0746,0.4895,1.6381,0.4719,0.1241,1.5747,2.326,3e-04,1.0832,1.6208,BRCACancer
C03,0.5973,1.2008,0.3599,1.8787,2.6196,-0.1142,-0.0555,-0.1383,-0.174,0.1839,-0.1197,0.1317,-0.0494,0.665,0.626,0.7401,-0.0947,0.4462,1.6651,0.3159,0.1377,1.6109,2.2604,-0.0157,1.1488,1.816,BRCACancer
C04,0.409,0.6558,0.3011,1.0573,2.2006,-0.1138,-0.004,-0.1075,-0.1215,0.16,-0.0236,0.0965,0.0277,0.3028,0.4153,0.5423,-0.0662,0.2203,0.853,0.2119,0.0527,1.1806,2.7061,-0.0136,0.7381,1.4351,Control
