@relation data

@attribute id string
@attribute 63967 numeric
@attribute 2620 numeric
@attribute 841 numeric
@attribute 840 numeric
@attribute 2934 numeric
@attribute 660 numeric
@attribute 3006 numeric
@attribute 3009 numeric
@attribute 5062 numeric
@attribute 2339 numeric
@attribute 6709 numeric
@attribute 9414 numeric
@attribute 118 numeric
@attribute 3007 numeric
@attribute 4000 numeric
@attribute 4001 numeric
@attribute 1499 numeric
@attribute 3008 numeric
@attribute 1829 numeric
@attribute 7082 numeric
@attribute 5580 numeric
@attribute 1828 numeric
@attribute 10134 numeric
@attribute 6093 numeric
@attribute 8428 numeric
@attribute 5747 numeric
@attribute 3837 numeric
@attribute 4137 numeric
@attribute 3836 numeric
@attribute 5588 numeric
@attribute 329 numeric
@attribute 324 numeric
@attribute 839 numeric
@attribute 28988 numeric
@attribute 22985 numeric
@attribute 836 numeric
@attribute 1830 numeric
@attribute 5339 numeric
@attribute 7431 numeric
@attribute 3024 numeric
@attribute 1676 numeric
@attribute 1832 numeric
@attribute 1677 numeric
@attribute 51765 numeric
@attribute 4950 numeric
@attribute 5317 numeric
@attribute 999 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.0777,-0.0789,1.4595,0.5519,0.3405,-0.037,2.0421,0.8363,1.0093,0.9662,1.9609,0.7106,1.0343,1.9238,0.0794,0.7961,2.1378,3.8205,-0.107,-0.0819,1.1704,-0.1124,0.4672,1.5435,0.7607,0.2595,2.2726,-0.0133,1.3302,0.9426,2.2157,0.6808,0.6944,1.8134,1.4285,1.208,-0.0866,0.9252,2.3884,0.1197,0.9683,0.1697,0.4112,1.5628,-0.1827,-0.0562,0.0981,Control
A02,-0.0304,-0.16,1.188,0.4575,0.2473,-0.1012,1.5129,0.1641,0.8765,0.6768,1.6381,0.5174,0.8653,1.5025,0.1713,0.8177,1.9406,3.8085,-0.0482,-0.1007,1.3198,-0.1109,0.3711,1.2563,0.495,0.1285,2.2783,-0.0616,1.0932,0.5773,2.0071,0.5297,0.4058,1.6718,1.121,1.1875,-0.0694,0.6841,2.1809,-0.0902,0.8495,0.1211,0.2916,1.5308,-0.1064,0.0198,-0.0641,Control
A03,0.1915,-0.1624,1.4115,0.6306,0.4819,-0.0941,2.0161,1.2453,0.9832,0.7637,1.8363,0.7777,1.0243,1.7497,0.2163,1.0522,2.228,3.8444,-0.0699,-0.1214,1.4141,-0.0828,0.4991,1.5334,0.7327,0.1567,2.3035,-0.0023,1.2746,0.8411,2.1775,0.6545,0.4833,1.8408,1.3245,1.3243,-0.0425,0.9045,2.5655,0.0303,0.9197,-0.0256,0.4401,1.5532,-0.1427,0.0484,0.05,Control
A04,-0.0124,-0.07,1.3025,0.469,0.2966,-0.1252,2.3972,0.8734,0.9574,0.7666,1.7384,0.5876,0.9946,1.9977,0.2024,0.9002,2.1149,4.6812,-0.0041,-0.0609,1.3003,-0.111,0.4629,1.1857,0.5601,0.158,2.1358,-0.0324,1.1876,0.7067,1.8568,0.4447,0.5443,1.9171,1.1443,1.1111,-0.0444,0.9486,2.3067,0.0316,0.8958,0.2298,0.3836,1.6087,-0.0819,0.0067,0.0031,Control
A05,0.103,-0.0815,1.3533,0.6246,0.5166,-0.0679,2.3564,1.1051,1.0515,0.6829,1.627,0.9076,1.0411,1.8806,0.2232,1.0962,2.1217,4.2263,-0.0762,-0.06,1.6499,-0.0478,0.5283,1.4238,0.6174,0.2684,2.2236,-0.0334,1.3552,0.7243,2.0805,0.6046,0.5205,2.0981,1.2751,1.4127,-0.0603,1.1205,2.6628,0.0175,1.0382,-0.0338,0.4936,1.5213,-0.0855,-0.0058,0.0296,Control
A06,0.037,-0.0823,1.2424,0.4706,0.3947,-0.0991,1.5368,0.4978,0.8871,0.6533,1.5381,0.6916,0.9492,1.5189,0.0905,0.8582,2.0671,3.7148,-0.0698,-0.0945,1.3316,-0.0745,0.3941,1.3049,0.6156,0.1239,2.174,-0.0519,1.213,0.6414,2.0344,0.5559,0.3461,1.784,1.1968,1.1328,-0.0408,0.9186,2.5395,0.0169,0.9035,-0.0726,0.424,1.5148,-0.1386,0.0141,-0.0117,Control
A07,0.1039,-0.1266,1.4468,0.5531,0.3897,-0.1657,1.7194,1.0072,1.0399,0.9014,1.6699,0.6294,1.0885,1.8066,0.1908,0.8499,2.242,3.8271,-0.0609,-0.1515,1.4198,-0.129,0.4407,1.5625,0.8355,0.2112,2.2349,-0.0636,1.3581,0.8831,2.2666,0.7198,0.5674,1.8743,1.3316,1.3997,-0.0607,0.8271,2.6143,-0.0702,0.9215,0.0037,0.4549,1.7198,-0.1126,0.035,-0.0456,Control
A08,0.0587,-0.0919,1.5231,0.4826,0.3584,-0.1047,1.9595,0.6103,1.2064,1.0074,1.8304,0.721,1.2171,1.6928,0.064,0.8307,2.2731,3.807,-0.0908,-0.0935,1.1173,-0.1009,0.2525,1.5997,1.0454,0.2145,2.1647,0.0099,1.488,1.0589,2.1819,0.8468,0.5121,1.632,1.272,1.0162,-0.0068,0.6461,2.2635,-0.0154,0.6569,0.0928,0.3883,1.7208,-0.1512,-0.0063,-0.058,Control
A09,0.0613,-0.0864,1.2405,0.5294,0.3408,-0.1398,1.5142,0.6871,0.9376,0.7262,1.8398,0.6998,0.9716,1.6557,0.1978,0.6738,2.1764,3.8301,-0.1099,-0.1171,1.265,-0.1077,0.3955,1.5151,0.8919,0.2051,2.3078,-0.045,1.2612,0.8762,2.1975,0.5846,0.5905,1.7153,1.2787,1.0099,-0.0754,0.8044,2.421,0.0279,0.8576,0.0402,0.38,1.7108,-0.1021,0.0329,-0.0029,Control
A10,0.0549,-0.1069,1.377,0.553,0.3881,-0.0752,2.1002,0.7405,1.0688,0.791,1.7329,0.6714,1.041,1.7872,0.0934,0.9306,2.3614,4.1461,-0.0897,-0.1058,1.3904,-0.0549,0.4425,1.483,0.8578,0.2446,2.2271,-0.0154,1.407,0.9539,2.1232,0.7425,0.5425,1.773,1.2633,1.2126,-0.0285,0.8448,2.4883,-0.0412,0.9305,-0.0385,0.3818,1.6538,-0.0992,-0.0549,0.0168,Control
