@relation data

@attribute id string
@attribute 29986 numeric
@attribute 7780 numeric
@attribute 64116 numeric
@attribute 7781 numeric
@attribute 23516 numeric
@attribute 27173 numeric
@attribute 64924 numeric
@attribute 169026 numeric
@attribute 148867 numeric
@attribute 283375 numeric
@attribute 7779 numeric
@attribute 55630 numeric
@attribute 7922 numeric
@attribute 55676 numeric
@attribute 29985 numeric
@attribute 57181 numeric
@attribute 25800 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.0313,0.0694,0.7,0.0097,0.0576,0.5782,1.2611,-0.0507,1.3675,0.0351,0.7717,0.1642,0.8665,1.1752,0.6174,1.1674,1.4777,Control
A02,-0.0322,0.0811,0.4895,0.1205,0.0868,0.5478,1.0868,-0.002,1.0208,0.0276,0.7579,0.2422,0.6983,0.975,0.4078,0.8616,1.3003,Control
A03,-0.0596,0.1045,0.5356,0.1034,0.1119,0.7062,1.1075,-0.0323,1.3181,0.0352,0.9634,0.1862,0.8889,1.0995,0.6397,0.9044,1.477,Control
A04,-0.0347,0.1228,0.6872,0.145,0.1187,0.6225,1.0678,-0.0439,1.1579,0.0547,0.6971,0.2674,0.759,1.029,0.5709,0.8775,1.1889,Control
A05,-0.0846,0.086,0.5984,0.1396,0.1083,0.8334,1.3232,-0.0824,1.3336,0.0225,1.1032,0.2734,1.01,1.1347,0.8706,0.9091,1.4363,Control
A06,-0.007,-0.0243,0.5378,0.1258,0.0789,0.5716,1.1381,-0.014,1.0913,0.004,0.9442,0.1447,0.8628,1.0747,0.5304,0.8541,1.4481,Control
A07,-0.136,0.1548,0.6708,0.1192,0.0741,0.6744,1.2351,-0.0671,1.4101,-0.0205,0.9983,0.2555,0.9358,1.119,0.543,1.1246,1.4508,Control
A08,-0.0044,0.0172,0.6882,0.0293,0.0133,0.4092,1.0918,-0.085,1.5726,0.012,0.603,0.1946,0.6502,1.0183,0.3497,1.1048,1.1733,Control
A09,-0.0247,0.1013,0.6384,0.1256,0.0842,0.5789,1.0888,-0.0525,1.3055,0.012,0.6203,0.2114,0.7677,0.9225,0.6773,0.9358,1.3904,Control
A10,-0.0034,0.0455,0.7009,0.1467,0.0957,0.5676,1.2794,-0.0453,1.4326,0.076,0.9355,0.2718,0.6755,1.1761,0.6634,1.059,1.3258,Control
A11,0.0185,-0.0537,0.348,0.0448,-0.0059,0.3304,0.9526,-0.111,1.0478,0.0184,0.6349,0.1944,0.5816,0.8669,0.534,0.6952,1.3992,Control
A12,0.0178,0.2542,0.4054,0.1658,0.1396,0.4227,0.836,0.0403,0.7802,0.0285,0.4871,0.1483,0.5336,0.6794,0.3745,0.5768,0.9511,Control
B01,0.1036,-0.0508,0.5232,0.015,0.0592,0.3152,0.9818,0.0165,1.1701,-0.0512,0.499,-0.0455,0.6277,0.9333,0.2814,1.0176,1.2301,Control
B02,-0.0399,0.0128,0.6245,0.0849,0.117,0.77,1.2756,-0.0621,1.189,0.0442,0.7557,0.2595,1.0058,1.1069,0.6051,1.0191,1.439,Control
B03,0.0752,0.0487,0.7193,0.0298,0.0493,0.5203,1.1644,-0.0605,1.3041,0.002,0.7202,0.1824,0.8334,1.0284,0.3616,1.0469,1.3456,BRCACancer
B04,0.0284,0.0593,0.4784,0.1084,0.0315,0.3163,0.9726,-0.0861,1.571,-0.0542,0.471,0.1891,0.5455,0.9941,0.3427,1.1411,0.8651,BRCACancer
B05,-0.0807,0.144,0.4414,0.0851,0.0434,0.273,0.8801,-0.0503,0.9598,-0.0393,0.5197,0.1278,0.6123,0.6699,0.4536,0.683,1.2587,BRCACancer
B06,0.1849,-0.0497,0.3418,-0.0644,-0.1867,0.0658,0.7356,0.1358,0.9298,-0.1558,0.5357,-0.1027,0.523,0.6954,0.0617,0.7654,0.9053,BRCACancer
B07,-0.0105,0.067,0.5952,0.1086,0.0955,0.6155,1.2264,-0.03,1.3766,0.0575,0.9254,0.2179,0.9904,1.1054,0.4715,1.1712,1.3691,BRCACancer
B08,0.0361,0.0998,0.5228,0.0727,-0.0584,0.5834,1.2298,-0.0786,0.9634,0.0449,0.8522,0.3141,0.7297,1.0349,0.6881,0.8273,1.4486,Control
B09,-0.1355,0.0423,0.4244,0.1164,-0.0872,0.1614,0.7827,0.0102,1.2412,0.0466,0.4224,0.1737,0.5042,0.6313,0.3318,0.8801,0.6807,Control
B10,-0.0571,0.0784,0.5135,0.1514,0.0323,0.3134,0.9152,-0.0756,1.1758,0.0369,0.4576,0.1742,0.6731,0.8265,0.2337,0.8208,1.004,Control
B11,-0.0526,0.1265,0.4997,0.0907,0.0207,0.5475,1.123,-0.0196,1.108,0.0772,0.8804,0.2027,0.6696,0.8667,0.6175,0.7473,1.2061,Control
B12,-0.0949,0.0043,0.2609,0.1605,-0.0957,0.207,0.4398,-0.083,1.0404,0.053,0.1619,0.1117,0.2727,0.4665,0.1165,0.6721,0.3388,Control
C01,-0.0084,0.044,0.5019,0.1049,0.0458,0.652,1.0757,-0.0632,1.2407,0.0779,0.9164,0.2277,0.9701,0.9043,0.7092,0.8649,1.2834,BRCACancer
C02,-0.0973,0.146,0.6323,0.1525,0.1208,0.727,1.1634,-0.0494,1.1858,0.0339,0.9005,0.3149,0.9488,1.0692,0.8318,0.9074,1.1966,BRCACancer
C03,-0.1668,0.1509,0.5668,0.1657,0.1351,0.8338,1.1411,-0.0318,1.251,0.083,1.0886,0.2233,1.0919,1.0061,0.7789,0.9409,1.2703,BRCACancer
C04,-0.0269,0.0697,0.236,0.1036,0.0787,0.2474,0.5808,2e-04,0.6859,0.1189,0.5327,0.329,0.325,0.3994,0.6279,0.4099,0.8092,Control
C05,-0.001,0.1084,0.2967,0.1941,0.0164,0.3325,0.7057,-0.0347,0.8513,0.072,0.6465,0.3273,0.4684,0.5658,0.4651,0.4971,0.8324,BRCACancer
C06,0.1139,0.0407,-0.0103,0.144,-0.1425,0.0163,0.0238,-0.0403,0.2718,0.1408,0.1195,0.2836,0.161,-0.036,0.3195,0.0647,0.1626,Control
C07,-0.1528,0.103,0.4238,0.1586,0.1011,0.5006,0.9399,-0.0356,0.8964,0.1009,0.7056,0.2689,0.664,0.7845,0.5413,0.6841,1.011,Control
C08,-0.0727,0.0581,0.5363,0.105,0.0606,0.5566,0.998,-0.0202,0.9992,0.0544,0.8872,0.3157,0.767,0.954,0.7727,0.7688,1.257,Control
C09,-0.0765,0.1003,0.4679,0.0425,0.0493,0.5944,0.9963,-0.0446,1.0152,0.0734,0.7596,0.3067,0.7541,0.8364,0.6189,0.6863,0.9869,Control
