@relation data

@attribute id string
@attribute 2205 numeric
@attribute 2206 numeric
@attribute 2207 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3118 numeric
@attribute 3122 numeric
@attribute 3127 numeric
@attribute 3562 numeric
@attribute 3565 numeric
@attribute 3567 numeric
@attribute 3578 numeric
@attribute 3586 numeric
@attribute 3596 numeric
@attribute 5553 numeric
@attribute 6037 numeric
@attribute 6356 numeric
@attribute 7124 numeric
@attribute 8288 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.5234,0.3761,2.3872,1.7846,2.2176,0.6063,2.9699,1.5611,0.0501,3.0674,1.0727,-0.1424,-0.2431,-0.0358,-0.2071,0.0038,-0.1205,0.1075,0.1479,-0.1315,0.4149,-0.0106,0.7441,1.4973,Control
A02,0.5045,0.3381,2.7273,1.9155,2.3118,0.5192,3.1911,1.4482,0.257,3.5593,1.0652,-0.0817,-0.2105,-0.0625,-0.1232,-0.0899,-0.1479,-0.0218,-0.2798,-0.1372,0.4378,-0.0814,0.6453,1.0077,Control
A03,0.5441,0.2686,2.7848,2.1584,2.2874,0.5935,3.1864,1.7361,0.0848,3.2594,0.2925,-0.0695,-0.2256,-0.0242,-0.0894,0.1344,-0.1156,0.0809,0.0503,-0.219,0.5438,-0.0016,0.6315,0.7903,Control
A04,0.5084,0.1232,2.965,1.8677,2.0805,0.6918,3.1836,1.2116,0.1842,3.5094,0.0729,-0.1333,0.002,-0.1614,-0.0686,-0.0683,-0.142,0.042,0.2528,-0.2321,0.3481,0.0099,0.67,1.186,Control
A05,0.5376,0.4311,3.0979,2.2411,2.4942,0.7365,3.2592,1.4467,0.2387,3.4609,1.1329,-0.0485,-0.1394,0.0742,-0.1676,0.0238,-0.1454,0.0485,0.2525,-0.2089,0.3701,-0.0074,0.8111,1.01,Control
A06,0.5136,0.3378,2.8274,1.8854,2.3743,0.6086,3.1144,1.5448,0.1679,3.29,0.2508,-0.0812,-0.1429,-0.0316,-0.1112,-0.0026,-0.139,0.1084,0.2027,-0.1355,0.4186,-0.0386,0.4565,0.9542,Control
A07,0.6948,0.0586,2.6925,1.8354,2.2665,0.7369,2.7825,1.3973,0.0617,3.2491,0.2222,0.0013,-0.0564,-0.003,-0.0636,0.038,-0.1652,0.0252,-0.1334,-0.0478,0.4733,-0.0254,0.5399,1.2476,Control
A08,0.3767,0.3615,2.4222,1.4555,1.922,0.3863,2.52,1.2944,0.1327,2.8193,0.1972,-0.0984,-0.1643,-0.1885,-0.1402,-0.0136,-0.0693,0.0782,-0.2283,-0.2563,0.2487,-0.0047,0.5853,1.2509,Control
A09,0.3161,-0.1818,2.7479,1.426,1.9279,0.2964,2.7429,1.1389,0.1825,2.9804,0.2043,-0.0996,-0.2088,0.082,-0.0116,0.1078,-0.0714,0.1262,-0.1598,-0.1926,0.3534,-0.0472,0.3447,1.1236,Control
A10,0.2282,0.0484,2.6696,1.7895,2.3559,0.3569,2.8951,1.2414,0.0908,3.2177,1.1022,-0.1502,-0.1703,-0.1082,-0.1143,0.1019,-0.2099,0.0615,-0.0139,-0.1255,0.4561,-0.018,0.5378,1.0042,Control
