@relation data

@attribute id string
@attribute 121916 numeric
@attribute 2033 numeric
@attribute 23523 numeric
@attribute 3065 numeric
@attribute 3066 numeric
@attribute 4209 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 6955 numeric
@attribute 6957 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 824 numeric
@attribute 826 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.1275,1.9196,0.5735,1.2989,0.8954,0.8414,0.454,0.6032,0.7429,1.2926,1.379,0.5534,1.0586,0.2158,0.2182,2.327,1.1541,2.0788,1.1026,0.9705,Control
Utah__A02,-0.0366,1.7075,0.3328,1.1527,0.6902,0.7927,0.3831,0.4413,0.6208,0.9495,1.0794,0.2001,0.7032,0.0504,0.1727,2.3401,0.9777,2.1743,1.0185,1.1242,Control
Utah__A03,-0.0684,1.9357,0.502,1.2144,0.795,0.973,0.4227,0.7027,0.7759,1.2205,1.157,0.1966,0.9762,0.0932,0.1455,2.5223,1.2312,2.1303,1.2446,1.1318,Control
Utah__A04,-0.1701,1.6503,0.3837,1.1834,0.7414,0.8861,0.4964,0.4953,0.692,0.9394,1.2377,0.3061,0.82,0.1022,0.159,2.6032,1.025,2.2819,1.0707,1.066,Control
Utah__A05,-0.0415,1.9547,0.463,1.148,0.8598,0.9349,0.4674,0.5023,0.7965,1.0923,1.1578,0.3059,0.9512,0.0507,0.1504,2.287,0.9902,2.3833,1.2278,1.1858,Control
Utah__A06,-0.1184,1.8403,0.4015,1.0502,0.7525,0.9216,0.3325,0.4665,0.6451,0.9526,0.9225,0.296,0.9045,0.0867,0.1557,2.2428,1.1486,2.1363,1.0579,1.092,Control
Utah__A07,-0.2109,1.9418,0.515,1.267,0.8542,0.9626,0.3693,0.6422,1.0466,1.3272,1.1807,0.5102,1.3099,0.0921,0.2024,2.296,1.4495,2.1759,1.1645,1.1257,Control
Utah__A08,-0.0487,2.0295,0.6131,1.1156,0.8755,0.819,0.4111,0.8832,1.1754,1.4644,1.5305,0.8364,1.4137,0.1369,0.1601,2.2139,1.2527,1.9205,1.1774,0.9489,Control
Utah__A09,-0.1254,1.9327,0.5113,1.1611,0.7082,0.8058,0.3756,0.6233,0.8882,1.2405,1.1693,0.5718,1.2508,0.1261,0.1713,2.2423,0.951,2.3034,1.0824,1.0585,Control
Utah__A10,-0.1158,1.9649,0.5293,1.1672,0.8075,0.931,0.3753,0.7374,1.0953,1.2521,1.4239,0.3781,1.3167,0.127,0.1456,2.2774,1.2653,2.2451,1.249,1.0548,Control
Utah__A11,-0.1132,1.7953,0.4257,0.9834,0.5902,0.756,0.3543,0.6323,0.643,1.0422,0.9878,0.3263,0.9853,0.0893,0.1168,2.2562,0.7584,2.1908,0.9391,0.9929,Control
Utah__A12,-0.1568,1.0459,0.2113,0.8779,0.5242,0.5611,0.2332,0.3468,0.5035,0.6696,0.8395,0.1184,0.5269,-0.0411,0.2178,1.7774,0.602,1.965,0.8619,0.8796,Control
Utah__B01,-0.1393,1.7251,0.439,1.0156,0.7725,0.7998,0.1736,0.4895,0.7077,1.1678,1.2423,0.5839,0.9472,0.1506,0.2948,2.4459,1.5527,1.8265,0.987,0.948,Control
