@relation data

@attribute id string
@attribute 3725 numeric
@attribute 3706 numeric
@attribute 3707 numeric
@attribute 5599 numeric
@attribute 820 numeric
@attribute 1605 numeric
@attribute 6416 numeric
@attribute 10488 numeric
@attribute 9479 numeric
@attribute 2048 numeric
@attribute 5601 numeric
@attribute 64781 numeric
@attribute 5602 numeric
@attribute 5609 numeric
@attribute 2920 numeric
@attribute 2776 numeric
@attribute 324 numeric
@attribute 23542 numeric
@attribute 1385 numeric
@attribute 23162 numeric
@attribute 836 numeric
@attribute 427 numeric
@attribute 9586 numeric
@attribute 2353 numeric
@attribute 5594 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.2901,-0.2782,1.1032,1.4087,0.4906,0.4135,0.7496,1.0448,0.002,0.0816,1.1297,1.2024,-0.0399,0.6098,0.3063,0.6485,0.6808,-0.0523,1.8356,0.6545,1.208,1.8005,0.1328,2.8919,1.76,Control
A02,0.8169,-0.2215,0.7032,0.986,0.4925,0.3531,0.4989,0.8363,0.032,0.0841,0.9926,1.1173,0.0138,0.5292,0.363,0.2358,0.5297,-0.0494,1.527,0.4922,1.1875,1.9291,0.1232,1.0722,1.6579,Control
A03,1.1876,-0.2816,0.7757,1.223,0.5706,0.4099,0.6475,1.0544,4e-04,0.1534,1.1122,1.1964,-0.02,0.7023,0.2865,0.4627,0.6545,-0.0322,1.7022,0.6261,1.3243,2.1411,0.1941,2.3576,1.9065,Control
A04,1.2809,-0.0606,0.8349,0.9854,0.521,0.3598,0.518,0.8539,0.1159,0.0594,1.0731,1.1974,-0.0106,0.6582,0.4494,0.3177,0.4447,0.0372,1.6873,0.5843,1.1111,1.8407,0.1031,1.55,1.7434,Control
A05,1.2201,-0.1057,0.8734,1.1338,0.6275,0.544,0.6041,1.0706,0.0505,0.1197,1.1431,1.1845,-0.0216,0.7209,0.3165,0.4844,0.6046,0.0321,1.7772,0.6644,1.4127,2.1618,0.2257,1.9884,1.9721,Control
A06,0.8267,-0.2793,0.8107,1.1657,0.5337,0.3382,0.5939,0.9013,-0.0181,0.076,1.0094,1.105,-0.032,0.5599,0.4565,0.3651,0.5559,-0.1045,1.6188,0.5858,1.1328,2.1823,0.1602,3.0931,1.8749,Control
A07,1.2177,-0.132,1.2021,1.3766,0.6069,0.3858,0.8022,0.9521,-0.0222,0.1052,1.1036,1.1773,-0.0162,0.5073,0.4064,0.8957,0.7198,-0.0698,1.8387,0.5711,1.3997,2.1791,0.2664,2.7085,1.9127,Control
A08,0.8932,-0.3014,1.3175,1.5009,0.4398,0.2771,0.9913,0.8342,0.0493,0.0074,1.2435,1.189,-0.0486,0.4878,0.2941,1.0393,0.8468,-0.0129,1.919,0.5681,1.0162,1.9275,0.2043,1.7156,1.9432,Control
A09,0.9938,-0.1714,1.1023,1.3752,0.4809,0.3301,0.7463,0.9755,-0.0335,0.0697,1.0012,1.0815,-0.0209,0.5174,0.2949,0.8753,0.5846,0.0024,1.7005,0.5027,1.0099,2.1259,0.2328,2.2374,1.8616,Control
A10,1.3414,-0.1212,1.0857,1.2385,0.4289,0.3513,0.8644,0.9461,0.0127,0.053,1.1969,1.1708,-0.006,0.5698,0.1778,0.8224,0.7425,-0.012,1.9569,0.5861,1.2126,2.0097,0.3279,3.1715,1.9537,Control
A11,1.0631,-0.2337,0.7329,1.1692,0.5029,0.1933,0.6276,0.9237,0.0742,-0.0082,0.9096,0.9579,-0.012,0.4749,0.4042,0.5344,0.3841,-0.0817,1.3699,0.4256,0.8471,1.8166,0.1013,2.8363,1.8347,Control
A12,0.7342,-0.3275,0.6014,0.7211,0.7336,0.1738,0.2806,0.62,0.0527,0.1598,0.8992,0.5965,-0.0032,0.2151,0.5731,0.1356,0.354,-0.1691,1.1942,0.3038,0.8752,1.6432,0.1183,0.9324,1.3126,Control
B01,0.9628,-0.5915,1.0138,1.4726,0.6479,0.2635,0.611,0.7006,-0.1176,0.0628,1.1077,1.0453,-0.027,0.2922,0.0359,0.5769,0.559,-0.2254,1.6304,0.4449,0.8695,1.8541,0.1476,1.9549,1.5662,Control
B02,1.324,-0.1448,1.0269,1.2781,0.4907,0.3912,0.5836,1.0441,-0.0338,0.0915,1.2259,1.2483,-0.0273,0.648,0.3859,0.34,0.4993,-0.0453,1.7362,0.6666,1.1304,2.1536,0.0639,3.0428,1.7427,Control
B03,1.1414,-0.2483,0.9744,1.2859,0.5407,0.2971,0.6389,0.88,0.0187,0.0677,1.1588,1.1627,-0.0395,0.5031,0.3342,0.4581,0.547,-0.0501,1.7208,0.5931,1.0343,2.0865,0.1318,2.6432,1.7521,BRCACancer
B04,0.8347,-0.3293,1.3219,1.159,0.547,0.384,0.7718,0.6418,0.05,0.0301,1.1528,1.2138,-0.0128,0.4092,0.2748,1.0542,0.807,-0.0709,1.7166,0.6024,1.014,1.6803,0.2232,0.9219,1.9229,BRCACancer
