@relation data

@attribute id string
@attribute 29986 numeric
@attribute 6556 numeric
@attribute 7780 numeric
@attribute 64116 numeric
@attribute 30061 numeric
@attribute 7781 numeric
@attribute 64924 numeric
@attribute 23516 numeric
@attribute 27173 numeric
@attribute 169026 numeric
@attribute 84102 numeric
@attribute 148867 numeric
@attribute 283375 numeric
@attribute 4891 numeric
@attribute 254428 numeric
@attribute 7779 numeric
@attribute 55630 numeric
@attribute 7922 numeric
@attribute 29985 numeric
@attribute 55676 numeric
@attribute 57181 numeric
@attribute 25800 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.0388,1.3476,0.0603,0.7132,1.5847,0.0042,1.2466,0.0368,0.5678,-0.0561,0.2047,1.3687,0.0336,1.0038,0.6598,0.8011,0.1544,0.8772,0.6248,1.1513,1.1634,1.4403,Control
A02,-0.0397,1.1895,0.0721,0.5006,1.3435,0.1119,1.0748,0.0584,0.5392,-0.0067,0.1081,1.0324,0.0262,0.7633,0.5973,0.7875,0.2302,0.7122,0.42,0.959,0.8578,1.2679,Control
A03,-0.0674,1.5577,0.0957,0.5471,1.2258,0.0953,1.0952,0.077,0.6886,-0.0375,0.1456,1.3208,0.0337,0.8654,0.6177,0.9903,0.1758,0.8992,0.6466,1.0786,0.9006,1.4396,Control
A04,-0.0423,1.2713,0.1142,0.7003,1.4833,0.1357,1.0561,0.082,0.6096,-0.0492,0.0902,1.1653,0.0529,0.69,0.5979,0.7275,0.2547,0.7717,0.5794,1.0109,0.8738,1.1595,Control
A05,-0.0925,1.7927,0.077,0.6106,1.5451,0.1305,1.3077,0.0743,0.8086,-0.0882,0.1311,1.3358,0.0211,0.8662,0.5631,1.1282,0.2605,1.018,0.8723,1.1124,0.9053,1.4,Control
A06,-0.0144,1.8244,-0.0343,0.5495,1.5573,0.117,1.1253,0.0526,0.5616,-0.0189,0.2456,1.1007,0.0028,0.71,0.5562,0.9713,0.1355,0.8736,0.5398,1.0547,0.8503,1.4116,Control
A07,-0.1443,1.5784,0.1465,0.6838,1.5714,0.1107,1.221,0.049,0.6586,-0.0727,0.2845,1.41,-0.0214,0.9262,0.5381,1.0247,0.2431,0.9452,0.5521,1.0973,1.1207,1.4142,Control
A08,-0.0117,1.246,0.0076,0.7014,1.4409,0.0233,1.0797,0.004,0.4085,-0.0909,0.1179,1.5676,0.0107,0.9476,0.5503,0.6347,0.1839,0.665,0.3631,1.0006,1.1009,1.1443,Control
A09,-0.0321,1.4139,0.0925,0.651,1.5854,0.1169,1.0768,0.0565,0.5685,-0.058,0.1499,1.3085,0.0108,0.8671,0.4869,0.6517,0.2003,0.7803,0.6834,0.9086,0.932,1.3555,Control
A10,-0.0107,1.6475,0.0362,0.7142,1.6152,0.1373,1.2646,0.065,0.5579,-0.0507,0.0935,1.4318,0.074,0.9074,0.6284,0.9627,0.259,0.6899,0.6698,1.1521,1.0551,1.2926,Control
