@relation data

@attribute id string
@attribute 10207 numeric
@attribute 1003 numeric
@attribute 1004 numeric
@attribute 4301 numeric
@attribute 1001 numeric
@attribute 50855 numeric
@attribute 1002 numeric
@attribute 1007 numeric
@attribute 1008 numeric
@attribute 9459 numeric
@attribute 1005 numeric
@attribute 1006 numeric
@attribute 55742 numeric
@attribute 9071 numeric
@attribute 1009 numeric
@attribute 9073 numeric
@attribute 9075 numeric
@attribute 3728 numeric
@attribute 7122 numeric
@attribute 64398 numeric
@attribute 9076 numeric
@attribute 57863 numeric
@attribute 5584 numeric
@attribute 87 numeric
@attribute 1010 numeric
@attribute 50848 numeric
@attribute 977 numeric
@attribute 149461 numeric
@attribute 9069 numeric
@attribute 23705 numeric
@attribute 92359 numeric
@attribute 29780 numeric
@attribute 49861 numeric
@attribute 7408 numeric
@attribute 3611 numeric
@attribute 3691 numeric
@attribute 24146 numeric
@attribute 6251 numeric
@attribute 3918 numeric
@attribute 3688 numeric
@attribute 3914 numeric
@attribute 64403 numeric
@attribute 53842 numeric
@attribute 54751 numeric
@attribute 1495 numeric
@attribute 1000 numeric
@attribute 51208 numeric
@attribute 25945 numeric
@attribute 2318 numeric
@attribute 2316 numeric
@attribute 10979 numeric
@attribute 26285 numeric
@attribute 84552 numeric
@attribute 3909 numeric
@attribute 84612 numeric
@attribute 1499 numeric
@attribute 667 numeric
@attribute 5010 numeric
@attribute 253559 numeric
@attribute 1500 numeric
@attribute 3987 numeric
@attribute 1366 numeric
@attribute 1364 numeric
@attribute 1365 numeric
@attribute 81607 numeric
@attribute 3655 numeric
@attribute 5829 numeric
@attribute 7016 numeric
@attribute 1308 numeric
@attribute 1016 numeric
@attribute 1013 numeric
@attribute 10686 numeric
@attribute 1012 numeric
@attribute 137075 numeric
@attribute 23562 numeric
@attribute 5339 numeric
@attribute 9080 numeric
@attribute 55679 numeric
@attribute 56288 numeric
@attribute 5817 numeric
@attribute 5819 numeric
@attribute 5818 numeric
@attribute 999 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.5205,-0.0808,-0.0103,0.2281,-0.0673,-0.0109,-0.0512,-0.1082,-0.1533,1.537,-0.1025,-0.1151,-0.0738,-0.1402,-0.0986,-0.0318,-0.1639,0.4911,0.4809,0.6007,-0.1586,-0.0904,0.2563,0.9737,-0.074,1.2837,0.4336,0.1255,0.3273,-0.0461,0.045,0.2446,-0.0982,0.5878,1.5549,-0.0339,0.1705,0.4059,-0.1348,2.4355,-0.0059,-0.0231,-0.0189,-0.1068,0.3696,-0.0839,-0.1076,0.2218,-0.0326,2.3708,-0.0579,-8e-04,-0.1215,-0.0733,0.8492,2.1612,0.3379,-0.0014,-0.1443,0.7897,0.595,0.0247,-0.1841,0.1236,-0.0132,1.6468,0.9824,0.7179,-0.0976,-0.1147,0.0624,0.0656,-0.1061,-0.3196,0.0073,0.8923,-0.0931,0.1227,0.0568,0.2765,0.116,-0.016,0.1369,Control
A02,0.2499,-0.1038,0.04,0.1015,-0.0941,0.0796,-0.0287,-0.0719,-0.0735,1.3369,-0.1157,-0.1044,-0.1085,-0.1244,-0.1177,0.0018,-0.1944,0.316,0.4922,0.3083,-0.1611,0.0643,0.1909,0.7412,-0.0222,1.1467,0.5239,0.286,0.2378,-0.0883,0.099,0.1323,-0.0293,0.5755,1.5892,-0.0112,0.1761,0.1785,-0.1009,2.1547,0.1255,-0.0405,-0.0767,0.0183,0.306,-0.0697,-0.0562,0.1671,0.1063,2.5144,-0.1543,-0.0868,-0.1477,-0.0992,0.5964,1.955,0.2143,0.0913,-0.0629,0.6164,0.4354,-0.0877,-0.2418,0.2071,0.0836,0.9234,0.7957,0.7316,-0.1037,-0.0503,0.0561,0.0461,-0.1161,-0.1325,0.0113,0.6458,-0.1704,0.1815,0.0055,0.2214,0.0962,-0.0085,-0.0735,Control
A03,0.1938,-0.1262,0.0012,0.2282,-0.0823,0.0804,-0.0258,-0.0994,-0.1008,1.552,-0.1231,-0.083,-0.1139,-0.1196,-0.11,0.0349,-0.1244,0.5926,0.4096,0.3661,-0.1477,0.0475,0.2982,0.7108,-0.0677,1.1272,0.7159,0.1979,0.3209,-0.1476,-0.0677,0.2773,0.0248,0.8465,1.7175,0.0021,0.1913,0.3634,-0.0451,2.3137,0.1179,-0.0333,-0.1224,-0.0016,0.5058,-0.0832,-5e-04,0.0859,0.0865,2.7053,-0.1475,-0.0973,-0.0923,-0.0926,0.4787,2.2554,0.2774,0.0211,-0.1022,0.9324,0.4926,-9e-04,-0.0562,0.0725,0.1297,0.646,1.0696,0.7879,-0.0964,-0.1324,0.0748,-0.0054,-0.1265,-0.0933,-0.006,0.8712,-0.1126,0.2152,-0.0168,0.355,0.2313,0.033,0.0745,Control
A04,0.348,-0.0294,-0.0167,0.2726,-0.0503,0.1958,-0.0317,-0.0504,-0.0851,1.4355,-0.1009,-0.0748,-0.1146,-0.1291,-0.0973,0.064,-0.111,0.3642,0.5721,0.2786,-0.163,-0.02,0.239,0.7961,-0.039,1.2002,0.6055,0.2553,0.1122,-0.0803,0.1713,0.2236,0.0145,0.6032,1.47,0.0308,0.2489,0.2447,-0.1246,2.3772,0.0845,-0.0215,0.0264,0.0224,0.332,-0.069,-0.0534,0.2451,0.0676,2.7635,-0.0596,-0.1146,-0.0853,-0.0823,0.6445,2.1372,0.2505,-0.0361,-0.057,0.5469,0.3826,-0.1252,-0.171,0.3524,0.0618,1.1087,0.8875,0.7088,-0.0676,-0.0468,0.1171,-0.044,-0.1205,-0.0741,0.0884,0.9162,-0.1631,0.1893,-0.0171,0.2368,0.1528,0.0134,0.0138,Control
A05,0.2836,-0.0843,-0.0325,0.2206,-0.0558,0.1042,-0.0299,-0.0751,-0.056,1.5714,-0.0937,-0.0547,-0.1039,-0.0914,-0.095,0.0499,-0.1335,0.4741,0.7668,0.4004,-0.1344,-0.0086,0.2699,0.9764,-0.048,1.5652,0.8747,0.0753,0.2201,-0.037,0.1839,0.3245,-0.0115,0.8835,1.8979,0.0139,0.2261,0.331,-0.0945,2.205,0.1066,0.0524,-0.0657,0.0425,0.5316,-0.0517,-0.0521,0.1412,0.0487,2.8341,-0.0801,-0.0357,-0.0829,-0.0736,0.6501,2.1443,0.3044,0.0027,0.0051,0.9,0.41,-0.0096,-0.1839,0.2745,0.0281,0.9234,1.1601,0.795,-0.0735,-0.0679,0.1296,-0.114,-0.1062,-0.0259,0.0174,1.0919,-0.0251,0.1146,0.0617,0.4936,0.3513,0.0854,0.0481,Control
A06,0.2869,-0.1218,0.0388,0.2172,-0.0998,0.0554,-0.0381,-0.0462,-0.0896,1.4821,-0.1453,-0.1355,-0.1035,-0.1405,-0.1216,0.0524,-0.1769,0.4023,0.3731,0.3635,-0.1247,0.0279,0.2536,0.8308,-0.0711,1.1971,0.7012,0.0654,0.0999,-0.0627,-0.055,0.1998,0.0359,0.6131,1.571,-0.0496,0.1428,0.2734,-0.0733,2.008,0.0132,-0.0693,-0.0768,-0.0326,0.3789,-0.0569,0.0066,0.0812,0.0346,2.6035,-0.1411,-0.1029,-0.1276,-0.0956,0.6175,2.0873,0.3268,-0.0166,-0.0155,0.7576,0.4109,-0.0097,-0.1271,0.1216,0.0535,1.1302,0.9242,0.6526,-0.116,-0.0641,0.0132,0.0584,-0.1148,-0.1724,-0.0881,0.8856,-0.2475,0.1834,-0.0216,0.3719,0.0964,0.0473,-0.0054,Control
A07,0.3932,-0.0792,-0.0157,0.1547,-0.1201,0.0839,-0.0743,-0.0813,-0.0511,1.6192,-0.1249,-0.1125,-0.1149,-0.1753,-0.1516,0.0355,-0.2349,0.8243,0.4838,0.457,-0.0998,-0.0016,0.2985,0.8188,-0.0585,1.2493,0.6278,0.2814,0.2719,-0.1034,5e-04,0.2136,0.0155,0.7666,1.6076,-0.0695,0.1996,0.5117,-0.0805,2.4902,0.1451,-0.0319,-0.1387,0.0404,0.5003,-0.1035,-0.0211,0.1387,0.0597,2.5731,-0.1116,-0.1564,-0.1874,-0.1126,0.7495,2.27,0.4588,-0.0054,-0.0536,1.0504,0.785,-0.1125,-0.1043,0.0699,0.0315,1.1863,0.9822,0.7197,-0.1327,-0.0945,0.0121,-0.0427,-0.1279,-0.0861,-0.0227,0.792,-0.1318,0.1787,-0.0398,0.3314,0.2527,0.0524,-0.0494,Control
A08,0.5721,-0.0509,-0.0234,0.2841,-0.1353,-0.0103,-0.0243,-0.1128,-0.1069,1.5994,-0.1063,-0.1069,-0.0593,-0.1696,-0.1185,0.0345,-0.0555,0.3785,0.1768,0.463,-0.1829,-0.0634,0.3059,0.8067,-0.1054,0.9868,0.2597,0.0891,0.0763,-0.1037,-0.0617,0.2139,-0.1506,0.5471,1.2861,-0.0085,0.0827,0.6889,-0.1683,2.3245,0.0521,-0.0371,-0.1084,-0.0533,0.5196,-0.0878,-0.0852,0.1323,-0.0168,2.3057,-0.0876,-0.2664,-0.1325,-0.0862,0.5206,2.3026,0.4792,0.0175,-0.1156,0.9744,0.8477,-0.0065,-0.2927,-0.0547,0.0038,1.6648,0.9706,0.603,-0.0846,-0.1443,-0.0032,-0.0334,-0.1225,-0.338,0.075,0.607,-0.2496,0.0953,-0.0108,0.2597,0.0613,-0.0024,-0.0656,Control
A09,0.3765,-0.1413,0.0168,0.1509,-0.0809,0.0924,-0.0528,-0.0563,-0.0719,1.6544,-0.1404,-0.1008,-0.0913,-0.1361,-0.1027,0.0378,-0.128,0.8762,0.5468,0.4726,-0.1145,0.0513,0.2152,0.8507,-0.0466,1.2468,0.477,0.2439,0.145,-0.0329,0.1004,0.2293,0.0182,0.5791,1.5733,-0.0281,0.1522,0.4692,-0.1005,2.6012,0.1839,-0.0442,0.0138,0.0546,0.419,-0.0893,-0.0231,0.1429,0.0875,2.6597,-0.1087,-0.093,-0.1401,-0.0934,0.5491,2.2015,0.2926,0.0682,-0.0706,0.905,0.6298,-0.1014,-0.1875,0.2755,0.0843,1.3439,0.8954,0.6652,-0.0842,-0.1094,0.0073,0.0252,-0.1084,-0.1171,-0.0194,0.7688,-0.0678,0.2373,0.0037,0.2685,0.1674,-0.0031,0.0059,Control
A10,0.3639,-0.043,0.1429,0.1312,-0.1109,0.1718,-0.0414,-0.0408,-0.0633,1.6374,-0.0941,-0.0688,-0.0744,-0.1452,-0.1145,-0.0121,-0.1816,0.3311,0.6372,0.4858,-0.1653,-0.0058,0.3774,0.9428,-0.0848,1.3405,0.5287,0.0704,0.2036,-0.0579,0.0754,0.2107,0.0056,0.7118,1.7238,-0.02,0.1941,0.5035,-0.1373,2.7505,0.1042,0.002,-0.0698,-0.0351,0.552,-0.0854,-0.0173,0.1962,0.0022,2.7337,-0.0705,-0.1773,-0.1031,-0.0863,0.6557,2.3949,0.3694,0.0099,-0.0235,0.8102,0.8093,-0.072,-0.1745,0.1074,2e-04,0.9891,1.0213,0.7109,-0.11,-0.0696,0.0946,0.0615,-0.101,-0.1384,0.0426,0.8101,-0.0705,0.124,0.015,0.2848,0.1686,0.028,0.0315,Control
