@relation data

@attribute id string
@attribute 1017 numeric
@attribute 1019 numeric
@attribute 1026 numeric
@attribute 1647 numeric
@attribute 1869 numeric
@attribute 317 numeric
@attribute 4193 numeric
@attribute 472 numeric
@attribute 5111 numeric
@attribute 581 numeric
@attribute 5925 numeric
@attribute 595 numeric
@attribute 596 numeric
@attribute 7078 numeric
@attribute 7157 numeric
@attribute 898 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.0793,0.7267,1.2717,0.4452,0.1478,1.7652,1.3662,2.6528,0.9035,0.9097,1.0363,0.1356,1.5972,0.0144,0.7493,0.5319,Control
Utah__A02,0.8152,0.4292,0.9753,0.4498,-0.0079,1.6967,1.1733,2.3316,0.7473,0.8576,0.801,0.1049,0.7857,-0.0627,0.5887,0.2379,Control
Utah__A03,1.0301,0.5162,1.692,0.523,0.1982,1.842,1.5264,2.2525,0.9707,1.0921,1.0565,0.1251,0.7002,-0.0466,0.8079,0.4986,Control
Utah__A04,0.827,0.3873,0.9804,0.5048,0.0725,1.5185,1.155,2.1734,0.8223,0.896,0.8205,0.2164,0.8705,-0.0503,0.5955,0.2161,Control
Utah__A05,1.0253,0.5341,1.7524,0.6199,0.2314,1.9657,1.345,2.3116,0.8848,1.0811,1.0433,0.1872,0.8938,-0.0596,0.7673,0.3737,Control
Utah__A06,0.8221,0.5281,1.4036,0.3346,0.1291,1.8074,1.2339,2.3589,0.6592,0.8694,0.8912,0.0491,0.813,-0.0619,0.6036,0.226,Control
Utah__A07,0.8887,0.5732,1.1581,0.4976,0.0777,1.9975,1.3922,2.7222,0.8629,0.8894,1.0213,0.1216,1.3348,-0.1345,0.684,0.395,Control
Utah__A08,0.8162,0.4958,1.1244,0.3118,0.1985,1.7332,1.4066,2.9337,0.6613,0.7309,1.0826,0.0853,1.9587,-0.0476,0.6482,0.3103,Control
Utah__A09,0.8193,0.5306,1.3153,0.445,0.128,1.7471,1.302,2.7367,0.7883,0.8938,1.0359,0.0974,1.6272,-0.036,0.5412,0.3204,Control
Utah__A10,0.8978,0.4568,1.1616,0.4572,0.1218,1.9048,1.3575,2.6756,0.7576,0.904,0.9646,0.1256,1.211,-0.038,0.5878,0.2036,Control
Utah__A11,0.9388,0.6277,1.0246,0.2244,0.058,1.7797,1.2362,2.5129,0.8315,0.8391,0.8355,0.118,1.1887,-0.0543,0.5349,0.267,Control
Utah__A12,0.5469,0.2377,1.2203,0.348,-0.0552,1.1187,0.7101,1.6955,0.3719,0.5776,0.4273,0.002,0.4731,0.0255,0.1924,0.0768,Control
Utah__B01,0.7844,0.5511,1.2201,0.1771,-0.0727,1.3451,1.2355,2.5849,0.5904,0.5718,0.8919,-0.198,1.3335,0.0558,0.6532,0.3377,Control
Utah__B02,0.9593,0.6772,1.5659,0.5796,0.13,1.5498,1.268,2.444,0.8469,1.0516,0.8229,0.1092,0.7824,0.0149,0.8116,0.4595,Control
Utah__B03,0.7222,0.5896,1.0662,0.3944,0.0976,1.6609,1.2046,2.4934,0.7796,0.8424,0.8578,0.0353,1.0604,0.039,0.7021,0.2897,BRCACancer
Utah__B04,0.6027,0.36,0.8629,0.2823,0.0856,1.5258,1.2701,2.7036,0.4042,0.5867,0.8418,0.0221,1.7255,-0.0607,0.5137,0.2451,BRCACancer
Utah__B05,0.6699,0.4131,1.0562,0.4643,0.0428,1.2681,1.1671,2.3036,0.663,0.8946,0.7045,0.0472,0.6514,-0.1098,0.5965,0.27,BRCACancer
Utah__B06,0.3813,0.3557,0.7968,0.0551,-0.1297,1.2489,0.8907,2.2053,0.2721,0.3475,0.575,-0.2305,0.8106,0.173,0.2316,0.0305,BRCACancer
Utah__B07,0.9456,0.6303,1.1664,0.4714,0.1341,1.7522,1.3501,2.6523,0.8344,1.057,0.9641,0.1043,1.1266,-0.0673,0.7397,0.4097,BRCACancer
Utah__B08,1.0082,0.5831,1.4498,0.5389,0.1536,1.8863,1.2131,2.4174,0.9135,0.9242,0.8068,0.2294,0.7055,-0.012,0.5384,0.3232,Control
Utah__B09,0.5934,0.3891,1.1889,0.2932,0.108,1.1326,1.2527,2.6502,0.2216,0.6325,0.777,0.1065,2.0128,0.0266,0.477,0.2349,Control
Utah__B10,0.5432,0.366,0.8362,0.2398,0.0312,1.4136,1.1812,2.7789,0.4409,0.6199,0.687,0.0549,1.4518,-0.0417,0.402,0.1617,Control
Utah__B11,0.8252,0.5032,1.2804,0.4652,0.1078,1.8732,1.1406,2.2066,0.7684,0.9848,0.8014,0.1078,0.9615,-0.0532,0.591,0.279,Control
Utah__B12,0.4276,0.1003,0.5178,0.0939,-0.1489,1.089,0.7478,2.6735,-0.109,0.3304,0.4537,0.0587,1.9409,-0.0462,0.2056,0.1184,Control
Utah__C01,0.8987,0.5993,1.2001,0.3887,0.0792,1.8875,1.2705,2.4709,0.7107,0.959,0.9265,0.0762,0.9344,-0.0855,0.7721,0.3124,BRCACancer
Utah__C02,0.9179,0.4751,1.3449,0.5541,0.2293,1.6389,1.1692,2.3089,0.8107,0.9752,0.7443,0.1977,0.8697,-0.0352,0.6421,0.2367,BRCACancer
Utah__C03,1.0317,0.7077,1.2634,0.3928,0.1494,1.7251,1.3388,2.3522,0.7656,1.1473,0.8462,0.1281,0.8652,-0.1158,0.7382,0.3007,BRCACancer
Utah__C04,0.8647,0.278,1.0151,0.427,0.1212,1.2931,0.8502,1.9365,0.4161,0.7305,0.507,0.1791,0.634,-0.0415,0.4208,0.2514,Control
Utah__C05,0.7181,0.329,0.8027,0.2854,0.0407,1.4311,0.7937,2.0394,0.5063,0.5848,0.3939,0.1613,0.4891,-0.0504,0.3612,0.0771,BRCACancer
Utah__C06,0.4899,0.205,1.0512,0.1114,0.0727,0.1682,0.2228,0.5662,0.039,0.3578,-0.0393,0.1471,0.2427,0.1015,0.1605,0.1446,Control
Utah__C07,0.7979,0.4244,0.9896,0.3556,-0.0121,1.5448,0.9554,2.3406,0.5892,0.7442,0.5386,0.1802,0.4061,-0.0813,0.3267,0.0993,Control
Utah__C08,0.9774,0.5768,1.3874,0.536,0.1769,1.5409,1.1847,2.4621,0.7613,0.879,0.7634,0.1566,0.7777,8e-04,0.704,0.3895,Control
