@relation data

@attribute id string
@attribute 5747 numeric
@attribute 5906 numeric
@attribute 6714 numeric
@attribute 54518 numeric
@attribute 5908 numeric
@attribute 7450 numeric
@attribute 9564 numeric
@attribute 2266 numeric
@attribute 2335 numeric
@attribute 3690 numeric
@attribute 2243 numeric
@attribute 1398 numeric
@attribute 3674 numeric
@attribute 2244 numeric
@attribute 7094 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.2618,1.315,0.3629,1.4168,1.7268,0.0158,0.035,-0.1786,-0.0491,2.1043,-0.0911,0.9599,1.1768,-0.2417,2.263,Control
A02,0.117,1.019,0.3648,1.1427,1.2306,0.0148,0.0546,-0.1042,-0.006,2.2228,-0.0675,0.7556,1.2473,-0.1426,2.3387,Control
A03,0.1482,1.1662,0.5956,1.4522,1.7721,0.0139,0.0159,-0.1712,-0.0288,2.238,-0.0493,0.9155,1.3982,-0.1333,2.5626,Control
A04,0.1496,1.0589,0.3996,1.2016,1.2913,-0.0065,0.0993,-0.1163,-0.0521,2.722,-0.083,0.7906,1.5397,-0.1588,2.5779,Control
A05,0.2717,1.0745,0.6218,1.3548,1.5557,0.1099,0.0991,-0.1207,-0.065,2.9516,-0.0648,0.9318,2.1079,-0.1722,2.9267,Control
A06,0.1119,0.9034,0.4104,1.2288,1.3432,0.09,0.0867,-0.0914,-0.0508,2.5793,-0.1126,0.8426,1.6891,-0.1948,2.5686,Control
A07,0.2084,1.4904,0.3471,1.4746,2.0663,-0.0063,0.0626,-0.1456,-0.0403,2.3097,-0.0632,0.9946,1.3185,-0.101,2.4329,Control
A08,0.2121,1.7261,0.3367,1.563,2.5238,-0.0256,0.0832,-0.1492,-0.0658,1.4367,-0.142,0.7153,0.6522,-0.214,2.194,Control
A09,0.2016,1.2507,0.4405,1.3749,2.0215,0.055,0.0696,-0.134,-0.048,2.6555,-0.0282,0.8336,1.489,-0.1401,2.4818,Control
A10,0.2453,1.5275,0.4233,1.4182,2.0538,0.0899,0.0995,-0.1274,-0.0127,2.8242,-0.0539,0.8023,1.768,-0.1682,2.6874,Control
A11,0.1269,0.9522,0.2131,1.2445,1.7278,0.0318,0.13,-0.1309,-0.0152,2.3431,-0.0828,0.6717,1.2019,-0.123,2.3402,Control
A12,0.1012,0.7867,0.1246,0.5364,0.5958,0.1454,0.0919,-0.1886,0.0549,2.5939,0.0982,0.3489,1.2713,-0.0732,1.9533,Control
B01,0.2081,1.3078,0.1548,1.1139,1.788,0.1301,-0.1494,-0.196,-0.0465,2.0587,0.0708,0.7315,0.6784,-0.2134,1.8864,Control
B02,0.1632,1.1261,0.4023,1.2044,1.4589,0.0437,0.0281,-0.1388,-0.0481,2.024,0.0062,0.8572,0.8415,-0.1826,2.2867,Control
B03,0.0831,1.2178,0.2613,1.1978,1.6055,0.0806,0.0302,-0.1509,0.0736,1.0469,0.0048,0.7913,0.1962,-0.1412,2.0759,BRCACancer
B04,0.2236,1.8155,0.3358,1.5004,2.5789,-0.0105,0.0675,-0.1583,-0.0356,2.1261,-0.0933,0.8492,0.9538,-0.2195,2.1871,BRCACancer
B05,0.0832,1.0569,0.2762,1.0114,1.6766,-0.0318,0.0025,-0.0883,0.0208,1.7434,-0.0024,0.6725,0.542,-0.0881,2.2588,BRCACancer
B06,0.1723,1.0417,-0.0629,0.8116,1.2785,0.0483,-0.0864,-0.0881,0.024,1.7234,0.0931,0.5029,0.4054,-0.1208,1.5314,BRCACancer
B07,0.1479,1.3158,0.3509,1.2803,1.8069,-0.0123,0.0614,-0.0809,-0.0462,2.1676,-0.0286,0.9115,1.0865,-0.1327,2.2675,BRCACancer
B08,0.2591,0.962,0.5257,1.1637,1.2446,0.1281,0.1055,-0.1063,-0.0412,3.1823,-0.0684,0.8787,1.7042,-0.1559,2.6466,Control
B09,0.2879,1.3985,0.3141,1.4221,2.6277,0.0643,0.0329,-0.2097,-0.0617,2.6153,-0.0462,0.6428,1.4631,-0.2734,2.4296,Control
B10,0.0802,1.3641,0.2267,1.1837,2.0403,-0.0244,0.0301,-0.17,-0.0304,2.2526,-0.0324,0.5308,0.8926,-0.1294,2.2037,Control
