@relation data

@attribute id string
@attribute 10746 numeric
@attribute 11221 numeric
@attribute 1386 numeric
@attribute 1647 numeric
@attribute 1738 numeric
@attribute 1846 numeric
@attribute 1850 numeric
@attribute 207 numeric
@attribute 2549 numeric
@attribute 2645 numeric
@attribute 3554 numeric
@attribute 3725 numeric
@attribute 4214 numeric
@attribute 4215 numeric
@attribute 4216 numeric
@attribute 4217 numeric
@attribute 4293 numeric
@attribute 4294 numeric
@attribute 4296 numeric
@attribute 4775 numeric
@attribute 5069 numeric
@attribute 50804 numeric
@attribute 51776 numeric
@attribute 5598 numeric
@attribute 5599 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5607 numeric
@attribute 5609 numeric
@attribute 6416 numeric
@attribute 6464 numeric
@attribute 6885 numeric
@attribute 7157 numeric
@attribute 7182 numeric
@attribute 7189 numeric
@attribute 7786 numeric
@attribute 9175 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.8737,0.5524,1.5681,0.4452,1.6702,0.068,-0.0823,0.6157,0.3514,-0.079,0.2655,1.2901,2.265,1.1199,1.0188,0.9766,0.1801,0.1465,0.8096,1.3973,-0.0822,0.7018,0.3865,0.5406,1.4087,1.1297,-0.0399,0.6076,0.6098,0.7496,0.7565,1.4658,0.7493,0.9178,0.8372,0.9062,-0.0238,1.3548,Control
Utah__A02,1.6559,0.5265,1.4031,0.4498,1.5657,-0.0074,-0.0275,0.5686,0.2561,0.0541,0.0624,0.8169,1.9132,0.9351,0.833,0.8038,0.0301,0.0826,0.7492,1.1321,-0.0772,0.3493,0.3304,0.322,0.986,0.9926,0.0138,0.312,0.5292,0.4989,0.8046,1.1532,0.5887,0.7402,0.7679,0.6177,-0.0037,1.0825,Control
Utah__A03,1.8413,0.7251,1.448,0.523,1.5954,0.1676,0.0272,0.6805,0.3441,0.0212,0.0934,1.1876,2.1264,1.1399,0.8862,1.0007,0.1179,0.2011,0.9201,1.3502,-0.1025,0.3707,0.4879,0.5719,1.223,1.1122,-0.02,0.4016,0.7023,0.6475,0.7989,1.3103,0.8079,0.8511,0.9336,0.693,-0.0169,1.3582,Control
Utah__A04,1.7324,0.4968,1.4894,0.5048,1.637,0.1562,0.1753,0.6225,0.3117,0.0179,0.1894,1.2809,2.2551,0.9778,0.9969,0.9294,0.1607,0.2656,0.7479,1.1975,-0.1005,0.3044,0.2937,0.4581,0.9854,1.0731,-0.0106,0.3368,0.6582,0.518,0.8019,1.2639,0.5955,0.7943,0.7944,0.6741,-0.0276,1.2386,Control
Utah__A05,1.9955,0.7085,1.4991,0.6199,1.739,0.1449,0.0587,0.7463,0.439,-0.0199,0.1604,1.2201,2.4117,1.2072,0.9463,1.0396,0.0916,0.2516,1.0025,1.2615,-0.0841,0.326,0.4541,0.599,1.1338,1.1431,-0.0216,0.4573,0.7209,0.6041,0.8988,1.3977,0.7673,0.8865,0.8518,0.7533,-0.0412,1.2977,Control
Utah__A06,1.7556,0.6084,1.3895,0.3346,1.6536,-0.1159,-0.0734,0.6458,0.357,-0.0175,0.3054,0.8267,2.0422,1.0787,0.8688,0.8535,0.0443,0.0755,0.8256,1.1902,-0.1152,0.2317,0.4716,0.4086,1.1657,1.0094,-0.032,0.3937,0.5599,0.5939,0.7671,1.2785,0.6036,0.7805,0.7749,0.6257,-0.0562,1.1472,Control
Utah__A07,1.8915,0.8337,1.5918,0.4976,1.7515,-0.0115,-0.0478,0.597,0.5671,0.0226,0.3173,1.2177,2.3762,1.1857,1.068,1.0896,0.0484,0.1384,0.8715,1.3738,-0.1397,0.3981,0.5421,0.4761,1.3766,1.1036,-0.0162,0.6288,0.5073,0.8022,0.7989,1.5067,0.684,0.9472,0.9329,0.6682,-0.0508,1.571,Control
Utah__A08,2.0084,0.6067,1.6346,0.3118,1.7034,-0.1235,-0.1573,0.5375,0.5621,-0.0566,0.1554,0.8932,2.6059,1.152,1.1747,1.2317,0.1807,0.1241,0.6717,1.5498,-0.1156,0.5747,0.5047,0.3987,1.5009,1.2435,-0.0486,0.805,0.4878,0.9913,0.784,1.6258,0.6482,1.0744,0.8298,0.7077,-0.0214,1.6801,Control
Utah__A09,1.7079,0.5643,1.4828,0.445,1.5557,0.0249,-0.0276,0.5633,0.4145,-0.0163,0.1221,0.9938,2.4502,1.1391,0.9661,1.0157,0.1018,0.1074,0.8013,1.2729,-0.1004,0.3242,0.397,0.3762,1.3752,1.0012,-0.0209,0.6095,0.5174,0.7463,0.7778,1.3494,0.5412,0.8206,0.7673,0.6645,-0.0435,1.4154,Control
Utah__A10,2.0582,0.7872,1.7203,0.4572,1.8031,0.0752,0.0807,0.5633,0.5091,-0.0085,0.0648,1.3414,2.3575,1.1807,1.0965,1.284,0.0991,0.2172,0.8069,1.4029,-0.1022,0.4529,0.5469,0.4371,1.2385,1.1969,-0.006,0.6042,0.5698,0.8644,0.79,1.611,0.5878,0.9595,0.9506,0.8039,-0.0366,1.5851,Control
Utah__A11,1.2941,0.4819,1.2691,0.2244,1.3645,-0.0731,0.0026,0.54,0.2874,-0.0252,0.0599,1.0631,1.776,0.9048,0.7039,0.6963,0.0752,0.1429,0.6749,1.2653,-0.0587,0.332,0.3366,0.5001,1.1692,0.9096,-0.012,0.4864,0.4749,0.6276,0.5794,1.0642,0.5349,0.6479,0.774,0.5781,-0.085,0.9881,Control
Utah__A12,1.1227,0.322,1.0793,0.348,1.2536,-0.1538,-0.232,0.3955,0.2226,0.1275,0.1982,0.7342,1.3066,0.4492,0.643,0.6283,0.0231,-0.0893,0.3145,0.7465,-0.0517,0.0306,0.2922,0.0834,0.7211,0.8992,-0.0032,0.1898,0.2151,0.2806,0.5636,0.8178,0.1924,0.5656,0.4296,0.369,0.0596,0.7081,Control
Utah__B01,1.628,0.5911,1.4001,0.1771,1.6509,-0.3263,-0.4474,0.3916,0.269,-0.0327,0.1034,0.9628,2.2101,0.9653,0.8326,0.8685,0.1328,-0.0897,0.4726,1.2042,-0.0373,0.445,0.3602,0.2353,1.4726,1.1077,-0.027,0.5077,0.2922,0.611,0.5764,1.3503,0.6532,0.8701,0.7244,0.6545,0.0942,1.4565,Control
Utah__B02,1.656,0.6208,1.5251,0.5796,1.842,0.0306,0.0491,0.6693,0.2758,-0.0097,0.1695,1.324,2.0489,1.0422,0.8882,0.855,0.0857,0.2055,0.8472,1.2042,-0.0655,0.413,0.4109,0.5218,1.2781,1.2259,-0.0273,0.4002,0.648,0.5836,0.9083,1.3441,0.8116,0.9173,0.9004,0.7901,-0.0322,1.4297,Control
Utah__B03,1.7085,0.5301,1.5282,0.3944,1.8131,0.0291,-0.0891,0.5703,0.2319,-0.0305,0.0641,1.1414,2.2094,0.9362,0.9078,0.8719,0.1245,0.1024,0.6991,1.2266,-0.0438,0.4618,0.3969,0.3786,1.2859,1.1588,-0.0395,0.402,0.5031,0.6389,0.7155,1.3782,0.7021,0.8669,0.9167,0.6841,0.0445,1.3839,BRCACancer
Utah__B04,1.7879,0.556,1.5891,0.2823,1.495,-0.0689,-0.1125,0.5203,0.5467,-0.0314,0.223,0.8347,2.5339,1.1656,1.0835,1.2308,0.1004,0.1176,0.6315,1.533,-0.1087,0.4869,0.422,0.2317,1.159,1.1528,-0.0128,0.6805,0.4092,0.7718,0.7092,1.4211,0.5137,1.1359,0.7801,0.6268,0.004,1.7384,BRCACancer
Utah__B05,1.2915,0.4508,1.2566,0.4643,1.4983,-0.0499,-0.1482,0.443,0.3673,0.0516,0.0958,0.7116,1.8667,0.9795,0.7094,0.6891,0.0404,0.0443,0.6766,1.1127,-0.1332,0.3265,0.3226,0.418,1.0395,0.96,0.0035,0.326,0.4482,0.5382,0.7441,1.0368,0.5965,0.7681,0.815,0.5613,-0.0344,1.2603,BRCACancer
Utah__B06,1.285,0.4915,1.2507,0.0551,1.4529,-0.4671,-0.4609,0.1783,0.2452,-0.1218,0.1736,0.3639,1.7181,0.7172,0.7294,0.6961,0.0427,-0.1866,0.3358,0.8498,0.0119,0.4683,0.3685,0.075,0.9915,0.8689,0.0677,0.3168,0.1103,0.4167,0.4797,1.0295,0.2316,0.726,0.5795,0.4456,0.0427,1.0772,BRCACancer
Utah__B07,1.7764,0.6192,1.6758,0.4714,1.7904,0.0369,0.025,0.6313,0.2906,0.0274,0.1154,1.0629,2.0706,1.1074,1.0578,1.0514,0.1325,0.2228,0.8092,1.3699,-0.0775,0.5984,0.4622,0.45,1.4248,1.2841,-0.0073,0.4927,0.6019,0.6869,0.8876,1.4575,0.7397,0.9296,0.8628,0.8967,-0.0015,1.5062,BRCACancer
Utah__B08,1.5716,0.4599,1.3972,0.5389,1.585,0.0683,0.0232,0.6407,0.2073,-0.062,0.1297,1.1051,1.8635,0.9122,0.7679,0.7812,0.0787,0.1659,0.8922,1.1288,-0.07,0.3268,0.3043,0.4866,1.0959,0.9394,0.0161,0.3655,0.5861,0.4964,0.8025,1.1072,0.5384,0.6553,0.8182,0.7064,-0.0434,1.0655,Control
Utah__B09,1.4431,0.3043,1.3137,0.2932,1.2796,-0.0256,-0.0854,0.4608,0.4252,-0.095,0.0042,0.8169,2.5792,1.0417,0.9975,1.1661,0.164,0.1194,0.6165,1.4931,-0.0711,0.399,0.1454,0.3845,1.1094,0.879,-0.0285,0.6861,0.4682,0.8632,0.6597,1.2589,0.477,1.0024,0.6896,0.5366,-0.0506,1.5814,Control
Utah__B10,1.6097,0.4483,1.4971,0.2398,1.494,-0.0478,-0.0636,0.3842,0.4194,0.0217,0.0336,0.8396,2.4684,0.9442,0.8801,0.9751,0.0358,0.0562,0.5872,1.1806,-0.0914,0.1914,0.2717,0.2534,0.9404,0.9826,-0.0609,0.3949,0.3461,0.5773,0.7158,1.2515,0.402,0.8529,0.6789,0.3393,0.0202,1.5141,Control
Utah__B11,1.7181,0.5032,1.2789,0.4652,1.3643,-0.0612,0.0358,0.4632,0.3812,-0.0405,0.0263,0.9395,2.0871,0.8574,0.8271,0.93,0.0796,0.0979,0.8269,0.9714,-0.0815,0.2027,0.4073,0.4664,0.96,0.9698,0.0096,0.5012,0.3819,0.5723,0.7156,1.1079,0.591,0.7299,0.7147,0.5151,-0.0113,1.1301,Control
