@relation data

@attribute id string
@attribute 100 numeric
@attribute 23495 numeric
@attribute 29760 numeric
@attribute 29851 numeric
@attribute 326 numeric
@attribute 3543 numeric
@attribute 3561 numeric
@attribute 3575 numeric
@attribute 3718 numeric
@attribute 3932 numeric
@attribute 4261 numeric
@attribute 57379 numeric
@attribute 5788 numeric
@attribute 5896 numeric
@attribute 5897 numeric
@attribute 5993 numeric
@attribute 5994 numeric
@attribute 64421 numeric
@attribute 6890 numeric
@attribute 6891 numeric
@attribute 695 numeric
@attribute 7374 numeric
@attribute 7535 numeric
@attribute 8517 numeric
@attribute 8625 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 920 numeric
@attribute 925 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.8209,0.4566,0.6565,1.4468,-0.1124,0.1042,2.5582,3.5489,1.7342,1.9358,1.2024,-0.0275,3.057,0.0387,-0.1308,1.2051,0.8679,1.1389,2.0426,1.6868,1.4834,0.5945,1.0187,0.3604,0.4331,2.2237,2.1629,1.7101,1.298,0.7441,1.4973,Control
A02,0.8832,0.5001,0.3778,0.8186,-0.0628,0.17,2.4587,3.5752,1.3696,1.6874,1.1062,-0.0135,3.0587,-0.0916,-0.2114,0.9565,0.5116,0.8783,2.1538,1.6474,1.5178,0.3763,0.9277,0.3492,0.286,1.9545,1.8928,1.4691,1.5843,0.6453,1.0077,Control
A03,1.24,0.3591,0.3277,0.9395,-0.1703,0.1193,2.5504,2.448,1.5721,1.7151,1.3744,-0.0149,3.1701,-0.1904,-0.2076,1.2114,0.7112,1.1141,2.3658,1.915,1.6458,0.5085,0.9848,0.3742,0.397,1.9088,1.7685,1.6093,1.7604,0.6315,0.7903,Control
A04,0.8067,0.378,0.5163,1.0673,8e-04,0.2526,2.5504,4.0046,1.63,1.9667,1.0731,-0.098,3.2973,-0.0635,-0.1563,1.1396,0.6151,0.8128,2.068,1.6732,1.4046,0.5762,1.0408,0.3772,0.3924,1.9522,1.8416,1.5742,1.5276,0.67,1.186,Control
A05,0.7538,0.5689,0.468,0.8688,-0.0475,0.1406,2.2802,3.0209,1.5472,1.6797,1.3966,-0.045,3.1618,-0.1271,-0.0985,1.2972,0.593,1.042,2.1608,1.7761,1.7503,0.5144,0.9256,0.6097,0.4859,1.5601,1.5813,1.8284,1.1741,0.8111,1.01,Control
A06,0.76,0.3594,0.3659,0.8304,-0.1546,0.0928,2.1881,3.1373,1.2322,1.611,1.0506,-0.0449,2.8986,-0.0658,-0.1877,1.0672,0.5959,0.947,1.8214,1.4876,1.579,0.3685,0.9177,0.3246,0.3644,1.5133,1.5251,1.6971,0.9582,0.4565,0.9542,Control
A07,0.8676,0.5163,0.5572,0.9929,-0.1269,0.1519,2.3519,3.4316,1.3739,1.7129,1.3109,-0.17,3.3824,-0.1783,-0.3047,1.1069,0.8648,1.041,1.9798,1.5153,1.5919,0.4786,0.9472,0.3276,0.3779,1.7971,1.761,1.6769,1.0957,0.5399,1.2476,Control
A08,0.7565,0.3921,0.4839,1.0674,-0.176,0.0455,2.2568,3.3625,1.2857,1.5609,1.0847,-0.0893,3.4982,-0.119,-0.0621,0.9668,0.7113,1.0489,1.8652,1.5924,1.3284,0.3817,0.9309,0.1674,0.3132,1.6824,1.826,1.4848,0.8814,0.5853,1.2509,Control
A09,0.873,0.5382,0.4399,1.0948,-0.1216,0.197,2.5254,3.6879,1.4313,1.828,1.0918,-0.1285,3.4433,-0.1871,-0.1358,1.0763,0.717,1.0367,1.9252,1.3901,1.527,0.4563,0.847,0.2539,0.366,2.0098,1.8301,1.6385,1.279,0.3447,1.1236,Control
A10,0.9336,0.6637,0.356,1.0324,-0.0801,0.171,2.5165,3.5962,1.4774,1.8784,1.1409,-0.0316,3.618,-0.1149,-0.1613,1.1838,0.6338,1.0228,2.1499,1.7217,1.3942,0.4273,0.9689,0.3962,0.3952,2.0305,1.9018,1.5195,1.8442,0.5378,1.0042,Control
A11,0.8099,0.4859,0.4007,0.6412,-0.1696,0.0697,2.3725,3.1402,1.2358,1.6506,1.0255,-0.088,2.9418,-0.1813,-0.1643,0.746,0.6688,0.8999,1.4297,1.0811,1.3186,0.4555,0.7507,0.326,0.2963,2.0683,1.8037,1.4484,1.3734,0.333,0.8875,Control
A12,0.5304,0.4496,0.2182,0.5963,-0.2621,0.0431,2.0609,3.3007,0.6995,1.4307,0.4171,-0.1309,2.6525,-0.2326,-0.2026,0.8068,0.2411,0.3418,1.5172,0.9818,1.0641,0.2613,0.6909,0.1215,0.2282,1.8233,1.4626,0.9411,1.3745,0.2438,0.6383,Control
B01,0.762,0.4475,0.4534,1.1119,-0.3977,-0.0489,2.4128,3.5169,1.2483,1.4554,0.8568,-0.2315,3.0532,-0.0206,-0.188,1.1259,0.7413,0.7866,1.7011,1.3884,1.2458,0.2525,0.711,0.0231,0.1535,1.8587,1.8616,1.3262,0.8842,0.5042,1.1234,Control
B02,1.0524,0.5628,0.3184,1.1974,-0.0917,0.2547,2.6486,3.8379,1.7178,2.0057,1.1484,-0.0432,3.2716,-0.1109,-0.0349,1.3028,0.7535,0.9742,2.2693,1.7778,1.4495,0.4493,1.0717,0.3715,0.4115,2.2224,1.9896,1.605,1.7729,0.4015,1.2033,Control
B03,0.797,0.5293,0.3508,1.1606,-0.1437,0.1062,2.5241,3.76,1.4462,1.8247,0.9482,-0.1007,3.3711,-0.1251,-0.1941,1.2238,0.7168,0.8503,1.9315,1.5716,1.2918,0.3991,0.8866,0.1943,0.2984,2.0875,1.928,1.4273,1.6374,0.4031,1.0708,BRCACancer
B04,0.7819,0.4899,0.3452,0.8151,-0.145,0.2861,2.1272,3.3031,1.2697,1.589,1.3187,-0.1251,3.6222,-0.0866,-0.1179,0.8444,0.6103,0.852,1.7327,1.5811,1.0659,0.2778,1.0479,0.1092,0.1852,1.7798,1.6774,0.9942,1.4906,0.2143,0.8016,BRCACancer
B05,0.932,0.4609,0.418,0.6499,-0.1688,0.1514,2.4895,3.1824,1.2166,1.3683,0.8644,-0.0737,3.0657,-0.1648,-0.3991,0.7996,0.6235,0.6641,1.811,1.3492,1.2704,0.463,0.9038,0.0503,0.3603,1.7458,1.5625,1.3487,1.1014,0.3824,0.7354,BRCACancer
B06,0.4102,0.3113,0.2628,0.6225,-0.4534,-0.054,1.9626,3.3383,0.8149,1.1402,0.8037,-0.2469,3.1833,0.031,-0.2339,0.8406,0.5739,0.5957,1.4979,1.287,1.0781,0.0176,0.6222,-0.1238,-0.0239,1.367,1.396,0.8346,1.0624,0.3589,0.8695,BRCACancer
B07,0.9238,0.5225,0.4801,1.2517,-0.0669,0.1651,2.6991,3.5653,1.5622,2.0284,1.2889,-0.0884,3.4779,-0.0725,-0.1282,1.2998,0.8521,1.043,2.4241,1.9198,1.4946,0.6022,1.2205,0.2316,0.3511,2.1967,2.042,1.4458,2.0033,0.7781,1.002,BRCACancer
B08,0.9666,0.3835,0.3045,0.9002,-0.021,0.2076,2.3121,3.4758,1.4211,1.7152,1.0869,-0.0703,2.8629,-0.0494,-0.097,0.8967,0.7544,0.8708,1.9161,1.369,1.6738,0.4335,0.7975,0.408,0.4718,1.8577,1.735,1.6695,0.8969,0.3464,1.3469,Control
B09,0.6308,0.4661,0.3714,0.8615,-0.1996,0.2036,2.1479,2.9638,0.9824,1.1918,1.1316,-0.1118,3.3649,-0.1313,-0.1577,0.7255,0.5252,0.7221,1.4724,1.2123,1.1347,0.1922,0.8615,0.1209,0.1542,1.0941,1.6522,0.8931,0.9173,0.5265,0.8741,Control
B10,0.5604,0.2828,0.1808,0.5894,-0.1569,0.0463,2.2544,3.6368,0.9076,1.555,0.8541,-0.096,3.7943,-0.0769,-0.2396,0.7491,0.4424,0.582,1.6441,1.2757,0.9945,0.3258,0.8525,0.1869,0.0993,1.5382,1.7357,0.9695,1.241,0.215,0.7905,Control
B11,0.7418,0.4817,0.1942,0.6875,-0.1124,0.095,2.3096,2.9782,1.2346,1.4096,0.9245,-0.0131,2.9867,-0.1237,-0.0889,0.9665,0.6002,0.823,1.8549,1.3432,1.2523,0.4194,0.6942,0.1841,0.4644,2.0711,1.5131,1.4106,1.1352,0.4739,1.0096,Control
B12,0.3702,0.325,0.1864,0.4632,-0.1664,0.1293,1.4748,3.652,0.7889,1.0659,1.1637,-0.1513,3.4553,-0.2169,-0.1448,0.4494,0.3744,0.3976,1.1648,0.9604,0.752,0.193,0.867,0.0387,0.0457,0.8855,1.2247,0.5738,0.6048,0.2293,0.5949,Control
