@relation data

@attribute id string
@attribute 3098 numeric
@attribute 5223 numeric
@attribute 7167 numeric
@attribute 5230 numeric
@attribute 2597 numeric
@attribute 229 numeric
@attribute 5313 numeric
@attribute 2023 numeric
@attribute 2821 numeric
@attribute 5211 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.5646,0.4216,0.0434,1.6108,0.4225,-0.0711,-0.1574,1.8354,1.0777,1.1168,Control
A02,0.5452,0.2461,-0.0629,1.3115,0.3299,-0.0019,-0.0326,1.7858,1.027,0.9413,Control
A03,0.6117,0.2974,0.0409,1.6232,0.6162,-0.0548,-0.0336,1.842,1.1563,1.1275,Control
A04,0.5447,0.1597,0.1444,1.3469,0.4865,-0.0367,-0.0137,1.8963,1.048,1.1086,Control
A05,0.6485,0.4084,0.0923,1.6043,0.639,-0.0505,-0.1022,1.9204,1.1268,1.2248,Control
A06,0.5774,0.3687,0.0288,1.5968,0.4242,-0.1266,-0.1309,1.8602,1.0473,0.9875,Control
A07,0.588,0.2829,-0.0221,1.5044,0.3246,-0.1198,-0.0427,1.7583,1.096,1.0338,Control
A08,0.5819,0.2192,-0.0816,1.6328,0.3031,-0.0251,-0.1265,1.6298,1.0098,0.9493,Control
A09,0.5461,0.192,0.0231,1.4646,0.5341,-0.0927,0.0187,1.7393,1.0879,1.0039,Control
A10,0.5709,0.2477,0.0509,1.4484,0.3989,0.0067,-0.0648,1.8031,1.0628,0.9683,Control
A11,0.4796,-0.0508,-0.1353,1.187,0.3341,0.0059,-0.0253,1.5398,1.1239,0.9436,Control
A12,0.3259,-0.1099,-0.3626,0.8571,0.2029,-0.0527,0.0059,1.4049,0.8365,0.5409,Control
B01,0.4444,0.4113,-0.306,1.6019,0.1181,-0.0578,-0.2325,1.8782,1.0587,0.6519,Control
B02,0.5424,0.4465,0.0502,1.7293,0.5198,-0.0841,-0.0682,2.1213,1.1589,1.1309,Control
B03,0.5497,0.3435,-0.071,1.7128,0.4253,0.0208,-0.1441,2.0733,1.1093,0.9426,BRCACancer
B04,0.5174,0.1985,-0.1278,1.3181,0.2775,-0.0178,-0.072,1.7165,0.9293,0.7603,BRCACancer
B05,0.3784,0.0656,-0.0812,1.4578,0.2466,-0.0336,-0.0041,1.95,1.0977,0.8454,BRCACancer
B06,0.2751,0.1119,-0.5339,1.188,0.1848,-0.0099,-0.2337,1.5599,0.6155,0.3903,BRCACancer
B07,0.4872,0.4869,-0.0794,1.4864,0.6485,-0.1211,-0.0332,2.0162,1.0659,1.0244,BRCACancer
B08,0.5934,0.2983,0.0056,1.3353,0.5444,0.0205,-0.1349,1.7884,1.0524,1.035,Control
B09,0.5105,0.2599,-0.0297,1.5448,0.6697,-0.1392,-0.14,1.3564,0.9123,0.8199,Control
B10,0.4296,0.227,-0.1175,1.2248,0.2859,-0.0727,-0.0834,1.4305,0.8643,0.7154,Control
B11,0.5325,0.0182,0.0843,1.1586,0.4924,-0.0549,-0.0278,1.4965,0.9866,0.8087,Control
B12,0.395,0.2052,-0.1125,1.1309,0.2558,-0.0851,-0.099,1.2109,0.5844,0.6336,Control
C01,0.6003,0.3163,0.0239,1.3857,0.3405,-0.0877,-0.093,1.8327,1.149,1.2091,BRCACancer
C02,0.5677,0.1069,0.0621,1.1184,0.2538,-0.1123,-0.0295,1.7628,1.0678,1.1702,BRCACancer
C03,0.5762,0.3095,0.1231,1.4126,0.5247,-0.1132,0.0695,1.998,1.1839,1.3928,BRCACancer
C04,0.5423,0.0672,0.0618,1.0296,0.4008,-0.0457,-0.0792,1.5149,0.8837,0.9349,Control
C05,0.4061,0.0333,0.0092,0.8384,0.3326,-0.0349,-0.0239,1.6856,0.8734,0.8835,BRCACancer
C06,0.197,0.1184,-0.0526,0.5083,0.4519,0.0457,-0.1044,0.6874,0.417,0.3265,Control
C07,0.4212,0.0044,0.005,0.8744,0.4588,-0.0037,-0.0705,1.7139,1.0681,0.936,Control
C08,0.4813,0.0309,-0.0923,1.0728,0.3977,-0.07,-0.0552,1.6537,1.1016,1.0776,Control
C09,0.4439,0.0887,-0.0699,0.8273,0.345,-0.0187,-0.1009,1.7585,0.9818,0.9703,Control
C10,0.4591,0.0097,0.0484,0.828,0.2966,-0.0215,-0.052,1.7942,0.8881,0.9915,BRCACancer
C11,0.5805,0.2312,0.1879,1.257,0.5545,0.0117,-0.0698,1.6738,1.2177,1.1423,Control
C12,0.3979,0.0139,0.0663,0.8702,0.3041,-0.093,0.0088,1.5527,0.8972,0.8972,BRCACancer
D01,0.5039,0.2315,-0.1894,1.3954,0.3884,-0.0847,-0.0438,1.5162,0.9264,0.9462,BRCACancer
D02,0.6151,0.1262,0.133,1.0539,0.5013,-0.0655,-0.0871,1.6864,1.0142,1.0829,BRCACancer
D03,0.523,0.132,0.062,0.9769,0.3688,-0.0409,0.0202,1.7071,1.0618,1.0394,BRCACancer
D04,0.571,0.1939,0.0643,1.2033,0.4372,0.0228,-0.0637,1.7168,1.1068,1.1017,BRCACancer
D05,0.5446,0.0805,-5e-04,1.1549,0.3841,-0.0595,-0.018,1.8401,1.0976,1.0079,BRCACancer
D06,0.5713,0.2141,0.0322,1.2296,0.5748,-0.0705,-0.075,1.7678,1.1235,1.1409,BRCACancer
D07,0.5538,0.2349,0.0289,1.1368,0.3773,-0.0605,-0.0422,1.6694,1.1387,1.1082,Control
D08,0.3894,0.03,-0.084,0.9202,0.3839,-0.025,-0.0418,1.5255,0.9229,0.8695,Control
D09,0.4978,0.2449,-0.0189,1.1047,0.4268,-0.0993,-0.0485,1.6418,1.0836,1.0192,Control
