@relation data

@attribute id string
@attribute 4208 numeric
@attribute 27043 numeric
@attribute 10891 numeric
@attribute 2033 numeric
@attribute 2071 numeric
@attribute 2099 numeric
@attribute 8841 numeric
@attribute 190 numeric
@attribute 55869 numeric
@attribute 8204 numeric
@attribute 10014 numeric
@attribute 23013 numeric
@attribute 79885 numeric
@attribute 10011 numeric
@attribute 23426 numeric
@attribute 6908 numeric
@attribute 1387 numeric
@attribute 10013 numeric
@attribute 2957 numeric
@attribute 595 numeric
@attribute 51564 numeric
@attribute 9612 numeric
@attribute 672 numeric
@attribute 9734 numeric
@attribute 9759 numeric
@attribute 5469 numeric
@attribute 10498 numeric
@attribute 2962 numeric
@attribute 2960 numeric
@attribute 3065 numeric
@attribute 3066 numeric
@attribute 5430 numeric
@attribute 11331 numeric
@attribute 83933 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.9973,0.6894,-0.0895,1.911,0.9849,0.014,0.8247,-0.1717,0.2484,2.2691,0.7302,1.428,0.124,1.0051,-0.0185,1.2511,1.4419,0.8469,1.468,0.1429,0.7225,0.3705,0.2791,0.2628,0.2108,1.9415,0.4779,0.9155,0.4283,1.3107,0.9159,1.5522,1.0506,0.3086,Control
A02,0.7343,0.4045,-0.0783,1.6897,0.7292,0.0666,0.6869,-0.1906,0.1241,2.0986,0.5719,1.2268,0.1546,0.7512,-0.1052,1.0281,1.1941,0.5717,1.2066,0.1112,0.5201,0.301,0.0621,0.1962,0.207,1.7265,0.4197,0.7528,0.4873,1.1606,0.7075,1.3891,0.7357,0.2418,Control
A03,0.856,0.5527,-0.0882,1.9277,0.9585,0.0151,0.7139,-0.1651,0.1863,2.3578,0.7312,1.3811,0.2042,1.0118,-0.1343,1.1738,1.4161,0.7377,1.3019,0.132,0.6129,0.4663,0.1462,0.2033,0.2895,1.8374,0.5812,0.9088,0.5055,1.2239,0.8139,1.5684,0.8239,0.3579,Control
A04,0.9735,0.5856,-0.079,1.63,0.7792,0.0222,0.6255,-0.1548,0.0991,2.0784,0.6701,1.3342,0.1638,0.7941,-0.1057,1.1602,1.2536,0.6111,1.2486,0.2259,0.5981,0.4059,0.023,0.2265,0.2032,1.65,0.4479,0.8665,0.4531,1.1921,0.7595,1.4578,1.0057,0.3557,Control
A05,1.0726,0.5583,-0.0839,1.9476,0.8769,0.0326,0.7887,-0.1655,0.198,2.2271,0.8317,1.5104,0.1666,1.0751,-0.0403,1.2078,1.4082,0.8624,1.3485,0.1959,0.6967,0.4874,0.221,0.3128,0.2618,1.9021,0.5925,1.0537,0.4844,1.1558,0.8797,1.5719,0.9434,0.434,Control
A06,0.9088,0.4789,-0.0107,1.8282,0.8123,-0.0276,0.7,-0.2083,0.1841,2.7016,0.631,1.3473,0.1055,0.9426,-0.0841,1.1087,1.3394,0.6635,1.2782,0.0539,0.5599,0.3697,0.099,0.1802,0.2051,1.8069,0.3986,0.9523,0.4367,1.0555,0.7707,1.45,0.9313,0.2665,Control
A07,1.2314,0.5488,-0.0555,1.9341,0.9036,0.0563,0.7635,-0.1558,0.3336,2.2808,0.6783,1.3528,0.1479,1.0029,-0.0658,1.1369,1.4397,0.6652,1.3964,0.1284,0.6403,0.3682,0.1711,0.5041,0.3195,1.7885,0.4069,0.9564,0.5523,1.2779,0.874,1.4774,0.938,0.2746,Control
A08,1.1064,0.5635,-0.0774,2.0256,0.9421,0.0114,0.7113,-0.196,0.4606,2.2222,0.62,1.4677,0.0984,0.7714,-0.0596,1.1686,1.5649,0.6248,1.2769,0.0912,0.7484,0.3976,0.1567,0.5184,0.3468,1.5911,0.349,0.7089,0.4619,1.1225,0.8956,1.5842,0.8364,0.2626,Control
A09,0.9636,0.5219,-0.0638,1.9246,0.8333,0.0714,0.6575,-0.211,0.2845,2.1037,0.6703,1.2398,0.165,0.7678,-0.0778,1.0737,1.4149,0.6488,1.3062,0.1035,0.5905,0.3587,0.0994,0.2817,0.2893,1.821,0.3911,0.9767,0.4122,1.1692,0.7259,1.4547,0.8679,0.2508,Control
A10,1.1138,0.4817,-0.0468,1.9583,0.9836,-0.0013,0.7329,-0.1176,0.3625,2.0034,0.7036,1.3989,0.1932,0.8287,-0.0729,1.1722,1.4738,0.6555,1.3093,0.1325,0.5948,0.4041,0.1998,0.4315,0.2907,1.7671,0.4638,0.8408,0.5449,1.1755,0.8266,1.5175,0.8924,0.2813,Control
