@relation data

@attribute id string
@attribute 6722 numeric
@attribute 3265 numeric
@attribute 5579 numeric
@attribute 5894 numeric
@attribute 6464 numeric
@attribute 5578 numeric
@attribute 8651 numeric
@attribute 6517 numeric
@attribute 6927 numeric
@attribute 5777 numeric
@attribute 5604 numeric
@attribute 2690 numeric
@attribute 3717 numeric
@attribute 5290 numeric
@attribute 5335 numeric
@attribute 2885 numeric
@attribute 5595 numeric
@attribute 6777 numeric
@attribute 6776 numeric
@attribute 3643 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 6654 numeric
@attribute 6195 numeric
@attribute 5594 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.7962,0.4236,1.0586,1.7841,0.7565,0.5534,0.0596,-0.137,-0.0533,1.8033,0.7341,-0.0986,1.1912,1.5746,1.7307,1.6355,1.0952,1.495,1.2133,0.1618,1.8406,1.4982,1.1256,0.9079,1.76,Control
A02,0.7836,0.3716,0.7032,1.5394,0.8046,0.2001,-0.1021,-0.0413,-0.0445,1.8803,0.48,-0.0029,1.0674,1.3014,1.247,1.481,1.0379,1.0726,1.1168,0.0844,2.0413,1.1993,0.9005,0.9261,1.6579,Control
A03,0.8148,0.3757,0.9762,1.7337,0.7989,0.1966,-0.0609,0.0319,-0.0764,1.95,0.7059,-0.0597,1.4901,1.3967,1.3323,1.7658,1.0752,1.2059,1.269,0.1984,2.162,1.3339,1.1275,1.0247,1.9065,Control
A04,0.7938,0.3609,0.82,1.6705,0.8019,0.3061,0.1671,-0.0038,-0.0141,1.8859,0.5113,-0.0411,0.865,1.353,1.3202,1.4795,1.0602,1.2032,1.1765,0.1081,2.0983,1.4882,1.028,1.0075,1.7434,Control
A05,0.9131,0.4772,0.9512,1.8077,0.8988,0.3059,0.0527,-0.0224,-0.0231,2.0105,0.726,-0.0301,1.3068,1.4836,1.2108,1.8562,1.2157,1.2305,1.3211,0.2531,2.0939,1.3381,1.0464,1.116,1.9721,Control
A06,0.7337,0.2467,0.9045,1.7479,0.7671,0.296,0.0167,-0.0726,-0.0388,1.823,0.6824,-0.0545,1.0847,1.3845,1.2063,1.5705,1.0037,1.1159,1.129,0.2006,1.9853,1.3761,0.8852,0.9822,1.8749,Control
A07,0.7957,0.364,1.3099,1.7697,0.7989,0.5102,-0.005,-0.154,-0.0637,1.8362,0.8669,-0.0524,1.4226,1.5934,1.2924,1.8609,0.9863,1.3173,1.0809,0.1514,1.9624,1.6231,1.1765,0.9873,1.9127,Control
A08,0.7172,0.2967,1.4137,1.7375,0.784,0.8364,-0.0957,-0.1261,-0.0832,1.6778,0.8829,-0.097,1.4684,1.7501,1.4821,1.7198,1.0102,1.3652,1.023,0.1657,2.0579,1.714,1.467,0.8463,1.9432,Control
A09,0.7288,0.349,1.2508,1.637,0.7778,0.5718,0.0082,-0.1023,-0.0696,1.8256,0.7767,-0.0708,1.3695,1.4582,1.3752,1.8278,1.0062,1.2773,1.0927,0.1091,1.976,1.5464,0.9988,0.8276,1.8616,Control
A10,0.8269,0.398,1.3167,1.7832,0.79,0.3781,-0.0182,-0.0393,-0.0623,1.8519,0.8171,-0.0928,1.4291,1.6941,1.2657,1.802,0.9394,1.2687,1.0601,0.151,2.115,1.6535,1.3316,0.9696,1.9537,Control
A11,0.5483,0.2904,0.9853,1.2804,0.5794,0.3263,-0.0811,-0.059,0.0461,1.7032,0.6056,-0.0858,0.976,1.2025,1.1776,1.5523,0.9926,1.1274,0.8919,0.1322,1.5981,1.2442,0.7415,0.7333,1.8347,Control
A12,0.6808,0.2032,0.5269,1.1644,0.5636,0.1184,-0.2734,-0.081,-0.0939,1.3553,0.3165,9e-04,0.4637,0.9215,0.8519,1.1373,0.6672,0.6719,0.6648,-0.0813,1.6271,1.0289,0.5292,0.6795,1.3126,Control
B01,0.5736,0.1584,0.9472,1.6434,0.5764,0.5839,-0.4583,-0.2768,-0.1863,1.5206,0.6567,0.004,0.9815,1.4577,1.4072,1.5002,0.7793,1.1633,0.9454,0.0761,1.9184,1.5918,0.9141,0.612,1.5662,Control
B02,0.843,0.3404,0.785,1.8632,0.9083,0.3378,0.0264,-0.0992,-0.048,1.9574,0.6188,-0.0697,0.9702,1.4219,1.4738,1.6034,1.0963,1.2628,1.1624,0.1482,2.0553,1.7587,0.8807,0.9432,1.7427,Control
B03,0.6948,0.2646,0.9095,1.7244,0.7155,0.3907,-0.1104,-0.165,-0.0948,1.7834,0.6536,-0.0745,1.0222,1.5109,1.4534,1.5674,0.9479,1.2554,1.0886,0.1221,1.9803,1.9459,0.9276,0.8727,1.7521,BRCACancer
B04,0.6602,0.1782,1.5857,1.7237,0.7092,0.6402,-0.1528,-0.1301,0.0675,1.5984,0.8115,-0.0162,1.3224,1.5671,1.4041,1.6385,0.7243,1.3129,1.0415,0.1557,1.9926,1.5967,1.4335,0.8714,1.9229,BRCACancer
B05,0.769,0.2381,0.8601,1.4156,0.7441,0.1887,-0.0557,-0.1442,-0.0542,1.8115,0.4972,-0.0408,0.8028,1.1566,1.0304,1.4949,0.8239,0.9651,0.9612,0.0863,2.133,1.6704,0.7814,0.7805,1.8007,BRCACancer
B06,0.4243,-0.0061,0.7212,1.4461,0.4797,0.1906,-0.7027,-0.42,-0.225,1.2967,0.5394,0.0249,0.7458,1.1199,1.0121,1.1292,0.5177,0.8266,0.6954,-0.0093,1.4956,1.4068,0.7812,0.4444,1.3023,BRCACancer
B07,0.7893,0.38,0.9385,1.9525,0.8876,0.2531,-0.0162,-0.1395,-0.0233,1.8171,0.6951,-0.0259,1.1777,1.5493,1.6203,1.6266,1.0487,1.3701,1.152,0.0678,2.0668,1.5879,1.1751,0.9052,1.8217,BRCACancer
B08,0.7268,0.3687,0.7048,1.5696,0.8025,0.242,0.0091,-0.0575,-0.0261,1.909,0.682,-0.073,0.9417,1.3231,1.2284,1.6339,1.0739,1.2143,1.0455,0.1574,1.8123,1.1769,0.7597,0.8276,1.7268,Control
B09,0.5793,0.2599,1.539,1.5166,0.6597,0.6761,-0.0051,-0.1166,-0.048,1.4837,0.7372,-0.0584,1.1346,1.3758,1.2076,1.6507,0.6235,1.2176,0.8033,0.1214,1.6995,1.5101,1.2186,0.6659,1.8556,Control
B10,0.6337,0.2443,1.1167,1.4615,0.7158,0.405,-0.2181,-0.0885,-0.0227,1.5573,0.624,-0.0646,1.0493,1.4219,1.0985,1.509,0.645,1.0332,0.8051,0.0641,1.9994,1.4831,1.0541,0.7741,1.7685,Control
B11,0.8486,0.4126,0.9569,1.3717,0.7156,0.3123,-0.0965,-0.0136,-0.0361,1.6761,0.5479,-0.0621,1.078,1.3896,1.1737,1.7392,0.929,1.0197,0.9661,0.1501,1.9301,1.2771,0.949,0.8235,1.6655,Control
B12,0.407,0.223,1.3776,1.2848,0.5098,0.6519,-0.2029,-0.1424,-0.0348,1.47,0.6269,-0.0862,0.9426,1.1323,1.1854,1.3322,0.5105,1.0407,0.7664,0.0077,1.2838,1.1896,1.0091,0.5284,1.4468,Control
C01,0.9255,0.4383,1.229,1.7078,0.8045,0.3616,-0.1358,-0.129,-0.045,2.0321,0.8022,-0.0485,1.2478,1.3372,1.2645,1.7966,1.0546,1.2256,1.2149,0.2191,2.0178,1.2928,1.0332,1.0129,1.9339,BRCACancer
C02,0.9215,0.5255,0.7082,1.7071,0.8483,0.2437,0.1444,-0.0504,0.0025,1.9521,0.5312,-0.0456,0.8611,1.3839,1.4919,1.5019,1.0889,1.1904,1.1704,0.1244,1.9151,1.3266,0.9069,1.0862,1.6487,BRCACancer
C03,1.0605,0.5881,0.8439,1.8793,0.9954,0.2667,0.2059,-0.0871,-0.0982,2.0526,0.6598,-0.0554,1.1874,1.4737,1.6126,1.5147,1.1527,1.2795,1.349,0.1873,2.1142,1.2561,1.1291,1.1525,1.846,BRCACancer
C04,0.5563,0.4087,0.5393,1.0478,0.5631,0.2023,0.3066,0.0268,0.0506,1.8407,0.4523,-0.0595,0.6283,0.7962,1.1875,1.2632,0.979,0.9356,0.985,0.0651,1.3741,0.8383,0.4603,0.7378,1.4608,Control
C05,0.6721,0.2967,0.4731,1.2673,0.6458,0.1357,0.042,-0.0049,0.0404,1.833,0.3624,-0.02,0.6115,0.9303,1.1349,1.1596,0.8706,0.7774,1.0237,0.0461,1.6573,0.928,0.4962,0.9093,1.5008,BRCACancer
C06,0.2677,0.1841,0.4341,0.3671,0.147,0.0318,-0.3514,-0.0154,-0.0408,0.6184,0.1769,-0.0537,0.0456,0.2515,0.4391,0.5665,0.3107,0.3509,0.389,-0.1003,0.5143,0.4412,0.0704,0.37,0.6402,Control
C07,0.7136,0.3607,0.619,1.3982,0.6577,0.1667,0.0034,-0.056,-0.0176,1.7964,0.3623,-0.0321,0.5995,1.1545,1.1096,1.2704,0.7954,0.8519,0.8866,0.0265,1.8435,1.0885,0.6274,0.8659,1.6223,Control
C08,0.7628,0.4262,0.7114,1.4462,0.7276,0.2738,-0.0967,-0.0947,-0.0142,1.8873,0.4813,-0.0731,0.871,1.2713,1.4179,1.4131,0.9733,1.0566,1.0655,0.1122,1.8817,1.1859,0.8108,0.8793,1.6232,Control
C09,0.7672,0.3085,0.563,1.3897,0.7603,0.1461,0.2035,-0.0515,-0.0243,1.9502,0.4251,-0.0227,0.5834,1.1501,1.2727,1.2526,0.881,0.9083,1.0073,0.0755,1.9987,1.1108,0.6951,0.8706,1.5206,Control
C10,0.9136,0.3185,0.5243,1.5438,0.8332,0.143,0.1791,-0.023,-0.023,1.7776,0.3825,-0.049,0.5113,1.2514,1.2658,1.2452,0.854,0.8116,1.023,0.06,2.0775,1.0914,0.7278,1.0389,1.5613,BRCACancer
C11,0.8312,0.5101,0.813,1.5467,0.7867,0.2985,0.0691,-0.0017,-0.0312,1.9409,0.5718,-0.0229,0.8911,1.1799,1.5555,1.5328,1.0401,1.2001,1.1999,0.1421,1.8986,1.1242,0.8178,0.9933,1.6979,Control
C12,0.5808,0.3112,0.5599,0.9401,0.4843,0.1455,0.1819,-0.0743,-0.0176,1.7646,0.2652,-0.0401,0.4351,0.7623,1.1375,1.1452,0.8388,0.7293,0.8569,0.0017,1.4002,0.6991,0.4174,0.615,1.4198,BRCACancer
D01,0.5909,0.372,1.7525,1.6255,0.5968,0.8266,-0.1178,-0.1091,-0.0807,1.7437,0.8801,-0.1236,1.3661,1.2857,1.4414,1.5757,0.7586,1.3172,1.0304,0.0951,1.3874,1.3944,1.1288,0.7397,1.677,BRCACancer
D02,0.7323,0.4568,0.7584,1.3262,0.7424,0.1983,0.1637,0.0621,0.0327,1.9911,0.4381,-0.0637,0.685,1.1494,1.2024,1.3968,0.9158,0.9813,1.1407,0.1249,1.923,1.0319,0.7383,0.862,1.712,BRCACancer
D03,0.7078,0.3427,0.7527,1.3647,0.5932,0.1406,-0.0217,-0.0907,-0.0126,2.0074,0.4145,-0.0569,0.8027,1.0202,1.2233,1.412,0.9147,0.9392,0.9649,0.0837,1.8496,0.8686,0.6003,0.8383,1.6481,BRCACancer
D04,0.7547,0.4717,0.7928,1.3557,0.7228,0.2901,0.0828,-0.09,-0.0418,1.9296,0.5941,-0.0586,0.9645,1.2215,1.3274,1.6251,0.9905,1.0958,1.1244,0.1275,1.7559,1.1519,0.8315,0.9416,1.6749,BRCACancer
D05,0.8198,0.3436,0.6554,1.6067,0.8946,0.1172,0.0558,-0.0706,-0.0767,1.9484,0.5086,-0.0357,0.8915,1.1295,1.0651,1.5193,0.8171,0.9351,1.0671,0.1316,1.8809,1.0518,0.7064,1.0789,1.6996,BRCACancer
D06,0.9186,0.5196,0.7797,1.6435,0.7618,0.2738,0.2291,-0.0231,-0.0104,1.893,0.6168,-0.0635,0.9398,1.2429,1.5069,1.5134,1.0635,1.1695,1.1449,0.1301,1.8966,1.2257,0.886,1.0103,1.7145,BRCACancer
D07,0.812,0.4464,0.6879,1.6082,0.7789,0.162,0.1482,0.0226,0.0116,1.9056,0.5184,-0.0361,0.803,1.2075,1.2439,1.4296,0.9348,1.0636,1.0955,0.0961,1.8583,1.2167,0.8111,1.0348,1.7148,Control
D08,0.5944,0.3309,0.5777,1.2116,0.5388,0.1492,0.0215,-0.0518,-0.0388,1.6901,0.3849,-0.0408,0.6701,0.9695,1.1937,1.2683,0.8146,0.8008,0.9208,0.0265,1.6235,1.0438,0.5506,0.8024,1.5336,Control
D09,0.8342,0.4244,0.6644,1.506,0.75,0.1937,0.0456,-0.0566,-0.0161,1.9236,0.4905,-0.0625,0.7075,1.1314,1.4054,1.4266,1.0398,0.9925,1.1878,0.0946,1.7543,1.1358,0.7371,0.97,1.5693,Control
D10,0.8662,0.3991,0.6788,1.2498,0.6069,0.2191,0.0634,-0.0377,-0.0078,1.8294,0.4452,-0.0624,0.6926,1.0396,1.0493,1.581,0.8457,0.8691,0.9727,0.102,1.6518,0.9033,0.6175,0.7363,1.6679,Control
D11,0.4438,0.2183,0.513,0.6441,0.3362,0.2041,-0.2476,-0.0739,-0.0246,1.1359,0.46,-0.0493,0.3034,0.5635,0.8394,0.8295,0.3809,0.5453,0.7674,-0.0307,0.9607,0.6526,0.2635,0.5048,0.9471,Control
D12,0.6411,0.352,0.6065,1.0526,0.511,0.2118,-0.0754,-0.0139,0.0294,1.7325,0.4226,-0.1074,0.6172,0.8506,1.1456,1.4151,0.9554,0.8418,1.0716,0.0682,1.3328,0.8124,0.4739,0.6786,1.4867,Control
E01,0.5674,0.2755,0.5981,1.3234,0.6806,0.1402,0.0508,-0.0481,-0.0778,1.9687,0.4081,-0.0174,0.5272,0.9334,1.2408,1.4031,0.7767,0.8678,0.8429,0.013,1.5913,1.0877,0.5953,0.7983,1.5713,BRCACancer
E02,0.8876,0.4329,0.7186,1.5839,0.8196,0.284,0.1877,-0.0726,0.044,1.7805,0.5434,-0.006,0.6842,1.4187,1.373,1.4048,1.0066,1.1104,1.0079,0.1113,2.008,1.3123,0.8881,1.0249,1.5948,Control
