@relation data

@attribute id string
@attribute 2580 numeric
@attribute 2647 numeric
@attribute 22872 numeric
@attribute 1315 numeric
@attribute 1314 numeric
@attribute 9829 numeric
@attribute 8673 numeric
@attribute 23557 numeric
@attribute 1522 numeric
@attribute 8773 numeric
@attribute 10484 numeric
@attribute 10618 numeric
@attribute 3482 numeric
@attribute 27131 numeric
@attribute 8775 numeric
@attribute 9698 numeric
@attribute 7164 numeric
@attribute 6396 numeric
@attribute 7163 numeric
@attribute 130340 numeric
@attribute 51429 numeric
@attribute 55330 numeric
@attribute 4074 numeric
@attribute 10717 numeric
@attribute 152503 numeric
@attribute 8546 numeric
@attribute 7037 numeric
@attribute 6456 numeric
@attribute 9871 numeric
@attribute 372 numeric
@attribute 388552 numeric
@attribute 25977 numeric
@attribute 26258 numeric
@attribute 9685 numeric
@attribute 8729 numeric
@attribute 162 numeric
@attribute 408 numeric
@attribute 51128 numeric
@attribute 164 numeric
@attribute 375 numeric
@attribute 5878 numeric
@attribute 10053 numeric
@attribute 2512 numeric
@attribute 22818 numeric
@attribute 54885 numeric
@attribute 6844 numeric
@attribute 1785 numeric
@attribute 3312 numeric
@attribute 10427 numeric
@attribute 8301 numeric
@attribute 8905 numeric
@attribute 81567 numeric
@attribute 9026 numeric
@attribute 6643 numeric
@attribute 8907 numeric
@attribute 9632 numeric
@attribute 10113 numeric
@attribute 5286 numeric
@attribute 1176 numeric
@attribute 1174 numeric
@attribute 10802 numeric
@attribute 6810 numeric
@attribute 9276 numeric
@attribute 286451 numeric
@attribute 1362 numeric
@attribute 55738 numeric
@attribute 2799 numeric
@attribute 1777 numeric
@attribute 6272 numeric
@attribute 22820 numeric
@attribute 23431 numeric
@attribute 84062 numeric
@attribute 1211 numeric
@attribute 2495 numeric
@attribute 1213 numeric
@attribute 4952 numeric
@attribute 11316 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.6798,0.5983,1.4648,2.2304,1.7658,0.0723,1.7456,0.5696,1.4157,1.3993,1.3868,2.2046,1.2665,1.1406,0.9328,1.5013,-0.1308,0.5031,0.6765,0.3189,1.0719,0.5414,2.4359,1.3251,-0.0902,1.3041,1.6844,-0.1193,0.7196,1.9653,0.3439,0.3666,1.3912,1.3612,1.1963,1.0096,0.9076,1.6218,1.8885,1.0215,1.1245,0.0595,1.4136,1.0174,0.1581,1.6061,1.0152,2.0163,1.5314,1.932,1.059,0.4175,0.6858,1.7067,0.803,1.6626,1.0824,1.248,0.6064,0.3143,1.4093,1.0049,1.8506,1.0886,1.6363,0.6333,1.8698,0.8325,0.9131,1.396,1.0157,0.4922,0.9448,2.5692,1.9669,0.438,0.6549,Control
A02,0.6358,0.4693,1.3189,2.0907,1.6731,0.0871,1.7379,0.361,1.6055,1.21,1.1847,2.1543,1.2096,0.8557,0.8398,1.2491,-0.04,0.3994,0.2649,0.1937,0.8161,0.3773,2.3731,1.103,-0.0722,1.0882,1.4166,-0.1676,0.6817,1.8711,0.2387,0.296,1.1517,1.1669,1.007,0.8975,0.9134,1.4278,1.7346,0.9519,1.1251,0.1087,1.38,0.9522,0.0571,1.4751,0.8626,1.8112,1.3447,1.6115,0.8283,0.3171,0.3742,1.4831,0.7604,1.4871,0.8966,0.9516,0.4451,0.2762,1.1829,0.9637,1.8572,0.8537,1.562,0.5214,1.9945,0.6569,1.0488,1.2064,0.7318,0.4295,0.802,1.5051,1.9209,0.2294,0.5336,Control
A03,0.7898,0.709,1.453,2.2285,1.8055,0.0758,1.8047,0.6588,1.759,1.3075,1.3437,2.2128,1.3741,1.1722,1.1029,1.4912,-0.071,0.5645,0.3243,0.2425,0.9865,0.3633,2.5468,1.0674,-0.0444,1.239,1.8015,-0.1839,0.8296,1.9186,0.3597,0.3373,1.4166,1.2837,1.2024,1.1323,1.0639,1.6077,1.8889,1.2245,1.2647,0.139,1.7621,0.9875,-0.0294,1.6377,1.0364,2.0553,1.3601,1.9614,0.9698,0.3568,0.4354,1.6424,0.8511,1.7101,1.0845,1.2264,0.5207,0.4854,1.315,1.0403,1.9142,0.9975,1.778,0.7109,2.2476,0.922,1.1509,1.4274,0.9748,0.5634,1.0299,2.7681,2.0945,0.3807,0.6829,Control
A04,0.7426,0.4407,1.3986,2.0471,1.7128,0.0661,1.9167,0.3804,1.5415,1.0526,1.1786,2.2691,1.2036,0.7774,0.8632,1.4066,-0.0597,0.4434,0.4341,0.2073,0.9415,0.6574,2.3032,1.0654,-0.0285,1.1596,1.4412,-0.1085,0.6795,1.9463,0.367,0.3256,1.2531,1.2626,0.9912,0.9867,0.9148,1.4334,1.6535,1.119,1.1838,0.0276,1.3848,0.9507,0.14,1.573,0.908,1.9347,1.3429,1.6447,0.5345,0.362,0.5465,1.6857,0.8522,1.4892,0.9661,0.8937,0.4999,0.3978,1.2421,0.8141,1.7907,0.8661,1.4049,0.5812,1.8703,0.7262,1.0037,1.3879,0.6431,0.4331,0.7059,1.8529,1.8087,0.2162,0.6495,Control
A05,0.8401,0.7818,1.5037,2.1671,1.8465,0.1559,2.0886,0.6395,1.8797,1.3571,1.3619,2.3905,1.4353,0.9361,1.091,1.4741,-0.045,0.53,0.3949,0.2248,1.0816,0.6671,2.5214,1.1272,-0.0696,1.3103,1.6074,-0.0844,0.8452,1.9268,0.4824,0.3321,1.407,1.3997,1.1618,1.2664,1.144,1.7075,1.8403,1.1699,1.2832,0.2188,1.7398,1.0434,0.0948,1.5643,1.0371,1.7363,1.4403,1.86,0.9451,0.4914,0.4857,1.9045,0.8908,1.682,1.2839,1.1797,0.4357,0.5357,1.4819,1.1033,2.0379,1.0784,1.8767,0.7065,2.2185,1.0422,1.4065,1.5583,0.8979,0.5455,0.9876,2.2603,2.0745,0.44,0.7968,Control
A06,0.6755,0.5644,1.4553,2.1543,1.7588,0.067,1.9165,0.4145,1.7172,1.2067,1.3121,2.2282,1.4123,0.8347,0.9492,1.3219,-0.1121,0.5072,0.287,0.1737,1.0178,0.2797,2.2846,1.0907,-0.0307,1.2542,1.3735,-0.0865,0.7984,1.8395,0.2488,0.2272,1.3397,1.2572,1.0973,1.1175,1.0387,1.538,1.738,1.1407,1.1536,0.0972,1.7378,0.947,0.0404,1.4545,0.9383,1.6049,1.3322,1.7797,0.8385,0.3868,0.3333,1.5057,0.7385,1.615,1.0371,1.0988,0.5263,0.333,1.2964,0.8768,1.8764,0.9226,1.9289,0.5867,2.1319,0.7679,1.1001,1.3827,0.8647,0.4939,0.9732,3.0121,1.9669,0.4345,0.6303,Control
A07,0.7495,0.5769,1.4763,2.2631,1.8871,0.0896,1.8416,0.469,1.6862,1.461,1.3942,2.3636,1.464,1.1362,0.8926,1.5082,-0.0705,0.5104,0.5273,0.3143,1.0792,0.3096,2.4905,1.2324,-0.0611,1.3634,1.6274,-0.1555,0.7788,1.9377,0.2371,0.3035,1.3791,1.3953,1.1701,1.0435,1.2077,1.6073,1.8113,1.1907,1.0969,0.0705,1.1786,0.9342,0.0604,1.3443,0.9993,1.6319,1.5714,2.3199,1.3382,0.4621,0.3821,1.8325,0.8255,1.5809,1.1067,1.2689,0.7041,0.3718,1.3292,0.968,1.9746,1.0861,1.6788,0.56,2.1298,0.7813,1.1072,1.4216,0.9584,0.6514,1.2808,2.5729,2.1148,0.4244,0.5947,Control
A08,0.7098,0.4812,1.6261,1.9502,1.8448,0.0336,1.6069,0.3555,1.3347,1.3046,1.319,2.2407,1.5712,1.0646,0.8312,1.6954,-0.0639,0.4755,0.7755,0.2619,1.3199,0.2537,2.0689,1.2633,-0.0777,1.5228,1.6047,-0.1403,0.763,1.6843,0.0373,0.2728,1.1979,1.4431,1.2835,0.9065,1.1225,1.3911,1.7679,0.9952,1.094,0.0448,1.0678,0.9586,0.1502,1.3689,1.0323,1.4499,1.5339,2.4369,0.9651,0.3239,0.4994,1.7457,0.7725,1.4603,0.8771,1.4553,0.7943,0.1438,1.2205,0.9165,1.6625,1.0676,1.5394,0.5008,1.9124,0.6538,0.9201,1.2766,0.9531,0.8024,1.0975,2.1748,2.0249,0.427,0.5204,Control
A09,0.6874,0.5893,1.3867,2.1385,1.7563,0.0868,1.6576,0.4915,1.647,1.4089,1.3818,2.2393,1.2694,0.942,0.8647,1.4543,-0.1111,0.3844,0.4194,0.1914,1.037,0.3584,2.4011,0.9671,-0.0463,1.3281,1.4224,-0.1061,0.6676,1.9343,0.1657,0.2324,1.2132,1.2782,1.1561,0.9891,1.1018,1.4969,1.8343,0.9987,1.1552,0.2314,1.0286,0.9814,0.0897,1.4569,0.9636,1.5211,1.3729,2.3609,0.9863,0.3748,0.4455,1.5895,0.797,1.6174,0.9473,1.1511,0.5105,0.3216,1.1933,0.937,1.6986,1.0848,1.5324,0.5645,2.0025,0.8638,0.9314,1.1986,0.8,0.5199,1.1982,2.4869,2.0337,0.3352,0.5318,Control
A10,0.7759,0.5212,1.5428,2.0827,1.9171,0.0909,1.838,0.5055,1.5106,1.4381,1.3548,2.3909,1.6371,1.083,0.9584,1.5602,-0.0509,0.5204,0.4863,0.3162,0.8762,0.4025,2.375,1.2645,-0.0719,1.4608,1.5811,-0.0786,0.8049,1.7934,0.308,0.2846,1.2855,1.4147,1.1932,1.0082,1.0826,1.579,1.8755,1.1272,1.1738,0.1711,1.0536,1.0028,0.0539,1.5069,0.9809,1.4506,1.5535,2.3835,1.0156,0.3102,0.3199,1.6968,0.8333,1.6632,1.084,1.2018,0.6052,0.418,1.4295,0.9389,1.9375,1.1303,1.8717,0.6041,2.1309,0.8319,1.1648,1.3992,0.9079,0.6083,1.223,2.3227,2.1067,0.3739,0.6128,Control
