@relation data

@attribute id string
@attribute 10059 numeric
@attribute 112 numeric
@attribute 115 numeric
@attribute 1173 numeric
@attribute 1175 numeric
@attribute 1211 numeric
@attribute 1212 numeric
@attribute 1213 numeric
@attribute 160 numeric
@attribute 161 numeric
@attribute 163 numeric
@attribute 1759 numeric
@attribute 1785 numeric
@attribute 2099 numeric
@attribute 23236 numeric
@attribute 23439 numeric
@attribute 26052 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 3816 numeric
@attribute 3817 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 486 numeric
@attribute 490 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5613 numeric
@attribute 56302 numeric
@attribute 5745 numeric
@attribute 624 numeric
@attribute 6546 numeric
@attribute 7421 numeric
@attribute 793 numeric
@attribute 8218 numeric
@attribute 8766 numeric
@attribute 9365 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.328,0.0464,0.2716,1.4197,0.7167,0.9448,0.9195,1.9669,0.9278,0.62,0.9631,0.06,1.0152,0.014,0.4303,-0.1146,0.1155,0.6216,0.7364,0.1075,0.1554,1.9408,-0.0089,0.146,-0.0575,0.352,0.1003,0.599,0.1643,2.2344,1.7084,0.577,-0.0589,0.9255,1.1308,-0.1281,0.5523,1.0332,-0.0542,1.1174,-0.0958,-0.0947,-0.032,0.4815,0.4477,-0.1125,0.1069,2.4305,-0.0631,Control
A02,1.0967,-0.0129,0.2021,1.4253,0.7705,0.802,0.9615,1.9209,0.966,0.4326,0.7721,0.0046,0.8626,0.0666,0.2262,-0.0859,0.1235,0.1857,0.5947,0.231,0.0799,1.7405,0.0169,0.1485,-0.0307,0.2512,0.0641,0.3994,0.0762,1.833,1.6702,0.4872,-0.0815,0.8176,0.9731,-0.1142,0.1715,0.6697,-0.1266,0.9334,-0.0784,0.0205,-0.0594,0.417,0.2459,-0.1602,0.0346,2.6753,-0.1179,Control
A03,1.3097,0.0306,0.3941,1.4715,0.8684,1.0299,1.1097,2.0945,1.137,0.5366,0.9586,0.1068,1.0364,0.0151,0.3007,-0.1853,0.0675,0.4253,0.7013,0.1186,0.1028,1.7472,0.0218,0.2843,-0.162,0.5831,0.1451,0.6468,0.3243,2.2583,2.0238,0.7102,-0.1083,1.0298,0.9868,-0.1007,0.1678,0.9489,-0.1293,1.0666,-0.0276,0.0045,-0.0823,0.7169,0.4798,-0.1905,0.0187,2.3806,-0.0132,Control
A04,1.077,0.0729,0.2332,1.5759,0.8945,0.7059,1.0773,1.8087,0.9251,0.4624,0.7734,0.0885,0.908,0.0222,0.1828,-0.0706,0.0696,0.2721,0.6584,-0.0515,0.0929,1.9099,0.0031,0.147,-0.1362,0.224,0.0895,0.4171,0.17,2.0709,1.6228,0.5036,-0.0722,0.8067,1.1682,-0.1378,0.2858,0.7891,0.0079,0.9122,-0.0385,0.0523,-0.0897,0.3264,0.2186,-0.1468,-0.0299,2.705,0.016,Control
A05,1.2648,0.1413,0.3688,1.677,1.0712,0.9876,1.1536,2.0745,1.2359,0.6111,0.8769,0.1451,1.0371,0.0326,0.4625,-0.0915,0.1401,0.4482,0.6793,0.21,0.046,1.7773,0.0241,0.1193,-0.1146,0.4899,0.032,0.4459,0.0998,2.2657,1.8707,0.8193,-0.0609,1.1361,1.0421,-0.0876,0.2856,0.9233,-0.0072,1.0499,-0.0802,0.0431,-0.1055,0.6438,0.5192,-0.1318,0.1578,2.9534,0.076,Control
A06,1.2209,0.0033,0.2657,1.4828,0.7794,0.9732,0.9335,1.9669,1.051,0.4754,0.8799,0.0466,0.9383,-0.0276,0.3563,-0.1092,0.0797,0.3223,0.5895,0.0605,0.1601,1.7569,-0.0139,0.0306,-0.123,0.2928,-0.0098,0.5737,0.0661,2.1908,1.742,0.6236,-0.0817,0.9951,0.8643,-0.1601,0.2749,0.8755,-0.1821,1.0233,-0.0509,-0.0405,-0.0566,0.4011,0.3898,-0.1729,0.1556,2.3232,0.1415,Control
A07,1.3252,0.0158,0.3064,1.5403,0.7656,1.2808,0.999,2.1148,1.0529,0.5419,1.0105,-0.02,0.9993,0.0563,0.8391,-0.1416,0.0908,0.8825,0.6729,0.0922,0.1018,1.8834,0.0145,0.0461,-0.0109,0.3715,-0.0442,0.6721,0.1025,2.3751,1.7855,0.642,-0.0893,0.8796,1.1382,-0.1365,0.5058,1.2903,-0.1545,1.0242,-0.017,0.0144,-0.1027,1.173,0.4064,-0.1597,0.0512,2.5661,-0.0649,Control
A08,1.3322,0.0577,0.2902,1.337,0.5963,1.0975,0.8547,2.0249,0.9344,0.5573,1.0708,-0.0293,1.0323,0.0114,0.6234,-0.1096,0.0629,1.0342,0.6935,-0.028,0.1458,2.012,0.0142,0.0898,-0.1932,0.3298,0.1067,0.6436,0.2174,2.3781,1.7589,0.4185,-0.0928,0.9732,1.1867,-0.0345,0.8574,1.3963,-0.1576,1.074,-0.099,-0.1243,0.0036,1.2146,0.3513,-0.1268,0.0187,2.0879,-0.1207,Control
A09,1.3223,0.071,0.1972,1.4405,0.8142,1.1982,0.9546,2.0337,0.9406,0.5094,0.9394,0.0622,0.9636,0.0714,0.7121,-0.1217,0.1163,0.861,0.6166,0.149,0.1163,1.8688,0.0209,0.037,-0.0694,0.2057,-0.0617,0.5273,0.2535,2.4234,1.6492,0.5998,-0.0597,1.0136,1.096,-0.253,0.5722,1.2298,-0.151,1.0252,0.0169,0.0153,-0.0502,1.0269,0.3866,-0.1299,0.027,2.6206,-0.0981,Control
A10,1.3888,0.1104,0.3406,1.5258,0.8653,1.223,1.0311,2.1067,0.8963,0.5054,1.0296,0.0876,0.9809,-0.0013,0.9357,-0.0961,0.1502,0.8051,0.7025,0.269,0.1117,1.8285,-0.0296,0.155,-0.1423,0.3273,0.0289,0.8216,0.1549,2.149,1.7309,0.5409,-0.0569,0.9161,1.2565,-0.1074,0.3634,1.2971,-0.0144,0.9941,-0.0353,-0.0119,-0.0532,1.1089,0.3369,-0.1117,0.1505,2.6153,-0.0685,Control
