@relation data

@attribute id string
@attribute 1147 numeric
@attribute 1843 numeric
@attribute 3551 numeric
@attribute 4214 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5970 numeric
@attribute 7128 numeric
@attribute 7187 numeric
@attribute 7189 numeric
@attribute 8517 numeric
@attribute 8518 numeric
@attribute 9020 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.5306,3.2944,1.1434,2.2889,1.6889,2.2235,1.4148,2.1259,0.9273,0.8106,0.3441,1.4818,0.7542,0.8258,1.5529,Control
Utah__A02,1.317,2.328,0.9151,1.8995,1.279,2.0678,1.23,1.8699,0.6124,0.7424,0.3329,1.0786,0.5135,0.7075,0.9872,Control
Utah__A03,1.5532,3.3982,1.0536,2.1356,1.4481,2.7745,1.459,2.6883,0.8788,0.9056,0.358,1.302,0.7466,0.6911,0.736,Control
Utah__A04,1.0954,2.7427,0.9388,2.278,1.4307,2.2888,1.4617,2.429,0.6794,0.7685,0.3611,1.1783,0.6238,0.7371,1.1933,Control
Utah__A05,1.4575,3.1081,1.0568,2.4514,1.5153,2.4787,1.5159,2.0829,0.7901,0.825,0.5943,1.2016,0.6847,0.9059,0.9898,Control
Utah__A06,1.4051,3.8276,0.9679,2.0424,1.3528,2.4894,1.312,2.1223,0.6213,0.7493,0.3083,1.2278,0.5878,0.4816,0.9253,Control
Utah__A07,1.4813,3.4449,1.1316,2.4121,1.6808,1.9854,1.2303,1.9947,0.9173,0.9049,0.3113,1.3267,0.7607,0.5814,1.2645,Control
Utah__A08,1.3335,2.7044,1.1825,2.6664,1.8517,1.9135,1.2164,1.9602,1.0445,0.8033,0.1506,1.3348,0.7338,0.6358,1.2683,Control
Utah__A09,1.4215,2.9633,1.0308,2.4939,1.6,2.2018,1.304,1.9998,0.9676,0.7418,0.2373,1.2734,0.6833,0.3478,1.1211,Control
Utah__A10,1.4407,3.6388,1.1319,2.3914,1.6339,2.1342,1.2969,1.9839,0.9314,0.9223,0.38,1.2629,0.7161,0.5789,0.9831,Control
Utah__A11,1.3452,2.876,0.7572,1.7477,1.1125,2.0686,1.1956,1.6397,0.7349,0.7483,0.3096,1.2337,0.5971,0.3338,0.8483,Control
Utah__A12,0.8449,2.4147,0.7413,1.228,1.0664,1.6783,0.7846,1.685,0.3933,0.4091,0.1044,0.8045,0.259,0.227,0.5603,Control
Utah__B01,1.2751,2.7441,0.9675,2.2282,1.5141,2.5522,1.1788,2.4512,0.8377,0.6996,0.0057,1.3881,0.5788,0.5387,1.1209,Control
Utah__B02,1.2949,3.7459,1.0914,2.0497,1.4393,3.1122,1.5668,3.1613,0.7451,0.8729,0.3553,1.3743,0.7221,0.4158,1.2133,Control
Utah__B03,1.2866,3.5534,1.0365,2.2274,1.4807,2.6831,1.3846,2.9196,0.8387,0.889,0.1775,1.3323,0.6262,0.4176,1.0601,BRCACancer
Utah__B04,1.0813,1.9244,1.2905,2.5867,1.6477,1.6768,1.1066,1.9798,1.0005,0.7544,0.0921,1.1606,0.7358,0.1917,0.749,BRCACancer
Utah__B05,1.0308,3.4779,0.8579,1.848,1.2639,2.6534,1.2743,2.8891,0.6735,0.7887,0.033,1.119,0.5338,0.3929,0.6725,BRCACancer
Utah__B06,1.1032,1.8186,0.8602,1.6836,1.2056,1.5007,0.8016,2.1677,0.43,0.5568,-0.1417,1.15,0.3254,0.3648,0.8275,BRCACancer
Utah__B07,1.4799,2.3202,1.2148,2.0738,1.4768,2.1568,1.4052,2.4062,0.8218,0.8359,0.215,1.4729,0.7673,0.8665,0.9806,BRCACancer
Utah__B08,1.4267,2.398,0.8656,1.8445,1.2024,1.9468,1.2641,1.6365,0.6671,0.7919,0.392,1.1752,0.6147,0.3499,1.3792,Control
Utah__B09,0.9438,2.3585,1.0191,2.6368,1.3963,2.012,1.0746,1.9712,0.9642,0.6653,0.1039,1.1094,0.6344,0.5653,0.8328,Control
Utah__B10,1.0406,2.7291,0.9582,2.5141,1.488,1.5794,0.9463,1.6691,0.686,0.6547,0.1701,1.0272,0.4409,0.1925,0.7362,Control
Utah__B11,1.2072,2.7912,0.8689,2.092,1.3382,1.9276,1.2114,1.6553,0.7046,0.69,0.1673,0.9892,0.5328,0.5024,0.9894,Control
Utah__B12,0.5564,1.9763,1.0292,2.5645,1.2842,1.5991,0.777,1.226,0.8468,0.5564,0.0214,0.8391,0.4741,0.2097,0.5101,Control
Utah__C01,1.38,2.641,1.1534,2.2111,1.4466,1.9287,1.4302,1.9061,0.9541,0.8126,0.3961,1.2487,0.7814,0.5923,1.0438,BRCACancer
Utah__C02,1.2322,2.5574,1.0308,1.9153,1.3945,2.0466,1.5139,1.848,0.608,0.7302,0.4638,1.0947,0.6195,0.5919,1.0909,BRCACancer
Utah__C03,1.376,2.5052,1.1489,2.027,1.3917,2.1791,1.6895,2.3152,0.7387,0.9752,0.5578,1.3665,0.8353,0.8396,0.8159,BRCACancer
Utah__C04,0.7702,2.8917,0.6082,1.1877,0.9029,2.1606,1.2122,1.5621,0.4625,0.572,0.3576,0.8184,0.4063,0.1426,1.0857,Control
Utah__C05,0.8165,2.4717,0.6748,1.5495,1.0868,1.6711,1.1245,1.4835,0.4019,0.7609,0.1361,0.8794,0.4499,0.254,0.9062,BRCACancer
Utah__C06,0.1994,0.95,0.306,0.1716,0.4197,0.8758,0.5461,0.8225,0.2712,0.1881,0.0047,0.3497,0.1594,-0.0583,0.2356,Control
Utah__C07,0.9891,2.1258,0.7485,1.4465,1.1322,1.6617,1.1737,1.6262,0.4655,0.6198,0.2164,0.962,0.4224,0.2391,0.7198,Control
Utah__C08,1.2106,2.6901,0.8332,1.6799,1.256,1.9071,1.3756,1.9167,0.6193,0.7965,0.3589,1.1816,0.5595,0.7212,1.1442,Control
Utah__C09,0.9552,3.4002,0.8068,1.6612,1.2046,1.9508,1.2505,1.6928,0.5659,0.7283,0.3083,0.9061,0.474,0.3518,1.0222,Control
Utah__C10,0.8554,3.1758,0.818,1.6806,1.3224,2.0133,1.1881,1.947,0.5727,0.7269,0.2489,0.8884,0.42,0.3859,0.989,BRCACancer
Utah__C11,1.2111,2.4938,0.8794,1.649,1.2128,1.9656,1.54,2.0194,0.6559,0.7842,0.4745,1.2158,0.6056,0.4779,1.3024,Control
Utah__C12,0.6521,1.6691,0.5436,1.3098,0.9106,1.43,1.1171,1.2202,0.4494,0.5151,0.1853,0.7426,0.3272,0.4675,0.7524,BRCACancer
Utah__D01,0.9929,1.564,1.2389,2.8384,1.5194,1.6585,1.1972,1.507,1.1258,0.7399,0.1003,1.1662,0.7059,0.672,0.9388,BRCACancer
