@relation data

@attribute id string
@attribute 5063 numeric
@attribute 3708 numeric
@attribute 29127 numeric
@attribute 3709 numeric
@attribute 5163 numeric
@attribute 5062 numeric
@attribute 9826 numeric
@attribute 1073 numeric
@attribute 1072 numeric
@attribute 10298 numeric
@attribute 3984 numeric
@attribute 4638 numeric
@attribute 5308 numeric
@attribute 3636 numeric
@attribute 9475 numeric
@attribute 6093 numeric
@attribute 57144 numeric
@attribute 695 numeric
@attribute 5728 numeric
@attribute 393 numeric
@attribute 8976 numeric
@attribute 392 numeric
@attribute 3710 numeric
@attribute 6295 numeric
@attribute 85366 numeric
@attribute 8936 numeric
@attribute 5058 numeric
@attribute 207 numeric
@attribute 23368 numeric
@attribute 208 numeric
@attribute 5290 numeric
@attribute 10000 numeric
@attribute 5293 numeric
@attribute 23452 numeric
@attribute 10097 numeric
@attribute 10096 numeric
@attribute 2664 numeric
@attribute 2665 numeric
@attribute 6191 numeric
@attribute 5294 numeric
@attribute 56924 numeric
@attribute 5295 numeric
@attribute 998 numeric
@attribute 6010 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.0567,0.7493,0.7989,0.8186,1.9071,1.0217,0.7293,1.0708,0.6846,0.1998,0.4691,0.1814,-0.0998,1.0632,1.0287,1.5327,-0.1132,1.5056,1.243,1.3071,0.6362,0.9484,0.8509,-0.116,-0.0475,0.0773,1.1667,0.6045,0.2889,0.8246,1.6169,0.6002,1.3241,0.0457,2.0281,2.1364,1.6289,0.6368,1.2832,1.8391,0.0219,1.4782,1.3608,-0.0957,Control
A02,-0.1299,0.5121,0.4811,0.6118,1.3494,0.8893,0.6349,1.1027,0.5857,0.2254,0.5328,0.1911,-0.0396,1.0717,0.7721,1.2476,-0.1359,1.5412,0.647,1.0367,0.5001,0.8254,0.687,-0.0345,-0.0253,0.095,1.1756,0.5571,0.157,0.607,1.3286,0.3429,1.0956,0.0625,1.9268,1.9585,1.5668,0.4324,0.9895,2.0614,0.0425,1.1561,1.0773,-0.0148,Control
A03,-0.1053,0.59,0.8591,0.8493,1.2813,0.9957,0.8468,1.2012,0.8552,0.2608,0.5926,0.2033,-0.0855,1.2107,0.9926,1.5227,-0.2093,1.6737,0.9196,1.2468,0.5541,1.0741,0.726,-0.0493,-0.0511,0.1956,1.4289,0.6699,0.1734,0.7634,1.4291,0.3568,1.2641,-0.0227,2.1551,2.1744,1.5508,0.5999,1.0888,2.1951,-0.0123,1.3011,1.3643,-0.0019,Control
A04,-0.0896,0.6555,0.3612,0.5923,1.72,0.9699,0.5663,0.9796,0.6509,0.2645,0.5529,0.1832,0.045,1.0791,0.9147,1.1775,-0.1294,1.424,0.7631,1.1733,0.4592,0.9482,0.7783,-0.0671,-0.0436,0.1262,1.0247,0.6114,0.1491,0.6935,1.383,0.4955,1.2342,-0.0143,2.0103,2.1033,1.6028,0.4586,0.9643,2.1245,0.0169,1.4673,1.2398,-0.0233,Control
A05,-0.0787,0.6827,0.5746,0.8117,1.7589,1.0637,0.8208,1.0756,0.7866,0.278,0.8,0.2716,-0.0048,1.3984,1.0051,1.4139,-0.1026,1.7819,0.9399,1.2256,0.5894,1.1072,0.716,-0.0756,-0.089,0.2334,1.3702,0.7362,0.2166,0.7698,1.5208,0.4795,1.3448,0,2.0413,2.2226,1.8009,0.4722,0.8787,2.1197,0.0096,1.3057,1.3013,-0.0839,Control
A06,-0.133,0.6173,0.5003,0.7335,1.412,0.8999,0.7521,1.0403,0.6661,0.1687,0.5539,0.1998,-0.0639,1.1561,0.832,1.2959,-0.1796,1.6045,0.8375,1.1786,0.5198,0.9777,0.6711,-0.0252,-0.1482,0.1203,1.2955,0.6349,0.187,0.7165,1.4163,0.4153,1.2303,0.0548,2.012,1.9474,1.4942,0.4186,1.2125,1.9994,-0.0014,1.3466,1.1447,-0.0093,Control
A07,-0.1179,0.8001,0.7206,0.9943,1.6234,1.0521,0.8177,0.8441,0.5723,0.2235,0.5708,0.2207,-0.0571,1.1408,1.0204,1.5516,-0.1812,1.6179,1.3109,1.2088,0.7881,0.9951,0.6893,-0.0657,-0.1424,0.1818,1.3668,0.5857,0.1717,0.7237,1.6368,0.7253,1.2868,-0.062,2.2577,2.2554,1.5692,0.7222,1.0443,1.974,0.0243,1.6128,1.5858,0.0156,Control
A08,-0.0951,0.9849,0.5266,1.0792,1.9146,1.218,0.7183,0.7306,0.5512,0.2217,0.4128,0.141,-0.1168,1.0004,0.9993,1.5885,-0.1362,1.3452,1.5,1.1507,0.9049,0.8585,0.6991,-0.1188,-0.116,0.0596,1.2078,0.5257,0.2488,0.7148,1.8021,1.0592,1.3083,0.0196,2.2716,2.4207,1.3754,0.7949,0.9553,2.0798,0.018,1.7107,1.6994,-0.0621,Control
A09,-0.0792,0.7599,0.5574,0.9655,1.6297,0.9502,0.6354,0.8367,0.6268,0.2074,0.4868,0.2351,-0.036,1.0352,0.8836,1.5046,-0.1236,1.5507,1.3575,1.2042,0.7061,0.8674,0.6424,-0.0244,-0.0509,0.071,1.2824,0.5517,0.1773,0.6732,1.4941,0.7398,1.2311,-0.0346,2.0828,2.2466,1.4835,0.5464,0.9877,1.9891,0.0198,1.5301,1.4239,-0.0086,Control
A10,-0.0718,0.8006,0.6223,1.0196,1.818,1.0809,0.7552,0.8454,0.5679,0.2653,0.5767,0.214,-0.0616,1.1811,1.1945,1.4727,-0.1047,1.4132,1.3359,1.1049,0.7633,0.8785,0.626,-0.091,-0.0789,0.1766,1.3673,0.5517,0.2169,0.7126,1.743,0.7924,1.2585,0.0138,2.2552,2.3997,1.5689,0.6767,1.0517,2.143,0.0105,1.6455,1.6004,-0.1008,Control
A11,-0.0732,0.4946,0.5987,0.7943,1.0025,0.7593,0.4177,0.8996,0.4061,0.2208,0.3741,0.0675,-0.1797,0.9575,0.6606,1.239,-0.1573,1.335,0.9869,0.9982,0.4878,0.8238,0.4163,-0.0672,-0.0835,0.0079,1.166,0.5283,0.1098,0.6608,1.2242,0.5406,0.9645,0.0522,1.8966,1.8297,1.4846,0.4245,0.8558,1.5704,0.0301,1.2045,0.9791,-3e-04,Control
A12,-0.0941,0.4476,0.2007,0.3308,1.2691,0.5503,0.3416,0.6516,0.454,0.1358,0.3417,0.3262,-0.1138,0.593,0.6181,0.8331,-0.1839,1.0715,0.3517,0.644,0.2385,0.3537,0.5281,-0.0208,-0.0324,0.0253,0.6782,0.3826,0.0628,0.4377,0.9277,0.3543,0.7457,0.135,1.4998,1.7225,1.0912,0.2315,0.7823,1.6025,0.0284,0.9724,0.6876,0.0908,Control
B01,-0.0461,0.6977,0.3298,0.7744,1.789,0.9952,0.5929,1.2156,0.4608,-0.0013,0.2314,0.2712,-0.3188,0.7299,0.9096,1.4378,-0.1187,1.2596,1.0963,1.0418,0.6144,0.724,0.6403,0.0301,-0.0816,0.009,0.9999,0.3787,0.1738,0.5976,1.4936,0.6849,1.0602,0.0695,2.0564,1.9794,1.3363,0.6212,1.454,1.9253,-0.0661,1.579,1.4666,-0.0625,Control
B02,-0.0731,0.5838,0.5968,0.6452,1.6869,0.9993,0.6318,1.2632,0.728,0.2233,0.6032,0.2101,-0.0959,1.097,0.8781,1.3561,-0.1322,1.4705,0.8395,1.389,0.5783,0.9989,0.837,-0.0691,-0.0784,0.0462,1.1145,0.6586,0.1811,0.816,1.4558,0.4887,1.3465,0.0513,2.1981,2.0561,1.5979,0.5253,1.405,2.0769,0.0169,1.7588,1.4387,-0.0471,Control
B03,-0.037,0.6546,0.5061,0.6863,1.4631,0.933,0.5924,1.1122,0.6299,0.1794,0.3875,0.1069,-0.1864,1.0121,0.9308,1.4188,-0.1354,1.3073,1.0159,1.1894,0.6149,0.8784,0.7144,-0.0574,-0.0313,0.0441,1.1141,0.5588,0.1966,0.6437,1.5497,0.618,1.119,0.1181,2.2438,2.1575,1.4946,0.619,1.3082,1.9938,0.0464,1.9606,1.3911,-0.1182,BRCACancer
B04,-0.1455,0.9247,0.4671,1.0079,1.4962,1.2182,0.6307,0.6517,0.4693,0.1869,0.4788,0.1937,-0.0978,1.0269,1.022,1.4506,-0.1726,1.0734,1.5005,1.0944,0.871,0.6862,0.7904,-0.0498,-0.0861,0.0756,1.1366,0.5084,0.1864,0.6265,1.609,1.0125,1.2478,0.0918,2.5395,2.4596,1.484,0.8595,0.9534,2.0074,0.0595,1.5843,1.7601,-0.0588,BRCACancer
B05,-0.1748,0.5067,0.2365,0.6011,1.1552,0.7795,0.4466,0.9372,0.7588,0.15,0.4452,0.1437,-0.1143,0.8496,0.6726,1.1686,-0.2329,1.2851,0.7646,1.131,0.4913,0.8171,0.5639,0.0225,-0.1011,0.0365,1.0147,0.4305,0.1422,0.6992,1.1758,0.5078,0.9807,0.0804,2.0884,1.9686,1.3827,0.5453,1.1533,2.163,-0.0168,1.6637,1.2624,-0.0567,BRCACancer
B06,0.0256,0.6137,0.2234,0.5348,1.086,0.6924,0.4681,0.6058,0.3107,-0.1137,0.1109,0.1945,-0.3725,0.6788,0.7029,1.2192,-0.1166,1.086,0.7277,0.8357,0.4379,0.3385,0.4722,0.0979,-0.2286,-0.0909,0.8608,0.1636,0.0145,0.3683,1.137,0.4508,0.7105,0.0811,1.862,1.9293,1.2032,0.4668,0.9445,1.4569,-0.1528,1.3797,1.0718,-0.2151,BRCACancer
