@relation data

@attribute id string
@attribute 23673 numeric
@attribute 2054 numeric
@attribute 6811 numeric
@attribute 6810 numeric
@attribute 10228 numeric
@attribute 6804 numeric
@attribute 8417 numeric
@attribute 8676 numeric
@attribute 6843 numeric
@attribute 8675 numeric
@attribute 6809 numeric
@attribute 6844 numeric
@attribute 8677 numeric
@attribute 9482 numeric
@attribute 112755 numeric
@attribute 6616 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.1258,0.8079,1.1894,1.0049,0.8657,0.1231,1.3386,0.8182,1.3418,1.531,0.7927,1.6061,1.4214,0.2236,-0.0392,-0.1894,Control
A02,0.9487,0.6916,0.8884,0.9637,0.7686,0.1268,1.0924,0.7259,1.1071,1.2358,0.5182,1.4751,1.333,0.0866,-0.053,-0.2133,Control
A03,1.143,0.9209,1.1291,1.0403,0.8435,0.1432,1.281,1.3098,1.2042,1.3637,0.6755,1.6377,1.5205,0.2102,-0.1017,-0.2007,Control
A04,0.9639,0.7488,0.9143,0.8141,0.6929,0.1704,1.1673,1.0071,1.1316,1.209,0.4495,1.573,1.3512,0.1223,-0.0421,-0.1396,Control
A05,1.2649,0.6553,1.0678,1.1033,0.8604,0.2352,1.4105,1.3093,1.088,1.2936,0.8656,1.5643,1.8153,0.1985,-0.0187,-0.1728,Control
A06,1.0403,0.535,1.0585,0.8768,0.8698,0.1017,1.0941,1.1677,1.0911,1.2838,0.7932,1.4545,1.4712,0.0565,-0.0703,-0.1568,Control
A07,1.1835,0.8495,1.0756,0.968,1.0894,0.1564,1.6116,1.1961,1.2233,1.4624,0.8182,1.3443,1.4615,0.2405,-0.0415,-0.177,Control
A08,1.129,0.7804,1.0092,0.9165,0.9563,0.0678,1.534,1.2412,1.2804,1.5235,0.6584,1.3689,1.1418,0.4046,-0.0347,-0.1349,Control
A09,0.9132,0.9049,0.9149,0.937,0.8419,0.1793,1.3376,1.1358,0.9655,1.4431,0.6625,1.4569,1.3026,0.2118,-0.0719,-0.1564,Control
A10,1.149,0.736,1.0445,0.9389,0.9403,0.1507,1.5111,1.6746,1.1547,1.3649,0.9208,1.5069,1.3106,0.2748,0.0225,-0.1645,Control
A11,0.7618,0.806,0.9012,0.8112,0.6408,0.0254,0.9785,0.693,0.9409,1.1884,0.5474,1.446,1.2033,0.2066,-0.078,-0.1109,Control
A12,0.6426,0.3822,0.5271,0.6181,0.5718,0.2015,0.6944,0.4243,0.6775,0.7566,0.1838,1.1582,0.8773,-0.0091,-0.2425,-0.1327,Control
B01,0.9185,0.9408,1.05,0.6719,0.7663,-0.0846,1.2017,0.8204,1.291,1.4167,0.5955,1.4149,0.8934,0.1852,-0.2621,-0.1144,Control
B02,1.0533,0.8309,1.2234,1.0872,0.9144,0.087,1.2278,0.9901,1.3966,1.4443,0.6234,1.7608,1.5711,0.1173,-0.1046,-0.1509,Control
B03,0.9477,0.9708,1.0994,0.9285,0.8478,-0.0585,1.2599,0.9252,1.3118,1.3964,0.6549,1.5403,1.3043,0.1751,-0.128,-0.1063,BRCACancer
B04,1.0692,0.829,0.9467,0.8341,1.0442,0.1089,1.4455,1.0612,1.1488,1.4618,0.7325,1.3858,0.9366,0.3894,-0.1179,-0.1875,BRCACancer
B05,0.8833,0.376,0.9629,0.9448,0.6845,0.1112,1.0403,0.677,0.9185,1.2506,0.2818,1.4872,1.1697,0.1298,-0.1393,-0.2183,BRCACancer
B06,0.7898,0.7353,0.7792,0.5646,0.6724,-0.0082,1.1998,0.5692,1.2523,1.1599,0.7353,0.9928,0.734,0.052,-0.2869,-0.0682,BRCACancer
B07,1.1725,1.0488,1.1322,1.1398,0.8514,0.1932,1.4488,0.7857,1.4802,1.4635,0.7923,1.6564,1.3782,0.1298,-0.0877,-0.1793,BRCACancer
B08,0.9242,0.7288,1.0445,1.0104,0.8096,0.2205,1.0627,0.6029,1.1053,1.3254,0.6178,1.4257,1.5897,0.1249,0,-0.142,Control
B09,0.8616,0.5215,0.8023,0.7957,0.7371,0.0796,1.3184,0.8817,1.4125,1.3873,0.5501,1.6074,0.7606,0.4687,-0.1827,-0.1833,Control
B10,0.8615,0.5388,0.7079,0.7207,0.7754,0.0817,1.2127,0.8039,0.768,1.1123,0.4579,1.2783,0.8817,0.1793,-0.151,-0.1355,Control
B11,0.951,0.7142,0.8295,1.0446,0.8053,0.1586,1.0271,1.0006,0.7132,1.1187,0.6205,1.3672,1.3686,0.1425,-0.0145,-0.1296,Control
B12,0.6456,0.6062,0.6412,0.7065,0.5721,0.1909,0.9387,0.8025,1.0401,1.2912,0.4342,0.9019,0.6694,0.2501,-0.0719,-0.2113,Control
C01,1.1027,0.5823,1.178,1.1904,0.9607,0.2539,1.3456,1.1083,1.329,1.4997,0.8551,1.5576,1.4858,0.2687,-0.0621,-0.1889,BRCACancer
C02,0.9508,0.734,1.0187,1.1101,0.7677,0.2045,1.1783,0.7634,1.2879,1.2582,0.6116,1.5926,1.483,0.0889,-0.0301,-0.1549,BRCACancer
