@relation data

@attribute id string
@attribute 55135 numeric
@attribute 1763 numeric
@attribute 10856 numeric
@attribute 5557 numeric
@attribute 5558 numeric
@attribute 57804 numeric
@attribute 5984 numeric
@attribute 5985 numeric
@attribute 6117 numeric
@attribute 5422 numeric
@attribute 10714 numeric
@attribute 6119 numeric
@attribute 5111 numeric
@attribute 6118 numeric
@attribute 5427 numeric
@attribute 7015 numeric
@attribute 23649 numeric
@attribute 5424 numeric
@attribute 5425 numeric
@attribute 5426 numeric
@attribute 5981 numeric
@attribute 8607 numeric
@attribute 1736 numeric
@attribute 5983 numeric
@attribute 5982 numeric
@attribute 2237 numeric
@attribute 3978 numeric
@attribute 55651 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.438,0.5964,0.7008,0.8679,0.3425,0.9524,1.0054,0.8334,1.4412,0.5375,0.9371,0.4075,1.0378,0.8954,0.3645,-0.0339,1.0237,0.2778,0.4044,0.5853,1.5203,0.7985,1.5434,0.5067,1.1557,0.3003,0.6637,0.0284,Control
A02,0.339,0.2361,0.4863,0.602,0.226,0.8119,0.6915,0.538,1.2154,0.3419,0.5681,0.2571,0.8338,0.7374,0.2585,0.0993,0.736,0.1041,0.2926,0.3365,1.2453,0.5769,1.157,0.3013,1.0017,0.1179,0.4443,0.0461,Control
A03,0.4711,0.4188,0.6854,0.5826,0.3138,0.9725,0.6856,0.7519,1.3645,0.4507,1.0381,0.3125,1.1256,0.8439,0.3103,0.0289,0.9977,0.2232,0.3785,0.519,1.4183,0.7499,1.2854,0.4002,1.1841,0.2828,0.5025,0.1302,Control
A04,0.3477,0.1862,0.5375,0.5754,0.1708,0.8594,0.6525,0.4979,1.3858,0.3112,0.6304,0.2831,0.9317,0.8374,0.1998,0.1038,0.7367,0.2818,0.3917,0.401,1.3603,0.6162,1.0925,0.2204,1.1687,0.2045,0.5292,0.2036,Control
A05,0.4791,0.4099,0.7343,0.6132,0.2288,1.1212,0.8721,0.5992,1.3991,0.3978,0.9705,0.2969,1.0134,0.881,0.3363,0.1216,0.9382,0.3345,0.3864,0.501,1.4388,0.6836,1.3056,0.3405,1.3177,0.4528,0.535,0.2374,Control
A06,0.4411,0.317,0.5866,0.5446,0.19,0.835,0.8151,0.5136,1.297,0.4454,0.9511,0.2424,0.7188,0.8377,0.2167,0.0124,0.8366,0.2038,0.2237,0.439,1.3892,0.5389,1.2154,0.4908,1.2128,0.0456,0.4366,0.1524,Control
A07,0.4883,0.4324,0.6039,0.6759,0.3846,0.8968,0.8094,0.6282,1.3678,0.4947,0.9645,0.3141,0.9848,0.8948,0.2928,0.0791,0.8597,0.2139,0.3733,0.4581,1.4271,0.6298,1.3755,0.4987,1.1425,0.2386,0.4865,0.0821,Control
A08,0.3794,0.4619,0.4184,0.6053,0.5355,0.7437,0.7281,0.5661,1.357,0.5801,0.9747,0.2871,0.7216,0.734,0.1836,-0.0326,0.8491,0.1436,0.3686,0.492,1.4928,0.633,1.2291,0.4425,0.9084,0.1978,0.5163,0.0805,Control
A09,0.3688,0.355,0.5571,0.7561,0.3055,0.8598,0.5657,0.571,1.3916,0.4681,0.8869,0.2351,0.8874,0.836,0.2222,0.1434,0.8256,0.1942,0.3713,0.4179,1.4147,0.5739,1.3842,0.4432,0.9864,0.4076,0.4632,0.0623,Control
A10,0.4149,0.3862,0.554,0.5997,0.4123,0.8566,0.7555,0.6335,1.4217,0.4808,0.895,0.2481,0.8474,0.9032,0.3581,0.043,0.836,0.2525,0.2464,0.4745,1.5138,0.6902,1.2605,0.4177,1.1066,0.2156,0.4297,0.1159,Control
