@relation data

@attribute id string
@attribute 1432 numeric
@attribute 3265 numeric
@attribute 3845 numeric
@attribute 4893 numeric
@attribute 5600 numeric
@attribute 5603 numeric
@attribute 5898 numeric
@attribute 5899 numeric
@attribute 5900 numeric
@attribute 6300 numeric
@attribute 6714 numeric
@attribute 9261 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.4449,0.4236,1.5967,2.7938,-0.0236,1.0042,0.8175,1.3287,0.6196,-0.1579,0.3755,0.9459,Control
Utah__A02,1.1614,0.3716,1.3547,2.9993,-0.0148,0.9425,0.4446,1.2542,0.506,-0.0901,0.3775,0.8406,Control
Utah__A03,1.3753,0.3757,1.6527,3.0903,0.0233,0.9742,0.7238,1.4477,0.6615,-0.0782,0.6195,1.1179,Control
Utah__A04,1.2634,0.3609,1.1951,3.0364,0.1349,1.0887,0.6367,1.2889,0.5979,0.0243,0.414,0.9438,Control
Utah__A05,1.514,0.4772,1.4096,3.3113,0.1042,0.9788,0.6721,1.583,0.5895,0.0052,0.6469,1.0178,Control
Utah__A06,1.2099,0.2467,1.4336,2.8748,-0.086,0.8609,0.5849,1.2899,0.51,-0.1294,0.4253,1.009,Control
Utah__A07,1.5901,0.364,1.7064,2.9085,-0.0731,0.9428,0.832,1.4912,0.5152,-0.13,0.359,1.0917,Control
Utah__A08,1.6278,0.2967,1.6216,2.6904,-0.0884,0.8045,1.0383,1.2386,0.5487,-0.1106,0.3481,1.041,Control
Utah__A09,1.4374,0.349,1.5553,2.8883,-0.0165,0.8572,0.7359,1.3293,0.554,-0.0919,0.4569,1.0265,Control
Utah__A10,1.7306,0.398,1.4415,2.9966,0.0023,1.0123,0.812,1.497,0.6166,-0.0033,0.4388,1.0756,Control
Utah__A11,1.1347,0.2904,1.4146,2.4753,-0.0585,0.8205,0.5327,1.1384,0.6446,-0.1158,0.2186,0.8157,Control
Utah__A12,0.8684,0.2032,0.8721,2.575,-0.243,0.6982,0.4702,1.012,0.2908,-0.2151,0.1258,0.7856,Control
Utah__B01,1.2269,0.1584,1.5366,2.5536,-0.3431,0.7305,0.7101,1.1036,0.3172,-0.3703,0.1574,1.0413,Control
Utah__B02,1.3173,0.3404,1.5341,3.1429,0.0077,1.0395,0.6679,1.3783,0.6868,-0.0355,0.4168,1.0584,Control
Utah__B03,1.3028,0.2646,1.6305,2.9071,-0.0871,0.9334,0.6757,1.32,0.5344,-0.1353,0.269,1.0032,BRCACancer
Utah__B04,1.5564,0.1782,1.3969,2.4183,-0.0864,0.8511,0.9109,1.0955,0.4763,-0.0978,0.3471,1.2161,BRCACancer
Utah__B05,1.0664,0.2381,1.2745,2.3386,-0.1091,0.6559,0.5554,1.0656,0.4676,-0.157,0.2846,1.1653,BRCACancer
Utah__B06,1.0237,-0.0061,1.0451,2.0849,-0.3876,0.4405,0.497,0.8872,0.1772,-0.3849,-0.0707,0.7586,BRCACancer
Utah__B07,1.4653,0.38,1.5831,2.8997,0.0298,1.0919,0.6418,1.4191,0.7927,-0.1391,0.3629,1.0478,BRCACancer
Utah__B08,1.2449,0.3687,1.4559,3.0033,0.1317,0.8346,0.4246,1.3525,0.5368,0.0038,0.5462,0.7868,Control
Utah__B09,1.3404,0.2599,1.1881,2.1589,-0.093,0.7075,0.7712,0.8067,0.4658,-0.1475,0.3244,0.935,Control
Utah__B10,1.3804,0.2443,1.2227,2.6593,-0.0653,0.7799,0.6358,1.054,0.3714,-0.1357,0.2328,0.874,Control
Utah__B11,1.3549,0.4126,1.3354,2.6495,-0.0483,0.6731,0.6354,1.3299,0.3907,-0.0541,0.4267,0.8491,Control
Utah__B12,1.1246,0.223,0.938,1.1387,-0.1049,0.5247,0.646,0.5825,0.283,-0.0987,0.2132,0.852,Control
Utah__C01,1.4497,0.4383,1.499,2.7168,-0.0017,0.9253,0.7312,1.2912,0.7152,-0.1108,0.5989,1.1182,BRCACancer
Utah__C02,1.1894,0.5255,1.2044,2.9549,0.1321,1.06,0.6941,1.2295,0.6562,-0.0339,0.5092,0.951,BRCACancer
Utah__C03,1.3579,0.5881,1.3542,2.8229,0.1195,1.2113,0.6653,1.3325,1.0073,-0.0566,0.541,1.1389,BRCACancer
Utah__C04,0.6766,0.4087,0.8652,1.7678,0.1138,0.5763,0.3388,0.6319,0.524,0.1038,0.433,0.7973,Control
Utah__C05,0.7992,0.2967,0.8837,2.1059,0.079,0.6294,0.3746,0.8199,0.5037,-0.0177,0.3517,0.7199,BRCACancer
Utah__C06,0.2537,0.1841,0.3249,0.4953,-0.0824,0.402,0.1627,0.1334,0.19,-0.1105,0.2542,0.5172,Control
Utah__C07,0.9322,0.3607,1.0226,2.6198,0.0854,0.9341,0.489,0.908,0.6016,-0.0074,0.3657,0.8171,Control
Utah__C08,1.0155,0.4262,1.2852,2.8855,0.0196,0.9597,0.5314,1.1247,0.6209,-0.0332,0.4913,0.8103,Control
Utah__C09,0.9567,0.3085,0.9641,2.8108,0.0653,0.8678,0.562,0.948,0.5614,0.063,0.3827,0.8215,Control
Utah__C10,1.0218,0.3185,1.0153,2.9163,0.0709,0.9916,0.5466,1.0624,0.4665,-0.0024,0.3594,0.8336,BRCACancer
Utah__C11,1.0379,0.5101,1.346,3.0611,0.1131,1.06,0.5977,1.0416,0.7811,-7e-04,0.6349,0.8803,Control
Utah__C12,0.6049,0.3112,0.8453,2.3063,0.0013,0.5511,0.4442,0.5911,0.3946,-0.03,0.4345,0.693,BRCACancer
Utah__D01,1.4617,0.372,1.094,1.9795,-0.1456,0.7018,0.7421,0.8509,0.5354,-0.1236,0.3332,0.9626,BRCACancer
Utah__D02,0.9554,0.4568,1.0412,2.9727,0.114,0.8454,0.5393,0.9,0.5661,0.087,0.5147,0.9428,BRCACancer
Utah__D03,0.9972,0.3427,0.9962,2.4588,0.1128,0.762,0.4896,0.9735,0.4773,-0.008,0.5069,0.8701,BRCACancer
Utah__D04,1.1294,0.4717,1.0974,2.9415,-0.0119,0.8479,0.5134,1.0717,0.5188,-0.0574,0.5287,0.8342,BRCACancer
Utah__D05,1.1513,0.3436,1.155,3.2242,0.0065,0.8409,0.4734,1.2467,0.5486,-0.0625,0.5736,0.9643,BRCACancer
Utah__D06,1.1899,0.5196,1.2333,3.0671,-0.0272,0.9853,0.5614,1.137,0.7491,0.0122,0.5301,0.9306,BRCACancer
Utah__D07,1.0984,0.4464,1.0653,2.8966,0.0422,0.9548,0.4833,1.0442,0.8657,-0.0419,0.5619,0.9782,Control
Utah__D08,0.8615,0.3309,1.1195,2.4922,-0.0496,0.7243,0.3773,0.8791,0.4511,-0.0527,0.4029,0.8053,Control
Utah__D09,1.0529,0.4244,1.1819,2.9893,0.0098,0.9115,0.5009,1.01,0.595,0.0034,0.5661,0.8174,Control
Utah__D10,0.9916,0.3991,1.0901,2.5983,-0.0528,0.7468,0.4769,0.8785,0.4562,-0.0743,0.3731,0.7308,Control
Utah__D11,0.4135,0.2183,0.7018,1.5273,-0.1724,0.4308,0.1571,0.3698,0.2243,-0.1638,0.2787,0.5647,Control
Utah__D12,0.6855,0.352,1.0597,2.6901,-0.0394,0.6221,0.3633,0.5939,0.4108,0.0237,0.3685,0.6694,Control
Utah__E01,0.8725,0.2755,1.0913,3.0096,-0.0496,0.7633,0.3961,0.9209,0.5399,-0.0637,0.2853,0.7068,BRCACancer
Utah__E02,1.269,0.4329,1.1422,3.2283,0.0783,1.131,0.7072,1.1258,0.6826,-0.0424,0.525,1.0087,Control
Utah__E03,1.0223,0.4693,1.2796,2.9213,0.0745,0.9063,0.5197,1.03,0.5672,0.012,0.521,0.7778,Control
Utah__E04,1.1893,0.5544,1.1433,3.1107,0.1121,1.2092,0.4693,1.203,0.8294,-0.0504,0.6108,0.9694,Control
Utah__E05,1.0443,0.3934,1.0923,2.8054,-0.0148,1.0597,0.6375,0.929,0.531,-0.1516,0.2376,0.9003,Control
Utah__E06,0.9765,0.1063,1.0414,2.4898,-0.2645,0.5875,0.4361,0.9189,0.2481,-0.275,0.2431,0.9209,BRCACancer
Utah__E07,1.2145,0.4881,0.9523,3.1658,0.0464,0.9434,0.5219,0.9949,0.5833,-0.0273,0.6886,0.9326,BRCACancer
Utah__E08,1.1642,0.4382,1.2611,3.3109,0.1044,0.9607,0.5178,1.2523,0.6194,-0.0072,0.6175,0.8505,Control
Utah__E09,1.1813,0.5013,1.1738,2.7718,0.009,1.116,0.4933,0.956,0.682,-0.0376,0.5432,0.8209,BRCACancer
Utah__E10,1.4945,0.4769,1.3865,3.2199,-0.0469,1.0613,0.6982,1.3175,0.6202,-0.1208,0.4581,1.0407,BRCACancer
Utah__E11,0.9164,0.3426,1.0683,2.9702,0.0238,0.9324,0.4301,0.9556,0.5429,0.0183,0.4465,0.7963,Control
Utah__E12,0.9012,0.2372,0.841,2.9403,-0.1144,0.6529,0.361,0.8047,0.3714,-0.1159,0.2474,0.7212,BRCACancer
Utah__F01,1.1969,0.4206,1.3064,2.5311,0.0964,0.9953,0.6644,0.9827,0.7103,-0.0579,0.4716,0.9942,Control
Utah__F02,1.2716,0.5375,1.2242,2.9993,0.0658,1.1403,0.613,1.2428,0.7252,-0.0568,0.4811,0.9234,Control
Utah__F03,1.0093,0.3449,1.1223,2.8604,0.0255,0.938,0.5336,1.0898,0.6115,-0.0023,0.5169,0.8994,Control
Utah__F04,1.2456,0.3469,1.3493,2.4474,-0.0865,0.7757,0.5114,0.9449,0.6626,-0.1615,0.4553,0.9513,Control
Utah__F05,1.1418,0.4087,1.25,3.0563,0.0268,0.9838,0.5248,1.3157,0.6024,-0.0219,0.6132,0.909,Control
Utah__F06,0.985,0.2371,1.1556,2.6599,-0.0019,0.748,0.4124,1.1102,0.379,-0.0447,0.5198,0.8004,Control
Utah__F07,1.3168,0.3191,1.1583,2.6959,0.0401,1.0158,0.6999,0.9473,0.66,-0.0137,0.4197,0.9574,Control
Utah__F09,1.3886,0.5695,1.3589,3.2044,0.1273,1.074,0.6321,1.5028,0.6396,-9e-04,0.5526,0.9211,Control
Utah__F10,1.5029,0.4589,1.3575,3.1927,0.101,1.0191,0.6964,1.4147,0.695,0.0132,0.6748,0.9922,Control
Utah__F11,1.0785,0.4491,1.2845,2.9429,0.0642,0.9223,0.5074,1.2316,0.6301,-0.0029,0.569,0.8499,Control
Utah__F12,1.5414,0.309,1.2746,2.7439,-0.044,0.8821,0.7063,1.2243,0.5389,-0.1077,0.3841,0.9824,Control
Utah__G01,1.1157,0.3893,1.1108,2.9514,-0.0581,0.6583,0.4671,1.2195,0.4678,-0.0417,0.5202,1.0318,Control
Utah__G02,0.9459,0.3428,0.996,2.876,0.0588,0.6461,0.4371,0.9608,0.5009,-0.019,0.5369,0.8309,Control
Utah__G03,1.418,0.416,1.2472,3.2139,-0.0111,1.0223,0.6548,1.2319,0.6561,-0.0958,0.5514,0.9906,Control
Utah__G04,1.2542,0.5087,1.0749,3.7934,0.1242,1.0869,0.6313,1.2117,0.6999,0.0407,0.6485,0.9682,BRCACancer
Utah__G05,0.7885,0.246,0.6675,2.2612,-0.3086,0.4708,0.3611,0.5588,0.4625,-0.144,0.2726,0.6777,BRCACancer
Utah__G06,1.1757,0.2548,1.0694,3.1918,0.0138,0.776,0.7169,1.26,0.5643,-0.0675,0.446,1.0116,BRCACancer
Utah__G07,0.8905,0.3281,1.0776,2.8593,-0.0692,0.8906,0.476,0.7457,0.4866,-0.0801,0.3477,0.6071,Control
Utah__G08,1.2763,0.3193,1.335,2.9937,-0.0055,0.8799,0.5796,1.0209,0.5629,-0.0383,0.5183,1.01,Control
Utah__G09,0.9764,0.3509,1.0413,2.7602,0.0342,0.4767,0.3538,0.623,0.4978,0.0603,0.4609,0.7979,Control
Utah__G10,0.8286,0.1563,1.1495,2.7854,-0.1889,0.8101,0.3668,0.9493,0.5178,-0.1113,0.2374,0.9782,BRCACancer
Utah__G11,0.5821,0.2189,0.8794,2.193,-0.1655,0.345,0.2608,0.348,0.4028,-0.1704,0.1696,0.4882,BRCACancer
Utah__G12,1.1127,0.2822,1,3.045,-0.0185,0.695,0.6291,0.8946,0.5185,-0.0266,0.4071,1.0595,BRCACancer
Utah__H01,0.8369,0.3337,0.9998,2.5353,-0.13,0.6961,0.3527,0.6635,0.5,-0.0688,0.314,0.7724,Control
Utah__H02,0.7302,0.4471,1.0949,2.7366,0.0454,0.743,0.3633,0.808,0.5048,-0.0305,0.5382,0.7141,Control
Utah__H03,0.8786,0.2018,1.0302,2.7979,-0.1607,0.7248,0.3783,0.6965,0.5597,-0.1546,0.2331,0.7049,Control
Utah__H04,1.0171,0.4165,1.1697,2.717,0.0047,0.8468,0.4789,0.8636,0.7871,-0.1043,0.4458,0.9363,Control
Utah__H06,0.8882,0.4342,1.0241,3.1391,0.0569,0.5883,0.4504,0.9661,0.4948,-0.0029,0.6246,0.8296,Control
Utah__H07,0.9039,0.1905,1.1384,2.4264,-0.1503,0.6642,0.3838,0.7639,0.5346,-0.1322,0.2755,0.8911,BRCACancer
Utah__H08,1.113,0.2537,1.1995,2.8132,-0.0813,0.5644,0.2692,0.9811,0.5108,-0.0126,0.3688,0.8611,BRCACancer
Utah__H09,0.8734,0.2499,0.881,1.3099,-0.118,0.5191,0.4241,0.4475,0.3252,-0.0407,0.2803,0.8481,BRCACancer
Utah__H10,0.7741,0.04,0.9593,1.8333,-0.2078,0.5115,0.3835,0.699,0.3959,-0.135,0.1774,0.9196,BRCACancer
Utah__H11,1.1234,0.2216,0.8592,3.2474,-0.1017,0.8036,0.4966,1.1304,0.4106,-0.0943,0.2968,0.9098,BRCACancer
Utah__H12,1.3303,0.4173,1.3873,3.2016,-0.0128,1.0133,0.6014,1.2449,0.782,-0.1342,0.4006,1.0135,BRCACancer
Utah__I01,1.3671,0.315,1.3506,3.2055,0.0377,1.0812,0.7059,1.1019,0.6833,-0.0151,0.5439,1.1672,Control
Utah__I02,1.0677,0.2712,0.8585,2.3009,-0.1588,0.668,0.564,0.6143,0.4079,-0.0822,0.2664,0.8081,Control
Utah__I03,0.6633,0.2673,0.8519,2.38,-0.0929,0.7367,0.3922,0.5499,0.498,-0.0624,0.1916,0.675,Control
Utah__I04,1.2229,0.4855,1.1827,3.4044,0.1087,1.0138,0.5678,1.1444,0.707,0.0485,0.6562,0.9035,Control
Utah__I05,0.9254,0.4173,0.8197,2.9283,0.0692,0.9655,0.4636,0.8266,0.6804,-0.002,0.6283,0.8337,Control
Utah__I06,0.9577,0.46,0.9647,3.0939,0.0855,1.0026,0.5186,0.9583,0.6672,-0.0271,0.4208,0.9156,Control
Utah__I07,1.3351,0.4668,1.0896,2.954,0.0799,1.0811,0.6297,1.2577,0.8362,-0.1075,0.5855,1.1059,Control
Utah__I08,1.3719,0.3581,1.0443,3.1097,-0.0447,1.1465,0.681,1.24,0.7042,-0.0979,0.3775,1.0398,Control
