@relation data

@attribute id string
@attribute 10195 numeric
@attribute 10905 numeric
@attribute 11253 numeric
@attribute 11282 numeric
@attribute 11320 numeric
@attribute 144245 numeric
@attribute 146664 numeric
@attribute 1603 numeric
@attribute 1650 numeric
@attribute 1798 numeric
@attribute 199857 numeric
@attribute 201595 numeric
@attribute 22845 numeric
@attribute 23193 numeric
@attribute 2530 numeric
@attribute 25834 numeric
@attribute 2683 numeric
@attribute 29880 numeric
@attribute 29929 numeric
@attribute 3703 numeric
@attribute 4121 numeric
@attribute 4122 numeric
@attribute 4124 numeric
@attribute 4247 numeric
@attribute 4248 numeric
@attribute 4249 numeric
@attribute 440138 numeric
@attribute 54344 numeric
@attribute 56052 numeric
@attribute 57134 numeric
@attribute 57171 numeric
@attribute 6184 numeric
@attribute 6185 numeric
@attribute 6480 numeric
@attribute 7841 numeric
@attribute 79053 numeric
@attribute 79087 numeric
@attribute 79796 numeric
@attribute 79868 numeric
@attribute 7991 numeric
@attribute 84620 numeric
@attribute 85365 numeric
@attribute 8703 numeric
@attribute 8704 numeric
@attribute 8813 numeric
@attribute 8818 numeric
@attribute 91869 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.7387,1.013,0.5769,0.652,1.9251,0.5839,0.0359,0.2677,1.5029,0.9686,0.1496,2.1847,0.1364,2.1839,0.7753,-0.0914,1.2199,0.6367,0.9191,2.2331,0.4569,1.1189,1.2863,1.5235,-0.1057,0.7382,1.2056,0.9595,0.8833,0.48,0.3926,1.8815,1.2989,0.9206,0.951,1.2534,0.7396,0.8139,1.1422,-0.108,-0.0015,1.3822,0.9753,-0.1383,1.529,0.8148,0.9483,Control
A02,0.7099,0.8271,0.4519,0.5701,1.3315,0.3012,0.0254,0.1344,1.53,0.7525,0.1091,1.8718,0.0383,1.8967,0.3518,-0.0978,0.8528,0.4159,0.5704,2.1183,0.5006,0.9062,1.0568,1.417,-0.0478,0.4574,0.8036,1.0232,0.6549,0.2788,0.1725,1.9233,1.144,0.4915,0.6535,0.99,0.5817,0.5804,0.64,-0.0523,0.0921,1.1311,0.7101,0.0544,1.2702,0.6594,0.6655,Control
A03,0.7929,0.9358,0.5716,0.6393,1.2016,0.4024,0.0158,0.0948,1.5379,0.7968,0.1807,1.8895,0.1027,2.1031,0.4218,-0.0647,1.1281,0.5781,0.7745,2.212,0.6592,1.0672,1.2537,1.5027,-0.108,0.5386,1.0677,1.0004,1.0073,0.2882,0.3359,2.0316,1.2946,0.6187,0.8403,1.1458,0.6871,0.6569,0.8764,-0.0766,0.1008,1.3327,0.9368,0.0344,1.345,0.8631,0.7746,Control
A04,0.8102,0.9573,0.513,0.7677,1.5776,0.1965,0.0701,0.1039,1.6104,0.6279,0.1643,2.1082,0.2116,2.0755,0.4866,-0.0308,1.0549,0.4891,0.6608,2.1304,0.5292,0.9778,1.1284,1.4408,0.0226,0.7339,0.7308,1.0054,0.7819,0.3289,0.3015,2.1197,1.159,0.6478,0.8235,0.8773,0.7227,0.6068,0.5567,-0.0028,0.0383,1.1474,0.8435,0.0696,1.1655,0.7425,0.8034,Control
A05,0.8708,0.9729,0.56,1.012,1.3695,0.2621,0.0553,0.1368,1.7119,0.9142,0.1863,2.102,0.2506,2.215,0.4851,-0.0788,1.1703,0.5921,0.7569,2.3036,0.6188,1.2517,1.2358,1.4829,-0.036,0.711,0.9846,1.05,1.0982,0.3682,0.4101,2.2139,1.3033,0.6946,0.9107,1.1003,0.7588,0.626,0.7671,-0.0294,0.0594,1.35,0.891,0.0312,1.259,0.8749,0.8598,Control
A06,0.8025,0.8933,0.5573,0.6881,1.3394,0.4025,-0.0211,0.1271,1.5564,0.8209,0.1615,1.9342,0.1485,2.1599,0.3134,-0.0871,1.2437,0.4151,0.7126,2.3341,0.55,1.1701,1.0899,1.2799,-0.09,0.5448,0.9304,0.9764,0.823,0.2847,0.4185,2.0491,1.2681,0.4935,0.8254,1.1032,0.7146,0.6172,0.681,-0.0394,0.0629,1.4579,0.7127,0.0183,1.2798,0.74,0.7736,Control
A07,0.7825,1.1075,0.57,0.7013,1.7835,0.4849,-0.0108,0.3877,1.5603,0.868,0.2156,2.1474,0.2176,2.1211,0.6409,-0.0988,1.3036,0.5734,0.8297,2.3683,0.6559,1.0364,1.4205,1.5889,-0.0839,0.7965,1.0751,1.0366,0.8926,0.4979,0.4045,1.9924,1.2863,1.0107,0.8471,1.1582,0.6007,0.7008,1.0529,-0.0785,0.1431,1.4382,0.8207,0.0154,1.4784,0.7146,0.9086,Control
A08,0.6364,1.1456,0.5311,0.5007,2.0539,0.2104,-0.0236,0.2825,1.4109,0.5904,0.1667,2.3462,0.0035,1.7158,0.8359,-0.0781,1.4119,0.5498,0.9339,2.0496,0.7606,0.9395,1.7312,1.0259,-0.0795,0.8808,0.9128,0.6912,0.7131,0.5943,0.1233,1.8425,1.1443,1.421,0.8118,1.0032,0.5145,0.69,1.5143,-0.1465,1e-04,1.0629,0.8768,-0.0833,1.3455,0.591,0.8767,Control
A09,0.7468,1.003,0.4854,0.6448,1.6311,0.4847,0.0321,0.1297,1.49,0.696,0.1043,2.2298,0.074,2.0233,0.632,-0.0785,1.1072,0.5797,0.6683,2.3056,0.5726,1.0125,1.4232,1.3501,-0.095,0.6951,0.9783,0.8791,0.8399,0.4292,0.2875,1.976,1.3078,0.8968,0.7839,1.024,0.6167,0.6849,1.2053,-0.0977,0.0991,1.2271,0.7917,0.0998,1.4095,0.8007,0.7362,Control
A10,0.8056,1.2088,0.4886,0.6698,1.8713,0.2434,0.029,0.2351,1.5581,0.7997,0.1632,2.2332,0.1383,1.9893,0.7015,-0.0581,1.2491,0.5959,0.8946,2.384,0.7263,0.986,1.4747,1.2005,0.0223,0.7446,0.9578,1.0216,0.9079,0.3281,0.2561,2.1319,1.2629,1.1486,0.8166,1.0558,0.6004,0.7031,1.1425,-0.0741,0.0582,1.3026,0.9082,-0.047,1.3744,0.7031,0.8561,Control
