@relation data

@attribute id string
@attribute 83700 numeric
@attribute 54518 numeric
@attribute 682 numeric
@attribute 284217 numeric
@attribute 3384 numeric
@attribute 2335 numeric
@attribute 3385 numeric
@attribute 3680 numeric
@attribute 3386 numeric
@attribute 3683 numeric
@attribute 3381 numeric
@attribute 3684 numeric
@attribute 3681 numeric
@attribute 3682 numeric
@attribute 3383 numeric
@attribute 7448 numeric
@attribute 3676 numeric
@attribute 3675 numeric
@attribute 3674 numeric
@attribute 3679 numeric
@attribute 2244 numeric
@attribute 3678 numeric
@attribute 1287 numeric
@attribute 22801 numeric
@attribute 50848 numeric
@attribute 2200 numeric
@attribute 1280 numeric
@attribute 5747 numeric
@attribute 1282 numeric
@attribute 10235 numeric
@attribute 1284 numeric
@attribute 5175 numeric
@attribute 1285 numeric
@attribute 1286 numeric
@attribute 3690 numeric
@attribute 3691 numeric
@attribute 3693 numeric
@attribute 3694 numeric
@attribute 3695 numeric
@attribute 7412 numeric
@attribute 3685 numeric
@attribute 3688 numeric
@attribute 3687 numeric
@attribute 3913 numeric
@attribute 6696 numeric
@attribute 2885 numeric
@attribute 3689 numeric
@attribute 1277 numeric
@attribute 3911 numeric
@attribute 1278 numeric
@attribute 58494 numeric
@attribute 6654 numeric
@attribute 8515 numeric
@attribute 8516 numeric
@attribute 2266 numeric
@attribute 3908 numeric
@attribute 3696 numeric
@attribute 3655 numeric
@attribute 1445 numeric
@attribute 3673 numeric
@attribute 10411 numeric
@attribute 5906 numeric
@attribute 6714 numeric
@attribute 3672 numeric
@attribute 5908 numeric
@attribute 3371 numeric
@attribute 9564 numeric
@attribute 10319 numeric
@attribute 2243 numeric
@attribute 1398 numeric
@attribute 8174 numeric
@attribute 7094 numeric
@attribute 11069 numeric
@attribute 5770 numeric
@attribute 120425 numeric
@attribute 7057 numeric
@attribute 999 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.3991,1.4279,0.9496,-0.0623,1.5794,-0.0489,2.1064,0.0018,0.386,2.111,-0.0384,1.627,0.0597,0.1491,0.8029,-0.2706,2.696,0.1046,1.1928,-0.0432,-0.2419,1.5124,-0.1484,-0.1077,1.2746,-0.0626,-0.0279,0.2595,-0.0622,1.5195,-0.0749,1.732,-0.0686,-0.0921,2.1301,-0.0333,0.304,-0.0633,1.9721,-0.0252,0.7512,2.4273,1.6127,0.1552,-0.018,1.6355,2.2463,-0.1778,0.0643,-0.1137,-0.03,1.1256,-0.0048,-0.1146,-0.1804,-0.0882,0.0689,1.5793,1.2814,0.3071,0.0359,1.3016,0.3755,0.1531,1.7119,-0.0761,0.0389,-0.0033,-0.0945,0.9907,-0.0806,2.3174,-0.082,1.1964,2.1886,2.1737,0.0981,Control
A02,0.2234,1.1565,0.9831,-0.0882,1.2424,-0.002,2.018,0.0083,0.1914,2.2735,0.0121,1.7374,0.0025,0.0787,0.9718,-0.1896,2.4488,0.0413,1.2625,-0.0611,-0.1443,1.2465,-0.1384,-0.135,1.1375,-0.0851,0.0183,0.1285,-0.06,1.1624,-0.0687,1.7999,-0.0368,-0.0476,2.2489,-0.0109,0.2936,-0.0086,1.9595,0.0164,0.6194,2.1759,1.6806,0.2079,0.0235,1.481,2.3816,-0.179,0.0687,-0.0554,-0.0622,0.9005,-0.0076,-0.1285,-0.1062,-0.043,0.0788,0.9261,1.2458,0.1775,-0.0038,1.0126,0.3775,0.1756,1.2372,-0.0996,0.0582,-0.0126,-0.071,0.7806,-0.0505,2.3906,-0.0351,0.9254,2.2579,1.6545,-0.0641,Control
A03,0.216,1.4629,1.1369,-0.0676,1.3956,-0.0268,2.1627,0.0051,0.4595,2.5078,0.026,1.9552,0.1962,0.0667,1.1922,-0.201,2.7206,0.0051,1.4116,0.0376,-0.1351,1.607,-0.154,-0.1333,1.1179,-0.1032,0.003,0.1567,-0.0744,1.1407,-0.0571,1.9695,-0.0708,-0.0708,2.2641,0.0023,0.3779,-0.0387,2.1622,0.1946,0.8381,2.3183,1.9154,0.2648,0.1049,1.7658,2.5068,-0.1707,0.0488,-0.1078,-0.0894,1.1275,3e-04,-0.1408,-0.173,-0.0548,0.0477,0.6756,1.4648,0.3844,0.0593,1.1563,0.6195,0.1318,1.7552,-0.0971,0.0201,0.0018,-0.0529,0.9451,-0.1495,2.607,-0.0341,1.1483,2.2166,1.7695,0.05,Control
A04,0.3706,1.2148,1.118,-0.0636,1.4036,-0.0521,2.2386,-0.0112,0.2803,2.1956,-0.0108,1.7951,-0.0284,0.0532,0.8309,-0.2077,2.7136,0.0819,1.5515,-0.0252,-0.1603,1.3644,-0.1421,-0.0831,1.191,-0.0778,0.0331,0.158,-0.0438,1.246,-0.0397,1.6925,-0.0399,-0.06,2.7493,0.0308,0.3591,-0.0408,2.0598,-0.0598,0.6282,2.3751,1.3829,0.1361,-0.0036,1.4795,2.4299,-0.0843,0.1796,-0.0804,0.0121,1.028,-0.0534,-0.1283,-0.1183,-0.0314,0.0757,1.0935,1.2871,0.1908,0.0273,1.0515,0.414,0.1578,1.2952,-0.1015,0.1022,0.0605,-0.0865,0.8166,0.0209,2.6218,-0.0508,1.0012,2.2032,1.7578,0.0031,Control
A05,0.5373,1.3665,1.2607,-0.0616,1.5791,-0.0661,2.4023,-0.023,0.4591,2.2154,0.0285,2.2271,0.1536,0.1102,1.2318,-0.1227,2.5734,0.0278,2.113,0.027,-0.1735,1.6749,-0.1174,-0.1061,1.5565,-0.0789,0.053,0.2684,-0.055,1.3157,-0.0396,2.0124,-0.071,-0.0753,2.9795,0.014,0.5358,-0.0195,1.8728,-0.084,0.8469,2.221,1.861,0.0709,-0.0301,1.8562,2.5987,-0.0414,0.1105,-0.0986,-0.0228,1.0464,-0.0237,-0.1208,-0.1227,-0.043,0.0786,0.9261,1.4266,0.1792,0.0549,1.0668,0.6469,0.1263,1.5482,-0.0828,0.1021,0.0315,-0.0683,0.9618,0.0633,2.9588,-0.0825,1.1424,2.4586,2.3155,0.0296,Control
A06,0.3377,1.2417,0.9688,-0.0739,1.2989,-0.0507,2.2679,0.0884,0.4224,2.0424,0.0509,2.263,0.044,0.0556,0.9087,-0.3041,2.2651,-0.0321,1.6991,-0.0378,-0.1957,1.5112,-0.164,-0.1143,1.1879,-0.0613,-0.0727,0.1239,-0.0736,1.2516,-0.0836,1.798,-0.0454,-0.0378,2.6063,-0.0488,0.3588,-0.0715,1.5727,-0.087,0.7154,2.0446,1.7958,0.2605,0.0198,1.5705,2.4549,-0.1574,0.0411,-0.0653,-0.0334,0.8852,-0.0201,-0.1708,-0.0935,-0.05,-0.0182,1.1128,1.2077,0.14,0.0442,0.8997,0.4253,0.0459,1.3449,-0.052,0.0898,-0.0209,-0.116,0.87,-0.0978,2.6128,-0.0509,1.0477,2.3715,2.1575,-0.0117,Control
A07,0.2684,1.485,1.0587,-0.0974,1.4823,-0.0393,2.0567,0.0288,0.4089,2.2211,0.0251,1.855,0.0071,0.0567,0.8975,-0.2537,2.7412,-0.0051,1.3328,-0.0658,-0.1034,1.5123,-0.1697,-0.1248,1.2402,-0.1141,-0.0883,0.2112,-0.0772,1.2882,-0.1098,2.0768,-0.0419,-0.0317,2.3361,-0.0686,0.3598,-0.0161,1.89,-0.0225,0.8005,2.4763,1.7278,0.2394,0.0237,1.8609,2.3516,-0.1837,0.0323,-0.0867,-0.1076,1.1765,0.0264,-0.1575,-0.1475,-0.0333,0.0552,1.1635,1.323,0.1993,-0.0016,1.4728,0.359,0.0919,2.0368,-0.1094,0.066,-0.0353,-0.0667,1.0263,-0.0319,2.4816,-0.0357,1.2313,2.532,1.63,-0.0456,Control
A08,0.3123,1.5726,0.71,-0.0743,1.2725,-0.067,1.8756,-0.0232,0.3708,2.2537,-0.015,1.5728,0.0584,0.0532,0.8417,-0.2848,3.0853,0.0318,0.6743,-0.0145,-0.2146,1.3905,-0.1504,-0.098,0.9772,-0.0664,-0.036,0.2145,-0.0576,1.1784,-0.0954,1.9856,-0.0946,-0.082,1.4609,-0.0082,0.2332,-0.0846,1.6864,-0.0953,0.7734,2.328,1.6851,0.1381,0.073,1.7198,2.0859,-0.1908,0.0272,-0.1185,-0.0342,1.467,-0.0034,-0.1243,-0.1511,-0.0519,0.0493,1.5957,1.2379,0.1227,0.0574,1.7029,0.3481,0.048,2.4745,-0.0794,0.0864,-0.0076,-0.1453,0.7391,-0.2343,2.2507,-0.0651,1.3062,1.9547,1.1023,-0.058,Control
A09,0.5765,1.3863,0.9129,-0.0789,1.4105,-0.0476,2.2212,-0.0099,0.3603,2.1417,0.0087,1.6745,0.0214,0.0964,0.8461,-0.2427,2.8347,0.0419,1.5013,0.007,-0.1419,1.3587,-0.1795,-0.0975,1.2376,-0.0795,-0.0189,0.2051,-0.0901,1.1694,-0.0914,2.0259,-0.0144,-0.0649,2.6827,-0.0276,0.3951,-0.038,1.9861,-0.0242,0.638,2.5756,1.7858,0.251,-0.0077,1.8278,2.325,-0.1356,0.0458,-0.0989,-0.0837,0.9988,0.0147,-0.1558,-0.136,-0.0517,0.0366,1.3058,1.3017,0.2143,-0.0115,1.2388,0.4569,0.0426,1.9939,-0.0972,0.0729,-0.0256,-0.0318,0.8608,-0.0751,2.5289,-0.0329,1.2051,2.1572,1.8888,-0.0029,Control
A10,0.8077,1.4292,1.0625,-0.0868,1.2603,-0.0093,2.1535,-0.0353,0.2497,2.3524,-0.0058,2.0157,0.2602,0.0814,1.0502,-0.1439,2.9349,0.0321,1.7771,-0.0123,-0.1695,1.5221,-0.1381,-0.084,1.3315,-0.0784,0.011,0.2446,-0.0651,1.1181,-0.0298,1.9192,-0.0649,-0.0402,2.8517,-0.0196,0.4342,-0.027,1.952,0.0493,0.8217,2.7093,1.6612,0.0893,-0.0238,1.802,2.3423,-0.143,0.0848,-0.1011,-0.0361,1.3316,-0.0046,-0.1254,-0.1294,-0.0488,0.013,0.9855,1.2891,0.2879,0.0361,1.509,0.4388,0.1278,2.0248,-0.0738,0.1025,0.0206,-0.0574,0.8286,-0.0461,2.7276,-0.0858,1.2288,2.3713,2.1597,0.0168,Control
