@relation data

@attribute id string
@attribute 10203 numeric
@attribute 10266 numeric
@attribute 10267 numeric
@attribute 10268 numeric
@attribute 10681 numeric
@attribute 11211 numeric
@attribute 113091 numeric
@attribute 116 numeric
@attribute 117 numeric
@attribute 133 numeric
@attribute 1392 numeric
@attribute 1394 numeric
@attribute 1395 numeric
@attribute 2535 numeric
@attribute 2641 numeric
@attribute 2691 numeric
@attribute 2692 numeric
@attribute 2695 numeric
@attribute 2696 numeric
@attribute 2740 numeric
@attribute 2778 numeric
@attribute 2782 numeric
@attribute 2783 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2786 numeric
@attribute 2787 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 3375 numeric
@attribute 3549 numeric
@attribute 50846 numeric
@attribute 51384 numeric
@attribute 51764 numeric
@attribute 54331 numeric
@attribute 54361 numeric
@attribute 55970 numeric
@attribute 5727 numeric
@attribute 5741 numeric
@attribute 5745 numeric
@attribute 5746 numeric
@attribute 59345 numeric
@attribute 6343 numeric
@attribute 6344 numeric
@attribute 6469 numeric
@attribute 6608 numeric
@attribute 7432 numeric
@attribute 7433 numeric
@attribute 7434 numeric
@attribute 7471 numeric
@attribute 7472 numeric
@attribute 7473 numeric
@attribute 7474 numeric
@attribute 7475 numeric
@attribute 7476 numeric
@attribute 7477 numeric
@attribute 7478 numeric
@attribute 7479 numeric
@attribute 7480 numeric
@attribute 7481 numeric
@attribute 7482 numeric
@attribute 7483 numeric
@attribute 7484 numeric
@attribute 7855 numeric
@attribute 796 numeric
@attribute 797 numeric
@attribute 7976 numeric
@attribute 799 numeric
@attribute 79924 numeric
@attribute 80326 numeric
@attribute 8321 numeric
@attribute 8322 numeric
@attribute 8323 numeric
@attribute 8324 numeric
@attribute 8325 numeric
@attribute 8326 numeric
@attribute 8643 numeric
@attribute 89780 numeric
@attribute 9340 numeric
@attribute 94235 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.1238,-0.0301,-0.0631,-0.0254,0.5839,-0.1339,-0.0964,-0.0604,0.0545,0.4123,-0.0736,0.0389,-0.0331,0.145,-0.0295,-0.0073,-0.0617,-0.0393,0.0461,-0.0887,0.7306,1.4299,0.5434,-0.0233,0.1401,-0.0578,1.0574,1.5828,-0.119,0.3293,-0.0935,-0.0152,-0.1158,-0.1241,0.0313,1.1149,-0.1126,-0.0728,0.3677,-0.0279,-0.1076,-0.0822,0.917,-0.2993,-0.0443,-0.0388,-0.1279,-0.0299,0.5145,0.0153,0.1406,-0.1322,-0.0223,-0.1298,-0.1177,0.1941,0.0368,-0.0739,0.0295,0.0692,0.0733,-0.1762,-0.044,0.0944,0.0147,0.0782,-0.4303,0.3597,-0.1032,-0.1006,0.1163,0.1744,-0.0749,0.3818,-0.1443,0.0793,0.0239,0.0373,0.1227,-0.0149,0.5015,Control
Utah__A02,0.1631,-0.0215,0.0345,0.003,0.2715,-0.1623,0.0064,-0.0658,0.1633,0.2519,-0.0187,-0.0051,0.0699,0.0328,0.0131,-0.1018,0.0252,-0.182,0.0262,-0.0074,0.5967,1.392,0.5823,-0.0075,0.1733,0.0681,0.7396,1.3293,-0.0204,0.2552,-0.0683,0.0741,-0.16,-0.0411,0.1333,1.0578,0.0225,-0.0023,0.4333,-0.1015,0.0057,-0.0622,1.0017,-0.2865,0.0538,0.0468,0.0189,0.0262,0.3258,0.0844,0.1477,-0.0282,-0.0624,-0.0369,0.0272,0.1182,-0.0259,0.0272,0.0598,0.0167,0.0394,-0.0751,0.0598,0.0603,0.0437,0.0657,-0.2151,0.1575,-0.0204,-0.0227,0.1744,0.2626,-0.0942,0.2461,-0.017,-0.0016,0.1052,0.0951,0.2703,-0.0203,0.2071,Control
Utah__A03,0.3275,-0.0399,0.0372,-0.0045,0.3099,-0.2126,-0.0833,-0.1045,0.1161,0.6459,-0.0371,0.0431,-0.0157,0.1063,0.1045,-0.0739,0.004,-0.0835,0.0736,0.0059,0.6975,1.4897,0.7367,0.0291,0.281,0.0188,1.1743,1.4961,-0.1335,0.7692,-0.2074,0.0742,-0.1308,-0.015,0.1014,1.2897,-0.0123,-0.0344,0.3677,-0.1573,-0.0101,-0.0617,1.1338,-0.2401,0.0399,0.0972,-0.0565,-0.0602,0.3273,0.0829,0.1693,-0.1115,-0.0831,-0.1179,0.026,0.0973,0.0456,-0.0182,0.0081,0.0661,-0.0219,-0.107,0.0995,0.0837,0.1781,0.0672,-0.2546,0.1471,-0.0338,-0.0827,0.1786,0.3037,-0.0798,0.2098,-0.0365,0.0324,0.0479,0.0668,0.183,-0.116,0.2784,Control
Utah__A04,0.1272,0.0419,0.1122,0.0403,0.4148,0.0088,0.0571,0.0184,0.113,0.578,-0.0388,0.0451,0.0335,0.0893,0.0417,-0.0187,-0.0522,-0.156,0.079,-0.0227,0.6569,1.4717,0.6755,-0.0317,0.1461,0.0093,0.8395,1.4725,-0.0544,0.2128,-0.1347,0.1269,-0.0364,-0.0517,0.1214,1.0142,-0.0418,-0.0544,0.3365,-0.0913,0.0369,-0.0951,0.9425,-0.0384,0.0645,0.1309,-0.0038,-0.067,0.4134,0.0871,0.2317,-0.094,0.0048,0.0251,0.0752,0.235,0.0302,-0.0656,0.0783,0.0813,0.1052,-0.1004,0.1023,0.1806,0.0543,0.0242,-0.1027,0.2703,-0.0328,0.0139,0.3129,0.3376,-0.0167,0.3034,0.049,0.2073,0.1917,0.0373,0.219,-0.0734,0.353,Control
Utah__A05,0.2572,-0.027,0.106,0.047,0.4684,-0.0547,-0.0148,-0.021,0.0254,0.6478,0.019,0.0339,-0.0177,0.3483,0.0042,-0.0453,-0.1173,-0.112,0.0475,-0.0107,0.6767,1.5737,0.7617,-0.0315,0.1174,0.0142,1.1311,2.2365,-0.0887,0.5169,-0.1439,0.1241,-0.0881,0.0022,0.1381,1.1054,-0.0536,-0.0464,0.3198,-0.1553,0.0279,-0.0159,1.2816,-0.0582,0.0421,0.0824,0.0135,-0.0488,0.5284,0.089,0.2046,-0.0812,0.009,-0.0793,0.0533,0.0511,0.0643,-0.0736,0.0713,0.048,0.1266,-0.0674,0.0864,0.1471,0.237,0.0475,-0.156,0.1642,-0.0698,0.0036,0.1592,0.5292,-0.0785,0.194,-0.0352,0.1656,0.2984,0.0542,0.2415,-0.174,0.502,Control
Utah__A06,0.2882,-0.1051,0.044,-0.0628,0.3232,-0.2294,-0.1597,-0.0985,0.1693,0.3947,-0.1205,0.0687,-0.0225,0.0529,0.0011,0.0308,-0.0408,-0.1006,-0.0062,-0.0399,0.5918,1.4137,0.561,-0.0333,0.1159,-0.0135,0.961,1.2565,-0.116,0.4062,-0.0918,0.0453,-0.1344,-0.0888,0.0547,1.3159,-0.0203,0.0072,0.3566,-0.245,-0.0543,-0.0669,1.033,-0.0993,-0.0235,0.027,-0.065,0.0459,0.4587,0.0101,0.0135,-0.109,0.0115,-0.1205,-0.0131,0.0782,-0.0688,-0.0163,0.0242,0.0073,0.0178,-0.1296,0.0158,0.0961,0.0175,0.0729,-0.2027,0.2101,-0.0567,-0.12,0.0191,0.1663,-0.0429,0.3427,-0.0837,-0.0179,0.1083,0.063,0.1519,-0.0396,0.2656,Control
Utah__A07,0.2981,-0.0021,0.0247,-0.0081,0.3603,-0.1257,-0.0235,-0.1096,0.1639,0.3833,0.0042,-0.0367,0.0386,0.2191,0.02,-0.1221,-0.0195,-0.1858,0.0335,0.0451,0.6707,1.5236,0.6322,-0.021,0.0828,0.0051,0.9683,1.5907,-0.1604,0.5092,-0.1707,0.0831,-0.1469,-0.0358,0.0316,1.4391,-0.0627,0.0032,0.3728,-0.1067,-3e-04,-0.0381,1.1256,-0.0874,0.0525,0.1048,-0.0056,-0.079,0.5149,0.0939,0.1429,-0.0749,-0.0847,-0.0786,0.0385,0.1884,-0.0064,-0.0223,0.0347,0.0157,-0.0111,-0.1135,0.0283,0.0455,0.1317,0.0079,-0.2598,0.3415,-0.0134,-0.0927,0.1942,0.3928,-0.0639,0.2698,-0.0426,0.1089,0.0994,0.1033,0.2359,-0.1032,0.2371,Control
Utah__A08,0.1137,0.042,-0.0756,-0.044,0.4944,-0.2737,-0.1454,-0.1025,0.0949,0.2194,0.0397,0.053,-0.0802,-0.1042,-0.0159,-0.0302,-0.0394,-0.1658,0.0259,-0.067,0.6901,1.4965,0.4954,-0.0323,0.1265,-0.0479,0.9523,1.3649,-0.0941,0.443,-0.1654,-0.0525,-0.1222,-0.0319,0.1547,1.57,-0.108,-0.0697,0.4598,-0.1401,-0.1368,8e-04,0.8725,-0.35,-0.0532,-0.0275,-0.1235,-0.0447,0.3963,0.012,0.11,-0.1694,-0.0117,-0.1745,-0.1567,0.125,0.0487,0.0359,0.105,0.0111,0.0313,-0.148,-0.1116,0.0147,-0.0023,0.1896,-0.2963,0.2865,-0.095,-0.0921,0.0823,0.1077,-0.0068,0.3383,-0.1376,-0.0359,0.0475,0.0225,0.0955,-0.0789,0.5308,Control
Utah__A09,0.1836,-0.0256,0.017,0.0627,0.5019,-0.2362,-0.1104,-0.0353,0.129,0.3271,-0.0536,0.0329,0.0402,0.0243,-0.0101,-0.0642,0.0104,-0.0957,0.0138,-0.0052,0.6175,1.4111,0.5287,-0.0661,0.2054,0.0307,0.7273,1.8345,-0.1405,0.4885,-0.1462,0.0889,-0.2196,0.0522,-0.0234,1.436,-0.0684,-0.0302,0.2524,-0.1712,5e-04,-0.0714,0.9532,-0.1417,0.0567,0.1136,0.03,-0.05,0.4253,0.0822,0.0933,-0.1021,0.0172,-0.0579,0.0756,0.1175,0.0304,-0.0516,0.1165,0.0139,0.0201,-0.0759,0.0354,0.1237,0.0559,0.0711,-0.2997,0.198,-0.0517,-0.0522,0.1321,0.3654,-0.1617,0.1951,0.0154,0.0528,0.2264,0.0843,0.2441,-0.0838,0.1876,Control
Utah__A10,0.1837,-0.0088,0.0251,-0.0906,0.4699,-0.0211,0.0076,-0.0722,0.0712,0.3321,-0.0038,0.0499,-0.0326,0.2225,-0.022,-0.1233,-0.0271,-0.1444,0.0619,-0.0274,0.6986,1.5165,0.5533,-0.0687,0.1336,0.0022,1.0513,2.065,-0.1499,0.5021,-0.1041,0.0312,-0.0237,0.1571,0.0774,1.5133,-0.0476,-0.0338,0.5976,-0.1337,-0.0262,-0.0012,1.0893,-0.1311,0.0222,0.0981,-0.0109,-0.0321,0.4128,0.0194,0.1711,-0.132,-0.0372,-0.0409,-0.0144,0.0968,-0.0021,-0.103,0.0941,0.038,0.0563,-0.1495,-0.0536,0.1406,0.2761,-0.0213,-0.2168,0.3156,-0.076,-0.0307,0.1305,0.3205,-0.0476,0.1789,-0.0013,0.0493,0.1739,0.039,0.21,-0.0727,0.1512,Control
