@relation data

@attribute id string
@attribute 3627 numeric
@attribute 2919 numeric
@attribute 643 numeric
@attribute 10850 numeric
@attribute 6347 numeric
@attribute 6348 numeric
@attribute 6352 numeric
@attribute 1524 numeric
@attribute 6356 numeric
@attribute 6354 numeric
@attribute 7852 numeric
@attribute 3579 numeric
@attribute 3577 numeric
@attribute 56477 numeric
@attribute 3576 numeric
@attribute 1232 numeric
@attribute 1233 numeric
@attribute 6364 numeric
@attribute 1234 numeric
@attribute 10663 numeric
@attribute 6363 numeric
@attribute 1236 numeric
@attribute 6366 numeric
@attribute 1237 numeric
@attribute 1238 numeric
@attribute 6367 numeric
@attribute 58191 numeric
@attribute 6360 numeric
@attribute 51554 numeric
@attribute 1230 numeric
@attribute 10563 numeric
@attribute 6376 numeric
@attribute 6375 numeric
@attribute 6374 numeric
@attribute 6373 numeric
@attribute 6372 numeric
@attribute 10803 numeric
@attribute 729230 numeric
@attribute 6370 numeric
@attribute 2833 numeric
@attribute 5196 numeric
@attribute 2920 numeric
@attribute 2921 numeric
@attribute 2826 numeric
@attribute 4283 numeric
@attribute 6387 numeric
@attribute 2829 numeric
@attribute 5473 numeric
@attribute 57007 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.3951,0.376,0.941,0.1349,0.2624,0.628,2.2411,1.2467,-0.1315,-0.0174,2.7268,1.0721,1.4973,0.4187,2.1055,0.399,2.2685,-0.0041,1.3353,0.4635,0.0409,1.8224,0.0662,1.1044,0.0352,-0.0529,1.0358,-0.102,0.0366,1.2188,-0.1203,-0.0351,0.1778,1.2152,-0.2333,-0.2222,0.2144,2.5473,-0.0805,0.5718,2.5124,0.3063,-0.0883,0.1323,-0.1461,-0.0791,0.1687,3.8621,0.0186,Control
A02,0.7077,0.2521,0.2916,-0.0137,-0.0613,0.387,2.5847,1.9312,-0.1372,-0.2476,2.4224,0.6673,0.8726,0.2842,0.5462,0.4138,1.5952,0.029,1.3176,0.4572,-0.0481,1.1468,0.0114,0.6192,-0.0011,0.0081,1.025,-0.1548,0.0766,0.785,-0.0806,0.0029,-0.0266,1.1292,-0.1533,-0.0113,0.0452,2.8322,-0.0303,0.2516,2.1517,0.363,-0.0888,-0.023,-0.0034,-0.0476,0.3124,4.3193,0.0481,Control
A03,1.5075,0.2467,0.2981,0.1662,0.1525,0.5701,2.665,1.924,-0.219,-0.165,2.2371,0.5885,1.2297,0.1989,0.8951,0.2935,1.8039,0.0882,1.7305,0.4572,0.0432,0.8578,0.1051,1.133,0.0157,0.0106,1.223,-0.0744,-0.0579,1.2312,-0.0564,0.0042,0.0337,0.9926,0.2434,-0.1116,0.1331,2.6179,0.0316,0.9072,1.6376,0.2865,-0.0822,-0.0069,0.4142,0.0356,0.1802,3.6819,0.0406,Control
A04,0.1877,0.4601,0.9257,0.011,-0.0193,0.3725,2.3528,1.8995,-0.2321,-0.1207,3.1235,0.6783,0.8489,0.3902,0.7625,0.1737,2.1201,0.0302,0.7708,0.2494,-0.0442,1.3711,0.0299,0.7686,-0.0311,-0.0976,1.0304,-0.0649,0.0439,0.7341,-0.0357,0.0453,-0.1061,1.5992,-0.0531,0.035,0.1454,2.5181,0.0938,0.6009,2.1356,0.4494,0.0564,0.1032,-0.0022,-0.0252,0.2068,5.0215,0.0396,Control
A05,0.5143,0.3891,0.6995,-0.0187,0.0864,0.5056,2.4746,2.017,-0.2089,-0.0958,2.5718,0.9324,1.1143,0.2968,0.845,0.312,2.161,0.0376,1.1332,0.3488,-0.0339,1.1211,0.091,1.0472,-0.0813,-0.0406,1.5162,-0.1066,0.0537,1.476,-0.0751,-0.0503,0.169,1.5286,-0.2146,-0.1041,0.1558,3.2272,0.0855,0.4977,2.7849,0.3165,-0.0898,0.2796,0.0691,0.0069,0.2406,4.5057,0.0596,Control
A06,0.5268,0.3102,0.3104,-0.021,0.1963,0.2807,2.1663,1.4641,-0.1355,-0.0474,3.0026,0.8494,0.9779,0.3168,1.1656,0.1736,1.4959,-0.0492,1.1543,0.4657,0.066,1.4136,0.0066,0.4742,-0.0204,-0.0156,1.589,-0.1172,0.105,1.3993,-0.0835,-0.0685,0.0623,1.1068,0.0336,-0.2041,-0.135,2.7551,0.0018,0.3224,1.9083,0.4565,-0.2452,-0.0187,0.0807,5e-04,0.3622,4.0154,-0.0585,Control
A07,0.3871,0.4057,0.3219,-6e-04,-0.0229,0.6122,2.2905,1.9495,-0.0478,-0.0704,2.2907,0.8325,1.1916,0.2942,0.9473,0.191,1.8292,0.126,1.3691,0.4893,-0.0417,1.3822,0.0319,0.8695,0.0014,-0.0786,1.2758,-0.0978,-0.0407,1.1361,-0.0567,-0.0298,-0.0775,1.2708,-0.1262,-0.0711,0.0749,2.8629,-0.087,0.3901,2.276,0.4064,0.0248,0.1664,0.003,-0.1415,0.2463,4.2107,0.0981,Control
A08,0.4039,0.2114,0.3369,0.0436,0.1581,0.6139,1.8803,1.5032,-0.2563,-0.1136,2.3261,0.5093,0.9792,0.3124,0.8182,0.1171,1.3298,-0.1544,0.6384,0.3638,0.0316,1.3936,0.0525,0.4136,-9e-04,0.0483,1.0041,-0.015,-0.1397,0.7178,-0.0456,0.0411,-0.2246,0.6768,-0.0072,-0.2371,-0.0891,1.8287,-0.1181,0.2605,1.7071,0.2941,-0.2751,0.1017,0.0461,-0.0901,0.1917,3.4065,0.0717,Control
A09,0.3423,0.4062,0.4756,0.0411,0.0516,0.4861,2.5375,1.5699,-0.1926,-0.045,2.5767,0.4091,0.6388,0.2921,0.7737,0.0276,1.9414,0.0623,1.1887,0.3049,0.088,1.4156,-0.0019,0.8132,-0.0066,0.0311,1.3951,-0.1196,0.0453,0.8534,-0.0784,-0.0823,-0.1949,1.6897,-0.0167,8e-04,0.2499,2.3075,0.0063,0.6542,2.59,0.2949,-0.0931,0.0764,-0.0362,-0.0697,0.2046,4.4702,0.1037,Control
A10,0.3255,0.3792,0.3005,0.0601,0.2569,0.4712,2.8361,1.8535,-0.1255,-0.0518,2.3087,0.9281,1.1907,0.2798,1.0619,0.0388,1.8151,-0.1186,1.2956,0.5216,0.0994,0.7392,0.0496,1.0578,-0.0406,-0.1095,1.0555,-0.0394,-2e-04,1.257,-0.0391,0.0065,-0.091,1.6466,-0.1385,0.0386,0.203,3.0725,0.0707,0.5779,3.2592,0.1778,-0.1414,0.065,0.0065,-0.0068,0.1992,4.6957,0.065,Control
A11,0.0675,0.0703,0.2418,-0.0543,-0.0478,0.5589,2.7709,1.6366,-0.2566,-0.2141,2.286,0.3687,1.0896,0.2839,0.6078,0.2267,1.7551,-0.0582,1.7296,0.6571,0.0923,0.8833,0.0683,0.926,-0.0558,-0.006,1.1975,-0.0203,0.1004,0.6559,-0.1223,0.0299,0.173,1.1188,0.1018,-0.1147,-0.224,2.4616,0.0847,0.5671,1.5414,0.4042,-0.1146,0.2365,0.0664,-0.0726,0.3596,4.1574,-0.0428,Control
A12,0.1169,0.4555,0.0255,0.073,-0.0427,0.5505,2.6816,1.1826,-0.1734,-0.0944,2.6898,0.3173,0.9036,0.1636,0.7553,0.4742,1.2658,0.2359,0.9495,0.4837,0.21,0.8298,-0.028,0.6371,0.1228,0.1883,0.7694,-0.0708,0.1207,0.3397,-0.0737,0.0117,-0.0047,0.8887,-0.1268,-0.1394,0.0798,1.9658,-0.1,0.3927,3.1554,0.5731,-0.2262,-0.0373,0.0593,0.0249,0.4019,4.6519,0.0563,Control
B01,0.4448,-0.0275,0.4578,0.0139,0.1447,0.9656,1.5428,1.0513,-0.126,0.0403,2.611,0.3032,0.8217,0.3461,1.3925,0.0912,1.0881,0.176,0.8767,0.3052,0.1708,2.0684,-0.005,0.3385,0.0827,-0.0194,0.9196,0.0353,-0.0921,0.5047,-0.0455,-0.0662,-0.0833,0.7841,-0.2074,-0.3636,0.082,1.6679,-0.2444,0.0921,1.7234,0.0359,-0.3646,-0.2117,0.0318,-0.01,0.3288,3.6732,0.0476,Control
B02,0.4755,0.4086,0.3819,0.0256,0.0774,0.685,2.4707,1.7918,-0.0974,-0.0871,3.0307,0.6655,1.0185,0.426,1.4536,0.0975,1.6098,-0.0424,1.3114,0.4081,0.0802,1.8552,0.0517,0.5737,-0.0506,-0.0589,1.2431,-0.1664,-0.0669,1.0275,-0.0672,9e-04,-0.166,1.1006,-0.1265,-0.1619,-0.0037,2.3037,0.0432,0.6004,2.123,0.3859,-0.2139,0.0732,-0.0524,-0.0025,0.1349,4.0928,0.0378,Control
B03,0.2521,0.2713,0.4514,0.0697,-0.026,0.8244,2.2618,1.4057,-0.0636,0.0454,3.071,0.5399,0.768,0.2805,1.3967,0.0199,1.8105,-0.0206,1.4529,0.4092,0.1112,1.563,-0.0195,0.5465,-2e-04,-0.0507,1.1476,0.0153,0.0389,1.0184,-0.0504,-8e-04,-0.1095,0.4808,-0.0096,-0.292,0.0076,2.2811,-0.0801,0.4537,0.93,0.3342,-0.2212,0.1073,0.0385,-0.0671,0.3141,3.0244,0.019,BRCACancer
B04,0.1711,0.2319,0.0463,-0.0372,-0.0205,0.5313,2.4805,1.8096,-0.1676,-0.154,1.9647,0.3759,0.8302,0.1816,0.5614,0.0071,1.4836,0.1086,1.2959,0.6817,0.0225,1.2202,0.0251,0.4933,-0.0553,-0.016,0.7557,-0.0839,-0.0208,0.5935,-0.0441,-0.046,-0.152,1.6396,-0.0425,-0.1104,0.0335,1.8834,-0.0271,0.4429,2.2275,0.2748,0.0183,-0.1581,0.0902,-0.1283,0.2245,4.1198,0.1154,BRCACancer
B05,0.1046,0.3329,0.0718,0.0215,-0.1176,0.849,2.507,1.2661,-0.2819,-0.0909,3.0481,0.454,0.5817,0.2353,1.0657,0.3303,1.3376,0.0956,0.9716,0.5204,0.0878,1.033,0.0767,0.6076,0.0405,-0.042,1.905,-0.0143,0.0364,0.3479,-0.0855,-0.0512,0.2007,0.9612,-0.1417,-0.1358,0.0525,1.3412,-0.0687,0.4533,3.0134,0.4384,-0.0945,0.0301,0.2357,-0.0578,0.413,3.6343,0.0171,BRCACancer
B06,0.2827,0.068,0.0883,0.0176,0.1121,0.8292,1.8032,1.1405,-0.1091,-0.0415,2.3285,0.2848,0.9679,0.1343,1.0626,0.2023,0.8751,0.2109,1.4416,0.3145,0.3048,1.2914,0.0692,0.496,0.1953,-0.098,0.5394,-0.0169,0.0475,0.6967,-0.0163,-0.1466,0.0516,0.6059,-0.1815,-0.3745,0.0173,1.8395,-0.274,-0.1022,1.0042,0.2738,-0.2211,-0.1878,-0.033,-0.221,0.1361,3.6881,-0.0663,BRCACancer
B07,0.3577,0.4877,0.5849,0.1603,0.0415,0.693,2.7516,2.0364,-0.0483,-0.1125,2.4247,0.7198,0.8675,0.3362,0.7762,0.3064,1.8975,0.1031,1.8106,0.4637,0.0392,1.4043,0.034,0.9391,0.0283,-0.0668,1.0405,-0.1174,0.0323,1.1639,-0.066,-0.057,-0.0921,1.0713,-0.1424,-0.0887,0.1231,2.5403,-0.0712,0.4718,2.052,0.1392,-0.078,0.1289,0.1157,-0.0412,0.1644,3.9591,0.1462,BRCACancer
B08,0.1796,0.3119,0.313,0.0453,0.0155,0.5569,2.5966,2.0129,-0.1036,-0.0743,2.0119,0.7024,1.1194,0.1843,0.7175,-0.0072,2.2981,-0.0866,1.4037,0.3328,0.0589,1.3924,0.1664,0.919,0.0096,0.0048,1.296,-0.0329,-0.0764,1.1419,-0.0899,0.0415,-0.1552,1.6663,-0.0583,-0.0285,-0.0049,3.0608,0.1619,0.5268,2.9934,0.2856,-0.0516,0.2112,0.0246,-0.0075,0.3081,4.6405,0.0089,Control
B09,-0.1641,0.3354,0.5018,0.0509,0.0746,0.7728,2.3715,1.0232,-0.243,-0.1508,2.3921,0.1553,0.7509,0.0986,0.7563,-0.0129,1.2756,-0.0012,0.7195,0.1943,0.0307,1.0244,0.2168,0.5551,-0.0097,0.104,0.6798,0.0077,-0.1094,0.4096,-0.0668,-0.0501,0.0108,1.1104,0.0082,-0.0647,0.1457,0.9031,-0.0325,0.2569,2.3418,0.2448,-0.199,-0.1075,-0.0077,-0.0756,0.2646,4.6948,0.0173,Control
B10,0.1899,0.4513,0.2181,-0.074,0.0683,0.3276,2.3408,1.7676,-0.1693,-0.0165,2.4654,0.5774,1.3742,0.1378,0.9097,0.1469,1.8579,-0.0502,0.8315,0.3518,0.0271,0.9414,0.0703,0.7285,-0.0113,-0.049,0.7551,-0.1527,0.0084,0.4199,-0.0994,-0.0098,-0.0347,0.967,-0.0715,-0.1151,0.0411,1.9387,0.0832,0.086,1.8172,0.2227,-0.2941,0.0056,-0.0482,-0.0624,0.3254,4.9642,0.1163,Control
B11,0.0463,0.4095,0.1741,-0.0115,0.0345,0.306,2.5833,1.6541,-0.0213,-0.0969,2.0504,0.4216,0.7073,0.0754,0.755,0.1337,1.812,0.075,1.0632,0.4003,0.1202,0.9581,-0.0211,1.3715,0.0083,0.0329,1.22,-0.0469,-0.0849,0.8321,-0.052,0.0467,-0.0454,1.8571,0.0706,-0.1198,0.0874,2.8515,0.042,0.3844,3.7134,0.3602,-0.0225,0.0929,0.0853,-0.0031,0.2469,4.5943,0.0601,Control
