@relation data

@attribute id string
@attribute 1457 numeric
@attribute 3725 numeric
@attribute 6722 numeric
@attribute 3265 numeric
@attribute 5599 numeric
@attribute 6774 numeric
@attribute 6775 numeric
@attribute 5579 numeric
@attribute 5894 numeric
@attribute 6464 numeric
@attribute 5578 numeric
@attribute 2002 numeric
@attribute 1956 numeric
@attribute 6772 numeric
@attribute 6773 numeric
@attribute 1950 numeric
@attribute 6416 numeric
@attribute 4214 numeric
@attribute 5604 numeric
@attribute 3716 numeric
@attribute 5921 numeric
@attribute 5290 numeric
@attribute 5335 numeric
@attribute 2885 numeric
@attribute 5595 numeric
@attribute 6777 numeric
@attribute 6776 numeric
@attribute 6778 numeric
@attribute 2353 numeric
@attribute 5295 numeric
@attribute 6654 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.6673,1.3192,0.8024,0.4247,1.4021,1.4485,1.9208,1.0332,1.7847,0.75,0.5523,0.4312,-0.0786,2.3959,2.2805,0.6019,0.7285,2.2889,0.718,1.8654,1.2797,1.6169,1.7289,1.6544,1.0783,1.4497,1.1886,2.349,2.8983,1.4782,1.1294,Control
A02,0.3813,0.8029,0.7895,0.3701,0.9672,1.3068,1.4751,0.6697,1.5429,0.7973,0.1715,0.2767,0.0036,2.5766,2.1808,0.4253,0.4813,1.8995,0.4692,1.6142,0.8677,1.3286,1.2376,1.493,1.0214,1.0472,1.0922,2.2966,1.0191,1.1561,0.9018,Control
A03,0.4865,1.2073,0.8214,0.3745,1.211,1.4789,1.5108,0.9489,1.7349,0.7917,0.1678,0.3461,-0.0126,2.9498,2.5762,0.4869,0.6279,2.1356,0.6904,1.7735,1.0619,1.4291,1.3242,1.7906,1.0584,1.1742,1.2443,2.3818,2.3465,1.3011,1.1313,Control
A04,0.417,1.3091,0.8,0.3589,0.9665,1.39,1.7302,0.7891,1.6725,0.7946,0.2858,0.3725,-0.0237,2.4101,1.9395,0.3997,0.5001,2.278,0.4999,1.9636,0.9845,1.383,1.312,1.4914,1.0435,1.1716,1.1518,2.3063,1.5126,1.4673,1.0307,Control
A05,0.4751,1.2428,0.9221,0.4809,1.1192,1.4436,1.5055,0.9233,1.808,0.89,0.2856,0.4351,-0.0402,2.6902,2.299,0.8239,0.5851,2.4514,0.7099,1.886,1.0949,1.5208,1.2008,1.8851,1.1978,1.1977,1.2963,2.5424,1.9653,1.3057,1.0492,Control
A06,0.4646,0.8136,0.7385,0.2391,1.1521,1.3629,1.6185,0.8755,1.7489,0.7604,0.2749,0.3874,-0.0106,2.2501,2.1863,0.4647,0.575,2.0424,0.6673,1.7775,0.9493,1.4163,1.1962,1.5864,0.9874,1.0885,1.1044,2.4427,3.1061,1.3466,0.8863,Control
A07,0.6805,1.2402,0.8019,0.3621,1.3691,1.417,1.8285,1.2903,1.7704,0.7917,0.5058,0.2834,-0.0137,2.2354,2.151,0.4296,0.7805,2.4121,0.8479,2.0162,1.3386,1.6368,1.2837,1.89,0.9702,1.2803,1.0563,2.3945,2.7089,1.6128,1.1809,Control
A08,0.7164,0.8862,0.7216,0.2915,1.4969,1.3521,2.1897,1.3963,1.7386,0.777,0.8574,0.3073,-0.0387,2.6061,2.0625,0.2493,0.967,2.6664,0.8635,2.3186,1.547,1.8021,1.4764,1.7425,0.9939,1.326,0.9985,2.043,1.6836,1.7107,1.4746,Control
A09,0.5674,0.9959,0.7334,0.3464,1.3676,1.3322,1.7921,1.2298,1.6393,0.7709,0.5722,0.3567,-0.0275,2.4514,2.1392,0.5342,0.7254,2.4939,0.7596,1.9464,1.177,1.4941,1.3678,1.8554,0.99,1.2423,1.0681,2.417,2.2224,1.5301,1.0011,Control
A10,0.6018,1.3751,0.8338,0.3978,1.2269,1.454,2.2251,1.2971,1.7838,0.7829,0.3634,0.3201,-0.0564,2.7478,2.1379,0.7762,0.8418,2.3914,0.7992,2.0644,1.336,1.743,1.2566,1.8284,0.9237,1.2341,1.0356,2.2405,3.187,1.6455,1.3376,Control
A11,0.3831,1.0715,0.5486,0.2849,1.1557,1.2256,1.5555,0.9582,1.2871,0.5757,0.3076,0.307,-0.0127,1.4823,1.852,0.2481,0.6083,1.7477,0.5921,1.6217,0.7886,1.2242,1.1671,1.5674,0.9765,1.0994,0.8675,2.1898,2.8409,1.2045,0.7411,Control
A12,0.1663,0.7127,0.6843,0.1934,0.6947,0.92,1.3124,0.4893,1.1725,0.5602,0.0835,0.1436,0.1107,1.4875,0.8754,0.5844,0.2659,1.228,0.3092,1.3664,0.6418,0.9277,0.8362,1.1338,0.6537,0.6654,0.6406,1.5795,0.8747,0.9724,0.5264,Control
B01,0.5637,0.9621,0.5746,0.1464,1.4678,1.2138,1.7724,0.9193,1.6457,0.5727,0.5853,0.1758,0.0172,2.2353,1.8881,0.4146,0.5919,2.2282,0.6422,1.7658,1.2542,1.4936,1.4003,1.513,0.7649,1.1337,0.921,1.9366,1.9307,1.579,0.9155,Control
B02,0.4675,1.3562,0.8504,0.3374,1.2677,1.4263,1.8891,0.7534,1.8628,0.8993,0.32,0.3923,-0.0214,2.6152,2.2294,0.3948,0.5649,2.0497,0.6051,1.8441,1.0609,1.4558,1.468,1.6209,1.0793,1.2284,1.1377,2.5131,3.0541,1.7588,0.8818,Control
B03,0.4974,1.1569,0.6986,0.2578,1.2757,1.3449,1.923,0.8807,1.7257,0.7096,0.377,0.3166,-0.0516,2.431,1.9376,0.0572,0.6194,2.2274,0.6391,1.8402,1.1565,1.5497,1.4472,1.5833,0.9322,1.2214,1.064,2.2248,2.6415,1.9606,0.9292,BRCACancer
B04,0.5796,0.8223,0.6632,0.1672,1.1452,1.3225,2.0026,1.5724,1.725,0.7034,0.646,0.2218,-0.018,2.445,1.8359,0.437,0.7505,2.5867,0.7937,2.1666,1.5178,1.609,1.3972,1.6575,0.7103,1.2762,1.0169,1.9672,0.8639,1.5843,1.4407,BRCACancer
B05,0.3819,0.6881,0.7745,0.23,1.0222,1.2257,1.5632,0.8302,1.4207,0.7378,0.1593,0.1931,0.0442,2.1259,1.8535,0.2543,0.52,1.848,0.4861,1.7709,0.894,1.1758,1.0175,1.5074,0.8091,0.9448,0.9368,2.1082,1.0309,1.6637,0.7814,BRCACancer
B06,0.3896,0.3086,0.4217,-0.0263,0.9729,1.0757,1.5577,0.6881,1.4508,0.4776,0.1613,-0.0943,-0.005,2.2731,1.7182,0.3568,0.4002,1.6836,0.5274,1.4117,1.0195,1.137,0.999,1.1253,0.5053,0.8128,0.6712,1.8768,0.6734,1.3797,0.7812,BRCACancer
B07,0.6156,1.0713,0.7954,0.3789,1.4186,1.4321,2.2081,0.9103,1.951,0.879,0.2287,0.2699,-0.0147,2.7551,2.3659,0.4279,0.6667,2.0738,0.6798,1.8704,1.2889,1.5902,1.6168,1.6451,1.0321,1.3307,1.1274,2.4213,1.1335,1.5748,1.1794,BRCACancer
