@relation data

@attribute id string
@attribute 920 numeric
@attribute 940 numeric
@attribute 926 numeric
@attribute 5062 numeric
@attribute 51606 numeric
@attribute 919 numeric
@attribute 8905 numeric
@attribute 8907 numeric
@attribute 130340 numeric
@attribute 1175 numeric
@attribute 1173 numeric
@attribute 3055 numeric
@attribute 1174 numeric
@attribute 1794 numeric
@attribute 161 numeric
@attribute 162 numeric
@attribute 163 numeric
@attribute 164 numeric
@attribute 375 numeric
@attribute 9844 numeric
@attribute 160 numeric
@attribute 2534 numeric
@attribute 567 numeric
@attribute 5879 numeric
@attribute 55690 numeric
@attribute 3932 numeric
@attribute 10053 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.6895,2.1239,0.4562,1.0217,0.9317,0.7787,1.059,0.803,0.3189,0.7167,1.4197,1.5683,0.3143,1.563,0.62,1.0096,0.9631,1.8885,1.0215,0.6682,0.9278,1.5632,3.5854,0.6432,1.0564,1.9662,0.0595,Control
A02,1.432,1.3376,0.4167,0.8893,0.6243,0.4601,0.8283,0.7604,0.1937,0.7705,1.4253,1.6297,0.2762,1.3739,0.4326,0.8975,0.7721,1.7346,0.9519,0.3861,0.966,1.1722,3.99,0.4992,0.6215,1.7131,0.1087,Control
A03,1.5818,1.1393,0.433,0.9957,0.868,0.6678,0.9698,0.8511,0.2425,0.8684,1.4715,1.9088,0.4854,1.648,0.5366,1.1323,0.9586,1.8889,1.2245,0.5293,1.137,1.401,3.6523,0.7305,0.8145,1.7413,0.139,Control
A04,1.5443,1.8994,0.3458,0.9699,0.6379,0.7131,0.5345,0.8522,0.2073,0.8945,1.5759,1.592,0.3978,1.578,0.4624,0.9867,0.7734,1.6535,1.119,0.4569,0.9251,1.3783,3.8348,0.4506,0.812,1.9976,0.0276,Control
A05,1.816,1.3903,0.3431,1.0637,0.7857,0.7498,0.9451,0.8908,0.2248,1.0712,1.677,1.9943,0.5357,1.732,0.6111,1.2664,0.8769,1.8403,1.1699,0.6097,1.2359,1.4167,3.4895,0.6788,0.8652,1.7053,0.2188,Control
A06,1.6757,1.3944,0.1703,0.8999,0.7143,0.7031,0.8385,0.7385,0.1737,0.7794,1.4828,1.766,0.333,1.5387,0.4754,1.1175,0.8799,1.738,1.1407,0.4863,1.051,1.3172,3.4969,0.5315,0.7438,1.6353,0.0972,Control
A07,1.6541,1.7264,0.2635,1.0521,0.965,1.1256,1.3382,0.8255,0.3143,0.7656,1.5403,1.8963,0.3718,1.8953,0.5419,1.0435,1.0105,1.8113,1.1907,0.8809,1.0529,1.855,3.4167,0.7067,0.9496,1.7391,0.0705,Control
A08,1.4489,2.1012,0.1962,1.218,0.9956,1.5141,0.9651,0.7725,0.2619,0.5963,1.337,1.5269,0.1438,1.9665,0.5573,0.9065,1.0708,1.7679,0.9952,1.1107,0.9344,2.0099,3.5632,0.7992,1.2434,1.5842,0.0448,Control
A09,1.6131,1.8492,0.292,0.9502,0.8584,0.9382,0.9863,0.797,0.1914,0.8142,1.4405,1.7581,0.3216,1.7989,0.5094,0.9891,0.9394,1.8343,0.9987,0.8218,0.9406,1.6972,3.7836,0.5778,0.9018,1.8564,0.2314,Control
A10,1.4859,1.5323,0.7097,1.0809,0.8143,0.9822,1.0156,0.8333,0.3162,0.8653,1.5258,1.7409,0.418,2.0025,0.5054,1.0082,1.0296,1.8755,1.1272,0.9331,0.8963,1.978,3.5202,0.709,0.9076,1.9077,0.1711,Control
A11,1.41,1.0509,0.3278,0.7593,0.8217,0.6942,0.7745,0.6834,0.196,0.7351,1.2025,1.5517,0.2126,1.3565,0.429,0.9022,0.9443,1.6819,0.8636,0.4805,0.8519,1.2727,3.4174,0.4206,0.7381,1.6756,0.0248,Control
A12,0.8679,0.8876,0.3854,0.5503,0.4829,0.3828,0.098,0.5031,0.1348,0.5371,1.4352,1.0201,0.216,1.0558,0.276,0.6105,0.5373,1.1705,0.7276,0.3203,0.5161,0.8099,2.9883,0.307,0.3586,1.4516,-0.0347,Control
B01,1.2794,1.8935,0.3897,0.9952,0.8399,0.7516,0.7898,0.5885,0.3023,0.3362,1.2487,1.2879,0.0488,1.4604,0.375,0.6905,0.7931,1.6498,1.0935,0.6983,0.6624,1.4445,3.6374,0.7761,0.8292,1.4767,-0.0269,Control
B02,1.5772,1.9669,0.5688,0.9993,0.7596,0.7489,0.8414,0.8515,0.2383,0.7965,1.6282,1.8264,0.3797,1.4828,0.5598,1.0482,0.7904,1.8243,1.2663,0.4848,1.0408,1.4931,4.0267,0.6982,0.7885,2.0374,0.094,Control
B03,1.3873,2.0141,0.5038,0.933,0.833,0.6764,0.8212,0.6728,0.3519,0.665,1.4103,1.5971,0.2322,1.5366,0.4937,0.886,0.8315,1.7846,1.2086,0.5872,0.8063,1.6356,3.8548,0.7721,0.7673,1.853,-0.0461,BRCACancer
B04,0.9246,1.7529,0.5204,1.2182,0.815,1.2812,1.0611,0.669,0.4034,0.4945,1.2639,1.3866,0.1472,2.035,0.5357,0.7531,1.0104,1.6705,1.1252,1.0684,0.7741,2.1773,3.5051,0.8504,1.0529,1.6128,0.0412,BRCACancer
B05,1.3034,1.2293,0.2206,0.7795,0.6326,0.6888,0.5278,0.7516,0.289,0.6474,1.4382,1.5995,0.1711,1.4409,0.4282,0.8558,0.7349,1.5378,1.0954,0.4404,1.0844,1.5353,3.9417,0.4846,0.6639,1.388,-0.0509,BRCACancer
B06,0.754,1.1768,0.3458,0.6924,0.5154,0.4388,1.0187,0.2766,0.2354,0.1088,1.0996,1.1286,-0.0699,1.3063,0.1702,0.5347,0.6447,1.3663,0.8638,0.5007,0.3695,1.3611,3.7194,0.4988,0.384,1.1557,-0.0989,BRCACancer
B07,1.4072,1.8345,0.7264,1.0305,0.8444,0.813,1.3057,0.7898,0.3126,0.7389,1.5414,1.7131,0.3967,1.5631,0.591,0.9818,0.9038,1.8857,1.1158,0.5858,0.9061,1.7565,4.0345,0.7269,0.8544,2.0606,0.0469,BRCACancer
B08,1.6462,1.5297,0.1261,0.7563,0.7599,0.4532,0.9178,0.8045,0.2093,0.8919,1.4769,1.9244,0.3637,1.2415,0.4889,1.0069,0.8081,1.8101,1.0134,0.3218,1.0486,1.0547,3.6745,0.4862,0.7003,1.7414,0.306,Control
B09,0.8165,1.5911,0.1411,0.9353,0.7157,1.5056,0.7482,0.5936,0.2362,0.5714,1.0239,0.8837,0.0463,1.7735,0.5957,0.5852,0.9258,1.6146,1.1472,0.963,0.6596,2.0965,3.7909,0.6499,1.1742,1.2082,0.1475,Control
B10,0.8982,1.3307,0.294,0.9486,0.6858,1.0333,0.8655,0.5418,0.2392,0.6642,1.2688,1.1864,0.1949,1.7805,0.3812,0.5754,0.7798,1.4417,0.9228,0.7513,0.6492,1.7694,3.5945,0.8182,0.7406,1.5782,-0.0084,Control
B11,1.3695,1.4491,0.548,0.8346,0.7605,0.5253,0.8002,0.813,0.156,0.9538,1.6355,1.6304,0.2701,1.5673,0.4569,0.8788,0.7784,1.6385,0.9299,0.5502,0.9697,1.3446,3.2149,0.5737,0.7237,1.4301,0.1171,Control
B12,0.4754,1.194,0.316,0.861,0.4608,1.2303,0.7676,0.4461,0.197,0.4116,0.7413,0.8651,0.0896,1.7074,0.5147,0.4913,0.7039,1.1831,0.9047,0.8352,0.5423,1.9139,3.869,0.6707,0.8775,1.0799,0.0027,Control
C01,1.5547,1.4053,0.0947,1.0745,0.7217,0.8977,1.241,0.89,0.273,0.5963,1.5085,2.1285,0.2857,1.7929,0.5751,1.1841,0.8797,1.8715,1.1741,0.7025,1.2928,1.5355,3.4466,0.7435,0.9357,1.6042,0.0967,BRCACancer
C02,1.4435,1.7929,0.2942,0.9516,0.6754,0.6846,0.5806,0.9324,0.2834,0.7258,1.568,1.6852,0.401,1.4317,0.5392,1.0636,0.7687,1.6755,0.9565,0.4513,1.1199,1.2675,3.6626,0.5309,0.7774,1.9978,0.201,BRCACancer
