@relation data

@attribute id string
@attribute 23533 numeric
@attribute 2788 numeric
@attribute 2787 numeric
@attribute 59345 numeric
@attribute 2784 numeric
@attribute 2783 numeric
@attribute 2786 numeric
@attribute 2785 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 146850 numeric
@attribute 387 numeric
@attribute 54331 numeric
@attribute 55970 numeric
@attribute 94235 numeric
@attribute 10681 numeric
@attribute 5170 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2782 numeric
@attribute 10000 numeric
@attribute 51764 numeric
@attribute 5294 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.3891,0.4901,1.0856,0.919,-0.0227,0.5399,-0.0547,0.1248,1.6097,-0.1115,0.3338,0.3216,0.7773,1.0858,-0.0685,0.4775,0.5855,0.7691,0.6045,0.8246,1.414,0.6002,0.026,1.8391,Control
A02,1.0974,0.3306,0.7634,1.0066,-0.0064,0.5789,0.0724,0.1585,1.3471,-0.0107,0.2554,0.1304,0.5327,1.022,0.0029,0.1854,0.2454,0.6471,0.5571,0.607,1.3774,0.3429,0.1274,2.0614,Control
A03,1.5442,0.2789,1.2042,1.1432,0.0315,0.7336,0.0226,0.2682,1.5199,-0.1264,0.7994,0.4334,0.88,1.2814,-0.0297,0.2562,0.2872,0.777,0.6699,0.7634,1.4718,0.3568,0.0957,2.1951,Control
A04,1.3239,0.4236,0.8648,0.9454,-0.0315,0.6723,0.013,0.1309,1.4955,-0.0455,0.2105,0.0965,0.4995,0.9732,-0.0499,0.3302,0.4014,0.7264,0.6114,0.6935,1.4544,0.4955,0.1156,2.1245,Control
A05,1.5325,0.4397,1.1603,1.296,-0.0312,0.7587,0.0179,0.1017,2.287,-0.0806,0.5324,0.3835,0.6563,1.0752,-0.0418,0.4779,0.4597,0.8704,0.7362,0.7698,1.553,0.4795,0.1322,2.1197,Control
A06,1.4078,0.3392,0.988,1.039,-0.0332,0.5575,-0.01,0.1002,1.2718,-0.1084,0.4152,0.2847,0.5764,1.3107,0.0125,0.2435,0.3018,0.7642,0.6349,0.7165,1.3984,0.4153,0.0493,1.9994,Control
A07,1.3584,0.3759,0.9953,1.1347,-0.0204,0.6289,0.0088,0.0665,1.6179,-0.1539,0.5242,0.3896,0.8147,1.4486,0.0084,0.2152,0.3421,0.7972,0.5857,0.7237,1.5046,0.7253,0.0263,1.974,Control
A08,1.3062,0.2853,0.9791,0.873,-0.0321,0.4918,-0.0448,0.1109,1.384,-0.0861,0.4541,0.2311,0.8852,1.595,-0.0654,0.5065,0.488,0.8157,0.5257,0.7148,1.4784,1.0592,0.1487,2.0798,Control
A09,1.3303,0.3133,0.7509,0.9565,-0.0672,0.5252,0.0346,0.1913,1.8706,-0.1335,0.5022,0.2604,0.5829,1.4451,-0.0253,0.1661,0.4962,0.8094,0.5517,0.6732,1.3959,0.7398,-0.0284,1.9891,Control
A10,1.3987,0.3022,1.0795,1.0972,-0.0698,0.5499,0.0059,0.1182,2.1093,-0.1431,0.5166,0.405,0.7836,1.5315,-0.0291,0.13,0.4614,0.8424,0.5517,0.7126,1.4977,0.7924,0.0718,2.143,Control
A11,1.2512,0.2954,0.6488,0.7037,0.0124,0.3684,-0.0457,0.0168,0.9733,-0.1683,0.4658,0.194,0.5479,1.3544,-0.016,0.1154,0.3814,0.7155,0.5283,0.6608,1.2505,0.5406,0.0422,1.5704,Control
