@relation data

@attribute id string
@attribute 3265 numeric
@attribute 5599 numeric
@attribute 805 numeric
@attribute 2147 numeric
@attribute 6774 numeric
@attribute 1432 numeric
@attribute 5579 numeric
@attribute 6775 numeric
@attribute 5894 numeric
@attribute 5578 numeric
@attribute 6464 numeric
@attribute 6772 numeric
@attribute 6773 numeric
@attribute 801 numeric
@attribute 3827 numeric
@attribute 2767 numeric
@attribute 2770 numeric
@attribute 2792 numeric
@attribute 4638 numeric
@attribute 121916 numeric
@attribute 5605 numeric
@attribute 815 numeric
@attribute 4137 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 5604 numeric
@attribute 3717 numeric
@attribute 1020 numeric
@attribute 2782 numeric
@attribute 183 numeric
@attribute 5335 numeric
@attribute 2885 numeric
@attribute 186 numeric
@attribute 5595 numeric
@attribute 6777 numeric
@attribute 808 numeric
@attribute 2534 numeric
@attribute 6776 numeric
@attribute 2185 numeric
@attribute 6778 numeric
@attribute 6654 numeric
@attribute 5594 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.4247,1.4021,1.1595,-0.0838,1.4485,1.4426,1.0332,1.9208,1.7847,0.5523,0.75,2.3959,2.2805,2.3173,-0.141,0.0585,0.0556,-0.1115,0.1814,-0.1374,0.4255,0.0866,-0.0133,0.0146,0.8699,0.6253,0.718,1.1832,0.5707,1.414,0.0672,1.7289,1.6544,-0.1857,1.0783,1.4497,2.0808,1.5632,1.1886,1.1554,2.349,1.1294,1.7309,Control
A02,0.3701,0.9672,0.9813,-0.0682,1.3068,1.1508,0.6697,1.4751,1.5429,0.1715,0.7973,2.5766,2.1808,2.331,-0.1319,-0.0059,0.0367,-0.0107,0.1911,-0.0466,0.2945,0.2548,-0.0611,0.1389,0.6234,0.4398,0.4692,1.0583,0.5204,1.3774,0.1838,1.2376,1.493,-0.2491,1.0214,1.0472,2.1764,1.1722,1.0922,0.9821,2.2966,0.9018,1.6299,Control
A03,0.3745,1.211,1.2374,-0.0986,1.4789,1.3711,0.9489,1.5108,1.7349,0.1678,0.7917,2.9498,2.5762,2.5215,-0.1472,0.1377,0.0398,-0.1264,0.2033,-0.0784,0.494,0.2066,-0.0025,0.1141,0.7986,0.5013,0.6904,1.4846,0.8221,1.4718,0.2025,1.3242,1.7906,-0.2302,1.0584,1.1742,2.1323,1.401,1.2443,1.1527,2.3818,1.1313,1.8758,Control
A04,0.3589,0.9665,1.0291,-0.0334,1.39,1.2559,0.7891,1.7302,1.6725,0.2858,0.7946,2.4101,1.9395,2.6061,-0.139,0.117,0.0206,-0.0455,0.1832,-0.1799,0.4226,0.1188,-0.0322,0.1004,0.6924,0.4688,0.4999,0.8542,0.6325,1.4544,0.1284,1.312,1.4914,-0.1951,1.0435,1.1716,2.2841,1.3783,1.1518,1.0681,2.3063,1.0307,1.7145,Control
A05,0.4809,1.1192,0.994,-0.059,1.4436,1.5137,0.9233,1.5055,1.808,0.2856,0.89,2.6902,2.299,2.2755,-0.1456,0.1931,0.0468,-0.0806,0.2716,-0.0516,0.4974,0.1783,-0.0332,0.0961,0.7731,0.5309,0.7099,1.2997,0.9217,1.553,0.0708,1.2008,1.8851,-0.1385,1.1978,1.1977,2.3856,1.4167,1.2963,1.2178,2.5424,1.0492,1.9408,Control
A06,0.2391,1.1521,1.154,-0.0823,1.3629,1.2007,0.8755,1.6185,1.7489,0.2749,0.7604,2.2501,2.1863,2.2293,-0.1345,0.0202,0.0662,-0.1084,0.1998,-0.1283,0.3508,0.2193,-0.0515,0.0668,0.5826,0.4753,0.6673,1.0757,0.6766,1.3984,0.1295,1.1962,1.5864,-0.2336,0.9874,1.0885,2.1384,1.3172,1.1044,1.1114,2.4427,0.8863,1.8446,Control
A07,0.3621,1.3691,1.4581,-0.0981,1.417,1.592,1.2903,1.8285,1.7704,0.5058,0.7917,2.2354,2.151,2.2849,-0.1365,0.049,0.0378,-0.1539,0.2207,-0.2206,0.4043,0.2253,-0.0631,0.1203,0.9004,0.5806,0.8479,1.4165,0.7195,1.5046,0.1623,1.2837,1.89,-0.2418,0.9702,1.2803,2.178,1.855,1.0563,1.2608,2.3945,1.1809,1.882,Control
A08,0.2915,1.4969,1.2592,-0.0797,1.3521,1.6309,1.3963,2.1897,1.7386,0.8574,0.777,2.6061,2.0625,2.199,-0.1678,0.0099,-0.0073,-0.0861,0.141,-0.0587,0.3356,0.1563,0.0095,0.0455,1.2546,0.5916,0.8635,1.4627,0.4469,1.4784,0.0911,1.4764,1.7425,-0.3064,0.9939,1.326,1.9223,2.0099,0.9985,1.2676,2.043,1.4746,1.9122,Control
A09,0.3464,1.3676,0.9544,-0.1022,1.3322,1.435,1.2298,1.7921,1.6393,0.5722,0.7709,2.4514,2.1392,2.2287,-0.1403,-0.0023,-0.0253,-0.1335,0.2351,-0.1353,0.3503,0.2061,-0.0447,0.1087,0.8152,0.5451,0.7596,1.3629,0.5758,1.3959,0.1407,1.3678,1.8554,-0.2224,0.99,1.2423,2.3056,1.6972,1.0681,1.1629,2.417,1.0011,1.8315,Control
A10,0.3978,1.2269,1.2719,-0.0788,1.454,1.7367,1.2971,2.2251,1.7838,0.3634,0.7829,2.7478,2.1379,2.2654,-0.1271,0.1123,0.1148,-0.1431,0.214,-0.1257,0.4701,0.0703,-0.0154,0.0281,1.1071,0.5944,0.7992,1.4231,0.6735,1.4977,0.1099,1.2566,1.8284,-0.2578,0.9237,1.2341,2.2472,1.978,1.0356,1.4018,2.2405,1.3376,1.9225,Control
A11,0.2849,1.1557,0.7597,-0.1198,1.2256,1.1233,0.9582,1.5555,1.2871,0.3076,0.5757,1.4823,1.852,2.2432,-0.1546,-0.0625,-0.0454,-0.1683,0.0675,-0.1231,0.421,0.1415,0.009,0.004,0.5991,0.4764,0.5921,0.9662,0.484,1.2505,0.0049,1.1671,1.5674,-0.2015,0.9765,1.0994,2.1929,1.2727,0.8675,0.862,2.1898,0.7411,1.8048,Control
A12,0.1934,0.6947,0.6016,-0.1108,0.92,0.8493,0.4893,1.3124,1.1725,0.0835,0.5602,1.4875,0.8754,1.7425,0.0164,-0.0345,-0.0206,-0.0381,0.3262,-0.1667,0.184,0.5523,-0.0035,0.1559,0.3965,0.2592,0.3092,0.4496,0.2346,1.183,0.3584,0.8362,1.1338,-0.246,0.6537,0.6654,1.9669,0.8099,0.6406,0.6486,1.5795,0.5264,1.2884,Control
B01,0.1464,1.4678,1.5624,-0.1499,1.2138,1.2183,0.9193,1.7724,1.6457,0.5853,0.5727,2.2353,1.8881,2.4417,-0.0771,-0.0555,0.17,-0.1151,0.2712,-0.1491,0.1378,0.3388,0.0376,-0.0201,0.7791,0.4152,0.6422,0.9717,0.1628,1.27,0.2783,1.4003,1.513,-0.2587,0.7649,1.1337,1.8282,1.4445,0.921,0.9569,1.9366,0.9155,1.5393,Control
B02,0.3374,1.2677,1.4678,-0.0799,1.4263,1.3113,0.7534,1.8891,1.8628,0.32,0.8993,2.6152,2.2294,2.7387,-0.1069,0.077,0.0334,-0.1573,0.2101,-0.013,0.4073,0.2671,-0.0167,0.0542,0.6005,0.5354,0.6051,0.9603,0.7062,1.4867,0.138,1.468,1.6209,-0.2486,1.0793,1.2284,2.1911,1.4931,1.1377,1.0893,2.5131,0.8818,1.7139,Control
B03,0.2578,1.2757,1.5039,-0.0631,1.3449,1.2964,0.8807,1.923,1.7257,0.377,0.7096,2.431,1.9376,2.6709,-0.0865,0.0052,0.0315,-0.211,0.1069,-0.0944,0.3033,0.2584,-0.0057,-0.0126,0.6969,0.5053,0.6391,1.0128,0.3968,1.4135,0.0989,1.4472,1.5833,-0.2649,0.9322,1.2214,2.044,1.6356,1.064,1.0493,2.2248,0.9292,1.7231,BRCACancer
B04,0.1672,1.1452,1.4742,-0.1392,1.3225,1.5574,1.5724,2.0026,1.725,0.646,0.7034,2.445,1.8359,2.1272,-0.1557,-0.0488,0.0416,-0.0829,0.1937,-0.2489,0.3598,0.154,-0.102,0.0725,1.1183,0.5783,0.7937,1.3155,0.3538,1.6176,0.1269,1.3972,1.6575,-0.2788,0.7103,1.2762,1.8986,2.1773,1.0169,1.4229,1.9672,1.4407,1.892,BRCACancer
B05,0.23,1.0222,1.2093,-0.1032,1.2257,1.0531,0.8302,1.5632,1.4207,0.1593,0.7378,2.1259,1.8535,2.5476,-0.1709,-0.1148,-0.0166,0.0291,0.1437,-0.2276,0.3612,0.3091,-0.0419,0.1191,0.5033,0.3698,0.4861,0.7915,0.4158,1.3729,0.2727,1.0175,1.5074,-0.3264,0.8091,0.9448,2.0601,1.5353,0.9368,0.8942,2.1082,0.7814,1.7712,BRCACancer
B06,-0.0263,0.9729,1.2963,-0.1585,1.0757,1.0091,0.6881,1.5577,1.4508,0.1613,0.4776,2.2731,1.7182,2.1606,0.0871,-0.1436,0.1572,-0.0403,0.1945,-0.0713,-0.0139,0.261,-0.0637,-0.0479,0.5155,0.2511,0.5274,0.734,0.0199,1.1264,0.2521,0.999,1.1253,-0.3195,0.5053,0.8128,1.547,1.3611,0.6712,0.83,1.8768,0.7812,1.2783,BRCACancer
B07,0.3789,1.4186,1.3503,-0.0836,1.4321,1.4636,0.9103,2.2081,1.951,0.2287,0.879,2.7551,2.3659,2.7136,-0.1525,0.0371,0.008,-0.0759,0.1731,-0.1799,0.486,0.1795,-0.0284,0.0898,0.7844,0.6054,0.6798,1.1696,0.5609,1.5322,0.1892,1.6168,1.6451,-0.2367,1.0321,1.3307,2.1078,1.7565,1.1274,1.2037,2.4213,1.1794,1.792,BRCACancer
B08,0.3671,1.0803,1.1764,-0.0268,1.2814,1.2368,0.6713,1.3973,1.5728,0.2168,0.7952,1.6234,1.9536,2.4386,-0.1282,0.1063,0.0329,-0.0732,0.2457,-0.0364,0.444,0.1689,-0.0311,0.0524,0.4077,0.5195,0.667,0.9315,0.7314,1.3372,0.0961,1.2187,1.6528,-0.2546,1.0572,1.1822,2.4655,1.0547,1.021,0.8834,2.3873,0.7595,1.6981,Control
B09,0.2529,1.0942,1.1587,-0.0929,1.2619,1.3351,1.5246,1.9076,1.5204,0.6846,0.6547,2.1007,1.7597,2.5275,-0.1774,-0.0088,-0.0304,-0.1555,0.2197,-0.124,0.3163,0.214,0.0045,-0.0023,1.0519,0.5245,0.7209,1.1261,0.1619,1.2912,0.2658,1.1976,1.6703,-0.2789,0.6103,1.1854,2.1265,2.0965,0.7789,1.1795,1.7555,1.2234,1.8255,Control
B10,0.2365,0.9202,1.1797,-0.105,1.1455,1.3763,1.0926,1.9464,1.466,0.3924,0.7099,2.1542,1.7715,2.1629,-0.0512,0.0517,-0.0425,-0.1004,0.1275,-0.3272,0.1761,0.3353,0.0188,0.0917,0.6618,0.4118,0.6102,1.0401,0.223,1.3508,0.1195,1.0868,1.5222,-0.2534,0.6316,1.0097,2.0692,1.7694,0.7808,1.0678,1.8687,1.057,1.7394,Control
