@relation data

@attribute id string
@attribute 10252 numeric
@attribute 1956 numeric
@attribute 2060 numeric
@attribute 8874 numeric
@attribute 6456 numeric
@attribute 10254 numeric
@attribute 867 numeric
@attribute 8027 numeric
@attribute 7314 numeric
@attribute 1950 numeric
@attribute 30011 numeric
@attribute 161 numeric
@attribute 163 numeric
@attribute 1211 numeric
@attribute 2885 numeric
@attribute 58513 numeric
@attribute 160 numeric
@attribute 1213 numeric
@attribute 1175 numeric
@attribute 1173 numeric
@attribute 29924 numeric
@attribute 9146 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.1625,-0.0836,1.4554,0.7843,-0.1148,1.3761,1.4692,1.5545,0.6845,0.6001,0.6307,0.6255,0.9924,0.9562,1.6355,0.6478,0.9412,1.9611,0.6911,1.3909,0.5776,0.6759,1.3548,Control
A02,0.0194,-0.0018,1.3538,0.576,-0.1632,1.2214,1.3404,1.2482,0.7725,0.4306,0.3885,0.4449,0.7956,0.8153,1.481,0.4538,0.9788,1.9152,0.7446,1.3965,0.514,0.5675,1.0825,Control
A03,0.0085,-0.0179,1.4929,0.6996,-0.1795,1.4678,1.4201,1.4016,0.8244,0.4898,0.5598,0.5451,0.9877,1.0403,1.7658,0.5942,1.1465,2.0885,0.842,1.4416,0.761,0.7039,1.3582,Control
A04,0.1993,-0.029,1.4664,0.5559,-0.104,1.2605,1.3018,1.3023,0.6344,0.406,0.4264,0.4737,0.7969,0.7203,1.4795,0.5134,0.9386,1.8032,0.868,1.5436,0.5638,0.6342,1.2386,Control
A05,0.1669,-0.0454,1.5078,0.6688,-0.08,1.4428,1.5154,1.4484,0.7355,0.8132,0.545,0.6169,0.9036,0.9985,1.8562,0.6209,1.2436,2.0685,1.0439,1.6424,0.8338,0.7207,1.2977,Control
A06,0.0885,-0.0159,1.3241,0.6257,-0.082,1.3459,1.3978,1.309,0.8108,0.4684,0.4948,0.4861,0.9066,0.9842,1.5705,0.5282,1.0622,1.9611,0.7534,1.4526,0.6549,0.5748,1.1472,Control
A07,0.1457,-0.019,1.4951,0.7466,-0.151,1.5474,1.5784,1.4084,0.5046,0.4347,0.7341,0.5502,1.0412,1.2881,1.8609,0.6372,1.064,2.1088,0.7397,1.5088,0.5818,0.6158,1.571,Control
A08,0.063,-0.0439,1.6675,0.9115,-0.1358,1.4388,1.5716,1.5019,0.6334,0.2616,0.8516,0.565,1.1033,1.107,1.7198,0.6737,0.9477,2.0191,0.5712,1.3102,0.5828,0.5972,1.6801,Control
A09,0.1646,-0.0328,1.4769,0.7337,-0.1017,1.2582,1.523,1.5176,0.5004,0.5351,0.714,0.5189,0.968,1.2065,1.8278,0.595,0.9538,2.0278,0.7881,1.4113,0.6161,0.6268,1.4154,Control
A10,0.0324,-0.0615,1.7613,0.7576,-0.0741,1.5679,1.4811,1.4329,0.4407,0.7675,0.7372,0.5151,1.0609,1.2309,1.802,0.6038,0.9104,2.1007,0.839,1.4946,0.633,0.6848,1.5851,Control
A11,-0.1112,-0.018,1.2615,0.6154,-0.1163,1.0357,1.2882,1.2612,0.5305,0.2605,0.5359,0.4414,0.973,1.0557,1.5523,0.5686,0.8667,1.9425,0.7093,1.1788,0.4771,0.4945,0.9881,Control
A12,0.0144,0.1048,1.2119,0.4423,-0.0997,0.8548,0.8081,0.8389,0.4607,0.5833,0.3178,0.2941,0.5538,0.5975,1.1373,0.3613,0.5372,1.3107,0.5123,1.4061,0.1988,0.3194,0.7081,Control
B01,-0.1101,0.0118,1.277,0.7278,-0.0963,1.1875,1.2405,1.264,0.4343,0.4203,0.6192,0.3895,0.8173,1.1218,1.5002,0.4579,0.6808,1.7455,0.3123,1.2239,0.3286,0.369,1.4565,Control
B02,0.1277,-0.0267,1.3876,0.6543,-0.089,1.4298,1.2966,1.3266,0.6361,0.4014,0.4806,0.5674,0.8144,1.0595,1.6034,0.5552,1.0522,1.8484,0.7705,1.5947,0.6297,0.6948,1.4297,Control
B03,-0.057,-0.0568,1.4556,0.697,-0.0648,1.331,1.2845,1.3498,0.541,0.0772,0.6046,0.5038,0.8568,1.0973,1.5674,0.523,0.822,1.8577,0.6396,1.3817,0.4993,0.5667,1.3839,BRCACancer
B04,0.0379,-0.0234,1.7227,0.8098,-0.1586,1.2259,1.5356,1.3057,0.5802,0.4419,0.882,0.5442,1.0411,1.1121,1.6385,0.7291,0.7904,1.8231,0.4698,1.2388,0.5601,0.5301,1.7384,BRCACancer
B05,0.0811,0.0386,1.265,0.6038,-0.195,0.9751,1.3231,1.2102,0.6688,0.2665,0.444,0.4407,0.7573,0.9265,1.4949,0.4805,1.095,1.823,0.6221,1.409,0.6262,0.4661,1.2603,BRCACancer
B06,-0.1069,-0.0104,1.1577,0.5647,0.0426,0.9693,0.8181,1.0054,0.3067,0.3649,0.4874,0.1921,0.6644,0.987,1.1292,0.2226,0.3933,1.4801,0.0859,1.0782,0.1013,0.2461,1.0772,BRCACancer
