@relation data

@attribute id string
@attribute 6722 numeric
@attribute 8517 numeric
@attribute 4796 numeric
@attribute 5599 numeric
@attribute 5256 numeric
@attribute 1742 numeric
@attribute 5163 numeric
@attribute 10672 numeric
@attribute 9826 numeric
@attribute 6416 numeric
@attribute 5962 numeric
@attribute 5267 numeric
@attribute 4018 numeric
@attribute 5266 numeric
@attribute 9475 numeric
@attribute 4217 numeric
@attribute 6093 numeric
@attribute 5747 numeric
@attribute 596 numeric
@attribute 4214 numeric
@attribute 23646 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 5291 numeric
@attribute 10000 numeric
@attribute 5337 numeric
@attribute 5338 numeric
@attribute 6915 numeric
@attribute 4791 numeric
@attribute 4790 numeric
@attribute 4793 numeric
@attribute 4792 numeric
@attribute 4795 numeric
@attribute 998 numeric
@attribute 4794 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.8024,0.3441,0.062,1.4021,0.7802,0.3915,1.9071,1.7668,0.7293,0.7285,0.4391,0.0735,-0.0784,0.0336,1.0287,0.9845,1.5327,0.2618,1.598,2.2889,0.9787,0.6045,0.8246,1.5303,0.6002,0.3243,0.5659,0.3465,1.1249,1.6889,0.878,2.2235,0.2021,1.3608,0.7318,Control
A02,0.7895,0.3329,0.0707,0.9672,0.5763,0.2389,1.3494,1.4302,0.6349,0.4813,0.284,0.1147,-0.0062,-0.072,0.7721,0.8053,1.2476,0.117,0.7606,1.8995,0.8364,0.5571,0.607,1.3861,0.3429,0.2387,0.4611,0.1462,0.9052,1.279,0.7342,2.0678,0.2158,1.0773,0.7612,Control
A03,0.8214,0.358,0.0904,1.211,0.7304,0.4019,1.2813,1.8768,0.8468,0.6279,0.4531,0.0731,-0.0769,-0.3315,0.9926,1.0094,1.5227,0.1482,0.6724,2.1356,0.945,0.6699,0.7634,1.4305,0.3568,0.3963,0.5797,0.2636,1.0347,1.4481,1.0606,2.7745,0.3287,1.3643,1.0354,Control
A04,0.8,0.3611,0.1637,0.9665,0.5892,0.3167,1.72,1.614,0.5663,0.5001,0.3429,-0.0152,-0.0721,-0.3036,0.9147,0.9356,1.1775,0.1496,0.8481,2.278,0.7863,0.6114,0.6935,1.3728,0.4955,0.1767,0.4766,0.3562,1.005,1.4307,0.8456,2.2888,0.208,1.2398,0.7014,Control
A05,0.9221,0.5943,0.1929,1.1192,0.7596,0.4794,1.7589,1.719,0.8208,0.5851,0.3721,0.0304,-0.042,-0.1186,1.0051,1.0498,1.4139,0.2717,0.8722,2.4514,1.1213,0.7362,0.7698,1.8135,0.4795,0.4633,0.7495,0.5362,1.0961,1.5153,1.0843,2.4787,0.3331,1.3013,1.0229,Control
A06,0.7385,0.3083,0.0577,1.1521,0.7218,0.322,1.412,1.5893,0.7521,0.575,0.3654,0.1312,-0.0132,-0.391,0.832,0.8568,1.2959,0.1119,0.7888,2.0424,0.9514,0.6349,0.7165,1.4187,0.4153,0.4964,0.6227,0.1814,0.8388,1.3528,0.8697,2.4894,0.259,1.1447,0.6872,Control
A07,0.8019,0.3113,0.1249,1.3691,0.7218,0.3883,1.6234,1.7342,0.8177,0.7805,0.4427,-0.0287,-0.0453,-0.3639,1.0204,1.1016,1.5516,0.2084,1.3272,2.4121,0.928,0.5857,0.7237,1.5148,0.7253,0.4958,0.5604,0.1977,0.9712,1.6808,0.8257,1.9854,0.2884,1.5858,0.9633,Control
A08,0.7216,0.1506,0.0891,1.4969,0.7667,0.2333,1.9146,1.5661,0.7183,0.967,0.4499,0.1241,-0.011,-0.16,0.9993,1.249,1.5885,0.2121,1.971,2.6664,0.785,0.5257,0.7148,1.5358,1.0592,0.3479,0.4345,0.0237,0.8538,1.8517,0.7227,1.9135,0.2749,1.6994,0.7055,Control
A09,0.7334,0.2373,0.0696,1.3676,0.6986,0.2885,1.6297,1.6882,0.6354,0.7254,0.4177,0.0589,-0.0162,-0.311,0.8836,1.025,1.5046,0.2016,1.6289,2.4939,0.8083,0.5517,0.6732,1.4418,0.7398,0.2681,0.4912,0.103,0.9703,1.6,0.808,2.2018,0.2815,1.4239,0.7151,Control
A10,0.8338,0.38,0.1341,1.2269,0.7564,0.3303,1.818,1.682,0.7552,0.8418,0.3999,6e-04,-0.0523,-0.1359,1.1945,1.3032,1.4727,0.2453,1.1995,2.3914,0.9319,0.5517,0.7126,1.7142,0.7924,0.4834,0.5939,0.2727,0.958,1.6339,0.8096,2.1342,0.1869,1.6004,0.8624,Control
