@relation data

@attribute id string
@attribute 1457 numeric
@attribute 2353 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3717 numeric
@attribute 3725 numeric
@attribute 4352 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5335 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5894 numeric
@attribute 5921 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6772 numeric
@attribute 6774 numeric
@attribute 6776 numeric
@attribute 6777 numeric
@attribute 7066 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.6673,2.8983,1.6544,0.4247,1.1832,1.3192,0.4236,1.6169,1.8391,1.4782,1.7289,0.5523,1.0332,1.0783,0.718,1.7847,1.2797,0.75,1.1294,2.3959,1.4485,1.1886,1.4497,-0.007,Control
Utah__A02,0.3813,1.0191,1.493,0.3701,1.0583,0.8029,0.3899,1.3286,2.0614,1.1561,1.2376,0.1715,0.6697,1.0214,0.4692,1.5429,0.8677,0.7973,0.9018,2.5766,1.3068,1.0922,1.0472,0.1178,Control
Utah__A03,0.4865,2.3465,1.7906,0.3745,1.4846,1.2073,0.3797,1.4291,2.1951,1.3011,1.3242,0.1678,0.9489,1.0584,0.6904,1.7349,1.0619,0.7917,1.1313,2.9498,1.4789,1.2443,1.1742,0.1041,Control
Utah__A04,0.417,1.5126,1.4914,0.3589,0.8542,1.3091,0.4894,1.383,2.1245,1.4673,1.312,0.2858,0.7891,1.0435,0.4999,1.6725,0.9845,0.7946,1.0307,2.4101,1.39,1.1518,1.1716,0.0786,Control
Utah__A05,0.4751,1.9653,1.8851,0.4809,1.2997,1.2428,0.8529,1.5208,2.1197,1.3057,1.2008,0.2856,0.9233,1.1978,0.7099,1.808,1.0949,0.89,1.0492,2.6902,1.4436,1.2963,1.1977,0.0298,Control
Utah__A06,0.4646,3.1061,1.5864,0.2391,1.0757,0.8136,0.4768,1.4163,1.9994,1.3466,1.1962,0.2749,0.8755,0.9874,0.6673,1.7489,0.9493,0.7604,0.8863,2.2501,1.3629,1.1044,1.0885,0.0909,Control
Utah__A07,0.6805,2.7089,1.89,0.3621,1.4165,1.2402,0.5459,1.6368,1.974,1.6128,1.2837,0.5058,1.2903,0.9702,0.8479,1.7704,1.3386,0.7917,1.1809,2.2354,1.417,1.0563,1.2803,0.0633,Control
Utah__A08,0.7164,1.6836,1.7425,0.2915,1.4627,0.8862,0.1761,1.8021,2.0798,1.7107,1.4764,0.8574,1.3963,0.9939,0.8635,1.7386,1.547,0.777,1.4746,2.6061,1.3521,0.9985,1.326,0.0358,Control
Utah__A09,0.5674,2.2224,1.8554,0.3464,1.3629,0.9959,0.5081,1.4941,1.9891,1.5301,1.3678,0.5722,1.2298,0.99,0.7596,1.6393,1.177,0.7709,1.0011,2.4514,1.3322,1.0681,1.2423,0.0857,Control
Utah__A10,0.6018,3.187,1.8284,0.3978,1.4231,1.3751,0.7199,1.743,2.143,1.6455,1.2566,0.3634,1.2971,0.9237,0.7992,1.7838,1.336,0.7829,1.3376,2.7478,1.454,1.0356,1.2341,-0.0369,Control
Utah__A11,0.3831,2.8409,1.5674,0.2849,0.9662,1.0715,0.26,1.2242,1.5704,1.2045,1.1671,0.3076,0.9582,0.9765,0.5921,1.2871,0.7886,0.5757,0.7411,1.4823,1.2256,0.8675,1.0994,0.0515,Control
Utah__A12,0.1663,0.8747,1.1338,0.1934,0.4496,0.7127,0.4402,0.9277,1.6025,0.9724,0.8362,0.0835,0.4893,0.6537,0.3092,1.1725,0.6418,0.5602,0.5264,1.4875,0.92,0.6406,0.6654,0.1175,Control
