@relation data

@attribute id string
@attribute 5339 numeric
@attribute 7431 numeric
@attribute 2620 numeric
@attribute 841 numeric
@attribute 840 numeric
@attribute 4137 numeric
@attribute 2934 numeric
@attribute 839 numeric
@attribute 28988 numeric
@attribute 118 numeric
@attribute 6709 numeric
@attribute 836 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.9252,2.3884,-0.0789,1.4595,0.5519,-0.0133,0.3405,0.6944,1.8134,1.0343,1.9609,1.208,Control
A02,0.6841,2.1809,-0.16,1.188,0.4575,-0.0616,0.2473,0.4058,1.6718,0.8653,1.6381,1.1875,Control
A03,0.9045,2.5655,-0.1624,1.4115,0.6306,-0.0023,0.4819,0.4833,1.8408,1.0243,1.8363,1.3243,Control
A04,0.9486,2.3067,-0.07,1.3025,0.469,-0.0324,0.2966,0.5443,1.9171,0.9946,1.7384,1.1111,Control
A05,1.1205,2.6628,-0.0815,1.3533,0.6246,-0.0334,0.5166,0.5205,2.0981,1.0411,1.627,1.4127,Control
A06,0.9186,2.5395,-0.0823,1.2424,0.4706,-0.0519,0.3947,0.3461,1.784,0.9492,1.5381,1.1328,Control
A07,0.8271,2.6143,-0.1266,1.4468,0.5531,-0.0636,0.3897,0.5674,1.8743,1.0885,1.6699,1.3997,Control
A08,0.6461,2.2635,-0.0919,1.5231,0.4826,0.0099,0.3584,0.5121,1.632,1.2171,1.8304,1.0162,Control
A09,0.8044,2.421,-0.0864,1.2405,0.5294,-0.045,0.3408,0.5905,1.7153,0.9716,1.8398,1.0099,Control
A10,0.8448,2.4883,-0.1069,1.377,0.553,-0.0154,0.3881,0.5425,1.773,1.041,1.7329,1.2126,Control
A11,0.6443,2.3257,-0.1082,1.0241,0.4989,0.0093,0.3313,0.3428,1.3854,0.7314,1.6232,0.8471,Control
A12,0.2442,1.8062,-0.1337,0.9702,0.218,-0.0033,0.1856,0.3267,1.2633,0.6896,1.1268,0.8752,Control
B01,0.333,2.1452,-0.0828,1.3464,0.3345,0.0383,0.2303,0.5791,1.4746,0.8899,1.6424,0.8695,Control
B02,0.8562,2.4982,-0.0955,1.3633,0.4544,-0.0167,0.3545,0.6624,1.9669,0.9191,1.8512,1.1304,Control
B03,0.7252,2.4579,-0.0707,1.4966,0.4569,-0.0055,0.2404,0.6196,1.71,0.8974,1.7613,1.0343,BRCACancer
B04,0.6582,1.9538,-0.1294,1.4103,0.4632,-0.1031,0.3734,0.2841,1.6986,1.2902,1.7091,1.014,BRCACancer
B05,0.5514,2.11,-0.1305,1.1332,0.2785,-0.0422,0.1734,0.2715,1.6077,0.9313,1.5446,1.108,BRCACancer
B06,0.0961,1.9608,-0.0408,1.4109,0.2988,-0.0642,0.0196,0.2479,1.2171,0.6892,1.2264,0.9311,BRCACancer
B07,0.7772,2.4525,-0.0876,1.7174,0.5256,-0.0285,0.2573,0.5683,1.8341,1.0402,1.8837,1.2236,BRCACancer
B08,0.8338,2.5867,-0.048,1.1708,0.5234,-0.0312,0.4183,0.5905,1.7716,0.719,1.606,1.1212,Control
B09,0.6626,1.8107,-0.108,1.1532,0.2695,0.0048,0.2124,0.3076,1.3738,1.2084,1.6218,0.9357,Control
B10,0.5673,1.8395,-0.094,1.228,0.2745,0.0192,0.2378,0.2931,1.3931,0.9705,1.4421,0.8552,Control
B11,0.6753,2.341,-0.1005,0.9354,0.3247,-0.003,0.3583,0.5794,1.5861,0.8251,1.5148,0.9833,Control
B12,0.5292,1.63,-0.1162,0.9063,0.2209,-0.073,0.1359,0.0477,1.3959,1.064,1.3146,0.6083,Control
C01,0.9694,2.5423,-0.1164,1.259,0.43,-0.0321,0.4485,0.2754,1.9497,0.9998,1.7176,0.9394,BRCACancer
C02,0.9633,2.2931,-0.1145,1.2823,0.3584,-0.0425,0.3175,0.454,1.9693,0.8412,1.7717,0.9703,BRCACancer
C03,1.1747,2.5215,-0.1236,1.553,0.5378,-0.0842,0.4382,0.4257,2.0868,1.0326,1.9121,1.2113,BRCACancer
C04,0.842,2.3076,-0.1315,0.769,0.2204,-0.041,0.3743,0.1597,1.4764,0.626,1.3721,0.6798,Control
C05,0.782,2.2442,-0.1508,0.7856,0.2365,0.0032,0.2703,0.2323,1.567,0.6527,1.2901,0.7172,BRCACancer
C06,0.2727,0.7629,-0.1086,0.4638,0.0672,0.035,0.0608,-0.1813,0.6439,0.2962,0.5582,0.2638,Control
C07,0.8226,2.1351,-0.1389,1.0572,0.2605,-0.0365,0.2617,0.1813,1.5997,0.6946,1.6021,0.8175,Control
C08,0.8227,2.1547,-0.0922,1.123,0.4708,-0.0029,0.32,0.4305,1.662,0.7722,1.7029,0.8462,Control
C09,0.7186,2.1439,-0.0998,1.1016,0.3545,-0.0306,0.3101,0.2579,1.7312,0.6947,1.5317,0.8785,Control
C10,0.7373,1.9828,-0.0532,1.0559,0.3053,-0.0242,0.3638,0.3834,1.8753,0.777,1.3298,0.9156,BRCACancer
C11,0.8909,2.2209,-0.038,1.2092,0.421,0.012,0.3676,0.4267,1.7359,0.8422,1.7151,0.8346,Control
C12,0.5997,1.7891,-0.1017,0.7171,0.2345,-0.0219,0.3085,0.2025,1.4171,0.6464,1.262,0.5451,BRCACancer
D01,0.7643,1.9163,-0.102,1.2009,0.2931,0.019,0.2269,0.1708,1.636,1.1986,1.5916,0.6655,BRCACancer
D02,0.9185,2.156,-0.0356,0.9703,0.4079,0.0078,0.3598,0.365,1.7699,0.827,1.5853,0.8968,BRCACancer
D03,0.836,2.1371,-0.0463,0.927,0.3054,-0.0382,0.3269,0.1208,1.8136,0.8206,1.601,0.8455,BRCACancer
D04,0.9298,2.5598,-0.0451,1.0257,0.4024,0.0094,0.4056,0.2884,1.6701,0.8065,1.5377,0.7887,BRCACancer
D05,0.8094,2.4518,-0.0941,1.157,0.3356,-0.0406,0.4127,0.3704,1.8867,0.8775,1.3457,0.9086,BRCACancer
D06,0.9535,2.482,-0.052,1.2617,0.4076,-0.0119,0.3794,0.4965,1.8662,0.9378,1.7341,1.0307,BRCACancer
D07,0.935,2.5127,-0.0475,1.0939,0.4573,-0.0148,0.4243,0.28,1.8477,0.8819,1.6423,1.0886,Control
D08,0.616,2.2831,-0.1069,0.9394,0.216,-0.0143,0.2817,0.258,1.4959,0.6988,1.2784,0.8835,Control
D09,0.8456,2.1791,-0.0929,1.0353,0.3367,-0.0539,0.3162,0.4064,1.7751,0.8006,1.5892,0.963,Control
D10,0.5688,2.3752,-0.0356,0.8815,0.3029,-0.0129,0.3219,0.3399,1.3606,0.6999,1.4699,0.9678,Control
D11,0.2857,1.3392,-0.0981,0.6378,0.0933,0.1006,0.3098,-0.074,0.9394,0.5675,0.8663,0.5269,Control
D12,0.6958,2.3474,-0.0563,0.7337,0.2342,0.0607,0.325,0.1403,1.2703,0.6612,1.3629,0.7048,Control
E01,0.6402,2.4865,-0.0897,0.8263,0.2725,-0.0712,0.2515,0.2416,1.4734,0.63,1.556,0.5489,BRCACancer
E02,0.8146,2.0055,-0.0753,1.2451,0.425,-0.0817,0.3294,0.5401,1.8576,0.8554,1.6943,1.0825,Control
E03,0.9344,2.3841,-0.0599,0.9087,0.35,-0.0187,0.4282,0.3194,1.6324,0.7139,1.6461,0.9086,Control
E04,0.9443,2.4017,-0.0772,1.258,0.423,-0.0084,0.4244,0.4835,1.9957,0.8841,1.6753,0.9967,Control
E05,0.579,1.7916,-0.0852,1.2138,0.1827,0.0398,0.3064,0.4331,1.517,0.8527,1.5994,0.9626,Control
E06,0.3471,2.285,-0.1222,1.0082,0.1758,0.0301,0.2775,0.1826,1.3425,0.7709,1.0967,0.8535,BRCACancer
E07,0.9908,2.7981,-0.0661,1.184,0.2717,0.0079,0.4666,0.3091,1.9148,0.9081,1.5104,0.8865,BRCACancer
E08,0.8891,2.3625,-0.0697,1.1757,0.4391,-0.0126,0.3646,0.4643,1.9128,0.8108,1.6745,0.9934,Control
E09,0.7825,2.1972,-0.1058,1.0312,0.4162,-0.0171,0.3822,0.3855,1.7819,0.8037,1.6759,1.0584,BRCACancer
E10,0.9146,2.4292,-0.1094,1.4011,0.4084,-0.0493,0.4347,0.4864,1.8492,0.9522,1.7465,1.2444,BRCACancer
E11,0.7103,2.0556,-0.0403,0.9434,0.2742,-0.027,0.3506,0.3708,1.4756,0.7016,1.5002,0.8545,Control
E12,0.441,2.0658,-0.0641,0.9323,0.2385,-0.0202,0.2703,0.1526,1.193,0.6743,1.1765,0.6085,BRCACancer
F01,1.0641,2.4628,-0.1026,1.2819,0.4198,-0.0334,0.3267,0.5099,1.8118,0.9791,1.9931,0.9699,Control
F02,1.0203,2.4156,-0.096,1.3858,0.4467,0.0018,0.412,0.5856,2.0225,1.0028,1.8274,1.2342,Control
F03,0.8612,2.377,-0.1564,1.2057,0.4856,-0.0225,0.3067,0.3256,1.725,0.8071,1.5754,1.2832,Control
F04,0.7132,2.6833,-0.0919,1.3083,0.4797,0.0077,0.3575,0.1841,1.6747,0.9471,1.6525,1.0366,Control
F05,0.8151,2.2371,-0.1066,1.2489,0.4518,0.0402,0.4174,0.5372,1.863,0.8677,1.6549,1.0097,Control
F06,0.7276,2.2121,-0.1599,0.8074,0.3816,-0.0241,0.4084,0.3068,1.6577,0.7274,1.1949,1.0544,Control
F07,0.9986,2.0358,-0.0657,1.404,0.4304,-0.0206,0.3445,0.4394,1.8506,1.0791,1.9097,1.2138,Control
F09,1.1743,2.6679,-0.0488,1.336,0.4819,-0.0152,0.4397,0.6507,1.9745,0.9132,1.6736,1.2498,Control
F10,1.0767,2.3518,-0.049,1.4115,0.5233,-0.0253,0.512,0.6147,2.0549,1.0094,1.7535,1.3649,Control
F11,0.9254,2.8764,-0.0904,1.0949,0.5081,-0.0107,0.3384,0.3969,1.8442,0.7442,1.5915,1.1929,Control
F12,0.7555,2.3528,-0.1727,1.3293,0.4534,-0.0613,0.3186,0.2991,1.757,1.0432,1.6865,1.1174,Control
G01,0.8184,2.2482,-0.1278,1.1525,0.3399,-0.0035,0.3535,0.228,1.6274,0.8726,1.3914,1.0513,Control
G02,0.6255,2.3073,-0.0563,0.9852,0.2921,-0.0081,0.3686,0.3003,1.5101,0.7894,1.2536,0.9681,Control
G03,0.8718,2.5614,-0.1138,1.4138,0.4505,-0.0135,0.3984,0.5827,1.8409,0.9834,1.598,1.1684,Control
G04,0.9482,2.2065,-0.0484,1.2406,0.5093,-0.0261,0.4224,0.4294,2.0856,0.9515,1.6634,1.1358,BRCACancer
G05,0.5003,1.8308,-0.1205,0.7548,0.2173,0.1389,0.2748,-0.0717,1.2212,0.6915,1.2047,0.5159,BRCACancer
G06,0.6867,2.18,-0.1199,1.2744,0.4535,-0.0426,0.3515,0.3869,1.8287,1.0068,1.5057,1.1883,BRCACancer
G07,0.6049,2.1286,-0.0389,1.1293,0.3011,0.0237,0.3303,0.2786,1.5515,0.7426,1.5771,0.9353,Control
G08,0.7776,2.3724,-0.0237,1.1963,0.418,-0.0533,0.4145,0.2918,1.7942,0.9313,1.5252,1.1602,Control
G09,0.6073,2.3937,-0.0905,1.0652,0.2707,0.043,0.263,0.3466,1.43,0.7613,1.2056,0.7373,Control
G10,0.4639,1.8419,-0.1213,1.1803,0.381,-0.021,0.1225,0.2286,1.3092,0.7992,1.3634,0.9982,BRCACancer
G11,0.1932,1.5963,-0.0554,0.5856,0.305,0.2195,0.2738,0.0575,0.6998,0.4181,0.7937,0.4383,BRCACancer
G12,0.6059,1.8421,-0.0778,1.2882,0.2676,-0.0242,0.3216,0.2426,1.594,0.8707,1.3681,1.0494,BRCACancer
H01,0.4912,1.9512,-0.0964,0.9075,0.3615,-0.0367,0.1814,0.138,1.2464,0.7472,1.3286,0.7598,Control
H02,0.733,2.2833,-0.0739,0.7864,0.3617,-0.0022,0.2944,0.2463,1.5199,0.7083,1.4097,0.7286,Control
H03,0.3712,2.1632,-0.1396,1.0471,0.4241,0.0766,0.3204,0.1453,1.2642,0.771,1.4811,1.0144,Control
H04,0.7181,2.4597,-0.1543,1.2196,0.5089,-0.0219,0.2934,0.2557,1.7034,0.847,1.6325,0.845,Control
H06,0.7833,2.1572,-0.0995,1.0932,0.4822,-0.0295,0.3978,0.2998,1.4643,0.7764,1.2851,0.8676,Control
H07,0.4456,2.3911,-0.1267,1.161,0.3911,-0.0086,0.2384,0.2809,1.4943,0.7728,1.4921,0.8859,BRCACancer
H08,0.5442,2.2634,-0.0995,0.9132,0.3272,-0.0098,0.3519,0.1189,1.4326,0.7354,1.0517,0.8312,BRCACancer
H09,0.3835,1.2015,-0.0729,0.819,0.1239,0.0173,0.1258,-0.01,1.1287,0.8466,1.0576,0.6645,BRCACancer
H10,0.4179,2.0502,-0.141,1.084,0.2872,0.0254,0.206,0.102,1.4046,0.8703,1.1782,0.8345,BRCACancer
H11,0.5386,1.8969,-0.0816,1.2701,0.2471,-0.0141,0.2424,0.3802,1.5793,0.9093,1.2084,1.08,BRCACancer
H12,0.7264,2.1702,-0.0875,1.3959,0.4759,-0.0062,0.3221,0.4908,1.7457,1.0204,1.734,1.2279,BRCACancer
I01,0.9014,1.9982,-0.1196,1.4234,0.5053,-0.0353,0.3242,0.3158,1.7759,1.1135,1.8839,1.2563,Control
I02,0.5717,1.8558,-0.1911,1.0883,0.2155,0.0411,0.2389,0.1833,1.3582,0.9278,1.5608,0.7595,Control
I03,0.4042,1.733,-0.1371,0.8443,0.2626,0.0674,0.2166,0.1512,1.2971,0.6221,1.2562,0.7649,Control
I04,0.8632,2.3285,-0.0913,1.0932,0.4119,-0.0524,0.4072,0.374,2.072,0.782,1.6771,0.8526,Control
I05,0.9221,2.215,-0.1217,0.9372,0.3925,-0.0368,0.4867,0.2428,1.798,0.7884,1.5564,0.913,Control
I06,0.861,2.3625,-0.0872,1.0209,0.3437,-0.0577,0.2962,0.2702,1.7603,0.7926,1.661,0.8454,Control
I07,1.0325,2.6329,-0.1486,1.3997,0.4083,-0.0789,0.4174,0.4801,2.0581,1.0942,1.7544,0.998,Control
