@relation data

@attribute id string
@attribute 10971 numeric
@attribute 2645 numeric
@attribute 5577 numeric
@attribute 55844 numeric
@attribute 5520 numeric
@attribute 5521 numeric
@attribute 6945 numeric
@attribute 51085 numeric
@attribute 2194 numeric
@attribute 5516 numeric
@attribute 5565 numeric
@attribute 5515 numeric
@attribute 5564 numeric
@attribute 5563 numeric
@attribute 5518 numeric
@attribute 5562 numeric
@attribute 5519 numeric
@attribute 51422 numeric
@attribute 7529 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 53632 numeric
@attribute 5525 numeric
@attribute 5524 numeric
@attribute 5523 numeric
@attribute 5571 numeric
@attribute 5522 numeric
@attribute 5529 numeric
@attribute 5573 numeric
@attribute 5528 numeric
@attribute 5576 numeric
@attribute 5527 numeric
@attribute 5575 numeric
@attribute 31 numeric
@attribute 5526 numeric
@attribute 7534 numeric
@attribute 5313 numeric
@attribute 7533 numeric
@attribute 7532 numeric
@attribute 7531 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.6347,-0.079,1.0216,1.3317,1.0702,0.0432,1.0367,0.0627,0.4043,0.8892,1.1386,1.7098,1.2363,-0.1198,1.3951,1.3645,1.0472,0.4151,2.4175,0.945,1.1287,-0.1227,0.0992,1.5217,0.7892,-0.0641,1.354,-0.1122,0.5787,1.8555,1.0884,1.1825,1.4624,0.0687,0.4646,0.631,1.1827,-0.1697,1.2181,0.5341,0.8902,Control
A02,0.5377,0.0541,1.1411,0.9746,0.7672,0.1014,0.8446,0.1912,0.2773,0.6903,0.9315,1.5505,0.9656,-0.0866,1.195,1.2001,0.8042,0.3242,2.3201,0.8462,0.9806,-0.1089,0.1181,1.3281,0.7101,-0.0091,1.203,0.0201,0.3286,1.8585,1.0223,1.0744,1.0187,0.0861,0.2171,0.5406,0.8479,-0.0443,1.4144,0.4586,0.6649,Control
A03,0.8218,0.0212,1.0566,1.0994,1.0018,0.1901,1.021,0.1231,0.4276,0.9187,1.0148,1.7523,1.1454,-0.0897,1.3815,1.268,0.9485,0.3994,2.5593,1.0405,0.9935,-0.0955,0.0576,1.494,0.8996,-0.0201,1.3675,-0.0414,0.4885,1.9244,1.1628,1.2517,1.3884,0.0926,0.3921,0.8018,1.204,-0.0454,1.4116,0.6871,0.6936,Control
A04,0.6471,0.0179,1.3226,0.9258,0.8247,0.1,0.8017,0.1498,0.44,0.6057,1.0501,1.7078,1.1047,-0.1042,1.4064,1.2616,0.6822,0.3518,2.4235,0.8362,1.1638,-0.1322,0.1367,1.3379,0.7421,-0.0218,1.2018,-0.0071,0.4128,1.8452,1.0777,1.2396,1.2109,0.1265,0.227,0.5604,0.9968,-0.0254,1.3626,0.531,0.6137,Control
A05,0.6667,-0.0199,1.4163,1.079,0.9371,0.0722,1.0652,0.1401,0.5351,0.8883,1.1841,1.7874,1.2401,-0.101,1.5397,1.3124,0.8529,0.4425,2.404,1.1378,1.0454,-0.0826,0.0489,1.5543,0.9873,-0.0348,1.4364,-0.0301,0.5096,1.9782,1.1295,1.3175,1.1808,0.1139,0.3963,0.7541,1.0834,-0.1143,1.6642,0.5987,0.7716,Control
A06,0.5753,-0.0175,1.0561,1.0893,0.8173,0.0945,0.9532,0.1271,0.3398,0.7009,1.0201,1.5855,1.0389,-0.1136,1.375,1.1944,0.757,0.389,2.4712,1.0087,0.8785,-0.1543,0.0857,1.3851,0.751,-0.0532,1.3842,-0.0101,0.4053,1.9638,0.9649,1.1796,1.1202,0.061,0.3572,0.6482,0.9324,-0.1431,1.1469,0.5962,0.5942,Control
A07,0.7912,0.0226,1.1756,1.2029,1.1272,0.1679,0.9686,0.1476,0.2814,1.0068,1.0802,1.762,1.2588,-0.0605,1.4216,1.3474,0.9246,0.586,2.4695,0.903,1.1356,-0.131,0.1805,1.4774,0.7636,-0.0228,1.3571,0.0093,0.6227,2.0261,1.0159,1.2869,1.4992,0.1063,0.3689,0.4864,1.2657,-0.0545,1.5094,0.6068,0.7971,Control
A08,0.8577,-0.0566,0.8746,1.3001,1.3145,0.2334,0.9386,0.0916,0.2912,0.767,1.1358,1.654,0.9561,-0.134,1.2584,1.4309,1.0312,0.5881,2.3332,0.9887,1.1812,-0.03,0.1514,1.5864,0.5932,-0.0354,1.1382,-0.0827,0.8014,1.7243,0.9696,1.1737,1.6722,0.0189,0.533,0.5186,1.2694,-0.1387,1.0325,0.6819,0.8175,Control
A09,0.6532,-0.0163,1.1918,1.2826,1.0403,0.0935,0.9508,0.1766,0.2706,0.7961,0.9678,1.6406,1.0507,-0.0669,1.3688,1.2799,0.9102,0.495,2.5884,1.0256,1.096,-0.2464,0.1935,1.3386,0.7705,-0.0312,1.2302,-0.0364,0.597,1.9258,0.9724,1.1124,1.4674,0.0974,0.3223,0.5664,1.2158,0.0072,1.4005,0.5152,0.64,Control
A10,0.817,-0.0085,1.3995,1.2256,1.2045,0.3251,1.0218,0.074,0.3573,0.7449,1.2427,1.7064,1.1349,-0.1587,1.331,1.4463,0.9284,0.5315,2.4465,0.9363,1.2467,-0.1022,0.1194,1.5766,0.7886,-0.0347,1.2244,-0.047,0.6301,1.9263,0.9809,1.2695,1.6014,0.0576,0.404,0.5633,1.3234,-0.0768,1.5076,0.6723,0.768,Control
