@relation data

@attribute id string
@attribute 59272 numeric
@attribute 1282 numeric
@attribute 1284 numeric
@attribute 5972 numeric
@attribute 1285 numeric
@attribute 1286 numeric
@attribute 1215 numeric
@attribute 183 numeric
@attribute 185 numeric
@attribute 1636 numeric
@attribute 186 numeric
@attribute 1288 numeric
@attribute 1287 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.1308,-0.059,-0.0738,-0.1511,-0.0599,-0.089,-0.1903,0.0672,-0.0483,0.0717,-0.1857,-0.0647,-0.1505,Control
A02,-0.0972,-0.0568,-0.0676,-0.0897,-0.0204,-0.0375,-0.2149,0.1838,0.0483,0.0078,-0.2491,-0.0966,-0.1406,Control
A03,-0.1161,-0.0712,-0.056,-0.1328,-0.0626,-0.0643,-0.3042,0.2025,-0.0163,0.0485,-0.2302,-0.0972,-0.156,Control
A04,-0.1212,-0.0407,-0.0385,-0.0735,-0.0242,-0.0519,-0.277,0.1284,0.0111,0.122,-0.1951,-0.0884,-0.1442,Control
A05,-0.1117,-0.0519,-0.0384,-0.0775,-0.0628,-0.0696,-0.127,0.0708,-0.0239,0.0443,-0.1385,-0.0821,-0.1197,Control
A06,-0.1111,-0.0703,-0.0826,-0.0941,-0.0311,-0.026,-0.2607,0.1295,-0.023,-0.0945,-0.2336,-0.1161,-0.1659,Control
A07,-0.0879,-0.0739,-0.1088,-0.0222,-0.0268,-0.019,-0.2909,0.1623,0.0034,-0.0409,-0.2418,-0.128,-0.1716,Control
A08,-0.0824,-0.0544,-0.0944,-0.1756,-0.0922,-0.0773,-0.2443,0.0911,-0.024,0.0144,-0.3064,-0.0678,-0.1524,Control
A09,-0.1026,-0.0867,-0.0903,-0.0945,0.0074,-0.0575,-0.1454,0.1407,-0.0079,0.0235,-0.2224,-0.0917,-0.1814,Control
A10,-0.0836,-0.0619,-0.0286,-0.1392,-0.0553,-0.0288,-0.1874,0.1099,-0.0245,0.0157,-0.2578,-0.0977,-0.1402,Control
A11,-0.1031,-0.0051,-0.042,-0.1314,-0.1452,-0.0602,-0.2492,0.0049,0.02,-0.0207,-0.2015,-0.0827,-0.1466,Control
A12,-0.1337,-0.0758,-0.0445,0.0263,-0.003,-0.0162,-0.1237,0.3584,0.0895,-0.0999,-0.246,-0.0704,-0.1926,Control
B01,-0.0147,-0.0601,-0.1462,-0.0699,-0.0553,-0.0375,0.1477,0.2783,-0.0213,-0.1595,-0.2587,-0.0193,-0.1937,Control
B02,-0.0819,-0.0525,-0.0815,-0.1144,-0.0773,-0.0424,-0.1148,0.138,-8e-04,0.0383,-0.2486,-0.0688,-0.1421,Control
B03,-0.0697,-0.014,-0.0844,-0.0734,-0.0855,-0.0602,-0.1145,0.0989,-0.0323,0.0808,-0.2649,-0.0289,-0.1587,BRCACancer
B04,-0.1389,-0.0837,-0.1141,-0.0958,-0.025,-0.0288,-0.1743,0.1269,-0.0236,-0.0018,-0.2788,-0.0883,-0.1604,BRCACancer
B05,-0.1888,-0.1102,-0.088,0.0262,0.0053,0.0356,-0.2503,0.2727,0.0904,0.0572,-0.3264,-0.0846,-0.1633,BRCACancer
B06,-0.0111,-0.1617,-0.2091,-0.0346,-0.0534,0.0031,0.0988,0.2521,0.017,-0.2217,-0.3195,0.0316,-0.1646,BRCACancer
B07,-0.0573,-0.1007,-0.0983,-0.0905,0.0063,-0.016,-0.229,0.1892,0.0489,0.0497,-0.2367,-0.0607,-0.1575,BRCACancer
B08,-0.1023,-0.0254,-0.0426,-0.0787,-0.0521,-0.0785,-0.1995,0.0961,0.0088,0.0719,-0.2546,-0.0515,-0.1089,Control
B09,-0.0369,-0.1009,-0.0849,-0.047,-0.0774,-0.0983,-0.0791,0.2658,0.0013,0.026,-0.2789,-0.0761,-0.1833,Control
B10,-0.0644,-0.103,-0.0927,-0.1094,-0.0701,-0.0563,-0.096,0.1195,0.0081,-0.0056,-0.2534,-0.0726,-0.1686,Control
B11,-0.1378,-0.0964,-0.0571,-0.0527,-0.0583,-0.0661,-0.2352,0.14,-0.0103,-0.0273,-0.1273,-0.0945,-0.1439,Control
B12,-0.0866,-0.1009,-0.0969,-0.0575,-0.0528,-0.0644,-0.1794,0.1974,0.0674,-0.0197,-0.2423,-0.1059,-0.1238,Control
C01,-0.1128,-0.0954,-0.1027,-0.1023,0.0021,-0.0041,-0.2776,0.2625,0.0615,0.045,-0.3031,-0.107,-0.1977,BRCACancer
C02,-0.1362,-0.0685,-0.0751,-0.0707,0.0322,0.0249,-0.2725,0.1194,0.0332,0.0663,-0.3189,-0.1136,-0.1566,BRCACancer
C03,-0.1686,-0.0674,-0.0892,-0.0226,0.0123,-0.0491,-0.2936,0.0816,0.0344,0.116,-0.242,-0.146,-0.1566,BRCACancer
C04,-0.0977,0.0103,0.0085,-0.0483,0.0076,-0.0484,-0.2193,0.0767,0.1219,0.0425,-0.2303,-0.0662,-0.1041,Control
C05,-0.1003,-0.0043,0.0285,-0.0072,-0.0295,-0.078,-0.3137,0.097,0.1301,-0.0269,-0.2686,-0.0619,-0.0708,BRCACancer
C06,0.0113,0.0496,-0.0087,-0.01,-0.1544,-0.0108,0.0347,0.0044,0.1595,-0.0294,-0.178,0.0116,-0.1817,Control
