@relation data

@attribute id string
@attribute 6655 numeric
@attribute 50855 numeric
@attribute 2810 numeric
@attribute 5894 numeric
@attribute 6464 numeric
@attribute 5163 numeric
@attribute 10580 numeric
@attribute 6517 numeric
@attribute 5540 numeric
@attribute 3484 numeric
@attribute 10487 numeric
@attribute 2151 numeric
@attribute 3636 numeric
@attribute 5269 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 6198 numeric
@attribute 10000 numeric
@attribute 23476 numeric
@attribute 2885 numeric
@attribute 5595 numeric
@attribute 6654 numeric
@attribute 6195 numeric
@attribute 5594 numeric
@attribute 10971 numeric
@attribute 2319 numeric
@attribute 2932 numeric
@attribute 1029 numeric
@attribute 867 numeric
@attribute 2931 numeric
@attribute 4012 numeric
@attribute 5728 numeric
@attribute 7529 numeric
@attribute 8660 numeric
@attribute 10211 numeric
@attribute 5290 numeric
@attribute 5293 numeric
@attribute 7534 numeric
@attribute 3667 numeric
@attribute 7533 numeric
@attribute 5770 numeric
@attribute 7532 numeric
@attribute 7531 numeric
@attribute 56288 numeric
@attribute 5295 numeric
@attribute 8471 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.3492,-0.0109,0.2229,1.7847,0.75,1.9071,-0.033,-0.1413,-0.1811,0.1607,1.5477,-0.029,1.0632,0.7363,0.6045,0.8246,0.1026,1.8816,1.1287,0.6002,0.7534,1.6544,1.0783,1.1294,0.9065,1.7309,0.6465,1.3744,0.6542,0.1299,1.4582,1.0356,1.7513,1.243,2.4348,0.4781,0.8664,1.6169,1.3241,1.1647,0.254,1.2277,1.1741,0.5516,0.8922,0.0568,1.4782,-0.1859,1.3608,Control
A02,1.1968,0.0796,0.2013,1.5429,0.7973,1.3494,-0.0506,-0.0454,-0.181,0.2453,1.5754,-0.0234,1.0717,0.5846,0.5571,0.607,0.1045,1.6266,0.926,0.3429,0.5591,1.493,1.0214,0.9018,0.9246,1.6299,0.5456,1.1392,0.4588,0.071,1.3316,1.0351,1.5642,0.647,2.3385,0.2271,0.7877,1.3286,1.0956,0.8276,0.2228,1.4211,0.8969,0.473,0.6711,0.0055,1.1561,-0.2237,1.0773,Control
A03,1.3816,0.0804,0.264,1.7349,0.7917,1.2813,-0.0584,0.028,-0.265,0.1633,1.6055,-0.1158,1.2107,0.7683,0.6699,0.7634,0.1148,1.8238,1.0404,0.3568,0.7289,1.7906,1.0584,1.1313,1.0222,1.8758,0.8411,1.2716,0.6001,0.182,1.4099,1.1356,1.7139,0.9196,2.5751,0.3895,0.8507,1.4291,1.2641,1.1861,0.1815,1.4184,1.1248,0.7107,0.6993,-0.0168,1.3011,-0.2271,1.3643,Control
A04,1.2135,0.1958,0.3624,1.6725,0.7946,1.72,-0.0512,-0.0078,-0.1905,0.2859,1.5825,-0.0193,1.0791,0.7349,0.6114,0.6935,0.112,1.7883,0.9026,0.4955,0.6011,1.4914,1.0435,1.0307,1.0052,1.7145,0.6594,1.3239,0.4958,0.0708,1.2936,0.963,1.7531,0.7631,2.4407,0.4794,0.8176,1.383,1.2342,0.9775,0.1153,1.3701,0.9745,0.5483,0.6209,-0.0171,1.4673,-0.1528,1.2398,Control
A05,1.3778,0.1042,0.3421,1.808,0.89,1.7589,-0.0363,-0.0265,-0.234,0.2368,1.6452,-0.0856,1.3984,0.7976,0.7362,0.7698,0.1047,1.7933,1.0434,0.4795,0.7175,1.8851,1.1978,1.0492,1.1126,1.9408,0.6798,1.4793,0.5918,0.1632,1.5036,1.254,1.721,0.9399,2.4214,0.644,0.9833,1.5208,1.3448,1.0647,0.2302,1.6673,1.1188,0.6188,0.7758,0.0617,1.3057,-0.0868,1.3013,Control
A06,1.3318,0.0554,0.1842,1.7489,0.7604,1.412,-0.064,-0.0768,-0.1287,0.1779,1.5374,-0.0523,1.1561,0.7328,0.6349,0.7165,0.1159,1.6432,1.015,0.4153,0.6437,1.5864,0.9874,0.8863,0.9801,1.8446,0.5847,1.3241,0.5257,-0.0228,1.388,1.03,1.5778,0.8375,2.4879,0.726,0.8169,1.4163,1.2303,0.9127,0.1823,1.1575,1.022,0.6162,0.6018,-0.0216,1.3466,-0.1651,1.1447,Control
A07,1.4952,0.0839,0.3296,1.7704,0.7917,1.6234,-0.0643,-0.1584,-0.1399,0.2864,1.7131,0.0113,1.1408,0.8861,0.5857,0.7237,0.1706,1.9955,1.1072,0.7253,0.6628,1.89,0.9702,1.1809,0.9852,1.882,0.8093,1.2743,0.8174,0.0382,1.5655,1.0649,1.8772,1.3109,2.4863,0.5981,0.802,1.6368,1.2868,1.2483,0.1599,1.5147,1.2097,0.6272,0.8008,-0.0398,1.6128,-0.1681,1.5858,Control
A08,1.4347,-0.0103,0.2191,1.7386,0.777,1.9146,-0.0343,-0.1304,-0.0983,0.1959,1.5455,-0.0425,1.0004,0.7743,0.5257,0.7148,0.1698,1.9428,1.1764,1.0592,0.7514,1.7425,0.9939,1.4746,0.8456,1.9122,0.8785,1.1947,1.0598,0.0746,1.5588,0.9159,2.1042,1.5,2.3514,0.4333,0.6995,1.8021,1.3083,1.2519,0.0951,1.0448,1.2863,0.7054,0.8209,-0.0108,1.7107,-0.2098,1.6994,Control
A09,1.3189,0.0924,0.309,1.6393,0.7709,1.6297,-0.0583,-0.1066,-0.1593,0.2402,1.5439,-0.0954,1.0352,0.7102,0.5517,0.6732,0.1382,1.9167,1.066,0.7398,0.6152,1.8554,0.99,1.0011,0.827,1.8315,0.6657,1.2529,0.707,0.1023,1.511,0.9837,1.7554,1.3575,2.6039,0.5301,0.7733,1.4941,1.2311,1.198,0.1435,1.4074,1.1829,0.5319,0.6467,0.0037,1.5301,-0.162,1.4239,Control
A10,1.3751,0.1718,0.2345,1.7838,0.7829,1.818,-0.0517,-0.0434,-0.098,0.1804,1.8898,-0.0995,1.1811,0.8424,0.5517,0.7126,0.0611,1.7865,1.0883,0.7924,0.6324,1.8284,0.9237,1.3376,0.9676,1.9225,0.8362,1.2437,0.907,0.1162,1.4699,1.0466,1.9784,1.3359,2.4635,0.6594,0.8948,1.743,1.2585,1.3063,0.155,1.5129,1.2072,0.6954,0.7723,0.015,1.6455,-0.1105,1.6004,Control
