@relation data

@attribute id string
@attribute 63967 numeric
@attribute 8317 numeric
@attribute 84126 numeric
@attribute 8318 numeric
@attribute 3364 numeric
@attribute 10926 numeric
@attribute 5984 numeric
@attribute 5985 numeric
@attribute 6117 numeric
@attribute 6119 numeric
@attribute 6118 numeric
@attribute 84515 numeric
@attribute 4173 numeric
@attribute 23594 numeric
@attribute 4172 numeric
@attribute 4175 numeric
@attribute 4174 numeric
@attribute 4176 numeric
@attribute 5884 numeric
@attribute 5883 numeric
@attribute 1111 numeric
@attribute 1017 numeric
@attribute 5983 numeric
@attribute 5982 numeric
@attribute 4171 numeric
@attribute 4998 numeric
@attribute 4999 numeric
@attribute 55388 numeric
@attribute 5000 numeric
@attribute 995 numeric
@attribute 5001 numeric
@attribute 144715 numeric
@attribute 993 numeric
@attribute 990 numeric
@attribute 5810 numeric
@attribute 545 numeric
@attribute 23595 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.0777,0.3292,0.5091,0.045,1.3554,0.4968,0.9032,0.7518,1.4243,0.3897,0.8764,0.7065,0.4565,-0.001,0.788,0.9857,1.0037,1.4817,1.0849,0.1483,0.544,1.0793,0.4542,1.1096,0.4132,0.004,1.1416,-0.0416,1.111,0.0174,0.8205,0.2196,-0.1142,0.033,0.8733,1.2072,0.568,Control
A02,-0.0304,0.1374,0.411,0.01,1.1306,0.2809,0.6426,0.5097,1.2092,0.2466,0.7208,0.3835,0.3615,-0.0215,0.6,0.6678,0.8758,1.1904,0.8437,0.1446,0.2372,0.8152,0.2866,0.9707,0.2821,-0.0124,0.7519,-0.0789,0.8976,-0.0173,0.5587,0.1278,-0.0682,-0.1072,0.7057,0.924,0.3769,Control
A03,0.1915,0.4537,0.4884,0.0675,1.191,0.5447,0.6376,0.6849,1.3513,0.2993,0.8257,0.5521,0.5726,0.0414,0.7343,0.9903,1.1697,1.319,0.8722,0.1249,0.6744,1.0301,0.3673,1.1352,0.3834,0.1175,0.8215,-0.0481,0.8587,0.0215,0.7039,0.3441,-0.0145,0.1372,0.7704,1.1324,0.4887,Control
A04,-0.0124,0.2497,0.4708,-0.0619,1.2241,0.3786,0.6101,0.4767,1.3715,0.2713,0.8193,0.3751,0.3725,-0.0125,0.6015,0.826,1.026,1.2993,0.9579,0.1951,0.259,0.827,0.2206,1.1213,0.3431,0.0039,0.8322,-0.0978,0.9722,-9e-04,0.6059,0.1181,-0.0639,-0.1101,0.6601,0.9607,0.3989,Control
A05,0.103,0.2276,0.4897,0.0718,1.196,0.4424,0.7925,0.5598,1.3842,0.2845,0.8622,0.4774,0.4319,0.1129,0.7094,0.9458,1.1395,1.4389,1.0209,0.2622,0.5107,1.0253,0.3186,1.2556,0.3894,0.0425,0.8949,-0.0316,0.9432,0.0346,0.7105,0.3548,-0.0721,0.0437,0.8038,1.046,0.4199,Control
A06,0.037,0.2354,0.4664,0.0177,1.262,0.3472,0.7451,0.4897,1.287,0.2325,0.8196,0.4317,0.3802,-0.0525,0.6382,0.7717,0.9665,1.2901,0.9049,0.0713,0.3329,0.8221,0.4412,1.161,0.3386,0.0406,0.7485,-0.1221,0.881,-7e-04,0.5472,0.1839,-0.0911,0.0239,0.7144,0.9844,0.4621,Control
A07,0.1039,0.3531,0.4871,0.0468,1.3237,0.3749,0.7404,0.5836,1.3544,0.3008,0.8758,0.4825,0.4826,0.0639,0.7192,0.9225,1.0081,1.3969,0.9439,0.1479,0.3863,0.8887,0.4477,1.0976,0.3804,0.0728,0.9491,-0.093,1.1111,0.0374,0.7826,0.2707,-0.0805,0.0934,0.8694,1.1549,0.5398,Control
A08,0.0587,0.3617,0.4272,0.0574,1.3668,0.3849,0.673,0.5327,1.3442,0.2751,0.7175,0.6165,0.4312,-0.0944,0.6932,0.8827,0.8645,1.2526,1.0093,0.0992,0.3564,0.8162,0.4018,0.8865,0.2229,-0.0072,1.0353,-0.051,1.2298,-0.0321,0.8143,0.0214,-0.1188,-0.0538,0.7821,1.327,0.6135,Control
A09,0.0613,0.114,0.449,0.0782,1.1007,0.3331,0.5381,0.5367,1.3771,0.2256,0.8179,0.4808,0.3506,-0.044,0.6185,0.8811,1.0055,1.2673,0.9153,0.1234,0.4262,0.8193,0.4023,0.9568,0.297,0.0174,0.8835,-0.088,0.9594,-0.0513,0.6165,0.2765,-0.0588,-0.0279,0.7099,0.9851,0.4122,Control
A10,0.0549,0.2437,0.521,0.023,1.2976,0.3152,0.6957,0.5879,1.4058,0.2379,0.8841,0.3742,0.3403,-0.0075,0.6597,0.8586,0.9451,1.2472,1.0744,0.2197,0.3868,0.8978,0.3815,1.0653,0.2809,0.0292,0.9963,-0.0737,1.1536,0.0044,0.8012,0.1736,-0.1079,0.0023,0.8414,1.3941,0.5131,Control
