@relation data

@attribute id string
@attribute 1311 numeric
@attribute 1378 numeric
@attribute 1440 numeric
@attribute 2532 numeric
@attribute 2993 numeric
@attribute 2994 numeric
@attribute 2995 numeric
@attribute 3043 numeric
@attribute 3045 numeric
@attribute 3082 numeric
@attribute 3383 numeric
@attribute 3458 numeric
@attribute 3553 numeric
@attribute 3569 numeric
@attribute 3576 numeric
@attribute 3586 numeric
@attribute 3592 numeric
@attribute 3606 numeric
@attribute 3683 numeric
@attribute 3689 numeric
@attribute 3820 numeric
@attribute 4035 numeric
@attribute 4233 numeric
@attribute 4615 numeric
@attribute 5175 numeric
@attribute 54106 numeric
@attribute 6347 numeric
@attribute 6382 numeric
@attribute 6383 numeric
@attribute 6385 numeric
@attribute 6401 numeric
@attribute 6403 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7057 numeric
@attribute 7058 numeric
@attribute 7059 numeric
@attribute 7060 numeric
@attribute 7097 numeric
@attribute 7099 numeric
@attribute 7124 numeric
@attribute 7412 numeric
@attribute 948 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute 9672 numeric
@attribute 975 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.1617,1.1625,-0.15,-0.0812,-0.0805,0.216,0.7064,1.5532,-0.1033,0.4765,0.79,0.7344,1.5545,0.0682,2.3769,0.0395,0.0496,0.2761,2.0644,2.2417,2.2166,1.6404,-0.0957,1.4781,1.7178,0.2765,0.2437,-0.0842,-0.1042,0.5159,-0.0152,1.3636,2.0162,0.063,0.0717,2.1631,0.0152,0.5107,-0.064,1.9375,2.4406,0.4095,-0.0219,1.5641,0.8258,1.5529,-0.021,1.0794,Control
A02,-0.16,0.8626,-0.1883,0.0831,0.2551,0.3037,0.5704,2.8275,0.3941,0.352,0.9536,1.6345,0.7205,-0.0126,0.4785,-0.0722,0.0278,0.0809,2.2302,2.3892,2.5465,1.362,0.1297,1.747,1.7968,0.2545,-0.0744,0.0116,0.02,0.4213,-0.0317,1.2961,2.0252,0.0756,0.0059,1.5573,0.1278,0.3427,-0.0085,1.5387,2.4631,0.4322,0.0198,1.654,0.7075,0.9872,0.1008,1.0926,Control
A03,-0.2026,0.931,-0.0485,-0.0247,0.0896,0.4787,0.7732,2.4057,0.646,0.5014,1.167,2.2035,0.8663,-0.024,0.9033,0.1952,0.0514,0.2656,2.4692,2.5258,2.1403,1.7855,0.1054,1.9692,1.9943,0.3278,0.1357,0.034,-0.0822,0.5058,-0.0455,1.3749,2.2099,0.1594,0.0396,1.6914,0.0963,0.468,0.0011,1.9723,2.8054,0.5375,0.199,1.7728,0.6911,0.736,0.2163,1.2155,Control
A04,-0.0315,0.9282,0.0819,-0.0617,0.017,0.1167,0.7501,2.2436,0.0359,0.2675,0.8171,0.6827,0.4163,0.0645,0.7419,-0.0464,0.2051,0.1724,2.1507,2.442,2.6669,1.4137,0.008,1.8283,1.6718,0.2191,-0.0331,0.089,0.0289,0.6048,-0.0527,1.438,2.16,0.0673,0.1117,1.6779,0.0641,0.3598,-0.0267,1.4205,2.264,0.3432,-0.0567,1.5061,0.7371,1.1933,0.0694,1.0936,Control
A05,-0.0523,1.3084,0.0352,-0.0106,0.1676,0.2162,0.6337,2.4027,0.2771,0.6806,1.2053,0.6381,0.6999,0.0647,0.8423,0.0633,0.1003,0.3911,2.1709,2.6261,2.1646,2.0564,0.0272,2.0997,2.0442,0.2494,0.0707,0.003,0.0127,0.6838,-0.0422,1.9778,2.5111,0.0423,0.0054,2.3286,0.0541,0.4092,-0.037,2.0974,2.9743,0.365,-0.081,1.9146,0.9059,0.9898,0.1404,1.0749,Control
A06,-0.2285,0.9966,-0.1203,0.0566,-0.0204,0.3748,0.675,1.1262,-0.2376,0.4942,0.8925,0.0789,0.7341,-0.0902,1.2326,0.0319,0.0585,0.4217,1.9944,2.4693,2.6813,1.8059,0.0185,1.7849,1.7947,0.327,0.1788,-0.0219,0.0297,0.3119,-0.0619,1.3069,2.0528,0.0753,0.0395,2.1442,0.0547,0.4233,-0.0259,1.8641,3.0746,0.4132,-0.084,1.7035,0.4816,0.9253,0.0883,0.9072,Control
A07,-0.189,1.1138,-0.1092,-0.0113,-0.0214,0.045,0.7362,1.2264,0.0533,0.5919,0.8816,0.9899,1.2177,0.2398,0.9668,0.0802,-0.01,0.3752,2.1767,2.3566,2.7083,1.9395,0.013,1.7324,2.1193,0.3888,-0.0367,-0.0034,-0.0248,0.3811,-0.037,1.2608,2.0773,0.0633,-0.043,1.5287,0.0925,0.5134,0.0149,2.2541,2.6805,0.4675,-0.0193,1.6911,0.5814,1.2645,0.0929,0.9851,Control
A08,-0.1888,0.9163,-0.2089,-0.0381,-0.0859,0.0851,0.8148,1.4448,-0.0528,0.3983,0.8275,0.8299,0.4423,0.1354,0.8097,0.0187,-0.0035,0.2659,2.21,2.0667,2.3227,1.85,-0.0379,1.5837,2.0131,0.391,0.1412,-0.0729,-0.1234,0.2092,-0.1104,0.8065,1.7626,0.0473,0.0996,0.9129,0.0463,0.4689,-0.0689,1.7506,2.0962,0.2445,-0.0924,1.7645,0.6358,1.2683,0.024,0.9247,Control
A09,-0.1609,0.8596,-0.0596,0.0565,-0.0236,-0.048,0.6636,0.9454,-0.0286,0.4169,0.8318,0.813,0.5926,0.1209,0.7556,0.1634,0.1572,0.1325,2.0957,2.3276,2.117,1.9042,0.0098,1.5714,2.06,0.2851,0.0365,0.0567,0.0374,0.4257,-0.0796,1.5628,2.061,0.0666,0.0242,1.8307,0.0677,0.3178,-0.0058,1.8838,2.5342,0.3484,-0.0209,1.7405,0.3478,1.1211,0.1051,0.9749,Control
A10,-0.0728,1.3602,0.0015,0.0035,0.0664,0.1528,0.6551,0.9929,-0.0709,0.5691,1.0294,1.5987,1.4944,-0.076,1.1064,0.1564,0.0227,0.3181,2.3107,2.3465,1.8068,2.0192,-0.0198,1.7444,1.9358,0.2604,0.2383,-0.0376,-0.0151,0.4796,-0.0473,1.8511,2.1105,0.0925,0.0419,2.1468,-0.0049,0.3702,-0.0151,2.5528,2.7952,0.4505,0.053,2.4979,0.5789,0.9831,0.0537,1.083,Control
A11,-0.1703,0.632,-0.1484,0.0036,-0.0654,0.6384,0.5494,0.4291,-0.2633,0.1724,0.7997,1.7846,0.6314,0.1171,0.5536,-0.1035,-0.1012,0.2973,2.161,2.3512,2.5001,1.9549,0.1055,1.19,1.6625,0.2791,-0.0611,-0.0974,0.0119,0.2581,-0.114,1.0518,2.0248,0.1146,0.0278,1.4573,0.0828,0.1506,-0.0514,1.3526,2.5177,0.1872,0.0213,1.1668,0.3338,0.8483,-0.011,1.1814,Control
A12,-0.2819,0.5941,-0.091,0.1695,0.0157,0.2244,0.6668,3.0293,0.2439,0.1509,0.4793,0.728,0.4221,0.0935,0.7331,0.1685,-0.0047,0.0421,1.4341,1.7763,1.9044,0.6693,0.1487,1.2792,1.2989,0.3105,-0.0561,-0.0297,0.0922,0.1602,0.0296,1.6534,1.712,0.1544,0.0105,1.3694,0.1507,0.3157,-0.0035,0.7856,1.4943,0.0949,0.0463,0.9666,0.227,0.5603,0.1872,0.8724,Control
B01,-0.5352,0.777,-0.3862,0.0549,-0.1176,0.0289,0.6094,1.7765,-0.0739,0.3279,0.7316,0.1716,0.9846,-0.0831,1.5089,0.1327,-0.2013,0.161,1.6948,1.7165,1.8923,0.9854,-0.0501,1.2536,1.6848,0.3658,0.128,-0.2803,-0.1403,0.0952,-0.0131,0.9706,1.6386,0.0729,0.2059,1.4965,0.0228,0.5128,-0.067,1.5377,1.8841,0.221,-0.0509,1.5407,0.5387,1.1209,-0.0309,0.7666,Control
B02,-0.1536,0.9219,0.0162,-0.0079,-0.0726,0.1519,0.7728,1.4517,-0.013,0.3418,1.1885,0.8544,1.4302,0.0837,1.5833,0.1262,0.0301,0.284,2.3559,2.4496,2.4498,1.5029,-0.0332,1.8021,1.8552,0.261,0.0619,0.02,-0.0077,0.3365,-0.0644,1.0126,2.0366,0.0835,0.124,1.401,-0.0088,0.5453,-0.0384,1.9047,2.4056,0.4265,-0.0402,1.7016,0.4158,1.2133,0.0576,1.171,Control
B03,-0.2971,1.0344,-0.1116,-0.0307,-0.0017,0.1283,0.6401,1.0068,-0.1947,0.2877,0.8349,0.7853,1.2116,-0.0777,1.514,0.1331,-0.093,0.2013,2.1722,2.2961,2.304,1.3678,-0.1078,1.5754,1.6735,0.2854,-0.0397,-0.148,-0.0489,0.2799,-0.0849,0.3733,1.7544,0.0398,0.1701,0.5335,-0.0272,0.4718,-0.0653,2.0194,2.3322,0.1629,0.0656,1.8691,0.4176,1.0601,0.0238,1.044,BRCACancer
