@relation data

@attribute id string
@attribute 10073 numeric
@attribute 10419 numeric
@attribute 10762 numeric
@attribute 11097 numeric
@attribute 11218 numeric
@attribute 1207 numeric
@attribute 129401 numeric
@attribute 22916 numeric
@attribute 23165 numeric
@attribute 23225 numeric
@attribute 23279 numeric
@attribute 23511 numeric
@attribute 25929 numeric
@attribute 348995 numeric
@attribute 4686 numeric
@attribute 4927 numeric
@attribute 4928 numeric
@attribute 50628 numeric
@attribute 51808 numeric
@attribute 53371 numeric
@attribute 55746 numeric
@attribute 57122 numeric
@attribute 5903 numeric
@attribute 6628 numeric
@attribute 6632 numeric
@attribute 6633 numeric
@attribute 6634 numeric
@attribute 6635 numeric
@attribute 6636 numeric
@attribute 6637 numeric
@attribute 7175 numeric
@attribute 79023 numeric
@attribute 79084 numeric
@attribute 79760 numeric
@attribute 79833 numeric
@attribute 79902 numeric
@attribute 8021 numeric
@attribute 8086 numeric
@attribute 81929 numeric
@attribute 8480 numeric
@attribute 8487 numeric
@attribute 9631 numeric
@attribute 96764 numeric
@attribute 9688 numeric
@attribute 9818 numeric
@attribute 9883 numeric
@attribute 9972 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.6668,1.111,0.9924,0.9331,1.2093,1.2142,0.707,1.2732,1.781,1.4126,1.5518,1.559,0.8951,1.6503,1.7778,1.8716,1.7406,0.7534,0.9628,1.0429,1.2719,1.2246,2.4923,1.5583,0.7504,0.9925,1.6084,0.5601,0.6954,0.7039,1.9711,1.113,1.7274,0.4802,0.7953,1.0152,1.1994,1.16,1.475,0.9643,0.2843,1.7616,1.288,0.8706,1.4573,0.7887,1.6197,Control
Utah__A02,0.3949,0.8565,0.7877,0.5968,0.9522,0.9234,0.3625,0.9801,1.4507,1.0923,1.149,1.231,0.6369,1.2745,1.5028,1.5999,1.4673,0.4065,0.6011,0.809,1.0194,0.8946,2.2523,1.3869,0.3773,0.7538,1.6787,0.2774,0.3828,0.5467,1.6312,0.8601,1.3626,0.3427,0.6057,0.6466,0.9104,0.8312,1.1084,0.7338,0.1341,1.418,1.0644,0.742,1.1014,0.463,1.4304,Control
Utah__A03,0.4783,1.0584,1.0438,0.7366,0.9648,1.0544,0.4868,1.1279,1.6501,1.4092,1.2156,1.4163,0.7577,1.2742,1.6978,1.6654,1.5975,0.5234,0.7579,0.9157,1.1758,1.0998,2.2838,1.7121,0.595,0.8981,1.6272,0.2844,0.6611,0.6466,1.785,1.0509,1.5131,0.5033,0.5722,0.8692,1.1255,0.9591,1.261,0.9729,0.1309,1.6312,1.2647,0.9594,1.3599,0.7508,1.5408,Control
Utah__A04,0.4374,0.8854,0.6573,0.5699,0.9324,0.9463,0.5264,1.1048,1.5614,1.4377,1.0713,1.2665,0.7449,1.3348,1.4159,1.6618,1.4678,0.4463,0.6103,0.839,1.0599,0.8743,2.4381,1.544,0.4482,0.9939,1.7941,0.3541,0.5876,0.5927,1.7619,0.7024,1.6497,0.3617,0.6977,0.6269,0.9735,0.728,1.0613,0.8062,0.1724,1.5554,1.1524,0.7138,1.0888,0.5594,1.4799,Control
Utah__A05,0.5803,1.0943,0.8523,0.816,1.0952,1.0766,0.4824,1.1098,1.5985,1.3625,1.2609,1.3788,0.8732,1.4387,1.6112,1.5829,1.634,0.5309,0.8579,0.8649,1.1941,0.9672,2.3341,1.494,0.4592,0.9257,1.7828,0.2459,0.4857,0.7029,1.797,0.9305,1.6239,0.4061,0.5776,0.7466,1.1461,1.0226,1.2879,0.9451,0.1333,1.6548,1.1963,0.9219,1.2936,0.7742,1.5712,Control
Utah__A06,0.4331,1.0712,0.8937,0.7379,0.9674,1.0434,0.4659,0.9918,1.5396,1.2983,1.2489,1.3327,0.7465,1.2963,1.6022,1.5326,1.5316,0.596,0.6461,0.7973,1.1345,0.9473,2.3524,1.5846,0.4746,0.9279,1.7072,0.3558,0.3788,0.5915,1.5999,0.8531,1.337,0.3914,0.5235,0.7531,1.1105,1.0083,1.2153,0.8893,0.083,1.5439,1.2291,0.8654,1.2429,0.58,1.4058,Control
Utah__A07,0.5492,1.019,0.9877,0.8727,1.0774,1.1189,0.6323,1.2027,1.6216,1.4037,1.4262,1.2873,0.7669,1.4989,1.7455,1.6565,1.6599,0.6631,0.8231,0.9505,1.1774,1.0432,2.4787,1.5144,0.6052,0.8242,1.7323,0.4852,0.623,0.5667,1.778,0.9491,1.6978,0.5896,0.6454,0.9098,1.2095,0.9487,1.3738,0.9469,0.1747,1.6005,1.2828,0.9113,1.4865,0.8226,1.5655,Control
Utah__A08,0.4081,0.7901,0.9117,0.7243,1.051,1.1806,0.8816,1.0755,1.6363,1.4937,1.4512,1.3448,0.8345,1.4121,1.7312,1.6717,1.6303,0.5046,0.6713,1.0533,1.2138,1.0932,2.5038,1.4152,0.5533,0.9733,1.3926,0.2066,0.5524,0.5291,2.0249,0.8774,1.5513,0.3591,0.4639,0.8676,1.3571,0.8335,1.2391,0.8257,0.1859,1.6376,1.2961,0.9033,1.5301,0.9083,1.6948,Control
Utah__A09,0.5164,0.9685,0.943,0.7401,0.9014,1.1231,0.5181,1.0068,1.4965,1.3474,1.3406,1.3604,0.7775,1.2829,1.6358,1.6925,1.6396,0.4014,0.6637,0.7615,1.0276,1.1025,2.2813,1.4898,0.4477,0.9753,1.6966,0.2743,0.6109,0.4482,1.7107,0.9604,1.3493,0.2014,0.4622,0.7555,1.19,0.935,1.2932,0.898,0.1219,1.4273,1.1562,0.8824,1.365,0.6299,1.4506,Control
Utah__A10,0.4955,0.8805,0.949,0.7537,1.1045,1.0248,0.8031,1.0887,1.733,1.4806,1.2814,1.3589,0.8439,1.4783,1.6504,1.5354,1.6361,0.4171,0.8015,0.9648,1.2229,1.082,2.5811,1.4367,0.4697,1.0316,1.6282,0.3517,0.5268,0.6179,1.8496,0.8929,1.466,0.3541,0.5435,0.809,1.2353,0.838,1.1613,0.8681,0.1485,1.7359,1.1724,0.8718,1.5062,0.7326,1.6748,Control
