@relation data

@attribute id string
@attribute 7867 numeric
@attribute 3265 numeric
@attribute 6714 numeric
@attribute 5600 numeric
@attribute 5899 numeric
@attribute 1432 numeric
@attribute 5898 numeric
@attribute 5603 numeric
@attribute 6300 numeric
@attribute 9261 numeric
@attribute 3845 numeric
@attribute 5900 numeric
@attribute 4893 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.1736,0.4247,0.3629,-0.0276,1.3407,1.4426,0.795,0.9875,-0.1615,0.9375,1.5983,0.5947,2.847,Control
A02,1.1959,0.3701,0.3648,-0.0188,1.266,1.1508,0.4406,0.9234,-0.0835,0.8165,1.3547,0.4844,3.0554,Control
A03,1.2951,0.3745,0.5956,0.0192,1.46,1.3711,0.7059,0.9564,-0.0697,1.1352,1.6547,0.6353,3.1476,Control
A04,1.2322,0.3589,0.3996,0.1305,1.3007,1.2559,0.6231,1.0754,0.0483,0.9351,1.1941,0.5736,3.093,Control
A05,1.4811,0.4809,0.6218,0.0999,1.5956,1.5137,0.6568,0.9611,0.0263,1.0201,1.41,0.5654,3.3716,Control
A06,1.3188,0.2391,0.4104,-0.0898,1.3017,1.2007,0.5739,0.8385,-0.1287,1.01,1.4342,0.4883,2.9291,Control
A07,1.3141,0.3621,0.3471,-0.077,1.5035,1.592,0.8088,0.9238,-0.1294,1.1051,1.7087,0.4933,2.9633,Control
A08,1.197,0.2915,0.3367,-0.0922,1.2503,1.6309,1.0048,0.7799,-0.107,1.0468,1.6234,0.5258,2.7421,Control
A09,1.2576,0.3464,0.4405,-0.0205,1.3413,1.435,0.7174,0.8347,-0.0855,1.0301,1.5566,0.5309,2.9428,Control
A10,1.2322,0.3978,0.4233,-0.0018,1.5093,1.7367,0.7898,0.996,0.0165,1.0866,1.4421,0.5917,3.0526,Control
A11,0.9279,0.2849,0.2131,-0.0624,1.1498,1.1233,0.5243,0.7966,-0.113,0.7879,1.415,0.6189,2.524,Control
A12,0.8309,0.1934,0.1246,-0.2465,1.0231,0.8493,0.4649,0.6695,-0.2273,0.7533,0.869,0.2753,2.6251,Control
B01,0.9654,0.1464,0.1548,-0.3463,1.1149,1.2183,0.6929,0.703,-0.406,1.0472,1.5378,0.301,2.6035,Control
B02,1.2638,0.3374,0.4023,0.0037,1.3904,1.3113,0.6529,1.0242,-0.0206,1.0668,1.5353,0.6599,3.2009,Control
B03,1.0734,0.2578,0.2613,-0.0909,1.332,1.2964,0.6602,0.914,-0.1355,1.0034,1.6324,0.5119,2.9618,BRCACancer
B04,1.1552,0.1672,0.3358,-0.0903,1.1068,1.5574,0.8838,0.8283,-0.0923,1.248,1.3972,0.4555,2.4663,BRCACancer
B05,1.1978,0.23,0.2762,-0.1129,1.0769,1.0531,0.5459,0.6254,-0.1604,1.1897,1.274,0.447,2.3855,BRCACancer
B06,0.7359,-0.0263,-0.0629,-0.3907,0.8979,1.0091,0.4904,0.4015,-0.4228,0.7222,1.0432,0.165,2.1283,BRCACancer
B07,1.1764,0.3789,0.3509,0.0257,1.4313,1.4636,0.628,1.0787,-0.1399,1.0546,1.5847,0.7627,2.9543,BRCACancer
B08,1.1754,0.3671,0.5257,0.1273,1.3645,1.2368,0.4216,0.8112,0.0247,0.7547,1.4566,0.5143,3.0594,Control
B09,0.9332,0.2529,0.3141,-0.0968,0.8173,1.3351,0.751,0.6791,-0.1495,0.925,1.1871,0.4453,2.2033,Control
B10,1.037,0.2365,0.2267,-0.0692,1.0652,1.3763,0.6223,0.7544,-0.1359,0.8549,1.2219,0.3536,2.7107,Control
B11,1.1811,0.4132,0.4117,-0.0522,1.3418,1.35,0.622,0.6434,-0.042,0.8262,1.3353,0.3724,2.7007,Control
B12,0.7643,0.2142,0.208,-0.1087,0.5925,1.113,0.632,0.4891,-0.0933,0.8296,0.9353,0.2678,1.1689,Control
C01,1.4998,0.4401,0.576,-0.0058,1.303,1.4476,0.713,0.9055,-0.1073,1.1356,1.5,0.6875,2.7689,BRCACancer
C02,1.3948,0.5316,0.4904,0.1277,1.2412,1.1796,0.6777,1.0455,-0.0187,0.9434,1.2035,0.6302,3.0103,BRCACancer
C03,1.4698,0.5973,0.5207,0.1151,1.3444,1.3531,0.6503,1.2029,-0.0448,1.1593,1.3543,0.9711,2.8765,BRCACancer
C04,0.965,0.409,0.4177,0.1095,0.642,0.6519,0.34,0.5427,0.1398,0.7667,0.862,0.5019,1.8067,Control
C05,1.1523,0.2915,0.3402,0.0748,0.8305,0.7781,0.3741,0.5979,0,0.6777,0.8806,0.4821,2.1495,BRCACancer
C06,0.3319,0.1733,0.2471,-0.0863,0.1422,0.2166,0.1726,0.3615,-0.1069,0.4448,0.3181,0.1775,0.5165,Control
C07,1.0954,0.3587,0.3536,0.0812,0.9188,0.915,0.4828,0.9146,0.0118,0.7894,1.0205,0.5771,2.6705,Control
C08,1.2387,0.4274,0.4734,0.0155,1.1361,1.0007,0.5231,0.9413,-0.0179,0.7817,1.2848,0.5959,2.94,Control
C09,1.2072,0.3039,0.3698,0.0611,0.9589,0.9402,0.5521,0.8458,0.0928,0.7945,0.9616,0.5382,2.8642,Control
C10,1.5225,0.3144,0.3475,0.0666,1.0737,1.0072,0.5376,0.9744,0.0176,0.8084,1.0131,0.446,2.9712,BRCACancer
C11,1.1901,0.5154,0.6104,0.1087,1.0528,1.0238,0.5861,1.0455,0.0195,0.8622,1.346,0.7515,3.118,Control
C12,0.9342,0.3067,0.4191,-0.0028,0.6011,0.5781,0.4402,0.5165,-0.0142,0.6468,0.842,0.3762,2.3528,BRCACancer
D01,0.9379,0.3705,0.3225,-0.1493,0.8616,1.4599,0.7234,0.6732,-0.122,0.9567,1.0924,0.5129,2.0213,BRCACancer
D02,1.1785,0.4595,0.4957,0.1096,0.9108,0.9389,0.5306,0.8224,0.1205,0.9339,1.0392,0.5427,3.0284,BRCACancer
D03,1.1604,0.3398,0.4882,0.1084,0.9845,0.9818,0.4834,0.7358,0.0111,0.8504,0.9939,0.4564,2.5073,BRCACancer
D04,1.2664,0.4751,0.509,-0.0159,1.083,1.118,0.506,0.8251,-0.0458,0.8091,1.0957,0.4968,2.9967,BRCACancer
D05,1.3336,0.3408,0.5519,0.0024,1.2585,1.1405,0.468,0.8178,-0.0516,0.9586,1.1538,0.5257,3.2833,BRCACancer
D06,1.2825,0.5254,0.5104,-0.0312,1.1484,1.1802,0.5516,0.9679,0.0344,0.9199,1.2325,0.7204,3.1241,BRCACancer
D07,1.2052,0.4486,0.5407,0.038,1.0554,1.086,0.4773,0.9362,-0.0279,0.9746,1.0634,0.8337,2.9513,Control
D08,0.9689,0.3274,0.389,-0.0535,0.8899,0.8422,0.3766,0.6966,-0.0404,0.7759,1.118,0.4311,2.5412,Control
D09,1.3119,0.4255,0.5447,0.0057,1.0211,1.0392,0.4941,0.8912,0.0242,0.7898,1.1808,0.5708,3.0452,Control
D10,1.1087,0.399,0.3606,-0.0567,0.8893,0.9761,0.4713,0.7199,-0.0653,0.6903,1.0884,0.436,2.6488,Control
D11,0.4797,0.2093,0.2705,-0.176,0.3792,0.3811,0.1673,0.3915,-0.1682,0.4993,0.6976,0.2108,1.5629,Control
D12,0.9931,0.3495,0.3561,-0.0434,0.6039,0.661,0.3634,0.5903,0.0476,0.6196,1.0578,0.3919,2.7418,Control
E01,1.1369,0.2692,0.2768,-0.0535,0.9317,0.8535,0.3945,0.7371,-0.053,0.6626,1.0897,0.5173,3.0658,BRCACancer
E02,1.2262,0.4344,0.5055,0.0741,1.1372,1.2616,0.6901,1.1194,-0.0285,1.0097,1.1409,0.6559,3.2875,Control
E03,1.2917,0.4726,0.5017,0.0702,1.0411,1.0077,0.5119,0.8858,0.0341,0.7443,1.2792,0.5438,2.9763,Control
E04,1.3562,0.5619,0.5874,0.1078,1.2146,1.1795,0.4641,1.2007,-0.0377,0.9645,1.1419,0.7984,3.1683,Control
E05,0.9889,0.393,0.2313,-0.0188,0.9399,1.0304,0.624,1.0452,-0.1542,0.8851,1.0906,0.5086,2.8588,Control
E06,1.0782,0.0917,0.2365,-0.268,0.9298,0.9605,0.4325,0.5543,-0.2963,0.9088,1.0394,0.2339,2.5388,BRCACancer
E07,1.2048,0.4924,0.6616,0.0423,1.0059,1.2055,0.5141,0.9244,-0.0111,0.9222,0.9497,0.5594,3.2242,BRCACancer
E08,1.2914,0.44,0.5938,0.1001,1.264,1.1538,0.5102,0.9423,0.012,0.8279,1.2605,0.5945,3.3712,Control
E09,1.256,0.5062,0.5228,0.005,0.9669,1.1713,0.4869,1.1037,-0.023,0.7938,1.1727,0.6552,2.8247,BRCACancer
E10,1.444,0.4806,0.4416,-0.0509,1.3294,1.4937,0.6817,1.0469,-0.1188,1.0464,1.3867,0.5952,3.279,BRCACancer
E11,0.9898,0.3396,0.4306,0.0197,0.9666,0.8987,0.4268,0.9129,0.0413,0.7655,1.0665,0.5202,3.0258,Control
E12,1.1419,0.229,0.2407,-0.1182,0.8153,0.8831,0.3611,0.6223,-0.1131,0.6793,0.8377,0.3536,2.9956,BRCACancer
F01,1.2588,0.4216,0.4545,0.0921,0.9937,1.1874,0.6494,0.9783,-0.0464,0.993,1.3062,0.6828,2.5807,Control
