@relation data

@attribute id string
@attribute 3725 numeric
@attribute 9530 numeric
@attribute 841 numeric
@attribute 8517 numeric
@attribute 4796 numeric
@attribute 7124 numeric
@attribute 330 numeric
@attribute 6416 numeric
@attribute 7186 numeric
@attribute 8772 numeric
@attribute 8837 numeric
@attribute 8737 numeric
@attribute 8717 numeric
@attribute 7182 numeric
@attribute 329 numeric
@attribute 4215 numeric
@attribute 10928 numeric
@attribute 6885 numeric
@attribute 7133 numeric
@attribute 836 numeric
@attribute 7132 numeric
@attribute 7128 numeric
@attribute 4791 numeric
@attribute 4790 numeric
@attribute 4793 numeric
@attribute 4792 numeric
@attribute 4795 numeric
@attribute 4794 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.3192,0.5781,1.465,0.3441,0.062,0.4095,2.5287,0.7285,0.2448,0.8721,1.7865,1.4069,1.2781,0.8984,2.2226,1.1149,0.7369,1.4603,1.1674,1.24,1.2525,2.1259,1.1249,1.6889,0.878,2.2235,0.2021,0.7318,Control
A02,0.8029,0.6084,1.1745,0.3329,0.0707,0.4322,2.0638,0.4813,0.1827,0.7017,1.5898,1.2491,0.9188,0.7184,2.0145,0.9113,0.5306,1.1513,1.3119,1.2187,1.1877,1.8699,0.9052,1.279,0.7342,2.0678,0.2158,0.7612,Control
A03,1.2073,0.6132,1.4136,0.358,0.0904,0.5375,1.9886,0.6279,0.2495,0.7949,1.8538,1.4813,1.0092,0.8308,2.1844,1.1369,0.6928,1.3066,1.4649,1.3606,1.399,2.6883,1.0347,1.4481,1.0606,2.7745,0.3287,1.0354,Control
A04,1.3091,0.6013,1.297,0.3611,0.1637,0.3432,2.3516,0.5001,0.2383,0.7321,1.5957,1.3259,1.1988,0.7732,1.8646,0.9583,0.6296,1.2606,1.4707,1.1395,1.102,2.429,1.005,1.4307,0.8456,2.2888,0.208,0.7014,Control
A05,1.2428,0.7024,1.3513,0.5943,0.1929,0.365,2.052,0.5851,0.2226,0.9607,1.7423,1.4854,1.1025,0.8667,2.0877,1.211,0.8171,1.3929,1.5415,1.4523,1.3902,2.0829,1.0961,1.5153,1.0843,2.4787,0.3331,1.0229,Control
A06,0.8136,0.6226,1.2326,0.3083,0.0577,0.4132,1.6263,0.575,0.1497,0.8172,1.6131,1.4059,0.9259,0.7593,2.0417,1.0694,0.6577,1.2752,1.4167,1.162,1.2785,2.1223,0.8388,1.3528,0.8697,2.4894,0.259,0.6872,Control
A07,1.2402,0.5807,1.4514,0.3113,0.1249,0.4675,2.0648,0.7805,0.221,0.9145,1.8573,1.4578,1.0883,0.9281,2.2733,1.1874,0.6283,1.5008,1.5234,1.4389,1.4729,1.9947,0.9712,1.6808,0.8257,1.9854,0.2884,0.9633,Control
A08,0.8862,0.5394,1.533,0.1506,0.0891,0.2445,1.9854,0.967,0.1806,0.5589,1.8989,1.4416,0.8238,1.057,2.1889,1.1502,0.6368,1.6185,1.223,1.041,1.1343,1.9602,0.8538,1.8517,0.7227,1.9135,0.2749,0.7055,Control
A09,0.9959,0.5027,1.2306,0.2373,0.0696,0.3484,2.3026,0.7254,0.2206,0.7888,1.6491,1.3374,1.0496,0.7999,2.2044,1.136,0.5843,1.3452,1.3942,1.0344,1.1571,1.9998,0.9703,1.6,0.808,2.2018,0.2815,0.7151,Control
A10,1.3751,0.6025,1.3767,0.38,0.1341,0.4505,1.7943,0.8418,0.2134,0.712,2.0075,1.4147,0.8903,0.9405,2.1303,1.1818,0.6345,1.6039,1.3297,1.2447,1.3434,1.9839,0.958,1.6339,0.8096,2.1342,0.1869,0.8624,Control
A11,1.0715,0.4129,0.999,0.3096,0.0932,0.1872,1.9084,0.6083,0.2149,0.8053,1.4024,1.0851,0.881,0.625,2.0108,0.8779,0.5873,1.0633,1.041,0.8655,1.2239,1.6397,0.7828,1.1125,0.6536,2.0686,0.0542,0.5674,Control
A12,0.7127,0.2022,0.9414,0.1044,-0.0803,0.0949,1.4403,0.2659,0.0179,0.3738,1.1905,0.9064,0.4303,0.5416,1.628,0.376,0.3005,0.8197,0.9706,0.8947,0.7465,1.685,0.5338,1.0664,0.4964,1.6783,0.3454,0.5545,Control
B01,0.9621,0.4618,1.3439,0.0057,-0.1945,0.221,2.3823,0.5919,-0.0292,0.4426,1.4952,1.2248,0.7183,0.8501,2.1294,0.9445,0.3602,1.3462,0.952,0.8888,0.9247,2.4512,0.7368,1.5141,0.5264,2.5522,0.1789,0.7655,Control
B02,1.3562,0.7091,1.362,0.3553,0.1101,0.4265,2.0671,0.5649,0.2439,0.9088,1.7407,1.3491,1.2002,0.8979,2.0589,1.0293,0.5598,1.34,1.5186,1.1595,1.3104,3.1613,1.1,1.4393,0.9941,3.1122,0.299,1.0352,Control
B03,1.1569,0.5864,1.5046,0.1775,0.0113,0.1629,2.2276,0.6194,0.1441,0.7568,1.7555,1.3596,1.1464,0.8468,2.1642,0.9125,0.4657,1.3737,1.2624,1.0598,1.1844,2.9196,0.8867,1.4807,0.7242,2.6831,0.158,0.9022,BRCACancer
B04,0.8223,0.5702,1.4123,0.0921,-0.0142,0.3204,1.4179,0.7505,0.184,0.4285,2.1134,1.2711,0.6804,1.1192,1.8746,1.1652,0.4967,1.4161,1.3357,1.0387,1.1507,1.9798,0.6674,1.6477,0.6067,1.6768,0.3061,0.6419,BRCACancer
B05,0.6881,0.4834,1.1158,0.033,-0.035,0.3651,1.7732,0.52,0.1159,0.5029,1.6649,1.1351,0.6909,0.7467,1.9171,0.9602,0.4074,1.0362,1.4015,1.1362,1.0748,2.8891,0.7361,1.2639,0.849,2.6534,0.2991,0.837,BRCACancer
B06,0.3086,0.1933,1.4129,-0.1417,-0.248,0.0826,1.7299,0.4002,-0.169,0.2917,1.458,1.0197,0.4486,0.7041,1.777,0.6712,0.0872,1.0289,0.709,0.9527,0.82,2.1677,0.4539,1.2056,0.2939,1.5007,0.0425,0.5082,BRCACancer
B07,1.0713,0.658,1.7409,0.215,0.0532,0.1916,2.1866,0.6667,0.2551,0.8924,2.0143,1.5135,1.2031,0.9103,2.1961,1.1011,0.5274,1.4521,1.2968,1.2561,1.4214,2.4062,0.9613,1.4768,0.8338,2.1568,0.2493,0.8568,BRCACancer
B08,1.1173,0.5715,1.156,0.392,0.1333,0.1785,1.9806,0.4788,0.218,1.0596,1.5711,1.1911,1.1586,0.6324,2.2475,0.8861,0.5654,1.1057,1.2517,1.1499,1.4299,1.6365,0.907,1.2024,0.8673,1.9468,0.2916,0.693,Control
B09,0.8029,0.41,1.1372,0.1039,0.0034,0.0635,1.8549,0.8406,0.1315,0.3824,1.6931,1.1683,0.7425,0.984,1.8664,1.0287,0.4506,1.2557,1.1122,0.9575,0.9505,1.9712,0.7197,1.3963,0.6436,2.012,0.1441,0.5499,Control
B10,0.8277,0.5227,1.2173,0.1701,-0.0603,0.0864,1.6229,0.5586,0.0985,0.5897,1.7706,1.2365,0.6592,0.8326,1.977,0.9214,0.4041,1.2484,1.2545,0.874,0.9694,1.6691,0.59,1.488,0.5045,1.5794,0.1379,0.5039,Control
B11,0.9367,0.5254,0.9041,0.1673,0.0397,0.1554,1.8065,0.5536,0.1268,0.6935,1.535,1.1771,0.8388,0.708,2.0368,0.8258,0.546,1.1064,1.2899,1.0068,1.4468,1.6553,0.8401,1.3382,0.825,1.9276,0.3066,0.9477,Control
