@relation data

@attribute id string
@attribute 3725 numeric
@attribute 5577 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 1385 numeric
@attribute 1390 numeric
@attribute 4986 numeric
@attribute 5573 numeric
@attribute 5576 numeric
@attribute 5575 numeric
@attribute 5595 numeric
@attribute 5430 numeric
@attribute 2353 numeric
@attribute 30818 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.2901,1.0216,1.1287,-0.1227,1.8356,0.3387,-0.1031,1.8555,1.1825,0.0687,1.0952,1.5867,2.8919,-0.0487,Control
A02,0.8169,1.1411,0.9806,-0.1089,1.527,0.0823,-0.1695,1.8585,1.0744,0.0861,1.0379,1.4247,1.0722,0.0592,Control
A03,1.1876,1.0566,0.9935,-0.0955,1.7022,0.2303,-0.1272,1.9244,1.2517,0.0926,1.0752,1.6028,2.3576,0.0532,Control
A04,1.2809,1.3226,1.1638,-0.1322,1.6873,0.2035,-0.0213,1.8452,1.2396,0.1265,1.0602,1.4929,1.55,0.0467,Control
A05,1.2201,1.4163,1.0454,-0.0826,1.7772,0.2221,-0.0209,1.9782,1.3175,0.1139,1.2157,1.6063,1.9884,0.0163,Control
A06,0.8267,1.0561,0.8785,-0.1543,1.6188,0.2399,-0.1689,1.9638,1.1796,0.061,1.0037,1.4852,3.0931,-0.0305,Control
A07,1.2177,1.1756,1.1356,-0.131,1.8387,0.2517,-0.1136,2.0261,1.2869,0.1063,0.9863,1.5124,2.7085,0.0633,Control
A08,0.8932,0.8746,1.1812,-0.03,1.919,0.3129,-0.1691,1.7243,1.1737,0.0189,1.0102,1.6185,1.7156,-0.0555,Control
A09,0.9938,1.1918,1.096,-0.2464,1.7005,0.251,-0.0785,1.9258,1.1124,0.0974,1.0062,1.4899,2.2374,0.0516,Control
A10,1.3414,1.3995,1.2467,-0.1022,1.9569,0.195,-0.0869,1.9263,1.2695,0.0576,0.9394,1.5522,3.1715,-0.013,Control
A11,1.0631,0.9148,0.9113,-0.0051,1.3699,0.2108,-0.094,1.7363,0.9531,0.0123,0.9926,1.4025,2.8363,-0.0051,Control
A12,0.7342,1.3159,0.9203,-0.3279,1.1942,-0.0205,-0.1784,1.3776,0.9027,0.1257,0.6672,0.7673,0.9324,0.102,Control
B01,0.9628,0.9602,0.9718,-0.2682,1.6304,0.2546,-0.1761,1.8027,1.0473,-0.0505,0.7793,1.3474,1.9549,-0.0642,Control
B02,1.324,1.0651,1.0268,-0.1548,1.7362,0.3432,-0.0795,2.0535,1.2766,0.0887,1.0963,1.5897,3.0428,0.035,Control
B03,1.1414,0.646,1.0272,-0.1715,1.7208,0.3305,-0.0694,2.0162,1.1829,-0.0396,0.9479,1.4671,2.6432,-0.0523,BRCACancer
B04,0.8347,1.2146,1.2233,-0.0225,1.7166,0.1966,-0.1308,1.639,1.0672,0.0723,0.7243,1.4587,0.9219,0.0357,BRCACancer
B05,0.7116,1.0401,0.8631,-0.1351,1.3458,0.2922,-0.1882,1.8498,1.0246,0.0593,0.8239,1.5494,1.0836,0.0431,BRCACancer
B06,0.3639,0.9661,0.7513,-0.3816,1.4075,0.0914,-0.1459,1.7036,0.7864,-0.1152,0.5177,0.9651,0.7374,-0.129,BRCACancer
B07,1.0629,1.0411,1.149,-0.1569,1.8107,0.2078,-0.0813,2.0138,1.2151,0.0665,1.0487,1.571,1.1829,0.0117,BRCACancer
B08,1.1051,1.4374,1.0355,-0.0317,1.561,0.1768,-0.0525,1.9852,1.0681,0.0425,1.0739,1.3787,1.4275,-0.0402,Control
B09,0.8169,1.3304,1.0551,-0.1108,1.426,0.1969,-0.1362,1.6626,0.8428,0.0119,0.6235,1.4136,1.3994,-0.0525,Control
B10,0.8396,1.1605,1.0905,-0.2745,1.5588,0.1416,-0.1696,1.6734,0.9935,0.0224,0.645,1.2532,1.7916,0.0675,Control
B11,0.9395,1.4164,0.8979,-0.1753,1.4854,0.0719,-0.0493,1.7789,0.9883,0.0916,0.929,1.4091,2.0557,0.063,Control
B12,0.4563,1.0709,0.7255,-0.1048,1.2024,0.0485,-0.1636,1.3614,0.654,0.044,0.5105,1.1117,1.0517,0.0172,Control
C01,1.1862,1.0896,0.8639,-0.0299,1.6154,0.1424,-0.158,1.8994,1.2721,0.086,1.0546,1.6457,1.6346,0.0195,BRCACancer
C02,1.0171,1.3757,1.0809,-0.1685,1.631,0.116,-0.0805,1.7968,1.2637,0.1118,1.0889,1.4864,1.5095,0.0555,BRCACancer
C03,1.1467,1.0878,1.0198,-0.1013,1.6581,0.1533,-0.0638,2.0433,1.3665,0.1303,1.1527,1.7799,1.2396,0.049,BRCACancer
C04,0.6556,1.4431,0.7329,-0.0527,0.841,0.0862,0.0691,1.7243,0.748,0.1222,0.979,1.2902,2.0212,0.0508,Control
