@relation data

@attribute id string
@attribute 3725 numeric
@attribute 8517 numeric
@attribute 5599 numeric
@attribute 81793 numeric
@attribute 1147 numeric
@attribute 114609 numeric
@attribute 1432 numeric
@attribute 2002 numeric
@attribute 5970 numeric
@attribute 54106 numeric
@attribute 5610 numeric
@attribute 5465 numeric
@attribute 7189 numeric
@attribute 6416 numeric
@attribute 4615 numeric
@attribute 54472 numeric
@attribute 51295 numeric
@attribute 23118 numeric
@attribute 8993 numeric
@attribute 9020 numeric
@attribute 3654 numeric
@attribute 10333 numeric
@attribute 5606 numeric
@attribute 4214 numeric
@attribute 3551 numeric
@attribute 23643 numeric
@attribute 6885 numeric
@attribute 5608 numeric
@attribute 929 numeric
@attribute 7098 numeric
@attribute 7099 numeric
@attribute 10454 numeric
@attribute 51284 numeric
@attribute 4790 numeric
@attribute 7097 numeric
@attribute 2353 numeric
@attribute 4792 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.3192,0.3441,1.4021,1.1617,1.5306,0.4191,1.4426,0.4312,1.4148,0.2765,1.8188,0.3764,0.8106,0.7285,1.4781,0.5924,0.3118,1.8011,0.0546,0.7542,0.6257,1.7164,0.744,2.2889,1.1434,0.9454,1.4603,0.7028,2.3884,0.2909,2.4406,0.2804,0.85,1.6889,1.9375,2.8983,2.2235,Control
A02,0.8029,0.3329,0.9672,0.8007,1.317,0.2389,1.1508,0.2767,1.23,0.2545,1.2849,0.2792,0.7424,0.4813,1.747,0.4655,0.1717,1.4216,-0.1224,0.5135,0.5548,1.6178,0.722,1.8995,0.9151,0.768,1.1513,0.2931,2.256,0.3888,2.4631,0.1772,0.644,1.279,1.5387,1.0191,2.0678,Control
A03,1.2073,0.358,1.211,0.6629,1.5532,0.3276,1.3711,0.3461,1.459,0.3278,1.8364,0.4264,0.9056,0.6279,1.9692,0.61,0.2714,1.3773,0.0475,0.7466,0.6877,1.6152,1.0145,2.1356,1.0536,0.8745,1.3066,0.429,2.3927,0.4271,2.8054,0.237,1.1479,1.4481,1.9723,2.3465,2.7745,Control
A04,1.3091,0.3611,0.9665,1.022,1.0954,0.2678,1.2559,0.3725,1.4617,0.2191,1.2758,0.2016,0.7685,0.5001,1.8283,0.5258,0.2662,1.5642,0.0672,0.6238,0.6186,1.4472,0.781,2.278,0.9388,0.6914,1.2606,0.3654,2.4588,0.2093,2.264,0.1192,0.2493,1.4307,1.4205,1.5126,2.2888,Control
A05,1.2428,0.5943,1.1192,0.9075,1.4575,0.4198,1.5137,0.4351,1.5159,0.2494,1.5038,0.3601,0.825,0.5851,2.0997,0.7387,0.3578,1.5814,0.0467,0.6847,0.8184,1.9942,0.9779,2.4514,1.0568,0.9884,1.3929,0.5039,2.905,0.382,2.9743,0.2521,0.8141,1.5153,2.0974,1.9653,2.4787,Control
A06,0.8136,0.3083,1.1521,0.5666,1.4051,0.3654,1.2007,0.3874,1.312,0.327,1.4959,0.3526,0.7493,0.575,1.7849,0.5603,0.1688,1.4081,0.0184,0.5878,0.6275,1.7934,0.8196,2.0424,0.9679,0.988,1.2752,0.6103,2.7576,0.2264,3.0746,0.2171,0.5957,1.3528,1.8641,3.1061,2.4894,Control
A07,1.2402,0.3113,1.3691,0.5951,1.4813,0.3837,1.592,0.2834,1.2303,0.3888,1.3792,0.3244,0.9049,0.7805,1.7324,0.6099,0.2405,1.7287,0.0307,0.7607,0.6122,1.8524,0.7471,2.4121,1.1316,0.7724,1.5008,0.5968,2.4837,0.2671,2.6805,0.2529,0.8012,1.6808,2.2541,2.7089,1.9854,Control
A08,0.8862,0.1506,1.4969,0.8607,1.3335,0.3691,1.6309,0.3073,1.2164,0.391,1.4814,0.3939,0.8033,0.967,1.5837,0.5407,0.2382,1.9423,0.0694,0.7338,0.5236,1.6742,0.6866,2.6664,1.1825,0.8299,1.6185,0.7273,1.6808,0.2029,2.0962,0.1911,0.5292,1.8517,1.7506,1.6836,1.9135,Control
A09,0.9959,0.2373,1.3676,0.7684,1.4215,0.377,1.435,0.3567,1.304,0.2851,1.3728,0.2639,0.7418,0.7254,1.5714,0.5355,0.2607,1.7492,0.0046,0.6833,0.5653,1.6677,0.8065,2.4939,1.0308,0.5694,1.3452,0.5458,1.988,0.2231,2.5342,0.1756,0.8353,1.6,1.8838,2.2224,2.2018,Control
A10,1.3751,0.38,1.2269,0.8756,1.4407,0.4272,1.7367,0.3201,1.2969,0.2604,1.4402,0.4137,0.9223,0.8418,1.7444,0.5597,0.2973,1.7556,-0.0816,0.7161,0.6289,2.0583,0.7525,2.3914,1.1319,0.7728,1.6039,0.6755,2.5733,0.5207,2.7952,0.2623,0.7503,1.6339,2.5528,3.187,2.1342,Control
A11,1.0715,0.3096,1.1557,0.5844,1.3452,0.3079,1.1233,0.307,1.1956,0.2791,0.9744,0.3309,0.7483,0.6083,1.19,0.5294,0.1961,1.3488,-0.0501,0.5971,0.5158,1.4566,0.6863,1.7477,0.7572,0.5463,1.0633,0.5351,2.1422,0.366,2.5177,0.1351,0.5223,1.1125,1.3526,2.8409,2.0686,Control
A12,0.7127,0.1044,0.6947,0.6228,0.8449,0.0293,0.8493,0.1436,0.7846,0.3105,0.6887,0.0699,0.4091,0.2659,1.2792,0.2616,0.0522,1.1995,-0.0622,0.259,0.1702,0.869,0.6913,1.228,0.7413,0.6193,0.8197,0.2159,1.712,0.2558,1.4943,0.0696,0.1313,1.0664,0.7856,0.8747,1.6783,Control
