@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10451 numeric
@attribute 10725 numeric
@attribute 10892 numeric
@attribute 11025 numeric
@attribute 11261 numeric
@attribute 1147 numeric
@attribute 118788 numeric
@attribute 1380 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2213 numeric
@attribute 2353 numeric
@attribute 23533 numeric
@attribute 27071 numeric
@attribute 2885 numeric
@attribute 2932 numeric
@attribute 29760 numeric
@attribute 3265 numeric
@attribute 3551 numeric
@attribute 3635 numeric
@attribute 3725 numeric
@attribute 3845 numeric
@attribute 4067 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 4794 numeric
@attribute 4893 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5336 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5579 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5777 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 5894 numeric
@attribute 5970 numeric
@attribute 63928 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6850 numeric
@attribute 695 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute 84433 numeric
@attribute 8503 numeric
@attribute 8517 numeric
@attribute 8519 numeric
@attribute 8915 numeric
@attribute 971 numeric
@attribute 974 numeric
@attribute 975 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.6233,0.7425,1.265,1.4722,1.3283,1.0959,1.5171,0.8983,0.5413,0.6157,0.8453,0.7057,2.8919,1.4389,1.4898,1.6355,0.6628,0.6565,0.4236,1.1591,1.2791,1.2901,1.5967,1.3216,0.454,0.6032,1.3973,0.0341,1.6981,2.2123,0.9055,0.719,2.7938,1.5746,1.5626,1.3366,1.8406,1.4982,0.2071,0.6199,0.7429,1.2926,1.379,1.3074,1.0586,1.76,1.0952,0.7341,0.4307,1.8033,0.6575,1.5732,0.0321,1.7841,1.4383,-0.1833,1.1256,1.3471,1.0836,1.4834,1.4581,0.2058,0.6848,0.0818,0.3604,3.3961,1.1564,0.7929,0.971,1.0887,Control
Utah__A02,0.3831,0.6141,0.9015,1.0277,1.4485,1.2156,1.302,0.8315,0.2503,0.5686,0.6275,0.5116,1.0722,1.1486,1.2535,1.481,0.4686,0.3778,0.3716,0.9319,1.2825,0.8169,1.3547,1.1848,0.3831,0.4413,1.1321,0.0767,1.2732,2.0603,0.76,0.7479,2.9993,1.3014,1.4139,1.1106,2.0413,1.1993,0.1689,0.6094,0.6208,0.9495,1.0794,1.0986,0.7032,1.6579,1.0379,0.48,0.3006,1.8803,0.5148,1.4654,-0.0202,1.5394,1.258,-0.162,0.9005,1.2046,0.9151,1.5178,1.3267,0.1294,0.5228,0.0895,0.3492,3.4056,0.881,0.4535,0.6572,1.1021,Control
Utah__A03,0.396,0.7071,1.1474,1.1902,1.7635,1.2948,1.5398,1.1896,0.1868,0.6805,0.7841,0.6174,2.3576,1.5932,1.3696,1.7658,0.609,0.3277,0.3757,1.0697,1.4534,1.1876,1.6527,1.5638,0.4227,0.7027,1.3502,0.0349,1.4485,2.7503,1.0903,1.017,3.0903,1.3967,1.4596,1.2772,2.162,1.3339,0.2691,0.8192,0.7759,1.2205,1.157,1.2768,0.9762,1.9065,1.0752,0.7059,0.4986,1.95,0.7441,1.5812,0.052,1.7337,1.4813,-0.1684,1.1275,1.3774,1.1936,1.6458,1.5584,0.2767,0.61,0.2042,0.3742,3.5424,1.0986,0.4169,0.7409,1.2271,Control
Utah__A04,0.5255,0.6626,0.9037,1.1458,1.4269,1.2501,1.079,0.832,0.5256,0.6225,0.7141,0.5036,1.55,1.374,1.335,1.4795,0.5054,0.5163,0.3609,0.9555,1.3869,1.2809,1.1951,1.3945,0.4964,0.4953,1.1975,0.0412,1.4304,2.2761,0.8727,0.6893,3.0364,1.353,1.4002,1.2477,2.0983,1.4882,0.2883,0.503,0.692,0.9394,1.2377,1.2271,0.82,1.7434,1.0602,0.5113,0.4277,1.8859,0.4666,1.5576,0.1357,1.6705,1.484,-0.123,1.028,1.2203,0.88,1.4046,1.2953,0.1457,0.66,0.0407,0.3772,3.8431,0.9132,0.549,1.0636,1.1031,Control
Utah__A05,0.5106,0.8422,1.1153,1.1388,2.1052,1.4293,1.4435,1.0417,0.4134,0.7463,0.7904,0.6099,1.9884,1.5816,1.74,1.8562,0.6009,0.468,0.4772,1.0728,1.4233,1.2201,1.4096,1.5799,0.4674,0.5023,1.2615,0.06,1.5181,2.4615,1.1142,1.0047,3.3113,1.4836,1.8548,1.357,2.0939,1.3381,0.3996,0.7744,0.7965,1.0923,1.1578,1.3083,0.9512,1.9721,1.2157,0.726,0.5021,2.0105,0.6929,1.5776,0.0025,1.8077,1.5368,-0.0599,1.0464,1.3739,1.2241,1.7503,1.5629,0.2226,0.6385,0.1426,0.6097,3.2863,1.169,0.6695,0.9299,1.0841,Control
Utah__A06,0.4506,0.7814,1.066,1.0371,1.8096,1.3792,1.3907,0.9069,0.1642,0.6458,0.7372,0.3709,3.0931,1.4575,1.1593,1.5705,0.5351,0.3659,0.2467,0.9844,1.367,0.8267,1.4336,1.3697,0.3325,0.4665,1.1902,0.0137,1.3497,2.472,0.8971,0.6753,2.8748,1.3845,1.4475,1.2439,1.9853,1.3761,0.1914,0.6376,0.6451,0.9526,0.9225,1.1683,0.9045,1.8749,1.0037,0.6824,0.3564,1.823,0.5468,1.518,0.0266,1.7479,1.338,-0.0916,0.8852,1.3309,1.146,1.579,1.4198,0.1567,0.5541,0.0877,0.3246,3.2759,0.957,0.2539,0.5587,0.9134,Control
Utah__A07,0.74,0.9221,1.256,1.2587,1.7647,1.3022,1.4674,1.2017,0.1404,0.597,0.7443,0.7341,2.7085,1.4083,1.5745,1.8609,0.8251,0.5572,0.364,1.1473,1.4397,1.2177,1.7064,1.7041,0.3693,0.6422,1.3738,0.0071,1.6897,1.9798,0.8526,0.9462,2.9085,1.5934,1.5467,1.2997,1.9624,1.6231,0.2011,0.7028,1.0466,1.3272,1.1807,1.5577,1.3099,1.9127,0.9863,0.8669,0.4096,1.8362,0.7206,1.6586,0.0042,1.7697,1.2584,-0.1397,1.1765,1.4837,1.4117,1.5919,1.4343,0.213,0.6388,0.1594,0.3276,3.1931,1.0819,0.3638,0.6074,0.9927,Control
Utah__A08,1.0516,1.0787,1.3488,1.4349,1.3492,1.1024,1.3187,1.224,0.3081,0.5375,0.7355,0.3421,1.7156,1.3564,1.3441,1.7198,1.0661,0.4839,0.2967,1.198,1.5388,0.8932,1.6216,1.8806,0.4111,0.8832,1.5498,0.0676,1.8669,1.9095,0.7484,0.6932,2.6904,1.7501,1.5683,1.321,2.0579,1.714,0.168,0.8279,1.1754,1.4644,1.5305,1.735,1.4137,1.9432,1.0102,0.8829,0.3414,1.6778,0.8123,1.3993,-0.0309,1.7375,1.2448,-0.2384,1.467,1.4271,1.2657,1.3284,1.3268,0.2066,0.7015,0.1918,0.1674,3.0997,0.9264,0.5319,0.5665,0.9312,Control
Utah__A09,0.7535,0.6469,1.1755,1.279,1.7728,1.2395,1.4072,1.1681,0.1669,0.5633,0.6938,0.3059,2.2374,1.3804,1.3807,1.8278,0.7154,0.4399,0.349,1.047,1.372,0.9938,1.5553,1.6382,0.3756,0.6233,1.2729,0.0135,1.606,2.1911,0.8347,0.7026,2.8883,1.4582,1.4714,1.2447,1.976,1.5464,0.1702,0.6457,0.8882,1.2405,1.1693,1.3777,1.2508,1.8616,1.0062,0.7767,0.356,1.8256,0.5927,1.481,-0.0055,1.637,1.3302,-0.1799,0.9988,1.3188,1.2705,1.527,1.4492,0.1954,0.558,0.0917,0.2539,3.8082,0.8187,0.4017,0.7749,0.9823,Control
Utah__A10,0.8026,1.017,1.2398,1.2128,1.6498,1.2083,1.4266,1.1185,0.0874,0.5633,0.7332,0.4198,3.1715,1.4485,1.8285,1.802,0.9142,0.356,0.398,1.1476,1.5525,1.3414,1.4415,1.7975,0.3753,0.7374,1.4029,0.0178,1.641,2.1251,0.8363,0.8472,2.9966,1.6941,1.7523,1.2718,2.115,1.6535,0.2665,0.7249,1.0953,1.2521,1.4239,1.6032,1.3167,1.9537,0.9394,0.8171,0.4749,1.8519,0.7228,1.5596,0.0557,1.7832,1.3233,-0.1298,1.3316,1.3713,1.3728,1.3942,1.3221,0.1595,0.6278,0.2381,0.3962,3.2793,1.0811,0.6027,0.5727,1.0923,Control
