@relation data

@attribute id string
@attribute 1571 numeric
@attribute 5243 numeric
@attribute 5914 numeric
@attribute 5468 numeric
@attribute 5467 numeric
@attribute 5465 numeric
@attribute 8647 numeric
@attribute 8431 numeric
@attribute 8714 numeric
@attribute 9971 numeric
@attribute 1544 numeric
@attribute 10062 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.0195,0.6086,0.6313,0.0066,0.6734,0.3872,-0.0896,0.0011,0.4175,-0.229,0.119,0.2214,Control
A02,-0.1358,0.839,0.514,0.0419,0.4597,0.289,-0.0803,0.0054,0.376,-0.23,0.0835,0.0609,Control
A03,-0.0955,0.7027,0.8306,0.0257,0.5185,0.4377,-0.0772,0.0398,0.5596,-0.2682,0.209,0.1972,Control
A04,-0.0482,0.7785,0.5643,0.0309,0.5392,0.2106,-0.0788,0.0118,0.4355,-0.1918,0.0805,0.1406,Control
A05,-0.0068,0.6714,0.849,-0.0035,0.5847,0.3707,-0.0503,-0.0066,0.8509,-0.1657,0.1053,0.2361,Control
A06,-0.0578,0.8941,0.7355,0.0311,0.4655,0.3632,-0.095,0.0167,0.7197,-0.2736,0.0432,0.1676,Control
A07,-0.0495,0.7362,0.6822,0.0339,0.5461,0.3346,-0.0802,0.0284,0.4307,-0.2135,0.1924,0.1343,Control
A08,-0.055,0.7137,0.5923,-0.0091,0.6346,0.4049,-0.0711,0.0473,0.5303,-0.2323,0.1546,0.1551,Control
A09,-0.0268,0.5295,0.6128,0.0676,0.5527,0.2736,-0.0585,-0.0303,0.6231,-0.157,0.0644,0.1366,Control
A10,-0.0598,0.6808,0.5889,0.0733,0.5679,0.4249,-0.102,-0.0338,0.5527,-0.1368,0.058,0.1382,Control
A11,-0.0298,0.5529,0.5715,0.0174,0.3807,0.3412,-0.0702,-0.0337,0.4681,-0.2033,0.1301,0.1619,Control
A12,-0.0128,0.4771,0.4018,0.1032,0.3801,0.0775,-0.0334,0.0213,0.4686,-0.2014,0.1297,0.0133,Control
B01,-0.0426,0.4893,0.4899,-0.0124,0.6673,0.2839,-0.0753,0.0911,0.4284,-0.247,0.1472,0.0253,Control
B02,-0.0085,0.7128,0.6522,0.0177,0.6665,0.3331,-0.0928,-0.1041,0.3924,-0.1599,0.0773,0.1602,Control
