@relation data

@attribute id string
@attribute 107 numeric
@attribute 1439 numeric
@attribute 207 numeric
@attribute 3479 numeric
@attribute 3480 numeric
@attribute 3562 numeric
@attribute 3815 numeric
@attribute 4254 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5577 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 572 numeric
@attribute 581 numeric
@attribute 596 numeric
@attribute 598 numeric
@attribute 6195 numeric
@attribute 7533 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.0192,1.37,0.6045,-0.0902,0.4787,-0.1283,0.0692,0.17,1.6169,1.8391,1.4782,1.1308,-0.1281,1.8462,0.0738,1.1601,0.9927,1.7309,1.0783,0.2521,0.8923,1.598,0.5223,0.9065,1.2277,Control
Utah__A02,0.0821,1.3256,0.5571,-0.0978,0.1548,-0.0684,0.0944,-0.013,1.3286,2.0614,1.1561,0.9731,-0.1142,1.8492,0.0916,1.0518,1.124,1.6299,1.0214,0.1564,0.8377,0.7606,0.476,0.9246,1.4211,Control
Utah__A03,0.0731,1.5544,0.6699,-0.0914,0.1714,-0.0562,0.0014,-0.0538,1.4291,2.1951,1.3011,0.9868,-0.1007,1.9151,0.0982,1.2293,1.0311,1.8758,1.0584,0.1963,1.0834,0.6724,0.631,1.0222,1.4184,Control
Utah__A04,0.0545,1.2261,0.6114,-0.0829,0.2035,-0.1193,0.1071,0.0024,1.383,2.1245,1.4673,1.1682,-0.1378,1.8358,0.1327,1.2172,1.3233,1.7145,1.0435,0.2622,0.878,0.8481,0.3932,1.0052,1.3701,Control
Utah__A05,0.0309,1.7429,0.7362,-0.0227,0.2874,-0.0355,0.0507,0.0431,1.5208,2.1197,1.3057,1.0421,-0.0876,1.969,0.1199,1.2952,1.4262,1.9408,1.1978,0.324,1.072,0.8722,0.554,1.1126,1.6673,Control
Utah__A06,0.0369,1.4013,0.6349,-0.0934,0.3073,-0.0679,0.1762,-0.095,1.4163,1.9994,1.3466,0.8643,-0.1601,1.9546,0.0659,1.1572,1.0306,1.8446,0.9874,0.24,0.8501,0.7888,0.4466,0.9801,1.1575,Control
Utah__A07,0.0671,1.3748,0.5857,-0.063,0.5026,0.0137,0.1197,-0.0655,1.6368,1.974,1.6128,1.1382,-0.1365,2.0169,0.1122,1.2646,1.1618,1.882,0.9702,0.246,0.8711,1.3272,0.5922,0.9852,1.5147,Control
Utah__A08,0.0084,1.0576,0.5257,-0.0671,0.8634,-0.0849,-0.0243,-0.0619,1.8021,2.0798,1.7107,1.1867,-0.0345,1.7149,0.0231,1.1512,0.8313,1.9122,0.9939,0.0928,0.7049,1.971,0.5837,0.8456,1.0448,Control
Utah__A09,0.0396,1.1492,0.5517,-0.0981,0.5725,-0.086,0.047,-0.0615,1.4941,1.9891,1.5301,1.096,-0.253,1.9165,0.1031,1.0899,1.1797,1.8315,0.99,0.2173,0.8757,1.6289,0.5053,0.827,1.4074,Control
Utah__A10,-0.0054,1.3617,0.5517,-0.0628,0.3038,-0.1361,0.0223,0.1301,1.743,2.143,1.6455,1.2565,-0.1074,1.917,0.0625,1.2472,1.4077,1.9225,0.9237,0.2166,0.8864,1.1995,0.6472,0.9676,1.5129,Control
Utah__A11,0.0065,0.9931,0.5283,-0.0712,0.2811,-0.0438,0.0303,-0.0828,1.2242,1.5704,1.2045,0.8992,-0.0094,1.7269,0.0163,0.9303,0.8754,1.8048,0.9765,0.1606,0.8183,1.1764,0.4134,0.7337,1.3334,Control
Utah__A12,0.1418,0.8062,0.3826,-0.1152,0.1116,0.1709,-0.0251,-0.0936,0.9277,1.6025,0.9724,0.9088,-0.3354,1.3679,0.1319,0.8799,1.3159,1.2884,0.6537,0.0686,0.5442,0.438,0.3227,0.6804,1.1176,Control
