@relation data

@attribute id string
@attribute 1807 numeric
@attribute 51251 numeric
@attribute 1806 numeric
@attribute 1890 numeric
@attribute 84618 numeric
@attribute 30833 numeric
@attribute 4907 numeric
@attribute 51733 numeric
@attribute 56953 numeric
@attribute 7378 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.1821,0.5037,0.722,1.0641,0.115,0.1197,0.4734,-0.0243,0.079,1.0646,Control
A02,-0.1631,0.2431,0.4293,1.2014,0.0498,0.0554,0.2667,0.0231,0.0373,0.8922,Control
A03,-0.1878,0.4656,0.6643,1.7008,0.0475,0.1547,0.1969,-0.0468,0.1019,1.0077,Control
A04,-0.1635,0.2546,0.4781,0.9952,0.0389,0.2196,0.4515,0.0027,0.1336,0.9858,Control
A05,-0.1175,0.4286,0.7233,1.5441,0.0851,0.3307,0.3006,0.0695,0.2573,1.1119,Control
A06,-0.1865,0.2356,0.5701,1.1543,0.0641,0.0486,0.1826,0.0786,0.1016,1.0164,Control
A07,-0.1603,0.5537,1.0572,1.0879,0.0732,0.1984,0.1999,-0.1189,0.0983,0.9438,Control
A08,-0.1746,0.6246,1.3083,0.8463,0.0737,0.0018,0.2084,-0.0834,-0.0066,0.9657,Control
A09,-0.1219,0.4044,1.0309,1.0731,0.1315,0.1551,0.1745,0.0919,0.0477,0.9061,Control
A10,-0.081,0.4706,1.2867,1.0664,0.1254,0.0954,0.1208,-0.0286,0.171,1.0583,Control
A11,-0.1784,0.172,0.5482,0.7333,0.051,-0.0683,0.1351,0.117,0.0306,0.6739,Control
A12,-0.197,0.0692,0.3019,0.3485,0.2581,-0.2133,0.2528,0.1174,0.019,0.7229,Control
B01,-0.2108,0.3093,0.725,0.5218,0.1569,-0.286,0.4656,0.096,-0.1139,0.9835,Control
B02,-0.1395,0.2592,0.5366,1.3178,0.1137,0.1786,0.3163,0.0581,0.0565,1.2712,Control
B03,-0.1798,0.2826,0.6792,0.8997,0.1117,0.0243,0.3004,0.184,-0.0228,1.0689,BRCACancer
B04,-0.191,0.566,1.2633,0.8704,0.063,-0.278,0.2484,-0.1284,0.0384,0.8891,BRCACancer
B05,-0.2501,0.2575,0.4054,0.9024,0.1083,-0.0365,0.1842,-0.0765,0.0145,1.0483,BRCACancer
B06,-0.2175,0.1031,0.5275,0.6108,0.0976,-0.5355,0.3621,-0.0565,-0.2743,0.5421,BRCACancer
B07,-0.1499,0.4991,0.6093,1.333,0.1449,0.1011,0.331,-0.0541,0.0711,1.1893,BRCACancer
B08,-0.098,0.2904,0.3497,1.1165,0.0818,0.0407,0.1563,0.146,0.1929,0.8524,Control
B09,-0.1902,0.4584,1.0108,0.6443,0.1292,-0.1595,0.169,0.0896,0.0685,0.7848,Control
B10,-0.162,0.3734,0.9543,0.7805,0.2738,-0.0252,0.1498,-0.029,-0.0088,0.8022,Control
B11,-0.0735,0.3245,0.6586,1.2266,0.2092,0.1038,0.2401,0.0378,0.1441,1.1068,Control
B12,-0.2158,0.2445,0.9441,0.7749,0.0603,-0.198,0.0914,-0.091,-0.0433,0.6551,Control
C01,-0.1966,0.4626,0.8961,1.5562,0.0674,0.1788,0.2258,-0.0861,0.0716,0.9771,BRCACancer
