@relation data

@attribute id string
@attribute 5579 numeric
@attribute 5578 numeric
@attribute 5577 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 2778 numeric
@attribute 408 numeric
@attribute 2792 numeric
@attribute 2782 numeric
@attribute 5573 numeric
@attribute 5576 numeric
@attribute 5575 numeric
@attribute 2868 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.0586,0.5534,1.0216,1.1287,-0.1227,0.7306,0.9432,-0.119,1.4299,1.8555,1.1825,0.0687,0.07,Control
A02,0.7032,0.2001,1.1411,0.9806,-0.1089,0.5967,0.9487,-0.0204,1.392,1.8585,1.0744,0.0861,0.1162,Control
A03,0.9762,0.1966,1.0566,0.9935,-0.0955,0.6975,1.0901,-0.1335,1.4897,1.9244,1.2517,0.0926,0.0842,Control
A04,0.82,0.3061,1.3226,1.1638,-0.1322,0.6569,0.95,-0.0544,1.4717,1.8452,1.2396,0.1265,0.0518,Control
A05,0.9512,0.3059,1.4163,1.0454,-0.0826,0.6767,1.1654,-0.0887,1.5737,1.9782,1.3175,0.1139,0.0578,Control
A06,0.9045,0.296,1.0561,0.8785,-0.1543,0.5918,1.0665,-0.116,1.4137,1.9638,1.1796,0.061,0.0827,Control
A07,1.3099,0.5102,1.1756,1.1356,-0.131,0.6707,1.2252,-0.1604,1.5236,2.0261,1.2869,0.1063,0.1107,Control
A08,1.4137,0.8364,0.8746,1.1812,-0.03,0.6901,1.1452,-0.0941,1.4965,1.7243,1.1737,0.0189,0.0937,Control
A09,1.2508,0.5718,1.1918,1.096,-0.2464,0.6175,1.1257,-0.1405,1.4111,1.9258,1.1124,0.0974,0.0784,Control
A10,1.3167,0.3781,1.3995,1.2467,-0.1022,0.6986,1.1077,-0.1499,1.5165,1.9263,1.2695,0.0576,0.1004,Control
A11,0.9853,0.3263,0.9148,0.9113,-0.0051,0.6091,0.9772,-0.1745,1.2608,1.7363,0.9531,0.0123,-0.0088,Control
A12,0.5269,0.1184,1.3159,0.9203,-0.3279,0.3465,0.646,-0.0473,1.191,1.3776,0.9027,0.1257,0.1016,Control
B01,0.9472,0.5839,0.9602,0.9718,-0.2682,0.5895,0.8659,-0.1225,1.281,1.8027,1.0473,-0.0505,0.0924,Control
B02,0.785,0.3378,1.0651,1.0268,-0.1548,0.704,1.0567,-0.1637,1.5051,2.0535,1.2766,0.0887,0.057,Control
B03,0.9095,0.3907,0.646,1.0272,-0.1715,0.6633,0.931,-0.2162,1.4294,2.0162,1.1829,-0.0396,-0.0042,BRCACancer
B04,1.5857,0.6402,1.2146,1.2233,-0.0225,0.6721,1.177,-0.091,1.6404,1.639,1.0672,0.0723,0.063,BRCACancer
B05,0.8601,0.1887,1.0401,0.8631,-0.1351,0.5904,0.9179,0.0184,1.3874,1.8498,1.0246,0.0593,0.102,BRCACancer
B06,0.7212,0.1906,0.9661,0.7513,-0.3816,0.3913,0.698,-0.0494,1.1324,1.7036,0.7864,-0.1152,0.0041,BRCACancer
B07,0.9385,0.2531,1.0411,1.149,-0.1569,0.7489,0.9859,-0.0841,1.5522,2.0138,1.2151,0.0665,0.0658,BRCACancer
B08,0.7048,0.242,1.4374,1.0355,-0.0317,0.6844,1.025,-0.0815,1.3505,1.9852,1.0681,0.0425,0.0417,Control
B09,1.539,0.6761,1.3304,1.0551,-0.1108,0.6796,1.1355,-0.1619,1.3029,1.6626,0.8428,0.0119,-0.0033,Control
B10,1.1167,0.405,1.1605,1.0905,-0.2745,0.4932,1.0227,-0.1081,1.3645,1.6734,0.9935,0.0224,0.0829,Control
B11,0.9569,0.3123,1.4164,0.8979,-0.1753,0.6187,0.9535,0.0122,1.2939,1.7789,0.9883,0.0916,0.0589,Control
B12,1.3776,0.6519,1.0709,0.7255,-0.1048,0.5449,0.9916,-0.0481,1.1821,1.3614,0.654,0.044,0.027,Control
C01,1.229,0.3616,1.0896,0.8639,-0.0299,0.6989,1.3332,0.074,1.537,1.8994,1.2721,0.086,0.1248,BRCACancer
C02,0.7082,0.2437,1.3757,1.0809,-0.1685,0.6217,0.9542,-0.1219,1.4394,1.7968,1.2637,0.1118,0.0971,BRCACancer
C03,0.8439,0.2667,1.0878,1.0198,-0.1013,0.7864,1.1938,-0.1468,1.4731,2.0433,1.3665,0.1303,0.0938,BRCACancer
C04,0.5393,0.2023,1.4431,0.7329,-0.0527,0.6261,0.8616,0.0306,1.2114,1.7243,0.748,0.1222,0.091,Control
C05,0.4731,0.1357,0.9962,0.8033,-0.1001,0.5259,0.844,-0.0955,1.2582,1.6893,0.7946,0.0715,0.0223,BRCACancer
C06,0.4341,0.0318,0.3976,0.2386,-0.0712,0.302,0.3784,-0.0226,0.4976,0.7922,0.2525,0.1012,-0.013,Control
C07,0.619,0.1667,1.5688,1.0296,-0.0334,0.5501,0.8449,-0.0775,1.3167,1.7439,1.0876,0.119,0.0759,Control
C08,0.7114,0.2738,1.1237,0.9672,-0.0554,0.584,0.9474,-0.1783,1.2741,1.7684,1.2054,0.0856,0.0814,Control
C09,0.563,0.1461,1.2905,0.9538,-0.0345,0.5718,0.8431,-0.1576,1.3115,1.602,1.0114,0.0738,0.0329,Control
C10,0.5243,0.143,1.496,1.1131,-0.0991,0.4975,0.8534,-0.0442,1.4762,1.5008,1.0904,0.1381,0.0938,BRCACancer
C11,0.813,0.2985,1.3767,0.9707,-0.168,0.7479,1.0287,-0.1051,1.2917,1.7259,1.094,0.0988,0.0687,Control
