@relation data

@attribute id string
@attribute 6402 numeric
@attribute 3676 numeric
@attribute 6403 numeric
@attribute 3688 numeric
@attribute 3689 numeric
@attribute 5175 numeric
@attribute 6401 numeric
@attribute 960 numeric
@attribute 3683 numeric
@attribute 3684 numeric
@attribute 3383 numeric
@attribute Class {Control,BRCACancer}

@data
A01,2.5427,2.696,1.3832,2.4273,2.2463,1.732,-0.0253,2.0513,2.111,1.627,0.8029,Control
A02,2.1919,2.4488,1.3191,2.1759,2.3816,1.7999,-0.0417,1.5362,2.2735,1.7374,0.9718,Control
A03,1.8963,2.7206,1.394,2.3183,2.5068,1.9695,-0.0553,2.0733,2.5078,1.9552,1.1922,Control
A04,2.2875,2.7136,1.454,2.3751,2.4299,1.6925,-0.0624,1.6642,2.1956,1.7951,0.8309,Control
A05,2.1692,2.5734,1.9673,2.221,2.5987,2.0124,-0.052,1.9013,2.2154,2.2271,1.2318,Control
A06,2.1011,2.2651,1.3293,2.0446,2.4549,1.798,-0.0716,1.9317,2.0424,2.263,0.9087,Control
A07,2.299,2.7412,1.2855,2.4763,2.3516,2.0768,-0.0469,2.4384,2.2211,1.855,0.8975,Control
A08,2.2061,3.0853,0.8535,2.328,2.0859,1.9856,-0.1197,2.6044,2.2537,1.5728,0.8417,Control
A09,2.1636,2.8347,1.5727,2.5756,2.325,2.0259,-0.0891,2.5934,2.1417,1.6745,0.8461,Control
A10,2.1264,2.9349,1.8469,2.7093,2.3423,1.9192,-0.0571,2.4794,2.3524,2.0157,1.0502,Control
A11,1.456,2.2855,1.0868,2.4404,2.3467,1.6845,-0.1232,2.0151,2.2057,1.7635,0.8129,Control
A12,1.6903,1.9675,1.6588,1.8741,1.8196,1.3722,0.0191,0.8846,1.4932,1.0449,0.482,Control
B01,2.4762,2.5521,1.0096,2.1261,1.7648,1.7037,-0.0232,1.9911,1.7488,1.1671,0.7426,Control
B02,2.579,2.6743,1.0495,2.3064,2.4369,1.85,-0.0741,1.8172,2.3968,1.6613,1.2144,Control
B03,2.4319,2.8286,0.4416,2.352,2.2962,1.6939,-0.0944,2.0764,2.2166,1.6281,0.8493,BRCACancer
B04,1.941,3.1096,1.1658,2.5848,2.1018,1.9306,-0.0289,2.4068,2.2769,1.5522,0.5225,BRCACancer
B05,1.757,2.5204,0.8161,2.25,2.2065,1.935,0.0063,1.6459,2.2438,1.253,0.865,BRCACancer
B06,2.1154,2.4311,0.9979,2.1238,1.7476,1.4503,0.048,1.6937,1.6206,1.105,0.3526,BRCACancer
B07,2.4417,2.8199,1.3645,2.5678,2.4698,1.7827,-0.025,2.0683,2.5061,1.6973,0.78,BRCACancer
B08,1.8799,2.0244,1.8062,2.3017,2.4991,1.7794,-0.1002,1.6101,2.1321,1.6412,0.8605,Control
B09,1.6359,2.6159,1.5319,2.7756,1.935,1.86,-0.0965,2.3956,2.1214,1.4726,0.3568,Control
B10,1.7349,2.9699,1.0137,2.375,2.0908,1.6957,-0.048,2.1018,2.0592,1.3844,0.4641,Control
B11,1.922,2.3521,1.676,2.2158,2.2446,1.8024,-0.0972,1.9652,2.0376,1.6429,1.0066,Control
B12,1.376,2.5317,0.8157,2.3939,1.8021,1.2394,-0.0607,2.3285,1.7044,1.2001,0.3855,Control
C01,1.8572,2.5029,1.1649,2.1644,2.5079,2.1455,-0.0028,2.2802,2.4965,2.0664,1.2027,BRCACancer
C02,2.0632,2.3866,1.4893,2.1843,2.4799,1.6287,-0.0599,1.4932,2.3957,1.7069,1.0501,BRCACancer
C03,2.0377,2.6177,1.3189,2.4996,2.7044,1.7514,-0.0551,2.0182,2.7814,2.1094,1.3968,BRCACancer
C04,1.3829,1.7479,1.767,2.1766,2.5286,1.5096,-0.1387,1.1693,1.9853,1.678,0.6596,Control
C05,1.6453,2.1441,0.6377,1.7247,2.7433,1.5722,-0.0691,1.1076,2.0992,1.7092,0.7018,BRCACancer
C06,0.4533,0.612,0.2431,0.7491,1.3164,0.4952,-0.1017,0.5571,0.9718,0.5922,0.2283,Control
C07,1.7135,1.9482,1.6401,2.1035,2.4071,1.4637,-0.0875,1.1857,2.3894,1.5432,0.7062,Control
C08,2.0374,2.1553,1.401,1.9631,2.3205,1.5593,-0.0624,1.4684,2.3621,1.6216,0.886,Control
C09,1.8253,2.2749,1.4869,2.0022,2.4969,1.4211,-0.0829,1.1625,2.2617,1.5475,0.7705,Control
C10,2.2956,2.117,1.4966,1.8158,2.5379,1.5612,-0.0885,1.0454,1.9948,1.7018,0.7737,BRCACancer
C11,2.1533,2.2434,1.5474,2.1552,2.5192,1.711,-0.0856,1.6917,2.5693,1.9732,1.0087,Control
C12,1.7076,1.7347,1.8404,2.0521,2.272,1.2449,-0.1217,1.01,1.8561,1.3949,0.4618,BRCACancer
D01,2.2239,2.6501,0.6018,2.6286,2.2017,1.7532,-0.0939,2.5947,2.0964,1.4428,0.7087,BRCACancer
D02,2.1645,2.4249,1.962,2.1921,2.3533,1.6638,-0.1001,1.3571,2.1456,1.4966,0.735,BRCACancer
D03,1.9836,2.5177,2.1354,2.4309,2.6871,1.6437,-0.1191,1.3351,2.4545,1.7191,0.6065,BRCACancer
D04,2.4263,2.1677,1.841,2.3095,2.5375,1.7454,-0.1528,1.6114,2.2344,2.074,1.0792,BRCACancer
D05,1.9262,2.438,2.1045,2.0517,2.724,1.7635,-0.0572,1.3267,2.423,1.8318,1.0639,BRCACancer
D06,2.4623,2.5158,1.4616,2.3253,2.4407,1.6866,-0.1246,1.6106,2.3742,1.8317,0.9393,BRCACancer
D07,2.0372,2.2916,1.9467,2.2921,2.6614,1.6431,-0.1118,1.3163,2.4494,1.9499,1.0786,Control
D08,1.8905,1.9542,1.3226,2.0188,2.3567,1.4456,-0.0312,1.1771,1.957,1.4577,0.6108,Control
D09,2.2936,2.2049,1.615,1.9302,2.3958,1.5993,-0.0516,1.3825,2.1393,1.555,0.9899,Control
D10,2.0735,1.9101,1.1645,2.0399,2.3936,1.7116,-0.0845,1.3101,1.9367,1.6376,0.7516,Control
D11,1.3644,1.1576,1.0294,1.4917,1.4997,0.9282,-0.0677,0.8426,1.0813,0.843,0.2518,Control
D12,1.779,1.9614,0.8423,2.0357,2.4536,1.4971,-0.1405,1.0711,1.7788,1.7984,0.624,Control
E01,1.8664,2.352,0.2955,2.2149,2.6291,1.6327,-0.0542,1.2031,2.365,1.5207,0.8085,BRCACancer
E02,2.3141,2.2869,1.9965,2.1439,2.2677,1.5401,-0.0776,1.4004,2.2537,1.51,0.866,Control
E03,2.0149,2.2588,1.4204,1.996,2.7592,1.8653,-0.0579,1.2682,2.4459,1.8122,1.0911,Control
E04,2.5601,2.4716,1.9753,2.1576,2.5828,1.5368,-0.0658,1.4247,2.3156,2.0634,0.9492,Control
E05,2.3363,2.4837,1.689,2.0797,1.9138,1.256,-0.0287,1.3597,2.0473,1.2409,0.4643,Control
E06,1.5713,2.325,0.7343,1.7785,2.0543,1.6542,0.0683,1.4213,1.9628,1.3139,0.655,BRCACancer
E07,2.2155,2.4059,1.9675,2.252,2.6451,1.6154,-0.0494,1.3483,2.3397,2.2245,0.9364,BRCACancer
E08,2.469,2.4991,1.5818,2.3078,2.6103,1.6828,-0.0906,1.5026,2.4385,1.6128,0.9327,Control
E09,1.9995,2.0378,1.9969,2.2563,2.5198,1.635,-0.0559,1.333,2.1878,1.5804,0.7791,BRCACancer
E10,2.066,2.4934,1.4045,2.1344,2.4708,1.63,-0.0366,1.808,2.3585,1.9132,0.9709,BRCACancer
E11,2.0819,2.1369,1.9401,2.3337,2.3932,1.4326,-0.0662,1.0982,2.183,1.5133,0.6646,Control
E12,1.688,2.1707,0.9619,1.865,2.4916,1.4424,-0.0555,0.8994,1.9967,1.6365,0.4218,BRCACancer
F01,2.4441,2.5329,1.3315,2.2504,2.3221,1.6373,-0.038,1.9216,2.2138,1.6228,0.9021,Control
F02,2.7064,2.3931,1.331,2.075,2.5129,1.6046,-0.1258,1.6427,2.2516,1.8278,1.01,Control
F03,1.8029,2.026,1.992,1.9861,2.4426,1.597,0.005,1.1637,2.3055,1.834,0.9553,Control
F04,1.9289,2.5542,1.3676,2.412,2.4447,1.8947,-0.0825,2.2359,2.4723,1.7881,0.9058,Control
F05,2.323,2.4771,2.3599,2.1263,2.434,1.6918,-0.0907,1.4202,2.2537,1.5433,0.9185,Control
F06,1.6487,1.7387,2.2745,1.9383,2.4779,1.623,-0.0018,1.1965,1.8465,2.0268,0.7107,Control
F07,2.5319,2.7274,1.72,2.1857,2.3004,1.4947,-0.1078,2.0061,2.1947,1.6149,0.59,Control
F09,2.4751,2.2435,1.5416,1.8437,2.475,1.654,-0.1103,1.7723,2.0636,2.0416,1.2902,Control
F10,2.4913,2.7223,1.7853,2.1083,2.6064,1.7227,-0.0721,1.8728,2.3438,1.9512,1.2324,Control
F11,2.1074,1.9433,1.7122,2.1037,2.7392,1.823,-0.0294,1.3852,2.4325,1.8344,1.2415,Control
F12,1.9625,2.8045,1.2977,2.3703,2.4034,1.9124,-0.1688,2.4706,2.2511,1.9387,0.8192,Control
G01,1.7119,2.3244,1.1133,1.982,2.3802,1.9065,-0.1924,1.5807,2.2644,1.9498,1.0301,Control
G02,1.9874,2.4314,2.1319,2.389,2.477,1.6722,-0.0128,1.301,2.016,1.7422,0.8327,Control
G03,2.5176,2.432,1.6121,2.1499,2.4028,1.7151,-0.0793,1.7635,2.2141,1.8728,1.0276,Control
G04,2.3015,2.4522,1.8478,1.9676,2.5253,1.6818,-0.1253,1.425,2.4119,1.6553,0.9709,BRCACancer
